ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
1,1,selected,full_q_mono_pn__roc__regime_2625,2625,105,0,105,15,9,0.5,0.75,1,1,0.9613301435406698,0.5532821042527565
2,,duplicate_biological_key,full_q_mono_pn__roc__regime_2625,2650,106,0,106,15,9,0.5,1.38,1,1,0.9612114832535885,0.5517421115855726
3,,duplicate_biological_key,full_q_mono_pn__roc__regime_2625,2675,107,0,107,15,9,0.5,2,1,1,0.9611875598086125,0.5508454526253825
4,2,selected,full_q_mono_pn__roc__regime_2500,2500,100,0,100,15,6.75,0.5,2,1,1,0.9611043062200957,0.5429581012312925
5,,duplicate_biological_key,full_q_mono_pn__roc__regime_2500,2475,99,0,99,15,6.75,0.5,1.38,1,1,0.9610717703349282,0.5425909827700915
6,,duplicate_biological_key,full_q_mono_pn__roc__regime_2500,2450,98,0,98,15,6.75,0.5,0.75,1,1,0.9609942583732057,0.5433278543068042
7,3,selected,full_q_mono_pn__roc__regime_1925,1925,77,0,77,13.89,8.33,0.5,0.75,1,1,0.9605574162679426,0.5523182014855469
8,4,selected,full_q_mono_pn__roc__regime_2626,2626,105,1,105,15,9,0.5,0.75,1,2,0.9604526315789473,0.5358114491638343
9,,duplicate_biological_key,full_q_mono_pn__roc__regime_2626,2651,106,1,106,15,9,0.5,1.38,1,2,0.9604057416267943,0.5337692495085953
10,,duplicate_biological_key,full_q_mono_pn__roc__regime_2626,2676,107,1,107,15,9,0.5,2,1,2,0.9603952153110048,0.5336937065163414
11,,duplicate_biological_key,full_q_mono_pn__roc__regime_1925,1950,78,0,78,13.89,8.33,0.5,1.38,1,1,0.960267942583732,0.549126600908832
12,5,selected,full_q_mono_pn__roc__regime_2275,2275,91,0,91,15,4.5,0.5,0.75,1,1,0.960155023923445,0.5314006401214079
13,,duplicate_biological_key,full_q_mono_pn__roc__regime_1925,1975,79,0,79,13.89,8.33,0.5,2,1,1,0.9600937799043062,0.5467474097224412
14,,duplicate_biological_key,full_q_mono_pn__roc__regime_2275,2300,92,0,92,15,4.5,0.5,1.38,1,1,0.9600239234449761,0.5284579550102472
15,,duplicate_biological_key,full_q_mono_pn__roc__regime_2275,2325,93,0,93,15,4.5,0.5,2,1,1,0.9600009569377991,0.5275344385520346
16,6,selected,full_q_mono_pn__roc__regime_2451,2451,98,1,98,15,6.75,0.5,0.75,1,2,0.9598803827751197,0.5269412436044528
17,7,selected,full_q_mono_pn__roc__regime_2152,2152,86,2,86,15,13.5,0.5,2,1,3,0.9598507177033493,0.5402790195582945
18,,duplicate_biological_key,full_q_mono_pn__roc__regime_2152,2127,85,2,85,15,13.5,0.5,1.38,1,3,0.9598373205741627,0.5406340493052393
19,8,selected,full_q_mono_pn__roc__regime_1750,1750,70,0,70,13.89,6.25,0.5,0.75,1,1,0.9597980861244019,0.5375398580967199
20,9,selected,full_q_mono_pn__roc__regime_2627,2627,105,2,105,15,9,0.5,0.75,1,3,0.9597971291866029,0.5242803319384689
21,,duplicate_biological_key,full_q_mono_pn__roc__regime_2627,2677,107,2,107,15,9,0.5,2,1,3,0.9597492822966507,0.524108605289779
22,,duplicate_biological_key,full_q_mono_pn__roc__regime_2627,2652,106,2,106,15,9,0.5,1.38,1,3,0.9597425837320575,0.5237904186366391
23,,duplicate_biological_key,full_q_mono_pn__roc__regime_2451,2476,99,1,99,15,6.75,0.5,1.38,1,2,0.9597062200956937,0.5233698580615503
24,,duplicate_biological_key,full_q_mono_pn__roc__regime_2451,2501,100,1,100,15,6.75,0.5,2,1,2,0.9596468899521531,0.5221535504647166
25,,duplicate_biological_key,full_q_mono_pn__roc__regime_1750,1775,71,0,71,13.89,6.25,0.5,1.38,1,1,0.9596200956937799,0.5347623463225674
26,,duplicate_biological_key,full_q_mono_pn__roc__regime_1750,1800,72,0,72,13.89,6.25,0.5,2,1,1,0.9596105263157895,0.5341186753002128
27,,duplicate_biological_key,full_q_mono_pn__roc__regime_2625,2700,108,0,108,15,9,1.33,2,1,1,0.9595033492822966,0.5438482339190636
28,,duplicate_biological_key,full_q_mono_pn__roc__regime_2625,2725,109,0,109,15,9,1.33,3.67,1,1,0.9594842105263158,0.5429189279380909
29,10,selected,full_q_mono_pn__roc__regime_2154,2154,86,4,86,15,13.5,0.5,2,1,15,0.9594229665071771,0.518929093798934
30,11,selected,full_q_mono_pn__roc__regime_2452,2452,98,2,98,15,6.75,0.5,0.75,1,3,0.9594181818181818,0.5203614407186022
31,,duplicate_biological_key,full_q_mono_pn__roc__regime_2500,2550,102,0,102,15,6.75,1.33,3.67,1,1,0.9594105263157895,0.5375112062090603
32,,duplicate_biological_key,full_q_mono_pn__roc__regime_2154,2129,85,4,85,15,13.5,0.5,1.38,1,15,0.9594076555023924,0.5187475927547243
33,12,selected,full_q_mono_pn__roc__regime_2326,2326,93,1,93,15,4.5,0.5,2,1,2,0.9594066985645933,0.518728198343739
34,,duplicate_biological_key,full_q_mono_pn__roc__regime_2452,2477,99,2,99,15,6.75,0.5,1.38,1,3,0.9594066985645933,0.519253770842171
35,,duplicate_biological_key,full_q_mono_pn__roc__regime_2452,2502,100,2,100,15,6.75,0.5,2,1,3,0.9594028708133971,0.5190689202726779
36,,duplicate_biological_key,full_q_mono_pn__roc__regime_2326,2301,92,1,92,15,4.5,0.5,1.38,1,2,0.9593980861244019,0.5190575500134094
37,,duplicate_biological_key,full_q_mono_pn__roc__regime_2500,2525,101,0,101,15,6.75,1.33,2,1,1,0.9593923444976077,0.5363883707103332
38,,duplicate_biological_key,full_q_mono_pn__roc__regime_2326,2276,91,1,91,15,4.5,0.5,0.75,1,2,0.9593913875598086,0.5191092032302597
39,,duplicate_biological_key,full_q_mono_pn__roc__regime_2152,2102,84,2,84,15,13.5,0.5,0.75,1,3,0.9593732057416268,0.533206371603687
40,13,selected,full_q_mono_pn__roc__regime_2128,2128,85,3,85,15,13.5,0.5,1.38,1,8,0.9593177033492823,0.5167678607199739
41,,duplicate_biological_key,full_q_mono_pn__roc__regime_2128,2153,86,3,86,15,13.5,0.5,2,1,8,0.9593138755980861,0.5157842896643129
42,,duplicate_biological_key,full_q_mono_pn__roc__regime_2154,2104,84,4,84,15,13.5,0.5,0.75,1,15,0.9593129186602871,0.5167011616709482
43,14,selected,full_q_mono_pn__roc__regime_2327,2327,93,2,93,15,4.5,0.5,2,1,3,0.9593071770334928,0.5178605691105348
44,,duplicate_biological_key,full_q_mono_pn__roc__regime_2327,2302,92,2,92,15,4.5,0.5,1.38,1,3,0.9592947368421053,0.5176819649692563
45,,duplicate_biological_key,full_q_mono_pn__roc__regime_2128,2103,84,3,84,15,13.5,0.5,0.75,1,8,0.9592937799043062,0.5171826456837597
46,15,selected,full_q_mono_pn__roc__regime_2628,2628,105,3,105,15,9,0.5,0.75,1,8,0.959267942583732,0.5178001464500259
47,,duplicate_biological_key,full_q_mono_pn__roc__regime_2327,2277,91,2,91,15,4.5,0.5,0.75,1,3,0.9592602870813397,0.5174050138675985
48,,duplicate_biological_key,full_q_mono_pn__roc__regime_2628,2678,107,3,107,15,9,0.5,2,1,8,0.9592401913875598,0.5169175311775401
49,,duplicate_biological_key,full_q_mono_pn__roc__regime_2628,2653,106,3,106,15,9,0.5,1.38,1,8,0.9592382775119617,0.5174071126061986
50,,duplicate_biological_key,full_q_mono_pn__roc__regime_2625,2750,110,0,110,15,9,2.17,3.25,1,1,0.9592267942583732,0.5415784085457929
51,16,selected,full_q_mono_pn__roc__regime_1926,1926,77,1,77,13.89,8.33,0.5,0.75,1,2,0.9592153110047847,0.5279280474662261
52,,duplicate_biological_key,full_q_mono_pn__roc__regime_2500,2575,103,0,103,15,6.75,2.17,3.25,1,1,0.9591626794258373,0.5360184330754774
53,,duplicate_biological_key,full_q_mono_pn__roc__regime_2625,2775,111,0,111,15,9,3,4.5,1,1,0.9591607655502392,0.5410720323395644
54,17,selected,full_q_mono_pn__roc__regime_2503,2503,100,3,100,15,6.75,0.5,2,1,8,0.9590947368421052,0.5125708077233712
55,,duplicate_biological_key,full_q_mono_pn__roc__regime_2503,2478,99,3,99,15,6.75,0.5,1.38,1,8,0.9590909090909091,0.5125409915815746
56,,duplicate_biological_key,full_q_mono_pn__roc__regime_2503,2453,98,3,98,15,6.75,0.5,0.75,1,8,0.959088038277512,0.5126911032804154
57,,duplicate_biological_key,full_q_mono_pn__roc__regime_2500,2600,104,0,104,15,6.75,3,4.5,1,1,0.9590832535885168,0.5366125565274183
58,18,selected,full_q_mono_pn__roc__regime_2629,2629,105,4,105,15,9,0.5,0.75,1,15,0.9590813397129186,0.5125603194560729
59,19,selected,full_q_mono_pn__roc__regime_2278,2278,91,3,91,15,4.5,0.5,0.75,1,8,0.9590794258373205,0.5124467402898623
60,20,selected,full_q_mono_pn__roc__regime_2279,2279,91,4,91,15,4.5,0.5,0.75,1,15,0.9590794258373205,0.5124467402898623
61,,after_candidate_limit,,2303,92,3,92,15,4.5,0.5,1.38,1,8,0.9590794258373205,0.5124467402898623
62,,after_candidate_limit,,2304,92,4,92,15,4.5,0.5,1.38,1,15,0.9590794258373205,0.5124467402898623
63,,after_candidate_limit,,2328,93,3,93,15,4.5,0.5,2,1,8,0.9590794258373205,0.5124467402898623
64,,after_candidate_limit,,2329,93,4,93,15,4.5,0.5,2,1,15,0.9590794258373205,0.5124467402898623
65,,after_candidate_limit,,2454,98,4,98,15,6.75,0.5,0.75,1,15,0.9590794258373205,0.5124467402898623
66,,after_candidate_limit,,2479,99,4,99,15,6.75,0.5,1.38,1,15,0.9590794258373205,0.5124467402898623
67,,after_candidate_limit,,2504,100,4,100,15,6.75,0.5,2,1,15,0.9590794258373205,0.5124467402898623
68,,after_candidate_limit,,2654,106,4,106,15,9,0.5,1.38,1,15,0.9590794258373205,0.5124467402898623
69,,after_candidate_limit,,2679,107,4,107,15,9,0.5,2,1,15,0.9590794258373205,0.5124467402898623
70,,after_candidate_limit,,1225,49,0,49,12.78,7.67,0.5,0.75,1,1,0.9590688995215311,0.5441223558797174
71,,after_candidate_limit,,1951,78,1,78,13.89,8.33,0.5,1.38,1,2,0.9590545454545455,0.5258018509501083
72,,after_candidate_limit,,1976,79,1,79,13.89,8.33,0.5,2,1,2,0.9590296650717703,0.5256209652399148
73,,after_candidate_limit,,2101,84,1,84,15,13.5,0.5,0.75,1,2,0.9590200956937799,0.5302650215899433
74,,after_candidate_limit,,1250,50,0,50,12.78,7.67,0.5,1.38,1,1,0.9589081339712918,0.5405502981979652
75,,after_candidate_limit,,1575,63,0,63,13.89,4.17,0.5,0.75,1,1,0.9588870813397129,0.5256605208721563
76,,after_candidate_limit,,2126,85,1,85,15,13.5,0.5,1.38,1,2,0.9588698564593301,0.5333051336166046
77,,after_candidate_limit,,1275,51,0,51,12.78,7.67,0.5,2,1,1,0.9588564593301435,0.5388603328278807
78,,after_candidate_limit,,1600,64,0,64,13.89,4.17,0.5,1.38,1,1,0.9587253588516746,0.521811547077012
79,,after_candidate_limit,,1625,65,0,65,13.89,4.17,0.5,2,1,1,0.9587186602870813,0.520604404103504
80,,after_candidate_limit,,2701,108,1,108,15,9,1.33,2,1,2,0.9586842105263158,0.5275940461476094
81,,after_candidate_limit,,1927,77,2,77,13.89,8.33,0.5,0.75,1,3,0.9586755980861243,0.5196438746163068
82,,after_candidate_limit,,2726,109,1,109,15,9,1.33,3.67,1,2,0.9586688995215311,0.5273829608944498
83,,after_candidate_limit,,1429,57,4,57,13.89,12.5,0.5,1.38,1,15,0.9585473684210526,0.5150066897131058
84,,after_candidate_limit,,1952,78,2,78,13.89,8.33,0.5,1.38,1,3,0.9585291866028708,0.5183413100788473
85,,after_candidate_limit,,2151,86,1,86,15,13.5,0.5,2,1,2,0.9585244019138756,0.5331510461693073
86,,after_candidate_limit,,1751,70,1,70,13.89,6.25,0.5,0.75,1,2,0.9585119617224881,0.519833772228049
87,,after_candidate_limit,,1454,58,4,58,13.89,12.5,0.5,2,1,15,0.9585090909090909,0.514844735399109
88,,after_candidate_limit,,1404,56,4,56,13.89,12.5,0.5,0.75,1,15,0.9585052631578947,0.5137279932775665
89,,after_candidate_limit,,1977,79,2,79,13.89,8.33,0.5,2,1,3,0.9584775119617225,0.5171949094994553
90,,after_candidate_limit,,2751,110,1,110,15,9,2.17,3.25,1,2,0.9584373205741626,0.5260831603653835
91,,after_candidate_limit,,1776,71,1,71,13.89,6.25,0.5,1.38,1,2,0.9583531100478468,0.5167344251309994
92,,after_candidate_limit,,2776,111,1,111,15,9,3,4.5,1,2,0.9583234449760766,0.5252670305134467
93,,after_candidate_limit,,2350,94,0,94,15,4.5,1.33,2,1,1,0.9583215311004785,0.5214276445859966
94,,after_candidate_limit,,2375,95,0,95,15,4.5,1.33,3.67,1,1,0.9583148325358851,0.5201728696985076
95,,after_candidate_limit,,1426,57,1,57,13.89,12.5,0.5,1.38,1,2,0.9583004784688995,0.5320830742180345
96,,after_candidate_limit,,1801,72,1,72,13.89,6.25,0.5,2,1,2,0.958288995215311,0.5145874690257529
97,,after_candidate_limit,,1402,56,2,56,13.89,12.5,0.5,0.75,1,3,0.958267942583732,0.5278578254103458
98,,after_candidate_limit,,1428,57,3,57,13.89,12.5,0.5,1.38,1,8,0.9582641148325359,0.511756478268739
99,,after_candidate_limit,,2177,87,2,87,15,13.5,1.33,2,1,3,0.9582574162679426,0.5330914735667007
100,,after_candidate_limit,,2202,88,2,88,15,13.5,1.33,3.67,1,3,0.958244019138756,0.5293145121263426
101,,after_candidate_limit,,1400,56,0,56,13.89,12.5,0.5,0.75,1,1,0.9582334928229665,0.539275004622827
102,,after_candidate_limit,,1453,58,3,58,13.89,12.5,0.5,2,1,8,0.9582258373205742,0.5121291077181288
103,,after_candidate_limit,,1401,56,1,56,13.89,12.5,0.5,0.75,1,2,0.9582095693779904,0.5348495231423362
104,,after_candidate_limit,,1403,56,3,56,13.89,12.5,0.5,0.75,1,8,0.9581732057416268,0.5098875646056222
105,,after_candidate_limit,,1451,58,1,58,13.89,12.5,0.5,2,1,2,0.9581349282296651,0.5297403533087739
106,,after_candidate_limit,,1777,71,2,71,13.89,6.25,0.5,1.38,1,3,0.9581272727272727,0.5136738282256239
107,,after_candidate_limit,,1752,70,2,70,13.89,6.25,0.5,0.75,1,3,0.9581253588516746,0.514234725501385
108,,after_candidate_limit,,1802,72,2,72,13.89,6.25,0.5,2,1,3,0.9581253588516746,0.5136246456753625
109,,after_candidate_limit,,2227,89,2,89,15,13.5,2.17,3.25,1,3,0.9581177033492823,0.5301531430238702
110,,after_candidate_limit,,1576,63,1,63,13.89,4.17,0.5,0.75,1,2,0.9581138755980861,0.5136321070865769
111,,after_candidate_limit,,1626,65,1,65,13.89,4.17,0.5,2,1,2,0.958111961722488,0.5127359156761724
112,,after_candidate_limit,,1601,64,1,64,13.89,4.17,0.5,1.38,1,2,0.9581071770334928,0.5127009269602013
113,,after_candidate_limit,,2400,96,0,96,15,4.5,2.17,3.25,1,1,0.9580947368421052,0.5199953419452344
114,,after_candidate_limit,,1427,57,2,57,13.89,12.5,0.5,1.38,1,3,0.958066028708134,0.5240897759482784
115,,after_candidate_limit,,2702,108,2,108,15,9,1.33,2,1,3,0.9580526315789474,0.5175975960911688
116,,after_candidate_limit,,1050,42,0,42,12.78,5.75,0.5,0.75,1,1,0.9580497607655503,0.5310424825069829
117,,after_candidate_limit,,2727,109,2,109,15,9,1.33,3.67,1,3,0.9580392344497608,0.5173655623785833
118,,after_candidate_limit,,1452,58,2,58,13.89,12.5,0.5,2,1,3,0.9580095693779904,0.5240028950891749
119,,after_candidate_limit,,2425,97,0,97,15,4.5,3,4.5,1,1,0.958,0.5194218414277548
120,,after_candidate_limit,,2252,90,2,90,15,13.5,3,4.5,1,3,0.9579933014354067,0.5286262989691085
121,,after_candidate_limit,,1627,65,2,65,13.89,4.17,0.5,2,1,3,0.957977990430622,0.5113691166446078
122,,after_candidate_limit,,2526,101,1,101,15,6.75,1.33,2,1,2,0.9579645933014354,0.5160901693561993
123,,after_candidate_limit,,2000,80,0,80,13.89,8.33,1.33,2,1,1,0.9579502392344498,0.5379587892256592
124,,after_candidate_limit,,1602,64,2,64,13.89,4.17,0.5,1.38,1,3,0.9579387559808612,0.5107674975900275
125,,after_candidate_limit,,1577,63,2,63,13.89,4.17,0.5,0.75,1,3,0.957933014354067,0.5111354682140798
126,,after_candidate_limit,,2025,81,0,81,13.89,8.33,1.33,3.67,1,1,0.9579186602870814,0.5371289164654766
127,,after_candidate_limit,,1978,79,3,79,13.89,8.33,0.5,2,1,8,0.9579090909090909,0.509311662703517
128,,after_candidate_limit,,1953,78,3,78,13.89,8.33,0.5,1.38,1,8,0.9579081339712918,0.5095098803752492
129,,after_candidate_limit,,2551,102,1,102,15,6.75,1.33,3.67,1,2,0.9579023923444976,0.5139430586587863
130,,after_candidate_limit,,1928,77,3,77,13.89,8.33,0.5,0.75,1,8,0.9578909090909091,0.5104643585026286
131,,after_candidate_limit,,1075,43,0,43,12.78,5.75,0.5,1.38,1,1,0.9578545454545454,0.5268465218144792
132,,after_candidate_limit,,2752,110,2,110,15,9,2.17,3.25,1,3,0.9577923444976076,0.5166819444808863
133,,after_candidate_limit,,1100,44,0,44,12.78,5.75,0.5,2,1,1,0.9577875598086124,0.5236647891361995
134,,after_candidate_limit,,1803,72,3,72,13.89,6.25,0.5,2,1,8,0.9577655502392345,0.5054168896703208
135,,after_candidate_limit,,1778,71,3,71,13.89,6.25,0.5,1.38,1,8,0.9577636363636364,0.5054010212301476
136,,after_candidate_limit,,1753,70,3,70,13.89,6.25,0.5,0.75,1,8,0.9577617224880383,0.5053849609847139
137,,after_candidate_limit,,1979,79,4,79,13.89,8.33,0.5,2,1,15,0.9577588516746411,0.5053600758713265
138,,after_candidate_limit,,1578,63,3,63,13.89,4.17,0.5,0.75,1,8,0.9577578947368421,0.5053517104931978
139,,after_candidate_limit,,1579,63,4,63,13.89,4.17,0.5,0.75,1,15,0.9577578947368421,0.5053517104931978
140,,after_candidate_limit,,1603,64,3,64,13.89,4.17,0.5,1.38,1,8,0.9577578947368421,0.5053517104931978
141,,after_candidate_limit,,1604,64,4,64,13.89,4.17,0.5,1.38,1,15,0.9577578947368421,0.5053517104931978
142,,after_candidate_limit,,1628,65,3,65,13.89,4.17,0.5,2,1,8,0.9577578947368421,0.5053517104931978
143,,after_candidate_limit,,1629,65,4,65,13.89,4.17,0.5,2,1,15,0.9577578947368421,0.5053517104931978
144,,after_candidate_limit,,1754,70,4,70,13.89,6.25,0.5,0.75,1,15,0.9577578947368421,0.5053517104931978
145,,after_candidate_limit,,1779,71,4,71,13.89,6.25,0.5,1.38,1,15,0.9577578947368421,0.5053517104931978
146,,after_candidate_limit,,1804,72,4,72,13.89,6.25,0.5,2,1,15,0.9577578947368421,0.5053517104931978
147,,after_candidate_limit,,1954,78,4,78,13.89,8.33,0.5,1.38,1,15,0.9577578947368421,0.5053517104931978
148,,after_candidate_limit,,1929,77,4,77,13.89,8.33,0.5,0.75,1,15,0.957756937799043,0.5051683771598645
149,,after_candidate_limit,,2376,95,1,95,15,4.5,1.33,3.67,1,2,0.9577387559808612,0.512788035807028
150,,after_candidate_limit,,2179,87,4,87,15,13.5,1.33,2,1,15,0.9577205741626794,0.5125588281380093
151,,after_candidate_limit,,2351,94,1,94,15,4.5,1.33,2,1,2,0.9577167464114833,0.5126099159998008
152,,after_candidate_limit,,2204,88,4,88,15,13.5,1.33,3.67,1,15,0.9577119617224881,0.5126182246698276
153,,after_candidate_limit,,2527,101,2,101,15,6.75,1.33,2,1,3,0.9577062200956937,0.512887587167115
154,,after_candidate_limit,,2552,102,2,102,15,6.75,1.33,3.67,1,3,0.9577004784688995,0.5126479587085253
155,,after_candidate_limit,,2777,111,2,111,15,9,3,4.5,1,3,0.9577004784688995,0.5154135796588335
156,,after_candidate_limit,,2576,103,1,103,15,6.75,2.17,3.25,1,2,0.957688995215311,0.5135996656799352
157,,after_candidate_limit,,2100,84,0,84,15,13.5,0.5,0.75,1,1,0.9576880382775119,0.5284539446756641
158,,after_candidate_limit,,2377,95,2,95,15,4.5,1.33,3.67,1,3,0.9576287081339713,0.511881171103392
159,,after_candidate_limit,,2178,87,3,87,15,13.5,1.33,2,1,8,0.9576200956937799,0.5090403639981818
160,,after_candidate_limit,,2601,104,1,104,15,6.75,3,4.5,1,2,0.9576191387559808,0.5133277697749183
161,,after_candidate_limit,,2352,94,2,94,15,4.5,1.33,2,1,3,0.9576181818181818,0.511744730418687
162,,after_candidate_limit,,2203,88,3,88,15,13.5,1.33,3.67,1,8,0.9576066985645934,0.508160227873278
163,,after_candidate_limit,,1825,73,0,73,13.89,6.25,1.33,2,1,1,0.9575674641148325,0.5264123722349446
164,,after_candidate_limit,,2728,109,3,109,15,9,1.33,3.67,1,8,0.9575607655502393,0.5106683308945852
165,,after_candidate_limit,,1226,49,1,49,12.78,7.67,0.5,0.75,1,2,0.9575588516746412,0.5207381362562011
166,,after_candidate_limit,,2703,108,3,108,15,9,1.33,2,1,8,0.9575588516746412,0.5109314679731916
167,,after_candidate_limit,,2401,96,1,96,15,4.5,2.17,3.25,1,2,0.9575090909090909,0.512295311381085
168,,after_candidate_limit,,1850,74,0,74,13.89,6.25,1.33,3.67,1,1,0.9575004784688995,0.5247409681759521
169,,after_candidate_limit,,2229,89,4,89,15,13.5,2.17,3.25,1,15,0.9574803827751196,0.5120165850368296
170,,after_candidate_limit,,2577,103,2,103,15,6.75,2.17,3.25,1,3,0.9574794258373206,0.5122695075627949
171,,after_candidate_limit,,1425,57,0,57,13.89,12.5,0.5,1.38,1,1,0.9574746411483254,0.5344794232195338
172,,after_candidate_limit,,2426,97,1,97,15,4.5,3,4.5,1,2,0.9574459330143541,0.5122837557654233
173,,after_candidate_limit,,2228,89,3,89,15,13.5,2.17,3.25,1,8,0.9574421052631579,0.5079760456943755
174,,after_candidate_limit,,2553,102,3,102,15,6.75,1.33,3.67,1,8,0.957422009569378,0.5066752619016326
175,,after_candidate_limit,,2528,101,3,101,15,6.75,1.33,2,1,8,0.95742009569378,0.5066605663631817
176,,after_candidate_limit,,2353,94,3,94,15,4.5,1.33,2,1,8,0.9574066985645933,0.5065515130970883
177,,after_candidate_limit,,2354,94,4,94,15,4.5,1.33,2,1,15,0.9574066985645933,0.5065515130970883
178,,after_candidate_limit,,2378,95,3,95,15,4.5,1.33,3.67,1,8,0.9574066985645933,0.5065515130970883
179,,after_candidate_limit,,2379,95,4,95,15,4.5,1.33,3.67,1,15,0.9574066985645933,0.5065515130970883
180,,after_candidate_limit,,2529,101,4,101,15,6.75,1.33,2,1,15,0.9574066985645933,0.5065515130970883
181,,after_candidate_limit,,2554,102,4,102,15,6.75,1.33,3.67,1,15,0.9574066985645933,0.5065515130970883
182,,after_candidate_limit,,2602,104,2,104,15,6.75,3,4.5,1,3,0.9574066985645933,0.5120137673718126
183,,after_candidate_limit,,2704,108,4,108,15,9,1.33,2,1,15,0.9574066985645933,0.5065515130970883
184,,after_candidate_limit,,2729,109,4,109,15,9,1.33,3.67,1,15,0.9574066985645933,0.5065515130970883
185,,after_candidate_limit,,2402,96,2,96,15,4.5,2.17,3.25,1,3,0.9574028708133971,0.5114533513380197
186,,after_candidate_limit,,2254,90,4,90,15,13.5,3,4.5,1,15,0.957377990430622,0.5111426259701844
187,,after_candidate_limit,,2253,90,3,90,15,13.5,3,4.5,1,8,0.9573473684210526,0.5078442486051828
188,,after_candidate_limit,,2753,110,3,110,15,9,2.17,3.25,1,8,0.9573454545454545,0.5106087823698499
189,,after_candidate_limit,,1251,50,1,50,12.78,7.67,0.5,1.38,1,2,0.957333971291866,0.5175374862469856
190,,after_candidate_limit,,1276,51,1,51,12.78,7.67,0.5,2,1,2,0.9573311004784689,0.5173665431455128
191,,after_candidate_limit,,2427,97,2,97,15,4.5,3,4.5,1,3,0.9573311004784689,0.5113459911952819
192,,after_candidate_limit,,2778,111,3,111,15,9,3,4.5,1,8,0.9572765550239234,0.510389727843096
193,,after_candidate_limit,,2125,85,0,85,15,13.5,0.5,1.38,1,1,0.9572660287081339,0.5320739060955926
194,,after_candidate_limit,,2050,82,0,82,13.89,8.33,2.17,3.25,1,1,0.9572354066985646,0.5356869200090186
195,,after_candidate_limit,,875,35,0,35,12.78,3.83,0.5,0.75,1,1,0.9572315789473684,0.5184988157836841
196,,after_candidate_limit,,1450,58,0,58,13.89,12.5,0.5,2,1,1,0.9572239234449761,0.5318242659576808
197,,after_candidate_limit,,2578,103,3,103,15,6.75,2.17,3.25,1,8,0.9572086124401914,0.506421382409942
198,,after_candidate_limit,,700,28,0,28,12.78,11.5,0.5,0.75,1,1,0.9571990430622009,0.5357032608177544
199,,after_candidate_limit,,2403,96,3,96,15,4.5,2.17,3.25,1,8,0.9571942583732057,0.5063048931565619
200,,after_candidate_limit,,2404,96,4,96,15,4.5,2.17,3.25,1,15,0.9571942583732057,0.5063048931565619
201,,after_candidate_limit,,2579,103,4,103,15,6.75,2.17,3.25,1,15,0.9571942583732057,0.5063048931565619
202,,after_candidate_limit,,2754,110,4,110,15,9,2.17,3.25,1,15,0.9571942583732057,0.5063048931565619
203,,after_candidate_limit,,2603,104,3,104,15,6.75,3,4.5,1,8,0.9571473684210526,0.5064571895313127
204,,after_candidate_limit,,2428,97,3,97,15,4.5,3,4.5,1,8,0.957132057416268,0.5063332535525483
205,,after_candidate_limit,,2429,97,4,97,15,4.5,3,4.5,1,15,0.957132057416268,0.5063332535525483
206,,after_candidate_limit,,2604,104,4,104,15,6.75,3,4.5,1,15,0.957132057416268,0.5063332535525483
207,,after_candidate_limit,,2779,111,4,111,15,9,3,4.5,1,15,0.957132057416268,0.5063332535525483
208,,after_candidate_limit,,753,30,3,30,12.78,11.5,0.5,2,1,8,0.9571282296650717,0.5130538056351374
209,,after_candidate_limit,,701,28,1,28,12.78,11.5,0.5,0.75,1,2,0.9571100478468899,0.5192529467517025
210,,after_candidate_limit,,728,29,3,29,12.78,11.5,0.5,1.38,1,8,0.9571100478468899,0.5117455559070824
211,,after_candidate_limit,,2176,87,1,87,15,13.5,1.33,2,1,2,0.9570564593301435,0.5257732689484973
212,,after_candidate_limit,,900,36,0,36,12.78,3.83,0.5,1.38,1,1,0.9570363636363637,0.5126976474819191
213,,after_candidate_limit,,925,37,0,37,12.78,3.83,0.5,2,1,1,0.9569837320574163,0.5107768599928074
214,,after_candidate_limit,,725,29,0,29,12.78,11.5,0.5,1.38,1,1,0.9569511961722488,0.5328621664418972
215,,after_candidate_limit,,2026,81,1,81,13.89,8.33,1.33,3.67,1,2,0.9569464114832535,0.5169831997823681
216,,after_candidate_limit,,703,28,3,28,12.78,11.5,0.5,0.75,1,8,0.956932057416268,0.5081620629192872
217,,after_candidate_limit,,2001,80,1,80,13.89,8.33,1.33,2,1,2,0.956911004784689,0.5175576294697521
218,,after_candidate_limit,,2075,83,0,83,13.89,8.33,3,4.5,1,1,0.95688995215311,0.5360817083665645
219,,after_candidate_limit,,1227,49,2,49,12.78,7.67,0.5,0.75,1,3,0.9568870813397129,0.5132114503001258
220,,after_candidate_limit,,1875,75,0,75,13.89,6.25,2.17,3.25,1,1,0.9568861244019139,0.5243587142811587
221,,after_candidate_limit,,727,29,2,29,12.78,11.5,0.5,1.38,1,3,0.9568392344497607,0.509892911337034
222,,after_candidate_limit,,726,29,1,29,12.78,11.5,0.5,1.38,1,2,0.9568382775119617,0.5165353439316989
223,,after_candidate_limit,,2150,86,0,86,15,13.5,0.5,2,1,1,0.9568095693779904,0.5310092300418588
224,,after_candidate_limit,,1051,42,1,42,12.78,5.75,0.5,0.75,1,2,0.9568009569377991,0.511016562599786
