evaluation_id,exact_vector_identical,rank_equivalent,system_a,system_b
nci,false,false,old_monoallelic__roc__regime_2451,old_monoallelic__roc__regime_2679
nci,false,false,old_monoallelic__roc__regime_2452,old_monoallelic__roc__regime_2503
nci,false,false,old_monoallelic__roc__regime_2452,old_monoallelic__roc__regime_2625
nci,false,false,old_monoallelic__roc__regime_2452,old_monoallelic__roc__regime_2626
nci,false,false,old_monoallelic__roc__regime_2452,old_monoallelic__roc__regime_2628
nci,false,false,old_monoallelic__roc__regime_2452,old_monoallelic__roc__regime_2652
nci,false,false,old_monoallelic__roc__regime_2452,old_monoallelic__roc__regime_2679
nci,false,false,old_monoallelic__roc__regime_2503,old_monoallelic__roc__regime_2625
nci,false,false,old_monoallelic__roc__regime_2503,old_monoallelic__roc__regime_2626
nci,false,false,old_monoallelic__roc__regime_2503,old_monoallelic__roc__regime_2628
nci,false,false,old_monoallelic__roc__regime_2503,old_monoallelic__roc__regime_2652
nci,false,false,old_monoallelic__roc__regime_2503,old_monoallelic__roc__regime_2679
nci,false,false,old_monoallelic__roc__regime_2625,old_monoallelic__roc__regime_2626
nci,false,false,old_monoallelic__roc__regime_2625,old_monoallelic__roc__regime_2628
nci,false,false,old_monoallelic__roc__regime_2625,old_monoallelic__roc__regime_2652
nci,false,false,old_monoallelic__roc__regime_2625,old_monoallelic__roc__regime_2679
nci,false,false,old_monoallelic__roc__regime_2626,old_monoallelic__roc__regime_2628
nci,false,false,old_monoallelic__roc__regime_2626,old_monoallelic__roc__regime_2652
nci,false,false,old_monoallelic__roc__regime_2626,old_monoallelic__roc__regime_2679
nci,false,false,old_monoallelic__roc__regime_2628,old_monoallelic__roc__regime_2652
nci,false,false,old_monoallelic__roc__regime_2628,old_monoallelic__roc__regime_2679
nci,false,false,old_monoallelic__roc__regime_2652,old_monoallelic__roc__regime_2679
