endpoint_id,score_focal_hla__pr__regime_1225,score_focal_hla__pr__regime_1400,score_focal_hla__pr__regime_1451,score_focal_hla__pr__regime_1452,score_focal_hla__pr__regime_1775,score_focal_hla__pr__regime_1925,score_focal_hla__pr__regime_1926,score_focal_hla__pr__regime_2100,score_focal_hla__pr__regime_2101,score_focal_hla__pr__regime_2127,score_focal_hla__pr__regime_2153,score_focal_hla__pr__regime_2154,score_focal_hla__pr__regime_2275,score_focal_hla__pr__regime_2450,score_focal_hla__pr__regime_2451,score_focal_hla__pr__regime_2502,score_focal_hla__pr__regime_2625,score_focal_hla__pr__regime_2627,score_focal_hla__pr__regime_2676,score_focal_hla__pr__regime_725
nci_obs_002158,-16.868446350097656,-16.18404197692871,-16.18404197692871,-16.18404197692871,-16.18404197692871,-16.18404197692871,-16.18404197692871,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-15.538663864135742,-16.868446350097656
nci_obs_002159,-13.201054573059082,-12.154729843139648,-12.154729843139648,-12.154729843139648,-12.154729843139648,-12.154729843139648,-12.154729843139648,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-11.1356840133667,-13.201054573059082
nci_obs_002160,-12.070944786071777,-11.447794914245605,-11.447794914245605,-11.447794914245605,-11.447794914245605,-11.447794914245605,-11.447794914245605,-10.72026252746582,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-10.72025203704834,-12.070944786071777
nci_obs_002161,-6.60198450088501,-6.629493236541748,-6.442220687866211,-6.42777681350708,-6.426395893096924,-6.427016258239746,-6.426395893096924,-6.667876720428467,-6.500306129455566,-6.416973114013672,-6.38995885848999,-6.38995885848999,-6.38995885848999,-6.389978885650635,-6.38995885848999,-6.38995885848999,-6.392101287841797,-6.38995885848999,-6.3899688720703125,-6.653791427612305
nci_obs_002162,-6.137578010559082,-6.402518272399902,-6.20554780960083,-6.151464939117432,-6.137508392333984,-6.1377081871032715,-6.137508392333984,-6.476139068603516,-6.27700662612915,-6.181669235229492,-6.137508392333984,-6.137508392333984,-6.137508392333984,-6.137508392333984,-6.137508392333984,-6.137508392333984,-6.138028144836426,-6.137508392333984,-6.137508392333984,-6.219727516174316
nci_obs_002163,-8.496256828308105,-7.796399116516113,-7.7960686683654785,-7.7960686683654785,-7.7960686683654785,-7.7960686683654785,-7.7960686683654785,-7.211378574371338,-7.208885669708252,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-7.208845615386963,-8.496256828308105
nci_obs_002164,-0.9495907425880432,-2.8472845554351807,-2.844731092453003,-2.1441006660461426,-0.9219384789466858,-0.9769577980041504,-0.9243281483650208,-2.486374855041504,-2.4805667400360107,-2.4803667068481445,-1.0797383785247803,-0.9190443754196167,-0.9198147058486938,-0.9291254878044128,-0.9192244410514832,-0.9189943671226501,-1.0400100946426392,-0.9207659959793091,-0.9294993877410889,-2.4942877292633057
nci_obs_002165,-13.15947151184082,-12.190354347229004,-12.190354347229004,-12.190354347229004,-12.190354347229004,-12.190354347229004,-12.190354347229004,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-11.265850067138672,-13.15947151184082
nci_obs_002166,-2.8998327255249023,-2.679483413696289,-2.5899765491485596,-2.5829179286956787,-2.5824177265167236,-2.5826776027679443,-2.5823776721954346,-2.683523416519165,-2.5029122829437256,-2.440291166305542,-2.428016185760498,-2.428016185760498,-2.4280261993408203,-2.428086280822754,-2.428016185760498,-2.428016185760498,-2.4286763668060303,-2.428016185760498,-2.428016185760498,-2.9115326404571533
nci_obs_002167,-9.675029754638672,-8.944012641906738,-8.943452835083008,-8.943452835083008,-8.943452835083008,-8.943452835083008,-8.943452835083008,-8.264573097229004,-8.2626314163208,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-8.262611389160156,-9.67512035369873
nci_obs_002168,-9.801315307617188,-9.229608535766602,-9.229198455810547,-9.229198455810547,-9.229198455810547,-9.229198455810547,-9.229198455810547,-8.658435821533203,-8.657275199890137,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-8.657265663146973,-9.801445007324219
nci_obs_002169,-11.457281112670898,-10.655845642089844,-10.655845642089844,-10.655845642089844,-10.655845642089844,-10.655845642089844,-10.655845642089844,-9.912837982177734,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-9.912827491760254,-11.457281112670898
nci_obs_002170,-8.798794746398926,-8.080143928527832,-8.080074310302734,-8.080074310302734,-8.080074310302734,-8.080074310302734,-8.080074310302734,-7.516360282897949,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-7.515639781951904,-8.798794746398926
nci_obs_002171,-5.374049663543701,-4.8958821296691895,-4.879019737243652,-4.8789496421813965,-4.8789496421813965,-4.8789496421813965,-4.8789496421813965,-4.672951698303223,-4.597265720367432,-4.5861101150512695,-4.585780143737793,-4.585780143737793,-4.585780143737793,-4.585780143737793,-4.585780143737793,-4.585780143737793,-4.5858001708984375,-4.585780143737793,-4.585780143737793,-5.374539852142334
nci_obs_002172,-15.234560012817383,-14.235231399536133,-14.235231399536133,-14.235231399536133,-14.235231399536133,-14.235231399536133,-14.235231399536133,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-13.255965232849121,-15.234560012817383
nci_obs_002173,-7.915235996246338,-7.188338756561279,-7.187858581542969,-7.187858581542969,-7.187858581542969,-7.187858581542969,-7.187858581542969,-6.622617244720459,-6.6186089515686035,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-6.618518829345703,-7.915235996246338
nci_obs_002174,-10.37585163116455,-9.593147277832031,-9.593116760253906,-9.593116760253906,-9.593116760253906,-9.593116760253906,-9.593116760253906,-8.856557846069336,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-8.8563871383667,-10.37585163116455
nci_obs_002175,-10.71695613861084,-9.918168067932129,-9.918148040771484,-9.918148040771484,-9.918148040771484,-9.918148040771484,-9.918148040771484,-9.171813011169434,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-9.171722412109375,-10.71695613861084
nci_obs_002176,-6.403051376342773,-5.823492527008057,-5.8193135261535645,-5.819273471832275,-5.819273471832275,-5.819273471832275,-5.819273471832275,-5.3605241775512695,-5.343837738037109,-5.342766761779785,-5.342737197875977,-5.342737197875977,-5.342737197875977,-5.342737197875977,-5.342737197875977,-5.342737197875977,-5.342747211456299,-5.342737197875977,-5.342737197875977,-6.403441429138184
nci_obs_002177,-6.463225364685059,-5.941524982452393,-5.939973831176758,-5.9399638175964355,-5.9399638175964355,-5.9399638175964355,-5.9399638175964355,-5.509139060974121,-5.503723621368408,-5.503623962402344,-5.503623962402344,-5.503623962402344,-5.503623962402344,-5.503623962402344,-5.503623962402344,-5.503623962402344,-5.503633975982666,-5.503623962402344,-5.503623962402344,-6.463415622711182
nci_obs_002178,-9.119095802307129,-8.570788383483887,-8.570598602294922,-8.570598602294922,-8.570598602294922,-8.570598602294922,-8.570598602294922,-8.049180030822754,-8.048580169677734,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-8.048569679260254,-9.119155883789063
nci_obs_002179,-10.926169395446777,-10.194515228271484,-10.194485664367676,-10.194485664367676,-10.194485664367676,-10.194485664367676,-10.194485664367676,-9.555208206176758,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-9.555017471313477,-10.926169395446777
nci_obs_002180,-11.560807228088379,-10.754075050354004,-10.754075050354004,-10.754075050354004,-10.754075050354004,-10.754075050354004,-10.754075050354004,-9.995650291442871,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-9.99563980102539,-11.560807228088379
nci_obs_002181,-12.909284591674805,-12.163043022155762,-12.163043022155762,-12.163043022155762,-12.163043022155762,-12.163043022155762,-12.163043022155762,-11.433995246887207,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-11.433984756469727,-12.909284591674805
nci_obs_002182,-14.400450706481934,-13.799149513244629,-13.799149513244629,-13.799149513244629,-13.799149513244629,-13.799149513244629,-13.799149513244629,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-13.219240188598633,-14.400450706481934
nci_obs_002183,-11.963852882385254,-11.345049858093262,-11.344999313354492,-11.344999313354492,-11.344999313354492,-11.344999313354492,-11.344999313354492,-10.760674476623535,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-10.760504722595215,-11.963862419128418
nci_obs_002184,-8.864745140075684,-8.200881958007813,-8.200411796569824,-8.200411796569824,-8.200411796569824,-8.200411796569824,-8.200411796569824,-7.6053643226623535,-7.603522777557373,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-7.603482723236084,-8.864815711975098
nci_obs_002185,-8.616726875305176,-8.04547119140625,-8.045141220092773,-8.045141220092773,-8.045141220092773,-8.045141220092773,-8.045141220092773,-7.524521350860596,-7.52345085144043,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-7.523440837860107,-8.616766929626465
nci_obs_002186,-13.369702339172363,-12.552249908447266,-12.552249908447266,-12.552249908447266,-12.552249908447266,-12.552249908447266,-12.552249908447266,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-11.765241622924805,-13.369702339172363
nci_obs_002187,-7.45760440826416,-6.981592178344727,-6.978667736053467,-6.978628158569336,-6.978628158569336,-6.978638172149658,-6.978628158569336,-6.511131286621094,-6.504347324371338,-6.50418758392334,-6.50418758392334,-6.50418758392334,-6.50418758392334,-6.50418758392334,-6.50418758392334,-6.50418758392334,-6.504217624664307,-6.50418758392334,-6.50418758392334,-7.45904541015625
nci_obs_002188,-7.101335525512695,-6.406430244445801,-6.406350135803223,-6.406350135803223,-6.406350135803223,-6.406350135803223,-6.406350135803223,-5.8026933670043945,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-5.802173137664795,-7.101335525512695
nci_obs_002189,-15.103006362915039,-14.135005950927734,-14.135005950927734,-14.135005950927734,-14.135005950927734,-14.135005950927734,-14.135005950927734,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-13.222267150878906,-15.103006362915039
nci_obs_002190,-13.839275360107422,-12.905972480773926,-12.905972480773926,-12.905972480773926,-12.905972480773926,-12.905972480773926,-12.905972480773926,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-12.038681983947754,-13.839275360107422
nci_obs_002191,-10.640113830566406,-9.710309982299805,-9.710299491882324,-9.710299491882324,-9.710299491882324,-9.710299491882324,-9.710299491882324,-8.883955001831055,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-8.883874893188477,-10.640113830566406
nci_obs_002192,-15.383842468261719,-14.441508293151855,-14.441508293151855,-14.441508293151855,-14.441508293151855,-14.441508293151855,-14.441508293151855,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-13.527960777282715,-15.383842468261719
nci_obs_002193,-16.370819091796875,-15.590373992919922,-15.590373992919922,-15.590373992919922,-15.590373992919922,-15.590373992919922,-15.590373992919922,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-14.819499015808105,-16.370819091796875
nci_obs_002194,-9.300875663757324,-8.628015518188477,-8.627955436706543,-8.627955436706543,-8.627955436706543,-8.627955436706543,-8.627955436706543,-8.046194076538086,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-8.045854568481445,-9.300875663757324
nci_obs_002195,-14.33260440826416,-13.522906303405762,-13.522906303405762,-13.522906303405762,-13.522906303405762,-13.522906303405762,-13.522906303405762,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-12.694236755371094,-14.33260440826416
nci_obs_002196,-10.946739196777344,-10.029603004455566,-10.029603004455566,-10.029603004455566,-10.029603004455566,-10.029603004455566,-10.029603004455566,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-9.14842700958252,-10.946739196777344
nci_obs_002197,-12.157906532287598,-11.280604362487793,-11.280604362487793,-11.280604362487793,-11.280604362487793,-11.280604362487793,-11.280604362487793,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-10.435751914978027,-12.157906532287598
nci_obs_002198,-0.6582475900650024,-1.6204355955123901,-1.0275988578796387,-0.7259084582328796,-0.6133590936660767,-0.6870244741439819,-0.6157615780830383,-2.1561241149902344,-1.280522346496582,-0.8937353491783142,-0.6104010343551636,-0.6092104911804199,-0.6111514568328857,-0.6249076128005981,-0.60973060131073,-0.6092104911804199,-0.7418044209480286,-0.6105310916900635,-0.6151529550552368,-1.3467464447021484
nci_obs_002199,-13.0183744430542,-12.062255859375,-12.062255859375,-12.062255859375,-12.062255859375,-12.062255859375,-12.062255859375,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-11.125104904174805,-13.0183744430542
nci_obs_002200,-12.343393325805664,-11.641666412353516,-11.641666412353516,-11.641666412353516,-11.641666412353516,-11.641666412353516,-11.641666412353516,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-10.95973014831543,-12.343393325805664
nci_obs_002201,-13.275516510009766,-12.509906768798828,-12.509906768798828,-12.509906768798828,-12.509906768798828,-12.509906768798828,-12.509906768798828,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-11.7869291305542,-13.275516510009766
nci_obs_002202,-16.263105392456055,-15.393119812011719,-15.393119812011719,-15.393119812011719,-15.393119812011719,-15.393119812011719,-15.393119812011719,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-14.514190673828125,-16.263105392456055
nci_obs_002203,-13.299428939819336,-12.309412002563477,-12.309412002563477,-12.309412002563477,-12.309412002563477,-12.309412002563477,-12.309412002563477,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-11.323619842529297,-13.299428939819336
nci_obs_002204,-15.487573623657227,-14.605352401733398,-14.605352401733398,-14.605352401733398,-14.605352401733398,-14.605352401733398,-14.605352401733398,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-13.714804649353027,-15.487573623657227
nci_obs_002205,-14.238045692443848,-13.475786209106445,-13.475786209106445,-13.475786209106445,-13.475786209106445,-13.475786209106445,-13.475786209106445,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-12.68412971496582,-14.238045692443848
nci_obs_002206,-14.359587669372559,-13.543147087097168,-13.543147087097168,-13.543147087097168,-13.543147087097168,-13.543147087097168,-13.543147087097168,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-12.707639694213867,-14.359587669372559
nci_obs_002207,-11.746581077575684,-10.842887878417969,-10.842887878417969,-10.842887878417969,-10.842887878417969,-10.842887878417969,-10.842887878417969,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-9.996197700500488,-11.746581077575684
nci_obs_002208,-15.045480728149414,-14.174628257751465,-14.174628257751465,-14.174628257751465,-14.174628257751465,-14.174628257751465,-14.174628257751465,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-13.309386253356934,-15.045480728149414
nci_obs_002209,-7.487491607666016,-6.910834789276123,-6.907680034637451,-6.907680034637451,-6.907680034637451,-6.907680034637451,-6.907680034637451,-6.514709949493408,-6.495595455169678,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-6.494894981384277,-7.48751163482666
nci_obs_002210,-8.030983924865723,-7.326007843017578,-7.324827194213867,-7.324827194213867,-7.324827194213867,-7.324827194213867,-7.324827194213867,-6.840388774871826,-6.82964563369751,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-6.829145431518555,-8.030983924865723
nci_obs_002211,-10.246770858764648,-9.400229454040527,-9.400218963623047,-9.400218963623047,-9.400218963623047,-9.400218963623047,-9.400218963623047,-8.601713180541992,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-8.601653099060059,-10.246770858764648
nci_obs_002212,-4.9028120040893555,-4.900190830230713,-4.727451324462891,-4.715805530548096,-4.715065002441406,-4.715324878692627,-4.715065002441406,-4.921304702758789,-4.759673595428467,-4.69099760055542,-4.664112567901611,-4.664112567901611,-4.664112567901611,-4.664122581481934,-4.664112567901611,-4.664112567901611,-4.66506290435791,-4.664112567901611,-4.664112567901611,-4.944648265838623
nci_obs_002213,-13.702176094055176,-12.74421215057373,-12.74421215057373,-12.74421215057373,-12.74421215057373,-12.74421215057373,-12.74421215057373,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-11.790812492370605,-13.702176094055176
nci_obs_002214,-13.38913631439209,-12.41855239868164,-12.41855239868164,-12.41855239868164,-12.41855239868164,-12.41855239868164,-12.41855239868164,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-11.50152587890625,-13.38913631439209
nci_obs_002215,-5.748754024505615,-6.1643266677856445,-5.917861461639404,-5.815499782562256,-5.748424053192139,-5.749504566192627,-5.748434066772461,-6.688786506652832,-6.11540412902832,-5.889622211456299,-5.750015735626221,-5.748424053192139,-5.748424053192139,-5.748434066772461,-5.748424053192139,-5.748424053192139,-5.751639366149902,-5.748424053192139,-5.748424053192139,-6.0225138664245605
nci_obs_002216,-4.867205619812012,-4.783692359924316,-4.670031547546387,-4.663055896759033,-4.662845611572266,-4.662885665893555,-4.662845611572266,-4.860855579376221,-4.67252779006958,-4.607123374938965,-4.604570388793945,-4.604570388793945,-4.604570388793945,-4.604570388793945,-4.604570388793945,-4.604570388793945,-4.604790210723877,-4.604570388793945,-4.604570388793945,-4.891949653625488
nci_obs_002217,-11.948508262634277,-11.154605865478516,-11.154605865478516,-11.154605865478516,-11.154605865478516,-11.154605865478516,-11.154605865478516,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-10.395726203918457,-11.948508262634277
nci_obs_002218,-8.036389350891113,-7.598660945892334,-7.597950458526611,-7.597950458526611,-7.597950458526611,-7.597950458526611,-7.597950458526611,-7.238648891448975,-7.234771251678467,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-7.2347412109375,-8.036389350891113
nci_obs_002219,-9.762191772460938,-8.8580904006958,-8.858080863952637,-8.858080863952637,-8.858080863952637,-8.858080863952637,-8.858080863952637,-8.059188842773438,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-8.058999061584473,-9.762191772460938
nci_obs_002220,-2.866229295730591,-3.1422841548919678,-2.9177005290985107,-2.8590402603149414,-2.837824583053589,-2.853487968444824,-2.838204860687256,-3.1534676551818848,-2.9895873069763184,-2.8876118659973145,-2.8367040157318115,-2.8365941047668457,-2.8366141319274902,-2.8378348350524902,-2.836604118347168,-2.8365941047668457,-2.8558926582336426,-2.836643934249878,-2.8376946449279785,-3.1297268867492676
nci_obs_002221,-10.799556732177734,-9.92515754699707,-9.92515754699707,-9.92515754699707,-9.92515754699707,-9.92515754699707,-9.92515754699707,-9.15290641784668,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-9.152886390686035,-10.799556732177734
nci_obs_002222,-9.12094783782959,-8.721960067749023,-8.721710205078125,-8.721710205078125,-8.721710205078125,-8.721710205078125,-8.721710205078125,-8.248988151550293,-8.248017311096191,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-8.248007774353027,-9.12094783782959
nci_obs_002223,-10.185855865478516,-9.289375305175781,-9.289375305175781,-9.289375305175781,-9.289375305175781,-9.289375305175781,-9.289375305175781,-8.489191055297852,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-8.489181518554688,-10.185855865478516
nci_obs_002224,-4.585887432098389,-4.7407402992248535,-4.583139896392822,-4.575599193572998,-4.575028896331787,-4.57512903213501,-4.575028896331787,-4.828340530395508,-4.650543212890625,-4.585474491119385,-4.575028896331787,-4.575028896331787,-4.575028896331787,-4.575028896331787,-4.575028896331787,-4.575028896331787,-4.575209140777588,-4.575028896331787,-4.575028896331787,-4.604632377624512
nci_obs_002225,-10.69123363494873,-9.8026704788208,-9.8026704788208,-9.8026704788208,-9.8026704788208,-9.8026704788208,-9.8026704788208,-8.981461524963379,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-8.981451034545898,-10.69123363494873
nci_obs_002226,-2.0694851875305176,-1.7749289274215698,-1.7229797840118408,-1.7200052738189697,-1.7199552059173584,-1.7201652526855469,-1.7199552059173584,-1.6178855895996094,-1.4993098974227905,-1.4812307357788086,-1.4803003072738647,-1.4803003072738647,-1.4803003072738647,-1.4803203344345093,-1.4803003072738647,-1.4803003072738647,-1.4809205532073975,-1.4803003072738647,-1.4803003072738647,-2.092458724975586
nci_obs_002227,-3.4515881538391113,-3.1045665740966797,-3.071411371231079,-3.0713613033294678,-3.0713613033294678,-3.071401357650757,-3.0713613033294678,-3.1517751216888428,-3.077993392944336,-3.071411371231079,-3.0713613033294678,-3.0713613033294678,-3.0713613033294678,-3.0713613033294678,-3.0713613033294678,-3.0713613033294678,-3.0714313983917236,-3.0713613033294678,-3.0713613033294678,-3.4524285793304443
nci_obs_002228,-18.605653762817383,-17.971542358398438,-17.971542358398438,-17.971542358398438,-17.971542358398438,-17.971542358398438,-17.971542358398438,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-17.373929977416992,-18.605653762817383
