endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
covid_spike.58f62bfc5dc121508d81bf5627a5d571fd043436fc672d0b114cec7bc702dc3e,-5.323197,-0.48691514,-0.48891705,-27.10397,-27.631021,-3.6377406,-5.494806,-18.144072,-0.48691514,-0.4870781,-3.6377406,-5.494806,-5.310447,-0.4741655,-0.48893735,-27.062723,-27.631021,-2.874934,-3.7624848,-17.40165,-0.4741655,-0.48050946,-2.874934,-3.7624848,-5.3167048,-0.48042312,-0.48892716,-27.074366,-27.631021,-2.9948018,-4.251485,-17.61122,-0.48042312,-0.48228997,-2.9948018,-4.251485,-4.7758336,0.060447954,-0.14683683,-27.011463,-27.631021,-1.1152505,-1.6095815,-16.478975,0.060447954,-0.012165562,-1.1152505,-1.6095815,-4.8718615,-0.035579722,-0.13924076,-27.023046,-27.631021,-1.4886097,-2.0960393,-16.687458,-0.035579722,-0.07411767,-1.4886097,-2.0960393
covid_spike.590b7f796cb7c82eeba4e67130887115c4781e53962c74ffea8bd20a19872bcf,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.590e7781b03588b3d706d0d8beb0e2bbc67e3fd5afdec3bf1f8a1db53f257da8,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.59119ad8f21412c750d34e235e06d1525abb8cd951c60df7d52cedfcfbd06229,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.59440d12e90871fdf39ada6e53771ea43cbfe0dd63d7917e42f7870956306a54,-9.235819,-4.4996204,-5.436685,-27.051512,-27.631021,-5.5108347,-5.6096587,-16.62034,-4.4996204,-4.814941,-5.5108347,-5.6096587,-9.179551,-4.4433527,-5.4304824,-27.049824,-27.631021,-5.504692,-5.545516,-16.588268,-4.4433527,-4.808794,-5.504692,-5.545516,-9.1791725,-4.4429736,-5.4300323,-27.049814,-27.631021,-5.504262,-5.5451427,-16.588081,-4.4429736,-4.8083625,-5.504262,-5.5451427,-7.44781,-2.7116117,-3.7006414,-27.004248,-27.631021,-3.7740092,-3.813636,-15.722329,-2.7116117,-3.0781732,-3.7740092,-3.813636,-7.4472027,-2.7110045,-3.7000213,-27.004232,-27.631021,-3.7734094,-3.8130293,-15.722025,-2.7110045,-3.0775716,-3.7734094,-3.8130293
covid_spike.5958eafe019648cae4a13aa4790ebf32c649c635e41919e7bbcc8f2e1f8add9c,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.598c37be89437ed36451f96ca8958b8cded0596f12102c6aad55a6e3803a2132,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.598c4ab8d6948a61ab5627cdf340734ae98e2765265775096eac17270a1829f6,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.598cbb0fb7ed3b7867adc8c83f3d3d6a64ea60fad4225f6f5ad2e581441ed015,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.59bfdf73d8513ca9493a92829437279ef42dbc6649dade0beb06f3e572014b3b,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.153685,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5a00e84f8d93dffba470835fe3a1d9c0a85d7bcf3029c03bd37c6777a474287d,-9.873633,-5.596967,-5.7679253,-27.04704,-27.631021,-5.7679253,-6.6077456,-17.119383,-5.596967,-5.596967,-6.6077456,-13.615504,-9.615463,-5.3387966,-5.5599747,-27.037329,-27.631021,-5.5599747,-6.2580547,-16.944538,-5.3387966,-5.3387966,-6.2580547,-13.382377,-9.599388,-5.3227224,-5.5439086,-27.03688,-27.631021,-5.5439086,-6.2419686,-16.936495,-5.3227224,-5.3227224,-6.2419686,-13.371653,-8.152381,-3.875715,-4.1811476,-26.993935,-27.631021,-4.1811476,-4.695861,-16.16344,-3.875715,-3.875715,-4.695861,-12.340914,-8.136215,-3.8595493,-4.164982,-26.993484,-27.631021,-4.164982,-4.679695,-16.155357,-3.8595493,-3.8595493,-4.679695,-12.330137
covid_spike.5a1d018eacb5f23224fc4d72ddbbabc791754943d6aef4c3064e2380f1b07ed8,-13.070306,-8.234024,-8.234024,-27.477077,-27.631021,-17.932522,-21.165356,-24.860022,-8.234024,-8.234024,-17.932522,-21.165356,-10.458525,-5.6222425,-5.6222425,-27.456348,-27.631021,-16.626633,-20.294762,-24.48691,-5.6222425,-5.6222425,-16.626633,-20.294762,-10.62622,-5.789938,-5.789938,-27.45768,-27.631021,-16.71048,-20.35066,-24.510866,-5.789938,-5.789938,-16.71048,-20.35066,-7.979515,-3.1432333,-3.1432333,-27.436674,-27.631021,-15.387127,-19.468426,-24.132767,-3.1432333,-3.1432333,-15.387127,-19.468426,-8.147181,-3.3108988,-3.3108988,-27.438005,-27.631021,-15.470961,-19.524315,-24.15672,-3.3108988,-3.3108988,-15.470961,-19.524315
covid_spike.5a2889a652486793fe6cdddfbfa41408a6653986af2acddfc12bd54f413655ac,-11.293428,-6.7395515,-7.074521,-26.831099,-27.631021,-7.074521,-7.883718,-12.432475,-6.7395515,-6.893687,-7.883718,-8.356218,-9.852551,-5.2986746,-6.5724106,-26.749256,-27.631021,-6.5724106,-6.6026077,-10.877495,-5.2986746,-5.9090047,-6.6026077,-6.651462,-10.187157,-5.6332803,-6.5689683,-26.767385,-27.631021,-6.5689683,-6.7388105,-11.221933,-5.6332803,-6.0313087,-6.7388105,-6.875656,-7.6388626,-3.0849855,-4.166786,-26.658188,-27.631021,-4.166786,-4.192828,-9.147194,-3.0849855,-3.499342,-4.192828,-4.405115,-7.939448,-3.385571,-4.325437,-26.676315,-27.631021,-4.325437,-4.4461994,-9.491614,-3.385571,-3.7457783,-4.4461994,-4.5728583
covid_spike.5a2f080c47a8212e5d8f6cf7f396c62933ba9ff69e7af227a64231e5b4df0d77,-27.631021,-24.922972,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.922972,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.922972,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.922972,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.922972,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5a3c3ba4c6b156f74129f9f194652282b6f723c2a72b4b1fd688c1ba3a91f02a,-4.9071484,-0.5251219,-0.8830418,-26.462854,-27.631021,-0.8830418,-1.3088762,-4.267694,-0.5251219,-0.5276761,-1.3088762,-3.1902661,-4.8282547,-0.44622812,-0.88301176,-26.442574,-27.631021,-0.88301176,-1.1910061,-3.8620775,-0.44622812,-0.4511601,-1.1910061,-2.8372169,-4.806766,-0.4247395,-0.88328195,-26.441967,-27.631021,-0.88328195,-1.1606741,-3.8499315,-0.4247395,-0.42953718,-1.1606741,-2.8190217,-3.9513946,0.4306322,-0.2197212,-26.35531,-27.631021,-0.2197212,-0.29283303,-2.1167939,0.4306322,0.40298447,-0.29283303,-1.3769872,-3.9224026,0.45962414,-0.21925111,-26.3545,-27.631021,-0.21925111,-0.26127535,-2.1005921,0.45962414,0.43275458,-0.26127535,-1.3556819
covid_spike.5a4c167223bf44aff4b544ecc8bf82d553be7eb9927eec04ab10971d0648c6c6,-8.156147,-3.419949,-3.6058145,-26.885471,-27.631021,-4.5279164,-5.2620983,-13.46557,-3.419949,-3.4589896,-4.5279164,-5.2620983,-7.0382853,-2.3020868,-2.434738,-26.836922,-27.631021,-3.671218,-4.2641582,-12.54311,-2.3020868,-2.3537712,-3.671218,-4.2641582,-7.2517557,-2.5155575,-2.6698945,-26.843287,-27.631021,-3.8329606,-4.3719797,-12.664047,-2.5155575,-2.576702,-3.8329606,-4.3719797,-5.613556,-0.8773573,-1.2478417,-26.768648,-27.631021,-1.7666891,-2.534011,-11.245931,-0.8773573,-0.9445788,-1.7666891,-2.534011,-5.803797,-1.0675981,-1.4829983,-26.775011,-27.631021,-1.928402,-2.6417294,-11.366815,-1.0675981,-1.1391785,-1.928402,-2.6417294
covid_spike.5a6188d635501e1a112e0b1b8ffd3e658acf6d73deb6b06c211047c0b1b2107a,-4.2051864,-0.33398512,-0.8535639,-26.045298,-27.631021,-0.8535639,-0.8535639,-2.2594402,-0.33398512,-0.34737268,-1.0621097,-2.2594402,-4.2054324,-0.33423144,-0.85375553,-26.045313,-27.631021,-0.85375553,-0.85375553,-2.259675,-0.33423144,-0.34761986,-1.0623713,-2.259675,-4.2201405,-0.34893927,-0.87844104,-26.04633,-27.631021,-0.87844104,-0.87844104,-2.2759418,-0.34893927,-0.36219376,-1.0744239,-2.2759418,-3.3196387,0.5515622,-0.13391334,-25.978943,-27.631021,-0.13391334,-0.13391334,-1.1977493,0.5515622,0.5293051,-0.16430378,-1.1977493,-3.3164368,0.5547642,-0.13083911,-25.978745,-27.631021,-0.13083911,-0.13083911,-1.1945884,0.5547642,0.5325102,-0.16109456,-1.1945884
covid_spike.5a7eb89e5607b96fe2524e26e0c0a40ed07a662f2e535d37ebb8d4a560b445e1,-13.41462,-9.083887,-9.083888,-27.38698,-27.631021,-9.083888,-18.357454,-22.994238,-9.083888,-9.083888,-18.357454,-21.448643,-12.700642,-8.369908,-8.369908,-27.377586,-27.631021,-8.369908,-18.000465,-22.815742,-8.369908,-8.369908,-18.000465,-21.210651,-12.1322775,-7.801544,-7.801544,-27.370108,-27.631021,-7.801544,-17.716282,-22.673653,-7.801544,-7.801544,-17.716282,-21.021196,-11.394081,-7.0633473,-7.0633473,-27.360394,-27.631021,-7.0633473,-17.347185,-22.489103,-7.0633473,-7.0633473,-17.347185,-20.77513,-10.825716,-6.494983,-6.494983,-27.352915,-27.631021,-6.494983,-17.063002,-22.347012,-6.494983,-6.494983,-17.063002,-20.585676
covid_spike.5a8a07db2ce6eb1b1dddc9ddcdce106a4a8d360da72f3961857dc07674e9bc35,-5.9922285,-1.6102021,-1.8631254,-26.433872,-27.631021,-1.8631254,-2.890663,-3.6880472,-1.6102021,-1.7426054,-2.890663,-3.274878,-5.9938684,-1.6118417,-1.8645546,-26.433975,-27.631021,-1.8645546,-2.8925736,-3.6900811,-1.6118417,-1.744144,-2.8925736,-3.2770288,-6.0047417,-1.6227149,-1.8696766,-26.435234,-27.631021,-1.8696766,-2.9076176,-3.7152576,-1.6227149,-1.7514974,-2.9076176,-3.2994776,-4.5901837,-0.20815721,-0.56009877,-26.354034,-27.631021,-0.56009877,-1.3964317,-2.091269,-0.20815721,-0.38804144,-1.3964317,-1.723876,-4.583178,-0.20115149,-0.5546838,-26.353556,-27.631021,-0.5546838,-1.3913317,-2.081714,-0.20115149,-0.38272604,-1.3913317,-1.7144924
covid_spike.5aa765b411ab24b35f73e3b237d682b72032632923ba944010ca81476d127a13,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5acc55cae70419ebfdbb3268edf21d3a460213b270d27cb59f8a832575efbd22,-4.7778735,-0.04167497,-0.48659003,-26.070282,-27.631021,-0.82123876,-1.866952,-3.9044657,-0.04167497,-0.073111646,-0.82123876,-1.866952,-4.774075,-0.037876535,-0.4883805,-26.004875,-27.631021,-0.8230344,-1.8451093,-3.7286716,-0.037876535,-0.0749056,-0.8230344,-1.8451093,-5.06071,-0.32451132,-0.78191334,-26.032093,-27.631021,-1.1166686,-2.040615,-3.9776177,-0.32451132,-0.36850712,-1.1166686,-2.040615,-4.222329,0.51386935,-0.16079353,-25.896334,-27.631021,-0.30315548,-1.0546603,-2.3744004,0.51386935,0.40009114,-0.30315548,-1.0546603,-4.221735,0.51446325,-0.13987729,-25.914923,-27.631021,-0.28222388,-1.0395248,-2.4726655,0.51446325,0.42102054,-0.28222388,-1.0395248
covid_spike.5ad4eb064623111c573e8aa825ef979519becbc10c883ca09d0429103db59948,-9.372138,-4.489336,-4.6131015,-27.0281,-27.631021,-5.70061,-6.7149396,-16.261631,-4.489336,-4.505498,-5.70061,-6.7149396,-7.8120623,-2.92926,-3.52202,-26.952875,-27.631021,-3.6813097,-4.573655,-14.8431015,-2.92926,-2.9755294,-3.6813097,-4.573655,-7.9393306,-3.0565286,-3.409549,-26.972435,-27.631021,-3.868628,-5.0707417,-15.211964,-3.0565286,-3.07361,-3.868628,-5.0707417,-6.072735,-1.1899326,-1.6853263,-26.896988,-27.631021,-1.9799998,-2.886547,-13.789253,-1.1899326,-1.2440505,-1.9799998,-2.886547,-6.333959,-1.451157,-2.1622024,-26.916548,-27.631021,-2.1673083,-3.374984,-14.158101,-1.451157,-1.4741482,-2.1673083,-3.374984
covid_spike.5b0933408d65cf3a4ca675085c769279fe389ffb6c38479b2094e4b0ae430d1a,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.74065,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5b09773283cd78f70c8c172096e0cf1a453d6574a962bd205dc1c1acee1147ef,-9.24688,-4.6930027,-4.9247346,-26.96381,-27.631021,-4.9247346,-5.679547,-14.954009,-4.6930027,-4.72507,-5.679547,-6.502667,-8.209221,-3.6553438,-3.7599256,-26.939108,-27.631021,-3.7599256,-5.083389,-14.484661,-3.6553438,-3.6914554,-5.083389,-5.720422,-8.208819,-3.6549425,-3.759595,-26.939085,-27.631021,-3.759595,-5.082528,-14.484235,-3.6549425,-3.6910546,-5.082528,-5.719711,-5.8966403,-1.3427635,-1.4172813,-26.872658,-27.631021,-1.4172813,-2.9137294,-13.222099,-1.3427635,-1.3683559,-2.9137294,-3.6161518,-5.8954744,-1.3415977,-1.4161403,-26.872612,-27.631021,-1.4161403,-2.9125485,-13.221231,-1.3415977,-1.3672111,-2.9125485,-3.6147041
covid_spike.5b4cc95c418a37254452493bb46860d0b19ffc1998064bd0c13ea978b0ca6d53,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.63529,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5b59eb9076b288c328d2b31bc59d469c7c23b5bc2aaddd4c79db71aa48e5f53a,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-23.300287,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5b836f8c079b82278f276f7a3b297d9af87ea3b9ef38bc48b5688b819bb5812e,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-24.452969,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021
covid_spike.5b859437c86d8c70375c80512d74fd0b6f775bb98b3868ccb05fff46485451f9,-8.040294,-3.4864166,-3.5320919,-26.95306,-27.631021,-3.5320919,-5.187686,-14.749772,-3.4864166,-3.4962685,-5.187686,-6.1622725,-7.656948,-3.103071,-3.2579846,-26.916904,-27.631021,-3.2579846,-4.2875977,-14.062797,-3.103071,-3.1379352,-4.2875977,-5.0173135,-7.6206474,-3.0667708,-3.2120245,-26.917006,-27.631021,-3.2120245,-4.274335,-14.064703,-3.0667708,-3.0991619,-4.274335,-5.02049,-5.743981,-1.190104,-1.5062886,-26.844566,-27.631021,-1.5062886,-2.1425805,-12.688378,-1.190104,-1.259345,-2.1425805,-2.7266161,-5.7163763,-1.1624995,-1.4603285,-26.844667,-27.631021,-1.4603285,-2.1293077,-12.690278,-1.1624995,-1.227329,-2.1293077,-2.7297828
covid_spike.5b93e22e982379bed36300f92c2f519592a01a45cd293414ab644127147cb85a,-8.174635,-3.2918324,-3.2918324,-27.446634,-27.631021,-15.461427,-19.517958,-24.153994,-3.2918324,-3.2918324,-15.461427,-19.517958,-8.1086645,-3.2258625,-3.2258625,-27.446135,-27.631021,-15.428442,-19.495968,-24.14457,-3.2258625,-3.2258625,-15.428442,-19.495968,-8.107739,-3.2249377,-3.2249377,-27.446127,-27.631021,-15.427979,-19.49566,-24.144438,-3.2249377,-3.2249377,-15.427979,-19.49566,-6.4077606,-1.5249588,-1.5249588,-27.433249,-27.631021,-14.577991,-18.929,-23.901585,-1.5249588,-1.5249588,-14.577991,-18.929,-6.402195,-1.519393,-1.519393,-27.433207,-27.631021,-14.575207,-18.927145,-23.90079,-1.519393,-1.519393,-14.575207,-18.927145
covid_spike.5bb624f897009b818b310aab08326cb8e0917432761fe44ccef3da11dc7fc343,-8.167335,-3.689998,-3.7279494,-26.906712,-27.631021,-3.7279494,-5.5791,-14.883175,-3.689998,-3.703582,-5.5791,-6.384611,-7.5633497,-3.0860126,-3.7040508,-26.852112,-27.631021,-3.7040508,-3.8115318,-13.9221945,-3.0860126,-3.1126196,-3.8115318,-4.7829766,-7.8747034,-3.3973665,-3.6918628,-26.864613,-27.631021,-3.6918628,-4.2930236,-14.142226,-3.3973665,-3.4291172,-4.2930236,-5.149696,-5.7846766,-1.3073395,-1.7833709,-26.788347,-27.631021,-1.7833709,-2.0840964,-12.799953,-1.3073395,-1.3463969,-2.0840964,-2.9125743,-6.274958,-1.7976211,-2.3722138,-26.800844,-27.631021,-2.3722138,-2.5653782,-13.019901,-1.7976211,-1.8536897,-2.5653782,-3.2791538
