ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
2094,,after_candidate_limit,,198,7,23,7,11.67,3.5,0.5,0.75,20,8,0.8515875598086124,0.3725591672333559
2095,,after_candidate_limit,,199,7,24,7,11.67,3.5,0.5,0.75,20,15,0.8515875598086124,0.3725591672333559
2096,,after_candidate_limit,,223,8,23,8,11.67,3.5,0.5,1.38,20,8,0.8515875598086124,0.3725591672333559
2097,,after_candidate_limit,,224,8,24,8,11.67,3.5,0.5,1.38,20,15,0.8515875598086124,0.3725591672333559
2098,,after_candidate_limit,,248,9,23,9,11.67,3.5,0.5,2,20,8,0.8515875598086124,0.3725591672333559
2099,,after_candidate_limit,,249,9,24,9,11.67,3.5,0.5,2,20,15,0.8515875598086124,0.3725591672333559
2100,,after_candidate_limit,,373,14,23,14,11.67,5.25,0.5,0.75,20,8,0.8515875598086124,0.3725591672333559
2101,,after_candidate_limit,,374,14,24,14,11.67,5.25,0.5,0.75,20,15,0.8515875598086124,0.3725591672333559
2102,,after_candidate_limit,,398,15,23,15,11.67,5.25,0.5,1.38,20,8,0.8515875598086124,0.3725591672333559
2103,,after_candidate_limit,,399,15,24,15,11.67,5.25,0.5,1.38,20,15,0.8515875598086124,0.3725591672333559
2104,,after_candidate_limit,,423,16,23,16,11.67,5.25,0.5,2,20,8,0.8515875598086124,0.3725591672333559
2105,,after_candidate_limit,,424,16,24,16,11.67,5.25,0.5,2,20,15,0.8515875598086124,0.3725591672333559
2106,,after_candidate_limit,,548,21,23,21,11.67,7,0.5,0.75,20,8,0.8515875598086124,0.3725591672333559
2107,,after_candidate_limit,,549,21,24,21,11.67,7,0.5,0.75,20,15,0.8515875598086124,0.3725591672333559
2108,,after_candidate_limit,,573,22,23,22,11.67,7,0.5,1.38,20,8,0.8515875598086124,0.3725591672333559
2109,,after_candidate_limit,,574,22,24,22,11.67,7,0.5,1.38,20,15,0.8515875598086124,0.3725591672333559
2110,,after_candidate_limit,,598,23,23,23,11.67,7,0.5,2,20,8,0.8515875598086124,0.3725591672333559
2111,,after_candidate_limit,,599,23,24,23,11.67,7,0.5,2,20,15,0.8515875598086124,0.3725591672333559
2112,,after_candidate_limit,,4097,163,22,163,9.44,8.5,0.5,2,20,3,0.8223435406698565,0.37251864140217483
2113,,after_candidate_limit,,3506,140,6,140,9.44,2.83,0.5,0.75,2,2,0.9181559808612441,0.3724266628570607
2114,,after_candidate_limit,,1597,63,22,63,13.89,4.17,0.5,0.75,20,3,0.8811133971291866,0.37232205228588094
2115,,after_candidate_limit,,3796,151,21,151,9.44,4.25,1.33,3.67,20,2,0.8034363636363636,0.37229851457646423
2116,,after_candidate_limit,,3771,150,21,150,9.44,4.25,1.33,2,20,2,0.8034153110047847,0.3721316200813319
2117,,after_candidate_limit,,1647,65,22,65,13.89,4.17,0.5,2,20,3,0.8811153110047847,0.3721030141154605
2118,,after_candidate_limit,,4072,162,22,162,9.44,8.5,0.5,1.38,20,3,0.822288995215311,0.3721004338640761
2119,,after_candidate_limit,,2216,88,16,88,15,13.5,1.33,3.67,6,2,0.8891655502392345,0.372095369243366
2120,,after_candidate_limit,,3531,141,6,141,9.44,2.83,0.5,1.38,2,2,0.9181511961722488,0.37203777893458084
2121,,after_candidate_limit,,1448,57,23,57,13.89,12.5,0.5,1.38,20,8,0.8808712918660287,0.37203216787170323
2122,,after_candidate_limit,,3556,142,6,142,9.44,2.83,0.5,2,2,2,0.9181502392344497,0.3719775638808174
2123,,after_candidate_limit,,2016,80,16,80,13.89,8.33,1.33,2,6,2,0.8777488038277512,0.37196744461272757
2124,,after_candidate_limit,,3871,154,21,154,9.44,5.66,0.5,0.75,20,2,0.8219555023923445,0.37191359978892813
2125,,after_candidate_limit,,2397,95,22,95,15,4.5,1.33,3.67,20,3,0.882109090909091,0.3718158688794953
2126,,after_candidate_limit,,1622,64,22,64,13.89,4.17,0.5,1.38,20,3,0.8811114832535886,0.3718039037677324
2127,,after_candidate_limit,,86,3,11,3,11.67,10.5,1.33,2,3,2,0.8780545454545454,0.37176481517995125
2128,,after_candidate_limit,,3720,148,20,148,9.44,4.25,0.5,1.38,20,1,0.822033014354067,0.371739543452991
2129,,after_candidate_limit,,2372,94,22,94,15,4.5,1.33,2,20,3,0.8821043062200957,0.3717083727866669
2130,,after_candidate_limit,,85,3,10,3,11.67,10.5,1.33,2,3,1,0.8784488038277511,0.3716649412796836
2131,,after_candidate_limit,,3682,147,7,147,9.44,4.25,0.5,0.75,2,3,0.9181483253588517,0.3715941345666377
2132,,after_candidate_limit,,3745,149,20,149,9.44,4.25,0.5,2,20,1,0.822032057416268,0.37158748398042807
2133,,after_candidate_limit,,3732,149,7,149,9.44,4.25,0.5,2,2,3,0.9181492822966507,0.3715221062681388
2134,,after_candidate_limit,,2243,89,18,89,15,13.5,2.17,3.25,6,8,0.8882047846889952,0.3714504746431445
2135,,after_candidate_limit,,2041,81,16,81,13.89,8.33,1.33,3.67,6,2,0.8777564593301436,0.37137242468882725
2136,,after_candidate_limit,,1395,55,20,55,12.78,7.67,3,4.5,20,1,0.8312444976076555,0.3713450886877821
2137,,after_candidate_limit,,159,6,9,6,11.67,10.5,3,4.5,2,15,0.9014794258373205,0.3712763991535652
2138,,after_candidate_limit,,1365,54,15,54,12.78,7.67,2.17,3.25,6,1,0.8741913875598086,0.3712662446466749
2139,,after_candidate_limit,,4121,164,21,164,9.44,8.5,1.33,2,20,2,0.8037339712918661,0.37124241882200343
2140,,after_candidate_limit,,3707,148,7,148,9.44,4.25,0.5,1.38,2,3,0.9181464114832536,0.37123900636150947
2141,,after_candidate_limit,,3921,156,21,156,9.44,5.66,0.5,2,20,2,0.8219679425837321,0.3712323589695593
2142,,after_candidate_limit,,3896,155,21,155,9.44,5.66,0.5,1.38,20,2,0.8219612440191387,0.37117043023600416
2143,,after_candidate_limit,,2596,103,21,103,15,6.75,2.17,3.25,20,2,0.8659732057416268,0.37114490537999206
2144,,after_candidate_limit,,2224,88,24,88,15,13.5,1.33,3.67,20,15,0.8787267942583732,0.37110864572412333
2145,,after_candidate_limit,,2268,90,18,90,15,13.5,3,4.5,6,8,0.8875574162679426,0.37102151626628704
2146,,after_candidate_limit,,3972,158,22,158,9.44,5.66,1.33,3.67,20,3,0.8033636363636364,0.3707676350313763
2147,,after_candidate_limit,,1968,78,18,78,13.89,8.33,0.5,1.38,6,8,0.8951842105263158,0.3707328136411491
2148,,after_candidate_limit,,1993,79,18,79,13.89,8.33,0.5,2,6,8,0.8951842105263158,0.3707328136411491
2149,,after_candidate_limit,,3947,157,22,157,9.44,5.66,1.33,2,20,3,0.8033244019138756,0.37067167364623865
2150,,after_candidate_limit,,2295,91,20,91,15,4.5,0.5,0.75,20,1,0.8845392344497608,0.3706287917249478
2151,,after_candidate_limit,,1593,63,18,63,13.89,4.17,0.5,0.75,6,8,0.8951832535885167,0.3706158545768216
2152,,after_candidate_limit,,1594,63,19,63,13.89,4.17,0.5,0.75,6,15,0.8951832535885167,0.3706158545768216
2153,,after_candidate_limit,,1618,64,18,64,13.89,4.17,0.5,1.38,6,8,0.8951832535885167,0.3706158545768216
2154,,after_candidate_limit,,1619,64,19,64,13.89,4.17,0.5,1.38,6,15,0.8951832535885167,0.3706158545768216
2155,,after_candidate_limit,,1643,65,18,65,13.89,4.17,0.5,2,6,8,0.8951832535885167,0.3706158545768216
2156,,after_candidate_limit,,1644,65,19,65,13.89,4.17,0.5,2,6,15,0.8951832535885167,0.3706158545768216
2157,,after_candidate_limit,,1768,70,18,70,13.89,6.25,0.5,0.75,6,8,0.8951832535885167,0.3706158545768216
2158,,after_candidate_limit,,1769,70,19,70,13.89,6.25,0.5,0.75,6,15,0.8951832535885167,0.3706158545768216
2159,,after_candidate_limit,,1793,71,18,71,13.89,6.25,0.5,1.38,6,8,0.8951832535885167,0.3706158545768216
2160,,after_candidate_limit,,1794,71,19,71,13.89,6.25,0.5,1.38,6,15,0.8951832535885167,0.3706158545768216
2161,,after_candidate_limit,,1818,72,18,72,13.89,6.25,0.5,2,6,8,0.8951832535885167,0.3706158545768216
2162,,after_candidate_limit,,1819,72,19,72,13.89,6.25,0.5,2,6,15,0.8951832535885167,0.3706158545768216
2163,,after_candidate_limit,,1944,77,19,77,13.89,8.33,0.5,0.75,6,15,0.8951832535885167,0.3706158545768216
2164,,after_candidate_limit,,1969,78,19,78,13.89,8.33,0.5,1.38,6,15,0.8951832535885167,0.3706158545768216
2165,,after_candidate_limit,,1994,79,19,79,13.89,8.33,0.5,2,6,15,0.8951832535885167,0.3706158545768216
2166,,after_candidate_limit,,1473,58,23,58,13.89,12.5,0.5,2,20,8,0.8808435406698565,0.3705544992201901
2167,,after_candidate_limit,,111,4,11,4,11.67,10.5,1.33,3.67,3,2,0.8780248803827752,0.3704954941100517
2168,,after_candidate_limit,,2045,81,20,81,13.89,8.33,1.33,3.67,20,1,0.853501913875598,0.3704913883250824
2169,,after_candidate_limit,,1943,77,18,77,13.89,8.33,0.5,0.75,6,8,0.8951832535885167,0.3704772965830912
2170,,after_candidate_limit,,4122,164,22,164,9.44,8.5,1.33,2,20,3,0.8037492822966508,0.37037123131666305
2171,,after_candidate_limit,,1845,73,20,73,13.89,6.25,1.33,2,20,1,0.8564076555023924,0.37037090343603546
2172,,after_candidate_limit,,742,29,17,29,12.78,11.5,0.5,1.38,6,3,0.8704574162679426,0.3703228153583268
2173,,after_candidate_limit,,2241,89,16,89,15,13.5,2.17,3.25,6,2,0.887555980861244,0.3703128565755918
2174,,after_candidate_limit,,1948,77,23,77,13.89,8.33,0.5,0.75,20,8,0.8811028708133971,0.3702544874309182
2175,,after_candidate_limit,,3621,144,21,144,9.44,2.83,1.33,3.67,20,2,0.803288995215311,0.3702458256235725
2176,,after_candidate_limit,,71,2,21,2,11.67,10.5,0.5,2,20,2,0.849344976076555,0.3701998786893992
2177,,after_candidate_limit,,49,1,24,1,11.67,10.5,0.5,1.38,20,15,0.8515732057416268,0.3701821387063274
2178,,after_candidate_limit,,74,2,24,2,11.67,10.5,0.5,2,20,15,0.8515722488038278,0.37010967493821145
2179,,after_candidate_limit,,3797,151,22,151,9.44,4.25,1.33,3.67,20,3,0.8032727272727272,0.3701039491744606
2180,,after_candidate_limit,,3596,143,21,143,9.44,2.83,1.33,2,20,2,0.8032813397129187,0.3700900421917928
2181,,after_candidate_limit,,4047,161,22,161,9.44,8.5,0.5,0.75,20,3,0.822166985645933,0.37008904983355384
2182,,after_candidate_limit,,1870,74,20,74,13.89,6.25,1.33,3.67,20,1,0.8564564593301436,0.3700616693733513
2183,,after_candidate_limit,,1449,57,24,57,13.89,12.5,0.5,1.38,20,15,0.8809133971291866,0.37001855904383274
2184,,after_candidate_limit,,1973,78,23,78,13.89,8.33,0.5,1.38,20,8,0.8811019138755981,0.36999994197637276
2185,,after_candidate_limit,,1998,79,23,79,13.89,8.33,0.5,2,20,8,0.8811019138755981,0.36999994197637276
2186,,after_candidate_limit,,2621,104,21,104,15,6.75,3,4.5,20,2,0.8675086124401914,0.36998675156224387
2187,,after_candidate_limit,,2215,88,15,88,15,13.5,1.33,3.67,6,1,0.8879291866028708,0.36998256203984103
2188,,after_candidate_limit,,1419,56,19,56,13.89,12.5,0.5,0.75,6,15,0.8948598086124402,0.36993853566477497
2189,,after_candidate_limit,,3772,150,22,150,9.44,4.25,1.33,2,20,3,0.8032593301435407,0.36991118606235246
2190,,after_candidate_limit,,2199,87,24,87,15,13.5,1.33,2,20,15,0.8787086124401914,0.36989665234723285
2191,,after_candidate_limit,,48,1,23,1,11.67,10.5,0.5,1.38,20,8,0.8515531100478468,0.36989101782976386
2192,,after_candidate_limit,,2647,105,22,105,15,9,0.5,0.75,20,3,0.8844339712918661,0.369884921639782
2193,,after_candidate_limit,,110,4,10,4,11.67,10.5,1.33,3.67,3,1,0.8784765550239234,0.36984941933314025
2194,,after_candidate_limit,,4146,165,21,165,9.44,8.5,1.33,3.67,20,2,0.8033732057416267,0.3698448208883136
2195,,after_candidate_limit,,3507,140,7,140,9.44,2.83,0.5,0.75,2,3,0.9181358851674641,0.369748112297337
2196,,after_candidate_limit,,3532,141,7,141,9.44,2.83,0.5,1.38,2,3,0.9181358851674641,0.369748112297337
2197,,after_candidate_limit,,3557,142,7,142,9.44,2.83,0.5,2,2,3,0.9181358851674641,0.369748112297337
2198,,after_candidate_limit,,2672,106,22,106,15,9,0.5,1.38,20,3,0.8844435406698564,0.3696623852945613
2199,,after_candidate_limit,,1841,73,16,73,13.89,6.25,1.33,2,6,2,0.8776071770334928,0.36964790599553204
2200,,after_candidate_limit,,1866,74,16,74,13.89,6.25,1.33,3.67,6,2,0.8776062200956938,0.3696203032654788
2201,,after_candidate_limit,,3746,149,21,149,9.44,4.25,0.5,2,20,2,0.8219191387559809,0.3696071127443713
2202,,after_candidate_limit,,1690,67,15,67,13.89,4.17,1.33,3.67,6,1,0.8776885167464115,0.369599936082637
2203,,after_candidate_limit,,3696,147,21,147,9.44,4.25,0.5,0.75,20,2,0.8218732057416268,0.3695251687442587
2204,,after_candidate_limit,,24,0,24,0,11.67,10.5,0.5,0.75,20,15,0.8515684210526315,0.3695199865310173
2205,,after_candidate_limit,,3721,148,21,148,9.44,4.25,0.5,1.38,20,2,0.8219066985645933,0.3695043307770965
2206,,after_candidate_limit,,1474,58,24,58,13.89,12.5,0.5,2,20,15,0.8809038277511961,0.36946249013769183
2207,,after_candidate_limit,,2697,107,22,107,15,9,0.5,2,20,3,0.8844148325358852,0.3694432578858034
2208,,after_candidate_limit,,1421,56,21,56,13.89,12.5,0.5,0.75,20,2,0.8750535885167464,0.36943372585271866
2209,,after_candidate_limit,,2471,98,21,98,15,6.75,0.5,0.75,20,2,0.884498086124402,0.3693950340416059
2210,,after_candidate_limit,,1469,58,19,58,13.89,12.5,0.5,2,6,15,0.8948014354066985,0.3693936442928349
2211,,after_candidate_limit,,4058,162,8,162,9.44,8.5,0.5,1.38,2,8,0.9181358851674641,0.3692927718612427
2212,,after_candidate_limit,,4083,163,8,163,9.44,8.5,0.5,2,2,8,0.9181358851674641,0.3692927718612427
2213,,after_candidate_limit,,1665,66,15,66,13.89,4.17,1.33,2,6,1,0.8776712918660287,0.3692522004915563
2214,,after_candidate_limit,,2496,99,21,99,15,6.75,0.5,1.38,20,2,0.8844961722488038,0.36923297218939377
2215,,after_candidate_limit,,685,27,10,27,11.67,7,3,4.5,3,1,0.8612995215311005,0.3691787332162995
2216,,after_candidate_limit,,2797,111,22,111,15,9,3,4.5,20,3,0.8673526315789474,0.3691719595748445
2217,,after_candidate_limit,,1444,57,19,57,13.89,12.5,0.5,1.38,6,15,0.8948167464114832,0.3691687402739847
2218,,after_candidate_limit,,3508,140,8,140,9.44,2.83,0.5,0.75,2,8,0.918133971291866,0.36916665866325177
2219,,after_candidate_limit,,3509,140,9,140,9.44,2.83,0.5,0.75,2,15,0.918133971291866,0.36916665866325177
2220,,after_candidate_limit,,3533,141,8,141,9.44,2.83,0.5,1.38,2,8,0.918133971291866,0.36916665866325177
2221,,after_candidate_limit,,3534,141,9,141,9.44,2.83,0.5,1.38,2,15,0.918133971291866,0.36916665866325177
2222,,after_candidate_limit,,3558,142,8,142,9.44,2.83,0.5,2,2,8,0.918133971291866,0.36916665866325177
2223,,after_candidate_limit,,3559,142,9,142,9.44,2.83,0.5,2,2,15,0.918133971291866,0.36916665866325177
2224,,after_candidate_limit,,3683,147,8,147,9.44,4.25,0.5,0.75,2,8,0.918133971291866,0.36916665866325177
2225,,after_candidate_limit,,3684,147,9,147,9.44,4.25,0.5,0.75,2,15,0.918133971291866,0.36916665866325177
2226,,after_candidate_limit,,3708,148,8,148,9.44,4.25,0.5,1.38,2,8,0.918133971291866,0.36916665866325177
2227,,after_candidate_limit,,3709,148,9,148,9.44,4.25,0.5,1.38,2,15,0.918133971291866,0.36916665866325177
2228,,after_candidate_limit,,3733,149,8,149,9.44,4.25,0.5,2,2,8,0.918133971291866,0.36916665866325177
2229,,after_candidate_limit,,3734,149,9,149,9.44,4.25,0.5,2,2,15,0.918133971291866,0.36916665866325177
2230,,after_candidate_limit,,3858,154,8,154,9.44,5.66,0.5,0.75,2,8,0.918133971291866,0.36916665866325177
2231,,after_candidate_limit,,3859,154,9,154,9.44,5.66,0.5,0.75,2,15,0.918133971291866,0.36916665866325177
2232,,after_candidate_limit,,3883,155,8,155,9.44,5.66,0.5,1.38,2,8,0.918133971291866,0.36916665866325177
2233,,after_candidate_limit,,3884,155,9,155,9.44,5.66,0.5,1.38,2,15,0.918133971291866,0.36916665866325177
2234,,after_candidate_limit,,3908,156,8,156,9.44,5.66,0.5,2,2,8,0.918133971291866,0.36916665866325177
2235,,after_candidate_limit,,3909,156,9,156,9.44,5.66,0.5,2,2,15,0.918133971291866,0.36916665866325177
2236,,after_candidate_limit,,4034,161,9,161,9.44,8.5,0.5,0.75,2,15,0.918133971291866,0.36916665866325177
2237,,after_candidate_limit,,4059,162,9,162,9.44,8.5,0.5,1.38,2,15,0.918133971291866,0.36916665866325177
2238,,after_candidate_limit,,4084,163,9,163,9.44,8.5,0.5,2,2,15,0.918133971291866,0.36916665866325177
2239,,after_candidate_limit,,2521,100,21,100,15,6.75,0.5,2,20,2,0.8845038277511962,0.36905981222181505
2240,,after_candidate_limit,,2748,109,23,109,15,9,1.33,3.67,20,8,0.8820928229665072,0.3690222099217471
2241,,after_candidate_limit,,23,0,23,0,11.67,10.5,0.5,0.75,20,8,0.8515559808612441,0.3689617379432138
2242,,after_candidate_limit,,2723,108,23,108,15,9,1.33,2,20,8,0.882088995215311,0.3689164786106749
2243,,after_candidate_limit,,3520,140,20,140,9.44,2.83,0.5,0.75,20,1,0.8218081339712918,0.3689001465503373
2244,,after_candidate_limit,,1895,75,20,75,13.89,6.25,2.17,3.25,20,1,0.8519373205741627,0.36882938458467995
2245,,after_candidate_limit,,2420,96,20,96,15,4.5,2.17,3.25,20,1,0.866033014354067,0.3687164983231422
2246,,after_candidate_limit,,470,18,20,18,11.67,5.25,1.33,3.67,20,1,0.8330607655502392,0.36863531288696366
2247,,after_candidate_limit,,3570,142,20,142,9.44,2.83,0.5,2,20,1,0.8217918660287081,0.36861117817454164
2248,,after_candidate_limit,,3545,141,20,141,9.44,2.83,0.5,1.38,20,1,0.8217918660287081,0.3685772826518117
2249,,after_candidate_limit,,4147,165,22,165,9.44,8.5,1.33,3.67,20,3,0.8036047846889952,0.36857352831441575
2250,,after_candidate_limit,,4033,161,8,161,9.44,8.5,0.5,0.75,2,8,0.9181320574162679,0.36833638316222245
2251,,after_candidate_limit,,1598,63,23,63,13.89,4.17,0.5,0.75,20,8,0.8810846889952153,0.3682616540275648
2252,,after_candidate_limit,,1599,63,24,63,13.89,4.17,0.5,0.75,20,15,0.8810846889952153,0.3682616540275648
2253,,after_candidate_limit,,1623,64,23,64,13.89,4.17,0.5,1.38,20,8,0.8810846889952153,0.3682616540275648
2254,,after_candidate_limit,,1624,64,24,64,13.89,4.17,0.5,1.38,20,15,0.8810846889952153,0.3682616540275648
2255,,after_candidate_limit,,1648,65,23,65,13.89,4.17,0.5,2,20,8,0.8810846889952153,0.3682616540275648
2256,,after_candidate_limit,,1649,65,24,65,13.89,4.17,0.5,2,20,15,0.8810846889952153,0.3682616540275648
2257,,after_candidate_limit,,1773,70,23,70,13.89,6.25,0.5,0.75,20,8,0.8810846889952153,0.3682616540275648
2258,,after_candidate_limit,,1774,70,24,70,13.89,6.25,0.5,0.75,20,15,0.8810846889952153,0.3682616540275648
2259,,after_candidate_limit,,1798,71,23,71,13.89,6.25,0.5,1.38,20,8,0.8810846889952153,0.3682616540275648
2260,,after_candidate_limit,,1799,71,24,71,13.89,6.25,0.5,1.38,20,15,0.8810846889952153,0.3682616540275648
2261,,after_candidate_limit,,1823,72,23,72,13.89,6.25,0.5,2,20,8,0.8810846889952153,0.3682616540275648
2262,,after_candidate_limit,,1824,72,24,72,13.89,6.25,0.5,2,20,15,0.8810846889952153,0.3682616540275648
2263,,after_candidate_limit,,1949,77,24,77,13.89,8.33,0.5,0.75,20,15,0.8810846889952153,0.3682616540275648
2264,,after_candidate_limit,,1974,78,24,78,13.89,8.33,0.5,1.38,20,15,0.8810846889952153,0.3682616540275648
2265,,after_candidate_limit,,1999,79,24,79,13.89,8.33,0.5,2,20,15,0.8810846889952153,0.3682616540275648
2266,,after_candidate_limit,,2066,82,16,82,13.89,8.33,2.17,3.25,6,2,0.8722727272727273,0.3682297128303037
2267,,after_candidate_limit,,2772,110,22,110,15,9,2.17,3.25,20,3,0.8627454545454546,0.3681665566427286
2268,,after_candidate_limit,,3922,156,22,156,9.44,5.66,0.5,2,20,3,0.8217583732057416,0.36813004790285153
2269,,after_candidate_limit,,445,17,20,17,11.67,5.25,1.33,2,20,1,0.833033014354067,0.3680049638260133
2270,,after_candidate_limit,,3897,155,22,155,9.44,5.66,0.5,1.38,20,3,0.8217478468899522,0.36792621221093447
2271,,after_candidate_limit,,73,2,23,2,11.67,10.5,0.5,2,20,8,0.8485105263157895,0.3678815147306513
2272,,after_candidate_limit,,2445,97,20,97,15,4.5,3,4.5,20,1,0.8675488038277512,0.3678249180572569
2273,,after_candidate_limit,,741,29,16,29,12.78,11.5,0.5,1.38,6,2,0.8700956937799043,0.3677738448044365
2274,,after_candidate_limit,,3872,154,22,154,9.44,5.66,0.5,0.75,20,3,0.8217440191387559,0.3677476120460139
2275,,after_candidate_limit,,2373,94,23,94,15,4.5,1.33,2,20,8,0.8820688995215311,0.36768153885951843
2276,,after_candidate_limit,,2374,94,24,94,15,4.5,1.33,2,20,15,0.8820688995215311,0.36768153885951843
2277,,after_candidate_limit,,2398,95,23,95,15,4.5,1.33,3.67,20,8,0.8820688995215311,0.36768153885951843
2278,,after_candidate_limit,,2399,95,24,95,15,4.5,1.33,3.67,20,15,0.8820688995215311,0.36768153885951843
2279,,after_candidate_limit,,2548,101,23,101,15,6.75,1.33,2,20,8,0.8820688995215311,0.36768153885951843
2280,,after_candidate_limit,,2549,101,24,101,15,6.75,1.33,2,20,15,0.8820688995215311,0.36768153885951843
2281,,after_candidate_limit,,2573,102,23,102,15,6.75,1.33,3.67,20,8,0.8820688995215311,0.36768153885951843
2282,,after_candidate_limit,,2574,102,24,102,15,6.75,1.33,3.67,20,15,0.8820688995215311,0.36768153885951843
2283,,after_candidate_limit,,2724,108,24,108,15,9,1.33,2,20,15,0.8820688995215311,0.36768153885951843
2284,,after_candidate_limit,,2749,109,24,109,15,9,1.33,3.67,20,15,0.8820688995215311,0.36768153885951843
2285,,after_candidate_limit,,2042,81,17,81,13.89,8.33,1.33,3.67,6,3,0.8775937799043062,0.367596955879495
2286,,after_candidate_limit,,136,5,11,5,11.67,10.5,2.17,3.25,3,2,0.8821540669856459,0.36756067128149095
2287,,after_candidate_limit,,849,33,24,33,12.78,11.5,2.17,3.25,20,15,0.8546334928229665,0.3675388472400173
2288,,after_candidate_limit,,2320,92,20,92,15,4.5,0.5,1.38,20,1,0.8845181818181819,0.36751314026837323
2289,,after_candidate_limit,,135,5,10,5,11.67,10.5,2.17,3.25,3,1,0.8826076555023924,0.3673816920286725
2290,,after_candidate_limit,,767,30,17,30,12.78,11.5,0.5,2,6,3,0.870399043062201,0.36728421354169755
2291,,after_candidate_limit,,2017,80,17,80,13.89,8.33,1.33,2,6,3,0.877588995215311,0.36724285847622645
2292,,after_candidate_limit,,3571,142,21,142,9.44,2.83,0.5,2,20,2,0.8217392344497607,0.3672114122867918
2293,,after_candidate_limit,,1266,50,16,50,12.78,7.67,0.5,1.38,6,2,0.8706468899521531,0.36716521977679106
2294,,after_candidate_limit,,2266,90,16,90,15,13.5,3,4.5,6,2,0.8866019138755981,0.36716041001214916
2295,,after_candidate_limit,,3747,149,22,149,9.44,4.25,0.5,2,20,3,0.8217392344497607,0.36715609015794026
2296,,after_candidate_limit,,1291,51,16,51,12.78,7.67,0.5,2,6,2,0.8706516746411483,0.3671194503190047
2297,,after_candidate_limit,,3722,148,22,148,9.44,4.25,0.5,1.38,20,3,0.8217382775119617,0.36710847111032124
2298,,after_candidate_limit,,1447,57,22,57,13.89,12.5,0.5,1.38,20,3,0.8747196172248803,0.367026318362614
2299,,after_candidate_limit,,3521,140,21,140,9.44,2.83,0.5,0.75,20,2,0.8217373205741627,0.3670169678423474
2300,,after_candidate_limit,,3546,141,21,141,9.44,2.83,0.5,1.38,20,2,0.8217373205741627,0.3670169678423474
2301,,after_candidate_limit,,2070,82,20,82,13.89,8.33,2.17,3.25,20,1,0.8490765550239234,0.36700343426313303
2302,,after_candidate_limit,,2421,96,21,96,15,4.5,2.17,3.25,20,2,0.8658947368421053,0.36698500578752463
2303,,after_candidate_limit,,2597,103,22,103,15,6.75,2.17,3.25,20,3,0.8658708133971292,0.366969685664554
2304,,after_candidate_limit,,3697,147,22,147,9.44,4.25,0.5,0.75,20,3,0.8217373205741627,0.36692665292850307
2305,,after_candidate_limit,,2345,93,20,93,15,4.5,0.5,2,20,1,0.8845162679425838,0.36686347356223725
2306,,after_candidate_limit,,2091,83,16,83,13.89,8.33,3,4.5,6,2,0.8686502392344497,0.36684266460602477
2307,,after_candidate_limit,,1241,49,16,49,12.78,7.67,0.5,0.75,6,2,0.8706421052631579,0.3667648885455751
2308,,after_candidate_limit,,2240,89,15,89,15,13.5,2.17,3.25,6,1,0.886554066985646,0.3667583442199513
2309,,after_candidate_limit,,46,1,21,1,11.67,10.5,0.5,1.38,20,2,0.8464832535885167,0.3663773316667985
2310,,after_candidate_limit,,4035,161,10,161,9.44,8.5,0.5,0.75,3,1,0.8825617224880383,0.3663710961180867
2311,,after_candidate_limit,,3522,140,22,140,9.44,2.83,0.5,0.75,20,3,0.8217325358851675,0.3662946368400164
2312,,after_candidate_limit,,3547,141,22,141,9.44,2.83,0.5,1.38,20,3,0.8217325358851675,0.3662946368400164
2313,,after_candidate_limit,,3572,142,22,142,9.44,2.83,0.5,2,20,3,0.8217325358851675,0.3662946368400164
2314,,after_candidate_limit,,171,6,21,6,11.67,10.5,3,4.5,20,2,0.7981813397129187,0.366167501371053
2315,,after_candidate_limit,,1715,68,15,68,13.89,4.17,2.17,3.25,6,1,0.8722105263157894,0.36612647668943776
2316,,after_candidate_limit,,4098,163,23,163,9.44,8.5,0.5,2,20,8,0.8217334928229665,0.3661098749352545
2317,,after_candidate_limit,,1891,75,16,75,13.89,6.25,2.17,3.25,6,2,0.872133014354067,0.36610849506556964
2318,,after_candidate_limit,,4073,162,23,162,9.44,8.5,0.5,1.38,20,8,0.8217325358851675,0.3660622558876354
2319,,after_candidate_limit,,170,6,20,6,11.67,10.5,3,4.5,20,1,0.7905349282296651,0.3660145159836073
2320,,after_candidate_limit,,2446,97,21,97,15,4.5,3,4.5,20,2,0.8674282296650717,0.3658953476299321
2321,,after_candidate_limit,,2622,104,22,104,15,6.75,3,4.5,20,3,0.8674148325358851,0.36584342962891725
2322,,after_candidate_limit,,2472,98,22,98,15,6.75,0.5,0.75,20,3,0.8843985645933015,0.36564435801673856
2323,,after_candidate_limit,,3622,144,22,144,9.44,2.83,1.33,3.67,20,3,0.8031138755980861,0.36561674846504205
2324,,after_candidate_limit,,848,33,23,33,12.78,11.5,2.17,3.25,20,8,0.8546066985645933,0.3656084601537272
2325,,after_candidate_limit,,2248,89,23,89,15,13.5,2.17,3.25,20,8,0.8560507177033493,0.36542337167440564
2326,,after_candidate_limit,,3523,140,23,140,9.44,2.83,0.5,0.75,20,8,0.8217296650717704,0.3653867003320799
2327,,after_candidate_limit,,3524,140,24,140,9.44,2.83,0.5,0.75,20,15,0.8217296650717704,0.3653867003320799
