ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
1040,,after_candidate_limit,,2364,94,14,94,15,4.5,1.33,2,3,15,0.9299741626794258,0.45939509090137653
1041,,after_candidate_limit,,2388,95,13,95,15,4.5,1.33,3.67,3,8,0.9299741626794258,0.45939509090137653
1042,,after_candidate_limit,,2389,95,14,95,15,4.5,1.33,3.67,3,15,0.9299741626794258,0.45939509090137653
1043,,after_candidate_limit,,2538,101,13,101,15,6.75,1.33,2,3,8,0.9299741626794258,0.45939509090137653
1044,,after_candidate_limit,,2539,101,14,101,15,6.75,1.33,2,3,15,0.9299741626794258,0.45939509090137653
1045,,after_candidate_limit,,2563,102,13,102,15,6.75,1.33,3.67,3,8,0.9299741626794258,0.45939509090137653
1046,,after_candidate_limit,,2564,102,14,102,15,6.75,1.33,3.67,3,15,0.9299741626794258,0.45939509090137653
1047,,after_candidate_limit,,2714,108,14,108,15,9,1.33,2,3,15,0.9299741626794258,0.45939509090137653
1048,,after_candidate_limit,,153,6,3,6,11.67,10.5,3,4.5,1,8,0.9357296650717704,0.4593301969320016
1049,,after_candidate_limit,,1414,56,14,56,13.89,12.5,0.5,0.75,3,15,0.9328478468899521,0.45928923228066815
1050,,after_candidate_limit,,405,16,5,16,11.67,5.25,0.5,2,2,1,0.9346995215311005,0.4591805184468573
1051,,after_candidate_limit,,277,11,2,11,11.67,3.5,1.33,3.67,1,3,0.9432248803827751,0.4590769093684559
1052,,after_candidate_limit,,31,1,6,1,11.67,10.5,0.5,1.38,2,2,0.9356306220095694,0.4590748924359548
1053,,after_candidate_limit,,3875,155,0,155,9.44,5.66,0.5,1.38,1,1,0.9466363636363636,0.45892360499129553
1054,,after_candidate_limit,,710,28,10,28,12.78,11.5,0.5,0.75,3,1,0.9260392344497608,0.45886145327977507
1055,,after_candidate_limit,,1439,57,14,57,13.89,12.5,0.5,1.38,3,15,0.9327760765550239,0.4587940706688248
1056,,after_candidate_limit,,326,13,1,13,11.67,3.5,3,4.5,1,2,0.9356875598086124,0.4587831392199809
1057,,after_candidate_limit,,2010,80,10,80,13.89,8.33,1.33,2,3,1,0.9171,0.45861307609040064
1058,,after_candidate_limit,,1464,58,14,58,13.89,12.5,0.5,2,3,15,0.9327588516746411,0.4585592455111078
1059,,after_candidate_limit,,252,10,2,10,11.67,3.5,1.33,2,1,3,0.9432191387559808,0.4585451831292334
1060,,after_candidate_limit,,3900,156,0,156,9.44,5.66,0.5,2,1,1,0.9466315789473684,0.45826845906706853
1061,,after_candidate_limit,,2035,81,10,81,13.89,8.33,1.33,3.67,3,1,0.9171842105263158,0.45802301114524896
1062,,after_candidate_limit,,2763,110,13,110,15,9,2.17,3.25,3,8,0.9286401913875598,0.45781704844552384
1063,,after_candidate_limit,,1963,78,13,78,13.89,8.33,0.5,1.38,3,8,0.9328985645933014,0.4578049961705551
1064,,after_candidate_limit,,1988,79,13,79,13.89,8.33,0.5,2,3,8,0.9328985645933014,0.4578049961705551
1065,,after_candidate_limit,,1588,63,13,63,13.89,4.17,0.5,0.75,3,8,0.9328947368421052,0.45778857610724255
1066,,after_candidate_limit,,1589,63,14,63,13.89,4.17,0.5,0.75,3,15,0.9328947368421052,0.45778857610724255
1067,,after_candidate_limit,,1613,64,13,64,13.89,4.17,0.5,1.38,3,8,0.9328947368421052,0.45778857610724255
1068,,after_candidate_limit,,1614,64,14,64,13.89,4.17,0.5,1.38,3,15,0.9328947368421052,0.45778857610724255
1069,,after_candidate_limit,,1638,65,13,65,13.89,4.17,0.5,2,3,8,0.9328947368421052,0.45778857610724255
1070,,after_candidate_limit,,1639,65,14,65,13.89,4.17,0.5,2,3,15,0.9328947368421052,0.45778857610724255
1071,,after_candidate_limit,,1763,70,13,70,13.89,6.25,0.5,0.75,3,8,0.9328947368421052,0.45778857610724255
1072,,after_candidate_limit,,1764,70,14,70,13.89,6.25,0.5,0.75,3,15,0.9328947368421052,0.45778857610724255
1073,,after_candidate_limit,,1788,71,13,71,13.89,6.25,0.5,1.38,3,8,0.9328947368421052,0.45778857610724255
1074,,after_candidate_limit,,1789,71,14,71,13.89,6.25,0.5,1.38,3,15,0.9328947368421052,0.45778857610724255
1075,,after_candidate_limit,,1813,72,13,72,13.89,6.25,0.5,2,3,8,0.9328947368421052,0.45778857610724255
1076,,after_candidate_limit,,1814,72,14,72,13.89,6.25,0.5,2,3,15,0.9328947368421052,0.45778857610724255
1077,,after_candidate_limit,,1939,77,14,77,13.89,8.33,0.5,0.75,3,15,0.9328947368421052,0.45778857610724255
1078,,after_candidate_limit,,1964,78,14,78,13.89,8.33,0.5,1.38,3,15,0.9328947368421052,0.45778857610724255
1079,,after_candidate_limit,,1989,79,14,79,13.89,8.33,0.5,2,3,15,0.9328947368421052,0.45778857610724255
1080,,after_candidate_limit,,2713,108,13,108,15,9,1.33,2,3,8,0.9299674641148326,0.4577308906640216
1081,,after_candidate_limit,,2788,111,13,111,15,9,3,4.5,3,8,0.9277186602870814,0.4576568107920752
1082,,after_candidate_limit,,1938,77,13,77,13.89,8.33,0.5,0.75,3,8,0.9329014354066986,0.4575933809446462
1083,,after_candidate_limit,,2738,109,13,109,15,9,1.33,3.67,3,8,0.9299607655502392,0.4574851414045764
1084,,after_candidate_limit,,477,19,2,19,11.67,5.25,2.17,3.25,1,3,0.9382296650717703,0.4572844838291544
1085,,after_candidate_limit,,56,2,6,2,11.67,10.5,0.5,2,2,2,0.9356392344497607,0.45727910142062367
1086,,after_candidate_limit,,709,28,9,28,12.78,11.5,0.5,0.75,2,15,0.9416698564593301,0.45681887338997396
1087,,after_candidate_limit,,253,10,3,10,11.67,3.5,1.33,2,1,8,0.9432066985645933,0.45681546257221917
1088,,after_candidate_limit,,254,10,4,10,11.67,3.5,1.33,2,1,15,0.9432066985645933,0.45681546257221917
1089,,after_candidate_limit,,278,11,3,11,11.67,3.5,1.33,3.67,1,8,0.9432066985645933,0.45681546257221917
1090,,after_candidate_limit,,279,11,4,11,11.67,3.5,1.33,3.67,1,15,0.9432066985645933,0.45681546257221917
1091,,after_candidate_limit,,428,17,3,17,11.67,5.25,1.33,2,1,8,0.9432066985645933,0.45681546257221917
1092,,after_candidate_limit,,429,17,4,17,11.67,5.25,1.33,2,1,15,0.9432066985645933,0.45681546257221917
1093,,after_candidate_limit,,453,18,3,18,11.67,5.25,1.33,3.67,1,8,0.9432066985645933,0.45681546257221917
1094,,after_candidate_limit,,454,18,4,18,11.67,5.25,1.33,3.67,1,15,0.9432066985645933,0.45681546257221917
1095,,after_candidate_limit,,603,24,3,24,11.67,7,1.33,2,1,8,0.9432066985645933,0.45681546257221917
1096,,after_candidate_limit,,604,24,4,24,11.67,7,1.33,2,1,15,0.9432066985645933,0.45681546257221917
1097,,after_candidate_limit,,628,25,3,25,11.67,7,1.33,3.67,1,8,0.9432066985645933,0.45681546257221917
1098,,after_candidate_limit,,629,25,4,25,11.67,7,1.33,3.67,1,15,0.9432066985645933,0.45681546257221917
1099,,after_candidate_limit,,734,29,9,29,12.78,11.5,0.5,1.38,2,15,0.9416688995215311,0.4566982891183688
1100,,after_candidate_limit,,759,30,9,30,12.78,11.5,0.5,2,2,15,0.9416583732057416,0.4565354306544447
1101,,after_candidate_limit,,502,20,2,20,11.67,5.25,3,4.5,1,3,0.9355928229665071,0.45611520658688587
1102,,after_candidate_limit,,2465,98,15,98,15,6.75,0.5,0.75,6,1,0.9073038277511962,0.4560342136468584
1103,,after_candidate_limit,,302,12,2,12,11.67,3.5,2.17,3.25,1,3,0.9381990430622009,0.45586673736353095
1104,,after_candidate_limit,,2515,100,15,100,15,6.75,0.5,2,6,1,0.9074760765550239,0.4555479256943425
1105,,after_candidate_limit,,2490,99,15,99,15,6.75,0.5,1.38,6,1,0.9073947368421053,0.45537197767261295
1106,,after_candidate_limit,,1205,48,5,48,12.78,5.75,3,4.5,2,1,0.9213923444976077,0.4551478966247295
1107,,after_candidate_limit,,327,13,2,13,11.67,3.5,3,4.5,1,3,0.9355736842105263,0.4551474332910835
1108,,after_candidate_limit,,1130,45,5,45,12.78,5.75,1.33,2,2,1,0.9258622009569378,0.4544294008451483
1109,,after_candidate_limit,,1155,46,5,46,12.78,5.75,1.33,3.67,2,1,0.9259253588516746,0.4541567556545306
1110,,after_candidate_limit,,581,23,6,23,11.67,7,0.5,2,2,2,0.9344334928229665,0.45414341516432166
1111,,after_candidate_limit,,180,7,5,7,11.67,3.5,0.5,0.75,2,1,0.9343741626794259,0.4540952717309996
1112,,after_candidate_limit,,556,22,6,22,11.67,7,0.5,1.38,2,2,0.9344181818181818,0.45403857724145297
1113,,after_candidate_limit,,1180,47,5,47,12.78,5.75,2.17,3.25,2,1,0.9221789473684211,0.4540232106575982
1114,,after_candidate_limit,,104,4,4,4,11.67,10.5,1.33,3.67,1,15,0.9431674641148325,0.4539707291827553
1115,,after_candidate_limit,,79,3,4,3,11.67,10.5,1.33,2,1,15,0.9431645933014354,0.45395939981216044
1116,,after_candidate_limit,,303,12,3,12,11.67,3.5,2.17,3.25,1,8,0.9381818181818182,0.45368804918798383
1117,,after_candidate_limit,,304,12,4,12,11.67,3.5,2.17,3.25,1,15,0.9381818181818182,0.45368804918798383
1118,,after_candidate_limit,,478,19,3,19,11.67,5.25,2.17,3.25,1,8,0.9381818181818182,0.45368804918798383
1119,,after_candidate_limit,,479,19,4,19,11.67,5.25,2.17,3.25,1,15,0.9381818181818182,0.45368804918798383
1120,,after_candidate_limit,,653,26,3,26,11.67,7,2.17,3.25,1,8,0.9381818181818182,0.45368804918798383
1121,,after_candidate_limit,,654,26,4,26,11.67,7,2.17,3.25,1,15,0.9381818181818182,0.45368804918798383
1122,,after_candidate_limit,,3675,147,0,147,9.44,4.25,0.5,0.75,1,1,0.946333014354067,0.45362947842793616
1123,,after_candidate_limit,,531,21,6,21,11.67,7,0.5,0.75,2,2,0.9344028708133971,0.45359639609987146
1124,,after_candidate_limit,,2060,82,10,82,13.89,8.33,2.17,3.25,3,1,0.9139138755980861,0.4529708398501971
1125,,after_candidate_limit,,328,13,3,13,11.67,3.5,3,4.5,1,8,0.9355545454545454,0.4528758459602642
1126,,after_candidate_limit,,329,13,4,13,11.67,3.5,3,4.5,1,15,0.9355545454545454,0.4528758459602642
1127,,after_candidate_limit,,503,20,3,20,11.67,5.25,3,4.5,1,8,0.9355545454545454,0.4528758459602642
1128,,after_candidate_limit,,504,20,4,20,11.67,5.25,3,4.5,1,15,0.9355545454545454,0.4528758459602642
1129,,after_candidate_limit,,678,27,3,27,11.67,7,3,4.5,1,8,0.9355545454545454,0.4528758459602642
1130,,after_candidate_limit,,679,27,4,27,11.67,7,3,4.5,1,15,0.9355545454545454,0.4528758459602642
1131,,after_candidate_limit,,2187,87,12,87,15,13.5,1.33,2,3,3,0.9283818181818182,0.4523235180176232
1132,,after_candidate_limit,,230,9,5,9,11.67,3.5,0.5,2,2,1,0.9343186602870813,0.45232056649084157
1133,,after_candidate_limit,,7,0,7,0,11.67,10.5,0.5,0.75,2,3,0.9348669856459331,0.45198142147015946
1134,,after_candidate_limit,,205,8,5,8,11.67,3.5,0.5,1.38,2,1,0.9343033492822966,0.4519336061761882
1135,,after_candidate_limit,,2085,83,10,83,13.89,8.33,3,4.5,3,1,0.9110899521531101,0.4518196764327829
1136,,after_candidate_limit,,4076,163,1,163,9.44,8.5,0.5,2,1,2,0.9464861244019139,0.45170800047528487
1137,,after_candidate_limit,,3700,148,0,148,9.44,4.25,0.5,1.38,1,1,0.9462602870813397,0.4516544085103945
1138,,after_candidate_limit,,32,1,7,1,11.67,10.5,0.5,1.38,2,3,0.9348593301435407,0.4516411307698615
1139,,after_candidate_limit,,57,2,7,2,11.67,10.5,0.5,2,2,3,0.9348669856459331,0.451235770685561
1140,,after_candidate_limit,,1860,74,10,74,13.89,6.25,1.33,3.67,3,1,0.9165822966507177,0.4511592488354639
1141,,after_candidate_limit,,780,31,5,31,12.78,11.5,1.33,2,2,1,0.9299406698564593,0.4510941303507816
1142,,after_candidate_limit,,4051,162,1,162,9.44,8.5,0.5,1.38,1,2,0.9464545454545454,0.4510151117547064
1143,,after_candidate_limit,,129,5,4,5,11.67,10.5,2.17,3.25,1,15,0.9381502392344497,0.45099996235964485
1144,,after_candidate_limit,,1835,73,10,73,13.89,6.25,1.33,2,3,1,0.9165172248803828,0.4509283756052619
1145,,after_candidate_limit,,735,29,10,29,12.78,11.5,0.5,1.38,3,1,0.9254459330143541,0.4509144109031841
1146,,after_candidate_limit,,3725,149,0,149,9.44,4.25,0.5,2,1,1,0.9462593301435407,0.45071889421740813
1147,,after_candidate_limit,,2186,87,11,87,15,13.5,1.33,2,3,2,0.9274607655502393,0.4506861226410896
1148,,after_candidate_limit,,4026,161,1,161,9.44,8.5,0.5,0.75,1,2,0.9464813397129187,0.4506286480956055
1149,,after_candidate_limit,,2212,88,12,88,15,13.5,1.33,3.67,3,3,0.9277827751196173,0.4504268393137905
1150,,after_candidate_limit,,1060,42,10,42,12.78,5.75,0.5,0.75,3,1,0.9225693779904306,0.45030927787389463
1151,,after_candidate_limit,,154,6,4,6,11.67,10.5,3,4.5,1,15,0.935523923444976,0.450263996098022
1152,,after_candidate_limit,,3500,140,0,140,9.44,2.83,0.5,0.75,1,1,0.9461722488038278,0.4497888938397947
1153,,after_candidate_limit,,711,28,11,28,12.78,11.5,0.5,0.75,3,2,0.9237052631578947,0.4495437055532176
1154,,after_candidate_limit,,1085,43,10,43,12.78,5.75,0.5,1.38,3,1,0.9225578947368421,0.44934801981189026
1155,,after_candidate_limit,,1110,44,10,44,12.78,5.75,0.5,2,3,1,0.9225722488038277,0.4491896889576697
1156,,after_candidate_limit,,830,33,5,33,12.78,11.5,2.17,3.25,2,1,0.9261674641148325,0.44912486005089053
1157,,after_candidate_limit,,2237,89,12,89,15,13.5,2.17,3.25,3,3,0.9265177033492823,0.44908226929199546
1158,,after_candidate_limit,,855,34,5,34,12.78,11.5,3,4.5,2,1,0.9251684210526315,0.4485412614224593
1159,,after_candidate_limit,,2185,87,10,87,15,13.5,1.33,2,3,1,0.9254545454545454,0.44841666564743937
1160,,after_candidate_limit,,760,30,10,30,12.78,11.5,0.5,2,3,1,0.9253913875598087,0.44818389241525275
1161,,after_candidate_limit,,356,14,6,14,11.67,5.25,0.5,0.75,2,2,0.93411004784689,0.448059065209604
1162,,after_candidate_limit,,3525,141,0,141,9.44,2.83,0.5,1.38,1,1,0.9461081339712919,0.4480414801146502
1163,,after_candidate_limit,,3550,142,0,142,9.44,2.83,0.5,2,1,1,0.9460842105263157,0.44801530684692237
1164,,after_candidate_limit,,381,15,6,15,11.67,5.25,0.5,1.38,2,2,0.9341023923444977,0.44754400412590273
1165,,after_candidate_limit,,2211,88,11,88,15,13.5,1.33,3.67,3,2,0.925844976076555,0.44752061734522103
1166,,after_candidate_limit,,406,16,6,16,11.67,5.25,0.5,2,2,2,0.9341014354066985,0.44724316315462825
1167,,after_candidate_limit,,532,21,7,21,11.67,7,0.5,0.75,2,3,0.9340631578947368,0.44723935922524793
1168,,after_candidate_limit,,2691,107,16,107,15,9,0.5,2,6,2,0.9067564593301436,0.44720131051055456
1169,,after_candidate_limit,,3851,154,1,154,9.44,5.66,0.5,0.75,1,2,0.9460105263157895,0.44718085609649305
1170,,after_candidate_limit,,2262,90,12,90,15,13.5,3,4.5,3,3,0.9251387559808613,0.44714205172231564
1171,,after_candidate_limit,,805,32,5,32,12.78,11.5,1.33,3.67,2,1,0.9299358851674641,0.4470948521618327
1172,,after_candidate_limit,,557,22,7,22,11.67,7,0.5,1.38,2,3,0.9340468899521531,0.4470612183068023
1173,,after_candidate_limit,,582,23,7,23,11.67,7,0.5,2,2,3,0.9340468899521531,0.4467602649829369
1174,,after_candidate_limit,,2666,106,16,106,15,9,0.5,1.38,6,2,0.906699043062201,0.44663733881707923
1175,,after_candidate_limit,,1381,55,6,55,12.78,7.67,3,4.5,2,2,0.9209320574162679,0.446605784512662
1176,,after_candidate_limit,,1885,75,10,75,13.89,6.25,2.17,3.25,3,1,0.913333971291866,0.4465620523879021
1177,,after_candidate_limit,,3901,156,1,156,9.44,5.66,0.5,2,1,2,0.9460191387559809,0.44618418466789267
1178,,after_candidate_limit,,1331,53,6,53,12.78,7.67,1.33,3.67,2,2,0.9255014354066986,0.446138314549478
1179,,after_candidate_limit,,3876,155,1,155,9.44,5.66,0.5,1.38,1,2,0.9460076555023923,0.44612261345538373
1180,,after_candidate_limit,,856,34,6,34,12.78,11.5,3,4.5,2,2,0.922844976076555,0.4459377281999651
1181,,after_candidate_limit,,2641,105,16,105,15,9,0.5,0.75,6,2,0.9067105263157895,0.445900936305795
1182,,after_candidate_limit,,1356,54,6,54,12.78,7.67,2.17,3.25,2,2,0.9217684210526316,0.44585209203631515
1183,,after_candidate_limit,,1306,52,6,52,12.78,7.67,1.33,2,2,2,0.9254717703349282,0.44578747975510724
1184,,after_candidate_limit,,831,33,6,33,12.78,11.5,2.17,3.25,2,2,0.9236392344497608,0.44540863672628533
1185,,after_candidate_limit,,231,9,6,9,11.67,3.5,0.5,2,2,2,0.9339818181818181,0.44498626654588413
1186,,after_candidate_limit,,4052,162,2,162,9.44,8.5,0.5,1.38,1,3,0.9460995215311004,0.44489575604316356
1187,,after_candidate_limit,,1910,76,10,76,13.89,6.25,3,4.5,3,1,0.9104488038277512,0.4448674652572224
1188,,after_candidate_limit,,736,29,11,29,12.78,11.5,0.5,1.38,3,2,0.9232239234449761,0.4448561521152719
1189,,after_candidate_limit,,4027,161,2,161,9.44,8.5,0.5,0.75,1,3,0.9460832535885167,0.44477217365403066
1190,,after_candidate_limit,,206,8,6,8,11.67,3.5,0.5,1.38,2,2,0.9339684210526316,0.4445305734519751
1191,,after_candidate_limit,,781,31,6,31,12.78,11.5,1.33,2,2,2,0.9272861244019138,0.4444927054455963
1192,,after_candidate_limit,,4077,163,2,163,9.44,8.5,0.5,2,1,3,0.9460985645933014,0.44445443873934504
1193,,after_candidate_limit,,181,7,6,7,11.67,3.5,0.5,0.75,2,2,0.9339674641148326,0.4444397226358965
1194,,after_candidate_limit,,3726,149,1,149,9.44,4.25,0.5,2,1,2,0.9459167464114833,0.44432094887671797
1195,,after_candidate_limit,,3701,148,1,148,9.44,4.25,0.5,1.38,1,2,0.945911961722488,0.44420584843821004
1196,,after_candidate_limit,,1030,41,5,41,12.78,3.83,3,4.5,2,1,0.9208009569377991,0.44401318152630603
1197,,after_candidate_limit,,2261,90,11,90,15,13.5,3,4.5,3,2,0.9228478468899521,0.4439573328746649
1198,,after_candidate_limit,,806,32,6,32,12.78,11.5,1.33,3.67,2,2,0.9274047846889952,0.4438487660938237
1199,,after_candidate_limit,,3676,147,1,147,9.44,4.25,0.5,0.75,1,2,0.9459033492822967,0.44375838026471315
1200,,after_candidate_limit,,2236,89,11,89,15,13.5,2.17,3.25,3,2,0.9246784688995215,0.4436628939452155
1201,,after_candidate_limit,,980,39,5,39,12.78,3.83,1.33,3.67,2,1,0.9253827751196172,0.44365833522993653
1202,,after_candidate_limit,,382,15,7,15,11.67,5.25,0.5,1.38,2,3,0.9339368421052632,0.4435746499974955
1203,,after_candidate_limit,,357,14,7,14,11.67,5.25,0.5,0.75,2,3,0.9339349282296651,0.44348538290893436
1204,,after_candidate_limit,,407,16,7,16,11.67,5.25,0.5,2,2,3,0.933932057416268,0.4434412755718691
1205,,after_candidate_limit,,1005,40,5,40,12.78,3.83,2.17,3.25,2,1,0.9216564593301435,0.44338996586096635
1206,,after_candidate_limit,,955,38,5,38,12.78,3.83,1.33,2,2,1,0.9253425837320575,0.44330127486905413
1207,,after_candidate_limit,,2290,91,15,91,15,4.5,0.5,0.75,6,1,0.9065851674641149,0.44324133497204493
1208,,after_candidate_limit,,712,28,12,28,12.78,11.5,0.5,0.75,3,3,0.9229751196172249,0.44308761909973166
1209,,after_candidate_limit,,3852,154,2,154,9.44,5.66,0.5,0.75,1,3,0.9458688995215311,0.442733551730023
1210,,after_candidate_limit,,761,30,11,30,12.78,11.5,0.5,2,3,2,0.9230842105263158,0.44271430099836745
1211,,after_candidate_limit,,3902,156,2,156,9.44,5.66,0.5,2,1,3,0.9458717703349282,0.44265985694423676
1212,,after_candidate_limit,,3877,155,2,155,9.44,5.66,0.5,1.38,1,3,0.9458698564593302,0.44263377331286263
1213,,after_candidate_limit,,58,2,8,2,11.67,10.5,0.5,2,2,8,0.9338736842105263,0.44233901183025043
1214,,after_candidate_limit,,3501,140,1,140,9.44,2.83,0.5,0.75,1,2,0.9458363636363636,0.44215387534893125
1215,,after_candidate_limit,,2011,80,11,80,13.89,8.33,1.33,2,3,2,0.9159851674641148,0.4420812225142875
1216,,after_candidate_limit,,3551,142,1,142,9.44,2.83,0.5,2,1,2,0.9458306220095694,0.44205222611157124
1217,,after_candidate_limit,,3526,141,1,141,9.44,2.83,0.5,1.38,1,2,0.9458296650717704,0.4419894578674795
1218,,after_candidate_limit,,8,0,8,0,11.67,10.5,0.5,0.75,2,8,0.9338124401913875,0.441822162599639
1219,,after_candidate_limit,,33,1,8,1,11.67,10.5,0.5,1.38,2,8,0.9338191387559809,0.44163795912992937
1220,,after_candidate_limit,,2036,81,11,81,13.89,8.33,1.33,3.67,3,2,0.9160062200956938,0.44155002188190995
1221,,after_candidate_limit,,1286,51,11,51,12.78,7.67,0.5,2,3,2,0.9222985645933014,0.44121405082488535
1222,,after_candidate_limit,,2210,88,10,88,15,13.5,1.33,3.67,3,1,0.9219971291866029,0.44121360613798566
1223,,after_candidate_limit,,2235,89,10,89,15,13.5,2.17,3.25,3,1,0.9214985645933015,0.4411587488047741
1224,,after_candidate_limit,,232,9,7,9,11.67,3.5,0.5,2,2,3,0.9338755980861244,0.4411033936176879
1225,,after_candidate_limit,,182,7,7,7,11.67,3.5,0.5,0.75,2,3,0.9338755980861244,0.4410745615570104
1226,,after_candidate_limit,,207,8,7,8,11.67,3.5,0.5,1.38,2,3,0.9338746411483254,0.44104671345574464
1227,,after_candidate_limit,,1206,48,6,48,12.78,5.75,3,4.5,2,2,0.9205626794258374,0.44095101347520527
1228,,after_candidate_limit,,885,35,10,35,12.78,3.83,0.5,0.75,3,1,0.9220832535885167,0.44076938091774975
1229,,after_candidate_limit,,3677,147,2,147,9.44,4.25,0.5,0.75,1,3,0.9458076555023923,0.44074723317906633
1230,,after_candidate_limit,,3727,149,2,149,9.44,4.25,0.5,2,1,3,0.9458066985645933,0.4407123324476139
1231,,after_candidate_limit,,857,34,7,34,12.78,11.5,3,4.5,2,3,0.9216401913875598,0.4405659468907352
1232,,after_candidate_limit,,3702,148,2,148,9.44,4.25,0.5,1.38,1,3,0.9458047846889952,0.4405257042609857
1233,,after_candidate_limit,,1261,50,11,50,12.78,7.67,0.5,1.38,3,2,0.9222755980861244,0.4404909849918245
1234,,after_candidate_limit,,1156,46,6,46,12.78,5.75,1.33,3.67,2,2,0.9251320574162679,0.44031662334811716
1235,,after_candidate_limit,,2315,92,15,92,15,4.5,0.5,1.38,6,1,0.9065095693779904,0.4402795405892031
1236,,after_candidate_limit,,1181,47,6,47,12.78,5.75,2.17,3.25,2,2,0.9214191387559809,0.44025768423561035
1237,,after_candidate_limit,,737,29,12,29,12.78,11.5,0.5,1.38,3,3,0.9227511961722488,0.4402067223016254
1238,,after_candidate_limit,,1236,49,11,49,12.78,7.67,0.5,0.75,3,2,0.9222382775119617,0.44015895296836133
1239,,after_candidate_limit,,1131,45,6,45,12.78,5.75,1.33,2,2,2,0.9251167464114832,0.44008140390732997
1240,,after_candidate_limit,,782,31,7,31,12.78,11.5,1.33,2,2,3,0.9261693779904306,0.4398680252355258
1241,,after_candidate_limit,,832,33,7,33,12.78,11.5,2.17,3.25,2,3,0.9224928229665071,0.43950837799519055
1242,,after_candidate_limit,,3502,140,2,140,9.44,2.83,0.5,0.75,1,3,0.9457952153110047,0.4394217953670629
1243,,after_candidate_limit,,3527,141,2,141,9.44,2.83,0.5,1.38,1,3,0.9457952153110047,0.4394217953670629
1244,,after_candidate_limit,,3552,142,2,142,9.44,2.83,0.5,2,1,3,0.9457952153110047,0.4394217953670629
1245,,after_candidate_limit,,1382,55,7,55,12.78,7.67,3,4.5,2,3,0.9205224880382775,0.43940130491388446
1246,,after_candidate_limit,,2340,93,15,93,15,4.5,0.5,2,6,1,0.9065172248803828,0.4393827811747887
1247,,after_candidate_limit,,183,7,8,7,11.67,3.5,0.5,0.75,2,8,0.9338641148325358,0.43918830915104734
1248,,after_candidate_limit,,184,7,9,7,11.67,3.5,0.5,0.75,2,15,0.9338641148325358,0.43918830915104734
1249,,after_candidate_limit,,208,8,8,8,11.67,3.5,0.5,1.38,2,8,0.9338641148325358,0.43918830915104734
1250,,after_candidate_limit,,209,8,9,8,11.67,3.5,0.5,1.38,2,15,0.9338641148325358,0.43918830915104734
1251,,after_candidate_limit,,233,9,8,9,11.67,3.5,0.5,2,2,8,0.9338641148325358,0.43918830915104734
1252,,after_candidate_limit,,234,9,9,9,11.67,3.5,0.5,2,2,15,0.9338641148325358,0.43918830915104734
1253,,after_candidate_limit,,358,14,8,14,11.67,5.25,0.5,0.75,2,8,0.9338641148325358,0.43918830915104734
1254,,after_candidate_limit,,359,14,9,14,11.67,5.25,0.5,0.75,2,15,0.9338641148325358,0.43918830915104734
1255,,after_candidate_limit,,383,15,8,15,11.67,5.25,0.5,1.38,2,8,0.9338641148325358,0.43918830915104734
1256,,after_candidate_limit,,384,15,9,15,11.67,5.25,0.5,1.38,2,15,0.9338641148325358,0.43918830915104734
1257,,after_candidate_limit,,408,16,8,16,11.67,5.25,0.5,2,2,8,0.9338641148325358,0.43918830915104734
1258,,after_candidate_limit,,409,16,9,16,11.67,5.25,0.5,2,2,15,0.9338641148325358,0.43918830915104734
1259,,after_candidate_limit,,533,21,8,21,11.67,7,0.5,0.75,2,8,0.9338641148325358,0.43918830915104734
1260,,after_candidate_limit,,534,21,9,21,11.67,7,0.5,0.75,2,15,0.9338641148325358,0.43918830915104734
1261,,after_candidate_limit,,558,22,8,22,11.67,7,0.5,1.38,2,8,0.9338641148325358,0.43918830915104734
1262,,after_candidate_limit,,559,22,9,22,11.67,7,0.5,1.38,2,15,0.9338641148325358,0.43918830915104734
1263,,after_candidate_limit,,583,23,8,23,11.67,7,0.5,2,2,8,0.9338641148325358,0.43918830915104734
1264,,after_candidate_limit,,584,23,9,23,11.67,7,0.5,2,2,15,0.9338641148325358,0.43918830915104734
1265,,after_candidate_limit,,1357,54,7,54,12.78,7.67,2.17,3.25,2,3,0.9213799043062201,0.43907313839081197
1266,,after_candidate_limit,,1332,53,7,53,12.78,7.67,1.33,3.67,2,3,0.9250937799043062,0.4389696611185322
1267,,after_candidate_limit,,1307,52,7,52,12.78,7.67,1.33,2,2,3,0.9250985645933014,0.43887556510931997
1268,,after_candidate_limit,,4078,163,3,163,9.44,8.5,0.5,2,1,8,0.9457980861244019,0.43864502487223167
1269,,after_candidate_limit,,3503,140,3,140,9.44,2.83,0.5,0.75,1,8,0.9457885167464115,0.4386152315152761
1270,,after_candidate_limit,,3504,140,4,140,9.44,2.83,0.5,0.75,1,15,0.9457885167464115,0.4386152315152761
1271,,after_candidate_limit,,3528,141,3,141,9.44,2.83,0.5,1.38,1,8,0.9457885167464115,0.4386152315152761
1272,,after_candidate_limit,,3529,141,4,141,9.44,2.83,0.5,1.38,1,15,0.9457885167464115,0.4386152315152761
1273,,after_candidate_limit,,3553,142,3,142,9.44,2.83,0.5,2,1,8,0.9457885167464115,0.4386152315152761
1274,,after_candidate_limit,,3554,142,4,142,9.44,2.83,0.5,2,1,15,0.9457885167464115,0.4386152315152761
