endpoint_id,score_full_hla__pr__regime_1225,score_full_hla__pr__regime_1400,score_full_hla__pr__regime_1451,score_full_hla__pr__regime_1775,score_full_hla__pr__regime_1926,score_full_hla__pr__regime_1950,score_full_hla__pr__regime_2100,score_full_hla__pr__regime_2126,score_full_hla__pr__regime_2153,score_full_hla__pr__regime_2154,score_full_hla__pr__regime_2275,score_full_hla__pr__regime_2450,score_full_hla__pr__regime_2451,score_full_hla__pr__regime_2505,score_full_hla__pr__regime_2625,score_full_hla__pr__regime_2676,score_full_hla__pr__regime_2677,score_full_hla__pr__regime_2680,score_full_hla__pr__regime_2681,score_full_hla__pr__regime_725
nci_obs_002668,-12.005412101745605,-11.019194602966309,-11.019194602966309,-11.019194602966309,-11.019194602966309,-11.019194602966309,-10.07918643951416,-10.07918643951416,-10.07918643951416,-10.07918643951416,-10.07918643951416,-10.07918643951416,-10.07918643951416,-14.620274543762207,-10.07918643951416,-10.07918643951416,-10.07918643951416,-14.620274543762207,-14.620274543762207,-12.005412101745605
nci_obs_002669,-9.4517183303833,-8.625445365905762,-8.625415802001953,-8.625415802001953,-8.625415802001953,-8.625415802001953,-7.883563041687012,-7.883362770080566,-7.883362770080566,-7.883362770080566,-7.883362770080566,-7.883362770080566,-7.883362770080566,-10.497374534606934,-7.883362770080566,-7.883362770080566,-7.883362770080566,-10.497374534606934,-10.497374534606934,-9.4517183303833
nci_obs_002670,-5.687374591827393,-5.568756580352783,-5.493052959442139,-5.491692066192627,-5.491692066192627,-5.4917120933532715,-5.5766072273254395,-5.4156494140625,-5.406779766082764,-5.406779766082764,-5.406779766082764,-5.406789779663086,-5.406779766082764,-5.473247051239014,-5.407430171966553,-5.406779766082764,-5.406779766082764,-5.473307132720947,-5.473247051239014,-5.703911304473877
nci_obs_002671,-11.37813949584961,-10.475971221923828,-10.475971221923828,-10.475971221923828,-10.475971221923828,-10.475971221923828,-9.621417999267578,-9.621397972106934,-9.621397972106934,-9.621397972106934,-9.621397972106934,-9.621397972106934,-9.621397972106934,-13.652420043945313,-9.621397972106934,-9.621397972106934,-9.621397972106934,-13.652420043945313,-13.652420043945313,-11.37813949584961
nci_obs_002672,-7.882126808166504,-7.335599899291992,-7.3299736976623535,-7.329953670501709,-7.329953670501709,-7.329953670501709,-6.919579029083252,-6.895244121551514,-6.894773960113525,-6.894773960113525,-6.894773960113525,-6.894773960113525,-6.894773960113525,-7.921327590942383,-6.894773960113525,-6.894773960113525,-6.894773960113525,-7.921327590942383,-7.921327590942383,-7.882336616516113
nci_obs_002673,-10.572624206542969,-9.735231399536133,-9.735221862792969,-9.735221862792969,-9.735221862792969,-9.735221862792969,-8.936957359313965,-8.936917304992676,-8.936917304992676,-8.936917304992676,-8.936917304992676,-8.936917304992676,-8.936917304992676,-12.183694839477539,-8.936917304992676,-8.936917304992676,-8.936917304992676,-12.183694839477539,-12.183694839477539,-10.572624206542969
nci_obs_002674,-9.000035285949707,-8.171951293945313,-8.171821594238281,-8.171821594238281,-8.171821594238281,-8.171821594238281,-7.451135158538818,-7.450284481048584,-7.450284481048584,-7.450284481048584,-7.450284481048584,-7.450284481048584,-7.450284481048584,-9.036656379699707,-7.450284481048584,-7.450284481048584,-7.450284481048584,-9.036656379699707,-9.036656379699707,-9.000044822692871
nci_obs_002675,-9.79132080078125,-8.937074661254883,-8.937045097351074,-8.937045097351074,-8.937045097351074,-8.937045097351074,-8.153253555297852,-8.153053283691406,-8.153053283691406,-8.153053283691406,-8.153053283691406,-8.153053283691406,-8.153053283691406,-10.581343650817871,-8.153053283691406,-8.153053283691406,-8.153053283691406,-10.581343650817871,-10.581343650817871,-9.79132080078125
nci_obs_002676,-5.701901912689209,-5.615560054779053,-5.510888576507568,-5.50683069229126,-5.50683069229126,-5.50683069229126,-5.648309707641602,-5.508480548858643,-5.479207992553711,-5.479207992553711,-5.479207992553711,-5.479207992553711,-5.479207992553711,-5.482383728027344,-5.479318141937256,-5.479207992553711,-5.479207992553711,-5.482393741607666,-5.482383728027344,-5.708161354064941
nci_obs_002677,-2.673943281173706,-2.4171624183654785,-2.3535618782043457,-2.3454086780548096,-2.3454086780548096,-2.3455185890197754,-2.3152718544006348,-2.1700000762939453,-2.143296718597412,-2.143296718597412,-2.143296718597412,-2.143366575241089,-2.143296718597412,-2.3757400512695313,-2.144587516784668,-2.143296718597412,-2.143296718597412,-2.3759500980377197,-2.3757400512695313,-2.705111026763916
nci_obs_002678,-5.5014848709106445,-5.797574520111084,-5.59282922744751,-5.480401039123535,-5.480621337890625,-5.483636379241943,-5.841396808624268,-5.601973056793213,-5.480571269989014,-5.4799113273620605,-5.4799113273620605,-5.480301380157471,-5.4799113273620605,-5.480020999908447,-5.488440036773682,-5.480010986328125,-5.4799113273620605,-5.486329555511475,-5.480091094970703,-5.754269599914551
nci_obs_002679,-5.768094539642334,-5.987168312072754,-5.800256729125977,-5.762078762054443,-5.762098789215088,-5.762488842010498,-6.277076244354248,-5.883626937866211,-5.7623186111450195,-5.762068748474121,-5.762068748474121,-5.762088775634766,-5.762068748474121,-5.762068748474121,-5.763329029083252,-5.762078762054443,-5.762068748474121,-5.762808799743652,-5.762078762054443,-5.863346576690674
nci_obs_002680,-9.115097999572754,-8.221593856811523,-8.22153377532959,-8.22153377532959,-8.22153377532959,-8.22153377532959,-7.445502281188965,-7.44500207901001,-7.44500207901001,-7.44500207901001,-7.44500207901001,-7.44500207901001,-7.44500207901001,-9.04759407043457,-7.44500207901001,-7.44500207901001,-7.44500207901001,-9.04759407043457,-9.04759407043457,-9.115097999572754
nci_obs_002681,-3.699835777282715,-3.9391627311706543,-3.7186665534973145,-3.6907126903533936,-3.688429832458496,-3.693664312362671,-4.53995418548584,-3.860779047012329,-3.6882097721099854,-3.688159704208374,-3.688309669494629,-3.6889100074768066,-3.6881797313690186,-3.6899807453155518,-3.6918463706970215,-3.688239812850952,-3.688159704208374,-3.691343069076538,-3.688349723815918,-3.8072705268859863
nci_obs_002682,-5.032116889953613,-5.675116539001465,-5.190468788146973,-5.030475616455078,-5.030555725097656,-5.031236171722412,-6.740049839019775,-5.798830986022949,-5.031236171722412,-5.030475616455078,-5.030475616455078,-5.030515670776367,-5.030475616455078,-5.030475616455078,-5.033921718597412,-5.030495643615723,-5.030475616455078,-5.031666278839111,-5.0305256843566895,-5.200267314910889
nci_obs_002683,-5.074731349945068,-4.721874713897705,-4.6897406578063965,-4.6893205642700195,-4.6893205642700195,-4.689330577850342,-4.669506072998047,-4.555888652801514,-4.54495906829834,-4.54495906829834,-4.54495906829834,-4.54495906829834,-4.54495906829834,-4.622649669647217,-4.545068740844727,-4.54495906829834,-4.54495906829834,-4.62270975112915,-4.622649669647217,-5.077334880828857
nci_obs_002684,-1.2797980308532715,-1.7678673267364502,-1.7449395656585693,-0.9675953388214111,-1.0924700498580933,-1.6071553230285645,-1.4794994592666626,-1.4252725839614868,-1.4170387983322144,-1.4170387983322144,-0.9458267688751221,-1.0630580186843872,-0.9482491612434387,-1.0031684637069702,-1.4177390336990356,-1.2191394567489624,-0.9970802664756775,-1.9707372188568115,-1.2191394567489624,-2.1493687629699707
nci_obs_002685,-3.5649538040161133,-4.985983371734619,-3.8396859169006348,-3.56437349319458,-3.564403533935547,-3.5644235610961914,-4.816412925720215,-4.811751365661621,-3.571025848388672,-3.564363479614258,-3.564363479614258,-3.5643935203552246,-3.564363479614258,-3.56437349319458,-3.567568778991699,-3.564363479614258,-3.564363479614258,-3.564413547515869,-3.564363479614258,-3.769927501678467
nci_obs_002686,-8.823325157165527,-8.009491920471191,-8.00937271118164,-8.00937271118164,-8.00937271118164,-8.00937271118164,-7.312788009643555,-7.311837673187256,-7.311837673187256,-7.311837673187256,-7.311837673187256,-7.311837673187256,-7.311837673187256,-8.922019004821777,-7.311837673187256,-7.311837673187256,-7.311837673187256,-8.922019004821777,-8.922019004821777,-8.823325157165527
nci_obs_002687,-6.2097697257995605,-6.293274879455566,-6.211581230163574,-6.2097697257995605,-6.2097697257995605,-6.2097697257995605,-6.3693742752075195,-6.223949909210205,-6.2097697257995605,-6.2097697257995605,-6.2097697257995605,-6.2097697257995605,-6.2097697257995605,-6.298950672149658,-6.209799766540527,-6.2097697257995605,-6.2097697257995605,-6.298950672149658,-6.298950672149658,-6.216794490814209
nci_obs_002688,-1.3852890729904175,-2.4388861656188965,-2.0498437881469727,-1.376434087753296,-1.3774245977401733,-1.3832058906555176,-3.377861738204956,-3.180418014526367,-1.37905752658844,-1.376344084739685,-1.3764441013336182,-1.3771142959594727,-1.3763641119003296,-1.376404047012329,-1.393885612487793,-1.3766840696334839,-1.3763641119003296,-1.3884024620056152,-1.3778852224349976,-1.7861143350601196
nci_obs_002689,-4.519401550292969,-4.383933067321777,-4.321988105773926,-4.320897579193115,-4.320897579193115,-4.320897579193115,-4.407472133636475,-4.324345111846924,-4.320367336273193,-4.320367336273193,-4.320367336273193,-4.320367336273193,-4.320367336273193,-4.320367336273193,-4.32039737701416,-4.320367336273193,-4.320367336273193,-4.320377349853516,-4.320367336273193,-4.521574020385742
nci_obs_002690,-11.536803245544434,-10.558978080749512,-10.558978080749512,-10.558978080749512,-10.558978080749512,-10.558978080749512,-9.600478172302246,-9.600478172302246,-9.600478172302246,-9.600478172302246,-9.600478172302246,-9.600478172302246,-9.600478172302246,-13.597003936767578,-9.600478172302246,-9.600478172302246,-9.600478172302246,-13.597003936767578,-13.597003936767578,-11.536803245544434
nci_obs_002691,-8.72639274597168,-7.83758544921875,-7.837535381317139,-7.837535381317139,-7.837535381317139,-7.837535381317139,-7.085230827331543,-7.084690570831299,-7.084690570831299,-7.084690570831299,-7.084690570831299,-7.084690570831299,-7.084690570831299,-8.429723739624023,-7.084690570831299,-7.084690570831299,-7.084690570831299,-8.429723739624023,-8.429723739624023,-8.72639274597168
nci_obs_002692,-9.785017013549805,-9.074667930603027,-9.074578285217285,-9.074578285217285,-9.074578285217285,-9.074578285217285,-8.42767333984375,-8.427143096923828,-8.427143096923828,-8.427143096923828,-8.427143096923828,-8.427143096923828,-8.427143096923828,-11.312636375427246,-8.427143096923828,-8.427143096923828,-8.427143096923828,-11.312636375427246,-11.312636375427246,-9.785017013549805
nci_obs_002693,-10.28542709350586,-9.44081974029541,-9.44080924987793,-9.44080924987793,-9.44080924987793,-9.44080924987793,-8.688923835754395,-8.688863754272461,-8.688863754272461,-8.688863754272461,-8.688863754272461,-8.688863754272461,-8.688863754272461,-11.887194633483887,-8.688863754272461,-8.688863754272461,-8.688863754272461,-11.887194633483887,-11.887194633483887,-10.28542709350586
nci_obs_002694,-9.89078140258789,-8.961775779724121,-8.96176528930664,-8.96176528930664,-8.96176528930664,-8.96176528930664,-8.064797401428223,-8.06475830078125,-8.06475830078125,-8.06475830078125,-8.06475830078125,-8.06475830078125,-8.06475830078125,-10.664765357971191,-8.06475830078125,-8.06475830078125,-8.06475830078125,-10.664765357971191,-10.664765357971191,-9.89078140258789
nci_obs_002695,-2.760580539703369,-2.3985838890075684,-2.3468894958496094,-2.3476405143737793,-2.3457486629486084,-2.353630304336548,-2.2711660861968994,-2.1316559314727783,-2.120413064956665,-2.120413064956665,-2.120712995529175,-2.122976303100586,-2.1204330921173096,-2.3313348293304443,-2.1278305053710938,-2.12056303024292,-2.120413064956665,-2.336904287338257,-2.32718563079834,-2.7695906162261963
nci_obs_002696,-7.408300399780273,-6.825304985046387,-6.820101261138916,-6.820101261138916,-6.820101261138916,-6.820101261138916,-6.476728439331055,-6.443295001983643,-6.442665100097656,-6.442665100097656,-6.442665100097656,-6.442665100097656,-6.442665100097656,-6.955872535705566,-6.442665100097656,-6.442665100097656,-6.442665100097656,-6.955872535705566,-6.955872535705566,-7.4083404541015625
nci_obs_002697,-6.556412220001221,-6.738387107849121,-6.574094772338867,-6.545108318328857,-6.545108318328857,-6.54511833190918,-6.862975597381592,-6.599585056304932,-6.545078754425049,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.545058727264404,-6.545528411865234,-6.545058727264404,-6.545058727264404,-6.545078754425049,-6.545058727264404,-6.621140480041504
nci_obs_002698,-6.068119049072266,-6.49331521987915,-6.258712291717529,-6.031770706176758,-6.034895420074463,-6.066961765289307,-6.744649410247803,-6.333250522613525,-6.0345354080200195,-6.030350208282471,-6.030439853668213,-6.0344953536987305,-6.030459880828857,-6.03476619720459,-6.075598239898682,-6.0331621170043945,-6.0305399894714355,-6.085437774658203,-6.0353684425354,-6.467800617218018
nci_obs_002699,-8.179764747619629,-7.510593891143799,-7.5088725090026855,-7.5088725090026855,-7.5088725090026855,-7.5088725090026855,-7.018990993499756,-7.007746696472168,-7.007657051086426,-7.007657051086426,-7.007657051086426,-7.007657051086426,-7.007657051086426,-8.011268615722656,-7.007657051086426,-7.007657051086426,-7.007657051086426,-8.011268615722656,-8.011268615722656,-8.179795265197754
nci_obs_002700,-8.009353637695313,-7.443315029144287,-7.4375481605529785,-7.437518119812012,-7.437518119812012,-7.437518119812012,-7.025233745574951,-7.001937389373779,-7.00120735168457,-7.00120735168457,-7.00120735168457,-7.00120735168457,-7.00120735168457,-7.809463977813721,-7.001217365264893,-7.00120735168457,-7.00120735168457,-7.809463977813721,-7.809463977813721,-8.009734153747559
nci_obs_002701,-3.872730016708374,-4.40067720413208,-4.129330635070801,-3.8714089393615723,-3.8714990615844727,-3.8716390132904053,-5.012813568115234,-4.416371822357178,-3.8732106685638428,-3.8714089393615723,-3.8714089393615723,-3.8714590072631836,-3.8714089393615723,-3.8714089393615723,-3.8759443759918213,-3.8714089393615723,-3.8714089393615723,-3.8719191551208496,-3.8714189529418945,-4.1927032470703125
nci_obs_002702,-10.214326858520508,-9.273399353027344,-9.273399353027344,-9.273399353027344,-9.273399353027344,-9.273399353027344,-8.419379234313965,-8.419349670410156,-8.419349670410156,-8.419349670410156,-8.419349670410156,-8.419349670410156,-8.419349670410156,-11.153759002685547,-8.419349670410156,-8.419349670410156,-8.419349670410156,-11.153759002685547,-11.153759002685547,-10.214326858520508
nci_obs_002703,-8.297639846801758,-7.604414463043213,-7.603544235229492,-7.603544235229492,-7.603544235229492,-7.603544235229492,-7.075500011444092,-7.068575859069824,-7.068565845489502,-7.068565845489502,-7.068565845489502,-7.068565845489502,-7.068565845489502,-8.095661163330078,-7.068565845489502,-7.068565845489502,-7.068565845489502,-8.095661163330078,-8.095661163330078,-8.297639846801758
nci_obs_002704,-8.180025100708008,-7.733875274658203,-7.722610950469971,-7.722510814666748,-7.722510814666748,-7.722510814666748,-7.370440483093262,-7.3378167152404785,-7.33664608001709,-7.33664608001709,-7.33664608001709,-7.33664608001709,-7.33664608001709,-9.091251373291016,-7.336676120758057,-7.33664608001709,-7.33664608001709,-9.091251373291016,-9.091251373291016,-8.182066917419434
nci_obs_002705,-1.0895429849624634,-2.1314051151275635,-1.4199860095977783,-1.0616832971572876,-0.9525036811828613,-1.1032791137695313,-2.896252155303955,-1.8801666498184204,-0.9448434114456177,-0.9438931941986084,-0.9741374254226685,-1.0455738306045532,-0.944863498210907,-1.0942813158035278,-1.1480512619018555,-0.9469871520996094,-0.9440432190895081,-1.1139442920684814,-0.951920747756958,-1.7516603469848633
nci_obs_002706,-8.410717010498047,-7.886336803436279,-7.884615421295166,-7.8845953941345215,-7.8845953941345215,-7.8845953941345215,-7.383865833282471,-7.378581523895264,-7.37852144241333,-7.37852144241333,-7.37852144241333,-7.37852144241333,-7.37852144241333,-8.886211395263672,-7.378531455993652,-7.37852144241333,-7.37852144241333,-8.886211395263672,-8.886211395263672,-8.41121768951416
nci_obs_002707,-6.567465305328369,-6.977486610412598,-6.749782562255859,-6.526487350463867,-6.526877403259277,-6.530796527862549,-6.932951927185059,-6.748591423034668,-6.523179531097412,-6.520376682281494,-6.520416736602783,-6.521167278289795,-6.520386695861816,-6.523352146148682,-6.543660640716553,-6.521067142486572,-6.520386695861816,-6.548691272735596,-6.524012565612793,-6.981740951538086
nci_obs_002708,-9.264745712280273,-8.629654884338379,-8.628704071044922,-8.628704071044922,-8.628704071044922,-8.628704071044922,-8.076231956481934,-8.07191276550293,-8.07187271118164,-8.07187271118164,-8.07187271118164,-8.07187271118164,-8.07187271118164,-9.924055099487305,-8.071882247924805,-8.07187271118164,-8.07187271118164,-9.924055099487305,-9.924055099487305,-9.26486587524414
nci_obs_002709,-6.549557685852051,-6.659613132476807,-6.458637237548828,-6.395559310913086,-6.395559310913086,-6.395559310913086,-6.7227020263671875,-6.509087562561035,-6.340292930603027,-6.340292930603027,-6.340292930603027,-6.340292930603027,-6.340292930603027,-6.463146209716797,-6.340663433074951,-6.340292930603027,-6.340292930603027,-6.463146209716797,-6.463146209716797,-6.597299575805664
nci_obs_002710,-6.592148303985596,-6.613315105438232,-6.433381080627441,-6.428459167480469,-6.428459167480469,-6.428459167480469,-6.7105326652526855,-6.524089336395264,-6.414157390594482,-6.414157390594482,-6.414157390594482,-6.414157390594482,-6.414157390594482,-6.435125350952148,-6.414196968078613,-6.414157390594482,-6.414157390594482,-6.435125350952148,-6.435125350952148,-6.594972133636475
nci_obs_002711,-6.495543956756592,-6.736720085144043,-6.56827449798584,-6.442559242248535,-6.442559242248535,-6.442559242248535,-6.78133487701416,-6.6090240478515625,-6.442199230194092,-6.442199230194092,-6.442199230194092,-6.442199230194092,-6.442199230194092,-6.442199230194092,-6.44318962097168,-6.442199230194092,-6.442199230194092,-6.442209243774414,-6.442199230194092,-6.611489772796631
nci_obs_002712,-10.185728073120117,-9.333069801330566,-9.333059310913086,-9.333059310913086,-9.333059310913086,-9.333059310913086,-8.562288284301758,-8.562148094177246,-8.562148094177246,-8.562148094177246,-8.562148094177246,-8.562148094177246,-8.562148094177246,-11.273003578186035,-8.562148094177246,-8.562148094177246,-8.562148094177246,-11.273003578186035,-11.273003578186035,-10.185728073120117
nci_obs_002713,-8.294408798217773,-7.7012939453125,-7.70099401473999,-7.70107364654541,-7.70099401473999,-7.70107364654541,-7.03035831451416,-7.029688358306885,-7.029688358306885,-7.029688358306885,-7.029708385467529,-7.02974796295166,-7.029688358306885,-9.363530158996582,-7.029778003692627,-7.029688358306885,-7.029688358306885,-9.363530158996582,-9.363450050354004,-8.294508934020996
nci_obs_002714,-8.806632041931152,-8.042927742004395,-8.042437553405762,-8.042437553405762,-8.042437553405762,-8.042437553405762,-7.463443279266357,-7.458340167999268,-7.458340167999268,-7.458340167999268,-7.458340167999268,-7.458340167999268,-7.458340167999268,-8.402878761291504,-7.458340167999268,-7.458340167999268,-7.458340167999268,-8.402878761291504,-8.402878761291504,-8.806632041931152
nci_obs_002715,-15.193511009216309,-14.28250503540039,-14.28250503540039,-14.28250503540039,-14.28250503540039,-14.28250503540039,-13.37901496887207,-13.37901496887207,-13.37901496887207,-13.37901496887207,-13.37901496887207,-13.37901496887207,-13.37901496887207,-20.470003128051758,-13.37901496887207,-13.37901496887207,-13.37901496887207,-20.470003128051758,-20.470003128051758,-15.193511009216309
nci_obs_002716,-12.038902282714844,-11.128949165344238,-11.128949165344238,-11.128949165344238,-11.128949165344238,-11.128949165344238,-10.258560180664063,-10.258560180664063,-10.258560180664063,-10.258560180664063,-10.258560180664063,-10.258560180664063,-10.258560180664063,-14.382364273071289,-10.258560180664063,-10.258560180664063,-10.258560180664063,-14.382364273071289,-14.382364273071289,-12.038902282714844
nci_obs_002717,-12.972569465637207,-12.019567489624023,-12.019567489624023,-12.019567489624023,-12.019567489624023,-12.019567489624023,-11.095769882202148,-11.095769882202148,-11.095769882202148,-11.095769882202148,-11.095769882202148,-11.095769882202148,-11.095769882202148,-15.946975708007813,-11.095769882202148,-11.095769882202148,-11.095769882202148,-15.946975708007813,-15.946975708007813,-12.972569465637207
nci_obs_002718,-7.638718605041504,-7.280412673950195,-7.246758460998535,-7.246028423309326,-7.246028423309326,-7.246028423309326,-7.172059535980225,-7.047496318817139,-7.030208110809326,-7.030208110809326,-7.030208110809326,-7.030208110809326,-7.030208110809326,-7.406482219696045,-7.030218124389648,-7.030208110809326,-7.030208110809326,-7.406482219696045,-7.406482219696045,-7.639488697052002
nci_obs_002719,-7.586038589477539,-7.179948329925537,-7.1540751457214355,-7.153625011444092,-7.153625011444092,-7.153625011444092,-7.072969913482666,-6.96113395690918,-6.956503391265869,-6.956503391265869,-6.956503391265869,-6.956503391265869,-6.956503391265869,-7.102900981903076,-6.956583499908447,-6.956503391265869,-6.956503391265869,-7.102910995483398,-7.102900981903076,-7.589715480804443
nci_obs_002720,-5.422290325164795,-5.672756195068359,-5.467231273651123,-5.384693622589111,-5.3845534324646,-5.387528419494629,-5.696255683898926,-5.50540018081665,-5.384463787078857,-5.384463787078857,-5.38447380065918,-5.384763717651367,-5.384463787078857,-5.388078212738037,-5.389214992523193,-5.38447380065918,-5.384463787078857,-5.395178318023682,-5.387477874755859,-5.660807132720947
nci_obs_002721,-1.5427894592285156,-1.8689028024673462,-1.6416921615600586,-1.4777426719665527,-1.4596377611160278,-1.4893187284469604,-1.8135876655578613,-1.6288405656814575,-1.451547622680664,-1.451157569885254,-1.457151174545288,-1.4648061990737915,-1.4515976905822754,-1.4738436937332153,-1.492040991783142,-1.4530285596847534,-1.4512076377868652,-1.48959481716156,-1.4542503356933594,-1.9288558959960938
nci_obs_002722,-7.1917724609375,-7.016612529754639,-6.912877559661865,-6.903957843780518,-6.903947830200195,-6.904007911682129,-7.049150466918945,-6.875824928283691,-6.786046981811523,-6.786046981811523,-6.786046981811523,-6.786056995391846,-6.786046981811523,-6.89534330368042,-6.786376953125,-6.786046981811523,-6.786046981811523,-6.895443439483643,-6.895323276519775,-7.20029878616333
nci_obs_002723,-7.287486553192139,-7.192635536193848,-7.03788423538208,-7.037524223327637,-7.037524223327637,-7.037524223327637,-7.235958099365234,-7.019017696380615,-6.973577976226807,-6.973577976226807,-6.973577976226807,-6.973577976226807,-6.973577976226807,-7.003342151641846,-6.973668098449707,-6.973577976226807,-6.973577976226807,-7.003342151641846,-7.003342151641846,-7.291032791137695
nci_obs_002724,-6.999988079071045,-7.260083198547363,-7.087357521057129,-6.863778114318848,-6.8636980056762695,-6.865790367126465,-7.285933494567871,-7.037489891052246,-6.822238445281982,-6.821948051452637,-6.821958065032959,-6.822388172149658,-6.821948051452637,-6.854006290435791,-6.830837726593018,-6.82200813293457,-6.821948051452637,-6.856801986694336,-6.853425979614258,-7.2672224044799805
nci_obs_002725,-9.1583890914917,-8.506248474121094,-8.50513744354248,-8.505127906799316,-8.505127906799316,-8.505127906799316,-7.945387363433838,-7.940615653991699,-7.940525531768799,-7.940525531768799,-7.940525531768799,-7.940525531768799,-7.940525531768799,-9.566825866699219,-7.940525531768799,-7.940525531768799,-7.940525531768799,-9.566825866699219,-9.566825866699219,-9.158498764038086
nci_obs_002726,-7.649100303649902,-7.220426082611084,-7.197042465209961,-7.1969523429870605,-7.1969523429870605,-7.1969523429870605,-7.074759006500244,-6.963245868682861,-6.954961776733398,-6.954961776733398,-6.954961776733398,-6.954961776733398,-6.954961776733398,-7.21304178237915,-6.954971790313721,-6.954961776733398,-6.954961776733398,-7.21304178237915,-7.21304178237915,-7.649560451507568
nci_obs_002727,-9.441744804382324,-8.587191581726074,-8.58713150024414,-8.58713150024414,-8.58713150024414,-8.58713150024414,-7.876560688018799,-7.875790596008301,-7.875790596008301,-7.875790596008301,-7.875790596008301,-7.875790596008301,-7.875790596008301,-9.402639389038086,-7.875790596008301,-7.875790596008301,-7.875790596008301,-9.402639389038086,-9.402639389038086,-9.441744804382324
nci_obs_002728,-9.187819480895996,-8.313291549682617,-8.313151359558105,-8.313151359558105,-8.313151359558105,-8.313151359558105,-7.600316047668457,-7.599135398864746,-7.599135398864746,-7.599135398864746,-7.599135398864746,-7.599135398864746,-7.599135398864746,-8.72591495513916,-7.599135398864746,-7.599135398864746,-7.599135398864746,-8.72591495513916,-8.72591495513916,-9.187819480895996
nci_obs_002729,-7.667341232299805,-7.363055229187012,-7.34923791885376,-7.3490777015686035,-7.3490777015686035,-7.3490777015686035,-7.188535213470459,-7.141446590423584,-7.140635967254639,-7.140635967254639,-7.140635967254639,-7.140635967254639,-7.140635967254639,-8.034904479980469,-7.1406660079956055,-7.140635967254639,-7.140635967254639,-8.034904479980469,-8.034904479980469,-7.669924736022949
nci_obs_002730,-7.954730033874512,-7.413579940795898,-7.403054237365723,-7.403034210205078,-7.403034210205078,-7.403034210205078,-7.1165008544921875,-7.058769226074219,-7.056867599487305,-7.056867599487305,-7.056867599487305,-7.056867599487305,-7.056867599487305,-7.617063999176025,-7.056877613067627,-7.056867599487305,-7.056867599487305,-7.617063999176025,-7.617063999176025,-7.9550299644470215
nci_obs_002731,-9.04409408569336,-8.344828605651855,-8.344608306884766,-8.344608306884766,-8.344608306884766,-8.344608306884766,-7.6689910888671875,-7.6682209968566895,-7.668210983276367,-7.668210983276367,-7.668210983276367,-7.668210983276367,-7.668210983276367,-10.009909629821777,-7.668210983276367,-7.668210983276367,-7.668210983276367,-10.009909629821777,-10.009909629821777,-9.044124603271484
nci_obs_002732,-9.245410919189453,-8.47656536102295,-8.476394653320313,-8.476394653320313,-8.476394653320313,-8.476394653320313,-7.781467437744141,-7.780466556549072,-7.780466556549072,-7.780466556549072,-7.780466556549072,-7.780466556549072,-7.780466556549072,-9.792576789855957,-7.780466556549072,-7.780466556549072,-7.780466556549072,-9.792576789855957,-9.792576789855957,-9.245410919189453
nci_obs_002733,-5.8983893394470215,-7.103469371795654,-6.217566967010498,-5.898229122161865,-5.8982391357421875,-5.8982391357421875,-7.438561916351318,-7.040887355804443,-5.898869514465332,-5.898229122161865,-5.898229122161865,-5.8982391357421875,-5.898229122161865,-5.898229122161865,-5.902749538421631,-5.898229122161865,-5.898229122161865,-5.898259162902832,-5.898229122161865,-6.250030517578125
nci_obs_002734,-5.856127738952637,-5.982700824737549,-5.845309734344482,-5.8373236656188965,-5.8373236656188965,-5.837584018707275,-6.0639824867248535,-5.864468574523926,-5.837234020233154,-5.837234020233154,-5.837234020233154,-5.837244033813477,-5.837234020233154,-5.837234020233154,-5.837944030761719,-5.837234020233154,-5.837234020233154,-5.8379740715026855,-5.837234020233154,-5.884357929229736
nci_obs_002735,-8.208586692810059,-7.596554756164551,-7.5939412117004395,-7.593931198120117,-7.593931198120117,-7.593951225280762,-7.084883213043213,-7.073525905609131,-7.073276042938232,-7.073276042938232,-7.073276042938232,-7.073276042938232,-7.073276042938232,-8.30125617980957,-7.073306083679199,-7.073276042938232,-7.073276042938232,-8.30130672454834,-8.30125617980957,-8.208757400512695
nci_obs_002736,-7.974738121032715,-7.351675987243652,-7.347628116607666,-7.347628116607666,-7.347628116607666,-7.347628116607666,-6.929011821746826,-6.902461051940918,-6.902030944824219,-6.902030944824219,-6.902030944824219,-6.902030944824219,-6.902030944824219,-7.676424026489258,-6.902030944824219,-6.902030944824219,-6.902030944824219,-7.676424026489258,-7.676424026489258,-7.974758148193359
nci_obs_002737,-1.4441717863082886,-1.6308469772338867,-1.4507462978363037,-1.420039415359497,-1.4190480709075928,-1.4300559759140015,-1.7362900972366333,-1.4639215469360352,-1.4178675413131714,-1.4178675413131714,-1.4186878204345703,-1.4199795722961426,-1.4178975820541382,-1.4189881086349487,-1.4347467422485352,-1.4182876348495483,-1.4178775548934937,-1.43377685546875,-1.418517827987671,-1.6451689004898071
nci_obs_002738,-1.7394275665283203,-2.1068968772888184,-1.8856123685836792,-1.6935468912124634,-1.6940773725509644,-1.7069462537765503,-2.056912660598755,-1.875973105430603,-1.6896175146102905,-1.6884969472885132,-1.6892672777175903,-1.6917202472686768,-1.6885470151901245,-1.6901777982711792,-1.714609980583191,-1.6905181407928467,-1.6885570287704468,-1.7227140665054321,-1.6918203830718994,-2.1361443996429443
