endpoint_id,score_mono_q_full_pn__roc__regime_1750,score_mono_q_full_pn__roc__regime_1925,score_mono_q_full_pn__roc__regime_1976,score_mono_q_full_pn__roc__regime_2104,score_mono_q_full_pn__roc__regime_2128,score_mono_q_full_pn__roc__regime_2275,score_mono_q_full_pn__roc__regime_2277,score_mono_q_full_pn__roc__regime_2278,score_mono_q_full_pn__roc__regime_2279,score_mono_q_full_pn__roc__regime_2326,score_mono_q_full_pn__roc__regime_2450,score_mono_q_full_pn__roc__regime_2452,score_mono_q_full_pn__roc__regime_2453,score_mono_q_full_pn__roc__regime_2454,score_mono_q_full_pn__roc__regime_2476,score_mono_q_full_pn__roc__regime_2625,score_mono_q_full_pn__roc__regime_2629,score_mono_q_full_pn__roc__regime_2653,score_mono_q_full_pn__roc__regime_2676,score_mono_q_full_pn__roc__regime_2677
nci_obs_001815,-4.625640392303467,-4.707526683807373,-4.622849941253662,-5.2651777267456055,-5.2651777267456055,-4.621267318725586,-4.620497226715088,-4.620497226715088,-4.620497226715088,-4.620497226715088,-4.6302947998046875,-4.62050724029541,-4.620497226715088,-4.620497226715088,-4.620517253875732,-4.842179298400879,-4.620497226715088,-4.620497226715088,-4.636138916015625,-4.622008323669434
nci_obs_001816,-5.0851664543151855,-5.088211536407471,-5.085136413574219,-5.083915710449219,-5.084225654602051,-5.083915710449219,-5.083915710449219,-5.083915710449219,-5.083915710449219,-5.083915710449219,-5.084015846252441,-5.083915710449219,-5.083915710449219,-5.083915710449219,-5.083915710449219,-5.089705467224121,-5.083915710449219,-5.083915710449219,-5.083985805511475,-5.083915710449219
nci_obs_001817,-1.5751523971557617,-1.5826902389526367,-1.574171781539917,-1.5117897987365723,-1.5120497941970825,-1.511969804763794,-1.4948445558547974,-1.4887259006500244,-1.4887259006500244,-1.4905675649642944,-1.5138520002365112,-1.5117897987365723,-1.4896862506866455,-1.4887259006500244,-1.5118298530578613,-1.5284885168075562,-1.5008084774017334,-1.5117897987365723,-1.51242995262146,-1.5118098258972168
nci_obs_001818,-4.9458160400390625,-5.272207260131836,-4.934161186218262,-5.408690452575684,-5.408690452575684,-4.924744129180908,-4.922281265258789,-4.922281265258789,-4.922281265258789,-4.922281265258789,-4.9670586585998535,-4.9223809242248535,-4.922281265258789,-4.922281265258789,-4.922441005706787,-5.40924072265625,-4.922281265258789,-4.922281265258789,-5.03051233291626,-4.941494464874268
nci_obs_001819,-6.8291449546813965,-6.8291449546813965,-6.8291449546813965,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102,-6.159418106079102
nci_obs_001820,-5.621709823608398,-5.621709823608398,-5.621709823608398,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091543674468994,-5.091533660888672,-5.091533660888672,-5.091533660888672,-5.091533660888672
nci_obs_001821,-9.561118125915527,-9.561118125915527,-9.561118125915527,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684,-8.672362327575684
nci_obs_001822,-6.612590789794922,-6.612590789794922,-6.612590789794922,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426,-5.923672676086426
nci_obs_001823,-7.479442596435547,-7.479442596435547,-7.479442596435547,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725,-6.726380825042725
nci_obs_001824,-10.678378105163574,-10.678378105163574,-10.678378105163574,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016,-9.723819732666016
nci_obs_001825,-5.648595809936523,-5.648605823516846,-5.648595809936523,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.227912902832031,-5.22786283493042,-5.22786283493042,-5.22786283493042,-5.22786283493042
nci_obs_001826,-4.43802547454834,-4.438145160675049,-4.43802547454834,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.192281723022461,-4.191821575164795,-4.191821575164795,-4.191821575164795,-4.191821575164795
nci_obs_001827,-0.15464870631694794,-0.17552371323108673,-0.1455196738243103,-0.14352786540985107,-0.14621050655841827,-0.14504854381084442,-0.14347785711288452,-0.14347785711288452,-0.14347785711288452,-0.1434878706932068,-0.14921171963214874,-0.14347785711288452,-0.14347785711288452,-0.14347785711288452,-0.1435178518295288,-0.18367601931095123,-0.14347785711288452,-0.14347785711288452,-0.14539898931980133,-0.14369788765907288
nci_obs_001828,-6.218662738800049,-6.218662738800049,-6.218662738800049,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002,-5.735191822052002
nci_obs_001829,-4.239772319793701,-4.240392208099365,-4.239762306213379,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232868194580078,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.234128952026367,-4.232848167419434,-4.232848167419434,-4.232848167419434,-4.232848167419434
nci_obs_001830,-6.191985607147217,-6.19217586517334,-6.1919755935668945,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.698278903961182,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.698258876800537,-5.6986589431762695,-5.698258876800537,-5.698258876800537,-5.698268890380859,-5.698258876800537
nci_obs_001831,-5.0903401374816895,-5.092552661895752,-5.0901899337768555,-5.078683853149414,-5.078683853149414,-5.078713893890381,-5.078683853149414,-5.078683853149414,-5.078683853149414,-5.078683853149414,-5.078954219818115,-5.078683853149414,-5.078683853149414,-5.078683853149414,-5.078683853149414,-5.085144996643066,-5.078683853149414,-5.078683853149414,-5.078693866729736,-5.078683853149414
nci_obs_001832,-4.929818630218506,-4.930098533630371,-4.929808616638184,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890050888061523,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890790939331055,-4.890020847320557,-4.890020847320557,-4.890020847320557,-4.890020847320557
nci_obs_001833,-2.6812076568603516,-2.6823182106018066,-2.681187629699707,-2.68106746673584,-2.681337594985962,-2.681077480316162,-2.68106746673584,-2.68106746673584,-2.68106746673584,-2.68106746673584,-2.681107521057129,-2.68106746673584,-2.68106746673584,-2.68106746673584,-2.68106746673584,-2.68312931060791,-2.68106746673584,-2.68106746673584,-2.68106746673584,-2.68106746673584
nci_obs_001834,-7.425747394561768,-7.425747394561768,-7.425747394561768,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705,-6.755077838897705
nci_obs_001835,-9.453140258789063,-9.453140258789063,-9.453140258789063,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516,-8.567935943603516
nci_obs_001836,-2.727229118347168,-2.7272391319274902,-2.727199077606201,-2.221630096435547,-2.221630096435547,-2.2216601371765137,-2.221630096435547,-2.221630096435547,-2.221630096435547,-2.221630096435547,-2.2216601371765137,-2.221630096435547,-2.221630096435547,-2.221630096435547,-2.221630096435547,-2.221680164337158,-2.221630096435547,-2.221630096435547,-2.221630096435547,-2.221630096435547
nci_obs_001837,-4.909693717956543,-4.909924507141113,-4.907401084899902,-4.63164758682251,-4.63164758682251,-4.633599758148193,-4.63164758682251,-4.63164758682251,-4.63164758682251,-4.63164758682251,-4.633990287780762,-4.63164758682251,-4.63164758682251,-4.63164758682251,-4.63164758682251,-4.6343913078308105,-4.63164758682251,-4.63164758682251,-4.63164758682251,-4.63164758682251
nci_obs_001838,-5.182059288024902,-5.182329177856445,-5.182009220123291,-4.9964447021484375,-4.9964447021484375,-4.996484756469727,-4.9964447021484375,-4.9964447021484375,-4.9964447021484375,-4.9964447021484375,-4.996514797210693,-4.9964447021484375,-4.9964447021484375,-4.9964447021484375,-4.9964447021484375,-4.997295379638672,-4.9964447021484375,-4.9964447021484375,-4.9964447021484375,-4.9964447021484375
nci_obs_001839,-6.005603313446045,-6.005603313446045,-6.005603313446045,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135,-5.240686893463135
nci_obs_001840,-8.1675443649292,-8.1675443649292,-8.1675443649292,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805,-7.4803571701049805
nci_obs_001841,-4.310481548309326,-4.310481548309326,-4.310481548309326,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412,-4.037583827972412
nci_obs_001842,-6.065652370452881,-6.065652370452881,-6.065652370452881,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451,-5.423793315887451
nci_obs_001843,-2.46441912651062,-2.4658303260803223,-2.4642691612243652,-2.4642691612243652,-2.4644291400909424,-2.4643092155456543,-2.4642691612243652,-2.4642691612243652,-2.4642691612243652,-2.4642691612243652,-2.4645190238952637,-2.4642691612243652,-2.4642691612243652,-2.4642691612243652,-2.4642691612243652,-2.468297243118286,-2.4642691612243652,-2.4642691612243652,-2.4642891883850098,-2.4642691612243652
nci_obs_001844,-0.17500220239162445,-0.20605799555778503,-0.17010469734668732,-0.15968762338161469,-0.16437840461730957,-0.1649210900068283,-0.15969763696193695,-0.15968762338161469,-0.15968762338161469,-0.15983760356903076,-0.17107190191745758,-0.1597476452589035,-0.15968762338161469,-0.15968762338161469,-0.16019771993160248,-0.18738345801830292,-0.15968762338161469,-0.15968762338161469,-0.1680118441581726,-0.16024774312973022
nci_obs_001845,-4.318815231323242,-4.318815231323242,-4.318815231323242,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846,-3.7673752307891846
nci_obs_001846,-4.6950907707214355,-4.6950907707214355,-4.6950907707214355,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465,-4.0246405601501465
nci_obs_001847,-4.420948028564453,-4.420968055725098,-4.420948028564453,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.3186750411987305,-4.318594932556152,-4.318594932556152,-4.318594932556152,-4.318594932556152
nci_obs_001848,-5.839667797088623,-5.839667797088623,-5.839667797088623,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385444641113281,-5.385434627532959,-5.385434627532959,-5.385434627532959,-5.385434627532959
nci_obs_001849,-6.511703014373779,-6.511703014373779,-6.511703014373779,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428,-5.856374263763428
nci_obs_001850,-5.689842224121094,-5.689842224121094,-5.689842224121094,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195,-5.2390031814575195
nci_obs_001851,-2.328251600265503,-2.328441619873047,-2.328251600265503,-2.328251600265503,-2.3282716274261475,-2.328251600265503,-2.328251600265503,-2.328251600265503,-2.328251600265503,-2.328251600265503,-2.328261613845825,-2.328251600265503,-2.328251600265503,-2.328251600265503,-2.328251600265503,-2.328791856765747,-2.328251600265503,-2.328251600265503,-2.328251600265503,-2.328251600265503
nci_obs_001852,-5.614043235778809,-5.614043235778809,-5.614043235778809,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902,-4.959403038024902
nci_obs_001853,-5.207398414611816,-5.207688808441162,-5.207398414611816,-5.207398414611816,-5.207408428192139,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.2081990242004395,-5.207398414611816,-5.207398414611816,-5.207398414611816,-5.207398414611816
nci_obs_001854,-4.926157474517822,-4.929673671722412,-4.926137447357178,-4.924145221710205,-4.925325870513916,-4.924145221710205,-4.924145221710205,-4.924145221710205,-4.924145221710205,-4.924145221710205,-4.924215316772461,-4.924145221710205,-4.924145221710205,-4.924145221710205,-4.924145221710205,-4.933794975280762,-4.924145221710205,-4.924145221710205,-4.924145221710205,-4.924145221710205
nci_obs_001855,-4.947213649749756,-4.95073127746582,-4.946813583374023,-4.8862457275390625,-4.886305809020996,-4.886455535888672,-4.8862457275390625,-4.8862457275390625,-4.8862457275390625,-4.8862457275390625,-4.886956214904785,-4.8862457275390625,-4.8862457275390625,-4.8862457275390625,-4.8862457275390625,-4.895104885101318,-4.8862457275390625,-4.8862457275390625,-4.886505603790283,-4.886255741119385
nci_obs_001856,-5.158672332763672,-5.159332752227783,-5.15866231918335,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064571857452393,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.066694259643555,-5.064532279968262,-5.064532279968262,-5.064532279968262,-5.064532279968262
nci_obs_001857,-6.2887725830078125,-6.2887725830078125,-6.2887725830078125,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156,-5.582923889160156
nci_obs_001858,-3.96756911277771,-3.9819767475128174,-3.967489004135132,-3.945009231567383,-3.945239305496216,-3.9451193809509277,-3.945009231567383,-3.945009231567383,-3.945009231567383,-3.945009231567383,-3.947031259536743,-3.945009231567383,-3.945009231567383,-3.945009231567383,-3.945019245147705,-3.969001054763794,-3.945009231567383,-3.945009231567383,-3.9491779804229736,-3.9452192783355713
nci_obs_001859,-5.14666748046875,-5.158402919769287,-5.146097183227539,-5.1460771560668945,-5.147067546844482,-5.146127223968506,-5.1460771560668945,-5.1460771560668945,-5.1460771560668945,-5.1460771560668945,-5.14727783203125,-5.1460771560668945,-5.1460771560668945,-5.1460771560668945,-5.1460771560668945,-5.158270835876465,-5.1460771560668945,-5.1460771560668945,-5.146677494049072,-5.146087169647217
nci_obs_001860,-3.538076162338257,-3.538076162338257,-3.538076162338257,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.9308316707611084,-2.930821657180786,-2.930821657180786,-2.930821657180786,-2.930821657180786
nci_obs_001861,-5.224210739135742,-5.238300800323486,-5.224010944366455,-5.223970890045166,-5.225011348724365,-5.223970890045166,-5.223970890045166,-5.223970890045166,-5.223970890045166,-5.223970890045166,-5.2244110107421875,-5.223970890045166,-5.223970890045166,-5.223970890045166,-5.223970890045166,-5.242298603057861,-5.223970890045166,-5.223970890045166,-5.224180698394775,-5.223970890045166
nci_obs_001862,-4.9113874435424805,-4.933774471282959,-4.901054382324219,-4.897891521453857,-4.901066780090332,-4.901096820831299,-4.897891521453857,-4.897891521453857,-4.897891521453857,-4.897891521453857,-4.912639617919922,-4.897891521453857,-4.897891521453857,-4.897891521453857,-4.897941589355469,-4.948279857635498,-4.897891521453857,-4.897891521453857,-4.901106834411621,-4.89799165725708
nci_obs_001863,-5.2936248779296875,-5.311356544494629,-5.242170810699463,-5.218789577484131,-5.218879699707031,-5.244113445281982,-5.218789577484131,-5.218789577484131,-5.218789577484131,-5.220731258392334,-5.261458396911621,-5.218799591064453,-5.218789577484131,-5.218789577484131,-5.222787380218506,-5.269535064697266,-5.218789577484131,-5.218789577484131,-5.22393274307251,-5.2188496589660645
nci_obs_001864,-5.2294392585754395,-5.2347636222839355,-5.229409217834473,-5.221998691558838,-5.222018718719482,-5.221998691558838,-5.221998691558838,-5.221998691558838,-5.221998691558838,-5.221998691558838,-5.222118377685547,-5.221998691558838,-5.221998691558838,-5.221998691558838,-5.221998691558838,-5.237711429595947,-5.221998691558838,-5.221998691558838,-5.2220587730407715,-5.221998691558838
nci_obs_001865,-5.173074245452881,-5.190001010894775,-5.162187099456787,-5.1595048904418945,-5.161966800689697,-5.163980484008789,-5.159494876861572,-5.159494876861572,-5.159494876861572,-5.159494876861572,-5.167094707489014,-5.1595048904418945,-5.159494876861572,-5.159494876861572,-5.159685134887695,-5.18623161315918,-5.159494876861572,-5.159494876861572,-5.161987781524658,-5.159744739532471
nci_obs_001866,-5.817155838012695,-5.817155838012695,-5.817155838012695,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477316856384277,-5.477306842803955,-5.477306842803955,-5.477306842803955,-5.477306842803955
nci_obs_001867,-8.224090576171875,-8.224090576171875,-8.224090576171875,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318,-7.556237697601318
nci_obs_001868,-4.697259902954102,-4.717006206512451,-4.6943559646606445,-4.692624568939209,-4.693284511566162,-4.693254470825195,-4.692624568939209,-4.692624568939209,-4.692624568939209,-4.692624568939209,-4.696018695831299,-4.692624568939209,-4.692624568939209,-4.692624568939209,-4.692624568939209,-4.713799953460693,-4.692624568939209,-4.692624568939209,-4.692704200744629,-4.692624568939209
nci_obs_001869,-5.33173942565918,-5.332069396972656,-5.33173942565918,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246551513671875,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.2479023933410645,-5.246541500091553,-5.246541500091553,-5.246541500091553,-5.246541500091553
nci_obs_001870,-5.064758777618408,-5.069058418273926,-5.0647292137146,-5.063508033752441,-5.067071914672852,-5.063508033752441,-5.063508033752441,-5.063508033752441,-5.063508033752441,-5.063508033752441,-5.063598155975342,-5.063508033752441,-5.063508033752441,-5.063508033752441,-5.063508033752441,-5.073055744171143,-5.063508033752441,-5.063508033752441,-5.063518047332764,-5.063508033752441
nci_obs_001871,-7.54351282119751,-7.54351282119751,-7.54351282119751,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109,-6.735927581787109
nci_obs_001872,-5.2829461097717285,-5.285409450531006,-5.282845973968506,-5.250094413757324,-5.250264644622803,-5.2501044273376465,-5.250094413757324,-5.250094413757324,-5.250094413757324,-5.250094413757324,-5.250314712524414,-5.250094413757324,-5.250094413757324,-5.250094413757324,-5.250094413757324,-5.257340908050537,-5.250094413757324,-5.250094413757324,-5.250184535980225,-5.250094413757324
nci_obs_001873,-2.1567325592041016,-2.158684730529785,-2.1566526889801025,-2.089340925216675,-2.089340925216675,-2.089350938796997,-2.089340925216675,-2.089340925216675,-2.089340925216675,-2.089340925216675,-2.089510917663574,-2.089340925216675,-2.089340925216675,-2.089340925216675,-2.089340925216675,-2.0946550369262695,-2.089340925216675,-2.089340925216675,-2.0893609523773193,-2.089340925216675
nci_obs_001874,-5.1682891845703125,-5.190568923950195,-5.167118549346924,-5.167008399963379,-5.168228626251221,-5.167028427124023,-5.167008399963379,-5.167008399963379,-5.167008399963379,-5.167008399963379,-5.168418884277344,-5.167008399963379,-5.167008399963379,-5.167008399963379,-5.167008399963379,-5.194136142730713,-5.167008399963379,-5.167008399963379,-5.1678786277771,-5.167038440704346
nci_obs_001875,-5.287254333496094,-5.287254333496094,-5.287254333496094,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.0221381187438965,-5.022128105163574,-5.022128105163574,-5.022128105163574,-5.022128105163574
nci_obs_001876,-5.222198009490967,-5.223128318786621,-5.222177982330322,-5.176449775695801,-5.176479816436768,-5.176449775695801,-5.176449775695801,-5.176449775695801,-5.176449775695801,-5.176449775695801,-5.176499843597412,-5.176449775695801,-5.176449775695801,-5.176449775695801,-5.176449775695801,-5.179635047912598,-5.176449775695801,-5.176449775695801,-5.176449775695801,-5.176449775695801
nci_obs_001877,-7.018190383911133,-7.018190383911133,-7.018190383911133,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678,-6.397939205169678
nci_obs_001878,-6.359769821166992,-6.359769821166992,-6.359769821166992,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539,-5.777688980102539
nci_obs_001879,-0.1657865047454834,-0.20046833157539368,-0.14943526685237885,-0.14940528571605682,-0.14984539151191711,-0.15112605690956116,-0.14940528571605682,-0.14940528571605682,-0.14940528571605682,-0.14940528571605682,-0.1606583595275879,-0.14940528571605682,-0.14940528571605682,-0.14940528571605682,-0.14940528571605682,-0.21932865679264069,-0.14940528571605682,-0.14940528571605682,-0.14977538585662842,-0.14940528571605682
nci_obs_001880,-6.190613746643066,-6.190613746643066,-6.190613746643066,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666263103485107,-5.666253089904785,-5.666253089904785,-5.666253089904785,-5.666253089904785
nci_obs_001881,-6.9472270011901855,-6.9472270011901855,-6.9472270011901855,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318,-6.214929103851318
nci_obs_001882,-5.223077297210693,-5.223237037658691,-5.223067283630371,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091412544250488,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.092052936553955,-5.091402530670166,-5.091402530670166,-5.091402530670166,-5.091402530670166
nci_obs_001883,-8.438015937805176,-8.438015937805176,-8.438015937805176,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738,-7.598065376281738
nci_obs_001884,-7.844660758972168,-7.844660758972168,-7.844660758972168,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162,-6.983811855316162
