ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
1189,,after_candidate_limit,,2436,97,11,97,15,4.5,3,4.5,3,2,0.9229641148325359,0.4578364417928341
1190,,after_candidate_limit,,2239,89,14,89,15,13.5,2.17,3.25,3,15,0.9228755980861244,0.4517354114771604
1191,,after_candidate_limit,,2612,104,12,104,15,6.75,3,4.5,3,3,0.9228717703349282,0.4565274771690892
1192,,after_candidate_limit,,2764,110,14,110,15,9,2.17,3.25,3,15,0.9228535885167464,0.4433725501089899
1193,,after_candidate_limit,,2413,96,13,96,15,4.5,2.17,3.25,3,8,0.9228507177033493,0.4433678705321834
1194,,after_candidate_limit,,2414,96,14,96,15,4.5,2.17,3.25,3,15,0.9228507177033493,0.4433678705321834
1195,,after_candidate_limit,,2588,103,13,103,15,6.75,2.17,3.25,3,8,0.9228507177033493,0.4433678705321834
1196,,after_candidate_limit,,2589,103,14,103,15,6.75,2.17,3.25,3,15,0.9228507177033493,0.4433678705321834
1197,,after_candidate_limit,,2763,110,13,110,15,9,2.17,3.25,3,8,0.9227507177033493,0.44235250469600984
1198,,after_candidate_limit,,2437,97,12,97,15,4.5,3,4.5,3,3,0.9225612440191387,0.4525379118566666
1199,,after_candidate_limit,,2264,90,14,90,15,13.5,3,4.5,3,15,0.9224406698564593,0.4536063532324033
1200,,after_candidate_limit,,2438,97,13,97,15,4.5,3,4.5,3,8,0.9223684210526316,0.4440966317100732
1201,,after_candidate_limit,,2439,97,14,97,15,4.5,3,4.5,3,15,0.9223684210526316,0.4440966317100732
1202,,after_candidate_limit,,2613,104,13,104,15,6.75,3,4.5,3,8,0.9223684210526316,0.4440966317100732
1203,,after_candidate_limit,,2614,104,14,104,15,6.75,3,4.5,3,15,0.9223684210526316,0.4440966317100732
1204,,after_candidate_limit,,2789,111,14,111,15,9,3,4.5,3,15,0.9223684210526316,0.4440966317100732
1205,,after_candidate_limit,,2788,111,13,111,15,9,3,4.5,3,8,0.9222598086124402,0.44321238565150867
1206,,after_candidate_limit,,2160,86,10,86,15,13.5,0.5,2,3,1,0.9222478468899522,0.45152971969881067
1207,,after_candidate_limit,,2238,89,13,89,15,13.5,2.17,3.25,3,8,0.9222148325358852,0.44194583886918715
1208,,after_candidate_limit,,2263,90,13,90,15,13.5,3,4.5,3,8,0.9217047846889952,0.44308899370936283
1209,,after_candidate_limit,,780,31,5,31,12.78,11.5,1.33,2,2,1,0.9209588516746412,0.4189827592871768
1210,,after_candidate_limit,,805,32,5,32,12.78,11.5,1.33,3.67,2,1,0.9208564593301436,0.4140706563628223
1211,,after_candidate_limit,,1330,53,5,53,12.78,7.67,1.33,3.67,2,1,0.9190181818181818,0.46525436450350605
1212,,after_candidate_limit,,1305,52,5,52,12.78,7.67,1.33,2,2,1,0.9189923444976077,0.46694689292187735
1213,,after_candidate_limit,,2187,87,12,87,15,13.5,1.33,2,3,3,0.9188564593301436,0.4338916986486126
1214,,after_candidate_limit,,781,31,6,31,12.78,11.5,1.33,2,2,2,0.9182645933014354,0.4307279432089168
1215,,after_candidate_limit,,806,32,6,32,12.78,11.5,1.33,3.67,2,2,0.9182186602870813,0.42556083215085516
1216,,after_candidate_limit,,1155,46,5,46,12.78,5.75,1.33,3.67,2,1,0.9181186602870813,0.44440976959215495
1217,,after_candidate_limit,,1130,45,5,45,12.78,5.75,1.33,2,2,1,0.9180918660287082,0.44652206977972136
1218,,after_candidate_limit,,2212,88,12,88,15,13.5,1.33,3.67,3,3,0.9177090909090909,0.427710093477392
1219,,after_candidate_limit,,1331,53,6,53,12.78,7.67,1.33,3.67,2,2,0.9176296650717704,0.44091090819528933
1220,,after_candidate_limit,,1306,52,6,52,12.78,7.67,1.33,2,2,2,0.9175732057416268,0.4393506720461851
1221,,after_candidate_limit,,782,31,7,31,12.78,11.5,1.33,2,2,3,0.9173655502392345,0.4279420775666956
1222,,after_candidate_limit,,830,33,5,33,12.78,11.5,2.17,3.25,2,1,0.9172784688995216,0.4160643974492888
1223,,after_candidate_limit,,980,39,5,39,12.78,3.83,1.33,3.67,2,1,0.9172655502392344,0.4323462079838117
1224,,after_candidate_limit,,955,38,5,38,12.78,3.83,1.33,2,2,1,0.9172612440191388,0.43289676462962634
1225,,after_candidate_limit,,807,32,7,32,12.78,11.5,1.33,3.67,2,3,0.9170985645933014,0.42060371640175387
1226,,after_candidate_limit,,1156,46,6,46,12.78,5.75,1.33,3.67,2,2,0.9169598086124402,0.4274127179012
1227,,after_candidate_limit,,1131,45,6,45,12.78,5.75,1.33,2,2,2,0.9169507177033492,0.427403262202681
1228,,after_candidate_limit,,1332,53,7,53,12.78,7.67,1.33,3.67,2,3,0.916911961722488,0.4259001703577442
1229,,after_candidate_limit,,1307,52,7,52,12.78,7.67,1.33,2,2,3,0.9168990430622009,0.4252752636668345
1230,,after_candidate_limit,,981,39,6,39,12.78,3.83,1.33,3.67,2,2,0.916712918660287,0.4239271782809207
1231,,after_candidate_limit,,956,38,6,38,12.78,3.83,1.33,2,2,2,0.9166909090909091,0.4236854879270497
1232,,after_candidate_limit,,1157,46,7,46,12.78,5.75,1.33,3.67,2,3,0.9166062200956938,0.4218274094813213
1233,,after_candidate_limit,,1132,45,7,45,12.78,5.75,1.33,2,2,3,0.9165985645933015,0.4218698964750221
1234,,after_candidate_limit,,2237,89,12,89,15,13.5,2.17,3.25,3,3,0.9165837320574163,0.43171096182860136
1235,,after_candidate_limit,,783,31,8,31,12.78,11.5,1.33,2,2,8,0.9165770334928229,0.4207283681406772
1236,,after_candidate_limit,,808,32,8,32,12.78,11.5,1.33,3.67,2,8,0.916556937799043,0.4211147122446765
1237,,after_candidate_limit,,2186,87,11,87,15,13.5,1.33,2,3,2,0.9165387559808612,0.423903251766741
1238,,after_candidate_limit,,982,39,7,39,12.78,3.83,1.33,3.67,2,3,0.9164511961722488,0.41927691879577794
1239,,after_candidate_limit,,957,38,7,38,12.78,3.83,1.33,2,2,3,0.9164368421052631,0.41901842560957175
1240,,after_candidate_limit,,1333,53,8,53,12.78,7.67,1.33,3.67,2,8,0.9163444976076555,0.4129954454711443
1241,,after_candidate_limit,,958,38,8,38,12.78,3.83,1.33,2,2,8,0.9163435406698565,0.41219544547114434
1242,,after_candidate_limit,,959,38,9,38,12.78,3.83,1.33,2,2,15,0.9163435406698565,0.41219544547114434
1243,,after_candidate_limit,,983,39,8,39,12.78,3.83,1.33,3.67,2,8,0.9163435406698565,0.41219544547114434
1244,,after_candidate_limit,,984,39,9,39,12.78,3.83,1.33,3.67,2,15,0.9163435406698565,0.41219544547114434
1245,,after_candidate_limit,,1133,45,8,45,12.78,5.75,1.33,2,2,8,0.9163435406698565,0.41219544547114434
1246,,after_candidate_limit,,1134,45,9,45,12.78,5.75,1.33,2,2,15,0.9163435406698565,0.41219544547114434
1247,,after_candidate_limit,,1158,46,8,46,12.78,5.75,1.33,3.67,2,8,0.9163435406698565,0.41219544547114434
1248,,after_candidate_limit,,1159,46,9,46,12.78,5.75,1.33,3.67,2,15,0.9163435406698565,0.41219544547114434
1249,,after_candidate_limit,,1308,52,8,52,12.78,7.67,1.33,2,2,8,0.9163435406698565,0.41219544547114434
1250,,after_candidate_limit,,1309,52,9,52,12.78,7.67,1.33,2,2,15,0.9163435406698565,0.41219544547114434
1251,,after_candidate_limit,,1334,53,9,53,12.78,7.67,1.33,3.67,2,15,0.9163435406698565,0.41219544547114434
1252,,after_candidate_limit,,855,34,5,34,12.78,11.5,3,4.5,2,1,0.9162822966507177,0.4140391090651224
1253,,after_candidate_limit,,809,32,9,32,12.78,11.5,1.33,3.67,2,15,0.9162162679425837,0.41281755793710684
1254,,after_candidate_limit,,710,28,10,28,12.78,11.5,0.5,0.75,3,1,0.916211004784689,0.43327094945833367
1255,,after_candidate_limit,,784,31,9,31,12.78,11.5,1.33,2,2,15,0.9161971291866029,0.41214216489113104
1256,,after_candidate_limit,,1355,54,5,54,12.78,7.67,2.17,3.25,2,1,0.9157062200956938,0.4654777524529664
1257,,after_candidate_limit,,4100,164,0,164,9.44,8.5,1.33,2,1,1,0.9156822966507177,0.41285171033503876
1258,,after_candidate_limit,,4125,165,0,165,9.44,8.5,1.33,3.67,1,1,0.915666028708134,0.4138983879023719
1259,,after_candidate_limit,,2262,90,12,90,15,13.5,3,4.5,3,3,0.9154717703349282,0.42853827980637704
1260,,after_candidate_limit,,735,29,10,29,12.78,11.5,0.5,1.38,3,1,0.9149301435406698,0.416958208980157
1261,,after_candidate_limit,,1380,55,5,55,12.78,7.67,3,4.5,2,1,0.9149272727272727,0.46578459312563764
1262,,after_candidate_limit,,831,33,6,33,12.78,11.5,2.17,3.25,2,2,0.9148765550239234,0.42739667836575856
1263,,after_candidate_limit,,1235,49,10,49,12.78,7.67,0.5,0.75,3,1,0.9148746411483254,0.4661658026545747
1264,,after_candidate_limit,,1180,47,5,47,12.78,5.75,2.17,3.25,2,1,0.9148392344497608,0.44495857239591075
1265,,after_candidate_limit,,1285,51,10,51,12.78,7.67,0.5,2,3,1,0.9147846889952153,0.4569002424422904
1266,,after_candidate_limit,,1260,50,10,50,12.78,7.67,0.5,1.38,3,1,0.9147569377990431,0.45860124411135894
1267,,after_candidate_limit,,760,30,10,30,12.78,11.5,0.5,2,3,1,0.9144956937799044,0.41043134815777865
1268,,after_candidate_limit,,1356,54,6,54,12.78,7.67,2.17,3.25,2,2,0.9143224880382775,0.4409596163479338
1269,,after_candidate_limit,,711,28,11,28,12.78,11.5,0.5,0.75,3,2,0.9143057416267942,0.42946376724596924
1270,,after_candidate_limit,,856,34,6,34,12.78,11.5,3,4.5,2,2,0.9142334928229665,0.4248999892949695
1271,,after_candidate_limit,,3950,158,0,158,9.44,5.66,1.33,3.67,1,1,0.9141894736842106,0.40313037755559794
1272,,after_candidate_limit,,3925,157,0,157,9.44,5.66,1.33,2,1,1,0.914155980861244,0.4071205023417236
1273,,after_candidate_limit,,1205,48,5,48,12.78,5.75,3,4.5,2,1,0.9140813397129186,0.4449301238298459
1274,,after_candidate_limit,,2211,88,11,88,15,13.5,1.33,3.67,3,2,0.914067942583732,0.4169244935914677
1275,,after_candidate_limit,,4126,165,1,165,9.44,8.5,1.33,3.67,1,2,0.9140153110047847,0.40039814468105295
1276,,after_candidate_limit,,1005,40,5,40,12.78,3.83,2.17,3.25,2,1,0.9139765550239235,0.4329083307344057
1277,,after_candidate_limit,,4101,164,1,164,9.44,8.5,1.33,2,1,2,0.9139645933014354,0.3997992829433772
1278,,after_candidate_limit,,1060,42,10,42,12.78,5.75,0.5,0.75,3,1,0.9138727272727273,0.4470365178559877
1279,,after_candidate_limit,,832,33,7,33,12.78,11.5,2.17,3.25,2,3,0.9138593301435407,0.42394018602372263
1280,,after_candidate_limit,,1085,43,10,43,12.78,5.75,0.5,1.38,3,1,0.9137636363636363,0.44037146689702533
1281,,after_candidate_limit,,1110,44,10,44,12.78,5.75,0.5,2,3,1,0.9137521531100479,0.4375255196683728
1282,,after_candidate_limit,,1181,47,6,47,12.78,5.75,2.17,3.25,2,2,0.9136827751196173,0.42787417284769
1283,,after_candidate_limit,,3775,151,0,151,9.44,4.25,1.33,3.67,1,1,0.9136334928229665,0.3965963222034411
1284,,after_candidate_limit,,3750,150,0,150,9.44,4.25,1.33,2,1,1,0.9136296650717703,0.39714780616961176
1285,,after_candidate_limit,,1357,54,7,54,12.78,7.67,2.17,3.25,2,3,0.9136248803827751,0.42638262668311944
1286,,after_candidate_limit,,712,28,12,28,12.78,11.5,0.5,0.75,3,3,0.9135722488038277,0.4261792369991777
1287,,after_candidate_limit,,1381,55,6,55,12.78,7.67,3,4.5,2,2,0.9135483253588517,0.44184425203481603
1288,,after_candidate_limit,,4127,165,2,165,9.44,8.5,1.33,3.67,1,3,0.9134593301435406,0.3929154498204451
1289,,after_candidate_limit,,4102,164,2,164,9.44,8.5,1.33,2,1,3,0.9134421052631579,0.39267691879512573
1290,,after_candidate_limit,,736,29,11,29,12.78,11.5,0.5,1.38,3,2,0.9134382775119617,0.42210848733046596
1291,,after_candidate_limit,,1006,40,6,40,12.78,3.83,2.17,3.25,2,2,0.9134377990430622,0.42431814339111334
1292,,after_candidate_limit,,3600,144,0,144,9.44,2.83,1.33,3.67,1,1,0.9133904306220095,0.39438410765277127
1293,,after_candidate_limit,,3575,143,0,143,9.44,2.83,1.33,2,1,1,0.9133846889952153,0.39431701320424883
1294,,after_candidate_limit,,1182,47,7,47,12.78,5.75,2.17,3.25,2,3,0.9133282296650718,0.42217880639115546
1295,,after_candidate_limit,,1286,51,11,51,12.78,7.67,0.5,2,3,2,0.9133119617224881,0.4288820579470013
1296,,after_candidate_limit,,3951,158,1,158,9.44,5.66,1.33,3.67,1,2,0.9133028708133971,0.38974097215468145
1297,,after_candidate_limit,,1236,49,11,49,12.78,7.67,0.5,0.75,3,2,0.9133004784688995,0.4320112570443755
1298,,after_candidate_limit,,3926,157,1,157,9.44,5.66,1.33,2,1,2,0.9132923444976077,0.3894890922910117
1299,,after_candidate_limit,,1261,50,11,50,12.78,7.67,0.5,1.38,3,2,0.9132583732057417,0.4286369797419543
1300,,after_candidate_limit,,833,33,8,33,12.78,11.5,2.17,3.25,2,8,0.9132545454545454,0.4208163976643884
1301,,after_candidate_limit,,1007,40,7,40,12.78,3.83,2.17,3.25,2,3,0.9131765550239235,0.41968247662568176
1302,,after_candidate_limit,,1030,41,5,41,12.78,3.83,3,4.5,2,1,0.9131765550239235,0.43316670372841765
1303,,after_candidate_limit,,3776,151,1,151,9.44,4.25,1.33,3.67,1,2,0.9131727272727272,0.3888708936106563
1304,,after_candidate_limit,,3751,150,1,150,9.44,4.25,1.33,2,1,2,0.9131550239234449,0.38877311874328024
1305,,after_candidate_limit,,885,35,10,35,12.78,3.83,0.5,0.75,3,1,0.9131502392344497,0.43303287667597723
1306,,after_candidate_limit,,737,29,12,29,12.78,11.5,0.5,1.38,3,3,0.9131205741626794,0.4241072602416771
1307,,after_candidate_limit,,761,30,11,30,12.78,11.5,0.5,2,3,2,0.9131157894736842,0.4191859926001091
1308,,after_candidate_limit,,3952,158,2,158,9.44,5.66,1.33,3.67,1,3,0.9130722488038278,0.386952210818485
1309,,after_candidate_limit,,1358,54,8,54,12.78,7.67,2.17,3.25,2,8,0.9130698564593301,0.4132460046407563
1310,,after_candidate_limit,,3927,157,2,157,9.44,5.66,1.33,2,1,3,0.9130698564593301,0.3867734122724991
1311,,after_candidate_limit,,1008,40,8,40,12.78,3.83,2.17,3.25,2,8,0.9130688995215311,0.41244600464075626
1312,,after_candidate_limit,,1009,40,9,40,12.78,3.83,2.17,3.25,2,15,0.9130688995215311,0.41244600464075626
1313,,after_candidate_limit,,1183,47,8,47,12.78,5.75,2.17,3.25,2,8,0.9130688995215311,0.41244600464075626
1314,,after_candidate_limit,,1184,47,9,47,12.78,5.75,2.17,3.25,2,15,0.9130688995215311,0.41244600464075626
1315,,after_candidate_limit,,1359,54,9,54,12.78,7.67,2.17,3.25,2,15,0.9130688995215311,0.41244600464075626
1316,,after_candidate_limit,,857,34,7,34,12.78,11.5,3,4.5,2,3,0.9130516746411483,0.42238629415602885
1317,,after_candidate_limit,,3601,144,1,144,9.44,2.83,1.33,3.67,1,2,0.9130253588516747,0.3865414464679087
1318,,after_candidate_limit,,3576,143,1,143,9.44,2.83,1.33,2,1,2,0.9130148325358851,0.38627777979016126
1319,,after_candidate_limit,,762,30,12,30,12.78,11.5,0.5,2,3,3,0.9129913875598086,0.41607606323345714
1320,,after_candidate_limit,,3777,151,2,151,9.44,4.25,1.33,3.67,1,3,0.9129832535885167,0.3853321522118948
1321,,after_candidate_limit,,2236,89,11,89,15,13.5,2.17,3.25,3,2,0.9129732057416268,0.41831692056177544
1322,,after_candidate_limit,,3752,150,2,150,9.44,4.25,1.33,2,1,3,0.9129688995215312,0.3848740314744086
1323,,after_candidate_limit,,4128,165,3,165,9.44,8.5,1.33,3.67,1,8,0.9129397129186603,0.38063137891472854
1324,,after_candidate_limit,,4103,164,3,164,9.44,8.5,1.33,2,1,8,0.9129291866028708,0.38043900273461323
1325,,after_candidate_limit,,910,36,10,36,12.78,3.83,0.5,1.38,3,1,0.9129253588516747,0.4262423064166015
1326,,after_candidate_limit,,834,33,9,33,12.78,11.5,2.17,3.25,2,15,0.9129244019138756,0.4129083246984937
1327,,after_candidate_limit,,3602,144,2,144,9.44,2.83,1.33,3.67,1,3,0.912921052631579,0.3829003844997471
1328,,after_candidate_limit,,3577,143,2,143,9.44,2.83,1.33,2,1,3,0.9129153110047847,0.38260676797844456
1329,,after_candidate_limit,,1206,48,6,48,12.78,5.75,3,4.5,2,2,0.9129081339712919,0.4286322652712537
1330,,after_candidate_limit,,935,37,10,37,12.78,3.83,0.5,2,3,1,0.9129043062200957,0.4243825461263629
1331,,after_candidate_limit,,3953,158,3,158,9.44,5.66,1.33,3.67,1,8,0.9129023923444977,0.3794958139574454
1332,,after_candidate_limit,,3578,143,3,143,9.44,2.83,1.33,2,1,8,0.9129014354066985,0.37947906162544465
1333,,after_candidate_limit,,3579,143,4,143,9.44,2.83,1.33,2,1,15,0.9129014354066985,0.37947906162544465
1334,,after_candidate_limit,,3603,144,3,144,9.44,2.83,1.33,3.67,1,8,0.9129014354066985,0.37947906162544465
1335,,after_candidate_limit,,3604,144,4,144,9.44,2.83,1.33,3.67,1,15,0.9129014354066985,0.37947906162544465
1336,,after_candidate_limit,,3753,150,3,150,9.44,4.25,1.33,2,1,8,0.9129014354066985,0.37947906162544465
1337,,after_candidate_limit,,3754,150,4,150,9.44,4.25,1.33,2,1,15,0.9129014354066985,0.37947906162544465
1338,,after_candidate_limit,,3778,151,3,151,9.44,4.25,1.33,3.67,1,8,0.9129014354066985,0.37947906162544465
1339,,after_candidate_limit,,3779,151,4,151,9.44,4.25,1.33,3.67,1,15,0.9129014354066985,0.37947906162544465
1340,,after_candidate_limit,,3928,157,3,157,9.44,5.66,1.33,2,1,8,0.9129014354066985,0.37947906162544465
1341,,after_candidate_limit,,3929,157,4,157,9.44,5.66,1.33,2,1,15,0.9129014354066985,0.37947906162544465
1342,,after_candidate_limit,,3954,158,4,158,9.44,5.66,1.33,3.67,1,15,0.9129014354066985,0.37947906162544465
1343,,after_candidate_limit,,4104,164,4,164,9.44,8.5,1.33,2,1,15,0.9129014354066985,0.37947906162544465
1344,,after_candidate_limit,,4129,165,4,165,9.44,8.5,1.33,3.67,1,15,0.9129014354066985,0.37947906162544465
1345,,after_candidate_limit,,1382,55,7,55,12.78,7.67,3,4.5,2,3,0.9128157894736842,0.4266312591024214
1346,,after_candidate_limit,,1061,42,11,42,12.78,5.75,0.5,0.75,3,2,0.9126679425837321,0.4200487190609641
1347,,after_candidate_limit,,1031,41,6,41,12.78,3.83,3,4.5,2,2,0.9126555023923445,0.4248668006971599
1348,,after_candidate_limit,,1287,51,12,51,12.78,7.67,0.5,2,3,3,0.9126105263157894,0.41621136331712083
1349,,after_candidate_limit,,1086,43,11,43,12.78,5.75,0.5,1.38,3,2,0.9126066985645933,0.41773493939309986
1350,,after_candidate_limit,,1111,44,11,44,12.78,5.75,0.5,2,3,2,0.9126057416267943,0.41723400744824574
1351,,after_candidate_limit,,1262,50,12,50,12.78,7.67,0.5,1.38,3,3,0.9126028708133971,0.4156192684160517
1352,,after_candidate_limit,,1237,49,12,49,12.78,7.67,0.5,0.75,3,3,0.9125665071770335,0.4164439727667771
1353,,after_candidate_limit,,1207,48,7,48,12.78,5.75,3,4.5,2,3,0.912533971291866,0.4226337775021003
1354,,after_candidate_limit,,858,34,8,34,12.78,11.5,3,4.5,2,8,0.9124583732057416,0.4214011330684976
1355,,after_candidate_limit,,1032,41,7,41,12.78,3.83,3,4.5,2,3,0.9123837320574163,0.4202352924445837
1356,,after_candidate_limit,,936,37,11,37,12.78,3.83,0.5,2,3,2,0.912355980861244,0.41366417641526676
1357,,after_candidate_limit,,911,36,11,36,12.78,3.83,0.5,1.38,3,2,0.912332057416268,0.41337721238473746
1358,,after_candidate_limit,,886,35,11,35,12.78,3.83,0.5,0.75,3,2,0.9123258373205742,0.41344754352460045
1359,,after_candidate_limit,,2185,87,10,87,15,13.5,1.33,2,3,1,0.9123177033492823,0.415130539595567
1360,,after_candidate_limit,,1112,44,12,44,12.78,5.75,0.5,2,3,3,0.9122746411483253,0.41211757725571907
1361,,after_candidate_limit,,1062,42,12,42,12.78,5.75,0.5,0.75,3,3,0.9122722488038277,0.4125310948399296
1362,,after_candidate_limit,,1383,55,8,55,12.78,7.67,3,4.5,2,8,0.9122684210526316,0.41369460444911077
1363,,after_candidate_limit,,1087,43,12,43,12.78,5.75,0.5,1.38,3,3,0.912266985645933,0.4120679000494484
1364,,after_candidate_limit,,1033,41,8,41,12.78,3.83,3,4.5,2,8,0.9122665071770335,0.41289062928769704
1365,,after_candidate_limit,,1034,41,9,41,12.78,3.83,3,4.5,2,15,0.9122665071770335,0.41289062928769704
1366,,after_candidate_limit,,1208,48,8,48,12.78,5.75,3,4.5,2,8,0.9122665071770335,0.41289062928769704
1367,,after_candidate_limit,,1209,48,9,48,12.78,5.75,3,4.5,2,15,0.9122665071770335,0.41289062928769704
1368,,after_candidate_limit,,1384,55,9,55,12.78,7.67,3,4.5,2,15,0.9122665071770335,0.41289062928769704
1369,,after_candidate_limit,,763,30,13,30,12.78,11.5,0.5,2,3,8,0.9122272727272728,0.4104616897849436
1370,,after_candidate_limit,,713,28,13,28,12.78,11.5,0.5,0.75,3,8,0.9122181818181818,0.409879793135002
1371,,after_candidate_limit,,738,29,13,29,12.78,11.5,0.5,1.38,3,8,0.9122143540669857,0.41023627088546066
1372,,after_candidate_limit,,937,37,12,37,12.78,3.83,0.5,2,3,3,0.912133971291866,0.4097449156539465
1373,,after_candidate_limit,,887,35,12,35,12.78,3.83,0.5,0.75,3,3,0.9121334928229665,0.4097362076026034
1374,,after_candidate_limit,,859,34,9,34,12.78,11.5,3,4.5,2,15,0.9121210526315789,0.4135208491654696
1375,,after_candidate_limit,,912,36,12,36,12.78,3.83,0.5,1.38,3,3,0.9121162679425837,0.4094713611897329
1376,,after_candidate_limit,,1238,49,13,49,12.78,7.67,0.5,0.75,3,8,0.9120421052631579,0.4039394621614153
1377,,after_candidate_limit,,1263,50,13,50,12.78,7.67,0.5,1.38,3,8,0.9120406698564594,0.4030269080488612
1378,,after_candidate_limit,,1288,51,13,51,12.78,7.67,0.5,2,3,8,0.9120406698564594,0.4030269080488612
1379,,after_candidate_limit,,888,35,13,35,12.78,3.83,0.5,0.75,3,8,0.9120387559808613,0.40301073131408155
1380,,after_candidate_limit,,889,35,14,35,12.78,3.83,0.5,0.75,3,15,0.9120387559808613,0.40301073131408155
1381,,after_candidate_limit,,913,36,13,36,12.78,3.83,0.5,1.38,3,8,0.9120387559808613,0.40301073131408155
1382,,after_candidate_limit,,914,36,14,36,12.78,3.83,0.5,1.38,3,15,0.9120387559808613,0.40301073131408155
1383,,after_candidate_limit,,938,37,13,37,12.78,3.83,0.5,2,3,8,0.9120387559808613,0.40301073131408155
1384,,after_candidate_limit,,939,37,14,37,12.78,3.83,0.5,2,3,15,0.9120387559808613,0.40301073131408155
1385,,after_candidate_limit,,1063,42,13,42,12.78,5.75,0.5,0.75,3,8,0.9120387559808613,0.40301073131408155
1386,,after_candidate_limit,,1064,42,14,42,12.78,5.75,0.5,0.75,3,15,0.9120387559808613,0.40301073131408155
1387,,after_candidate_limit,,1088,43,13,43,12.78,5.75,0.5,1.38,3,8,0.9120387559808613,0.40301073131408155
1388,,after_candidate_limit,,1089,43,14,43,12.78,5.75,0.5,1.38,3,15,0.9120387559808613,0.40301073131408155
1389,,after_candidate_limit,,1113,44,13,44,12.78,5.75,0.5,2,3,8,0.9120387559808613,0.40301073131408155
1390,,after_candidate_limit,,1114,44,14,44,12.78,5.75,0.5,2,3,15,0.9120387559808613,0.40301073131408155
1391,,after_candidate_limit,,1239,49,14,49,12.78,7.67,0.5,0.75,3,15,0.9120387559808613,0.40301073131408155
1392,,after_candidate_limit,,1264,50,14,50,12.78,7.67,0.5,1.38,3,15,0.9120387559808613,0.40301073131408155
1393,,after_candidate_limit,,1289,51,14,51,12.78,7.67,0.5,2,3,15,0.9120387559808613,0.40301073131408155
1394,,after_candidate_limit,,714,28,14,28,12.78,11.5,0.5,0.75,3,15,0.9118904306220096,0.4036150467374068
1395,,after_candidate_limit,,739,29,14,29,12.78,11.5,0.5,1.38,3,15,0.9118765550239234,0.4026851333962444
1396,,after_candidate_limit,,764,30,14,30,12.78,11.5,0.5,2,3,15,0.9118693779904307,0.40261925287791045
1397,,after_candidate_limit,,2261,90,11,90,15,13.5,3,4.5,3,2,0.9104842105263158,0.41512631447250115
1398,,after_candidate_limit,,4030,161,5,161,9.44,8.5,0.5,0.75,2,1,0.9099177033492823,0.41704285795434265
1399,,after_candidate_limit,,4055,162,5,162,9.44,8.5,0.5,1.38,2,1,0.9095454545454545,0.40676662055444174
1400,,after_candidate_limit,,3325,133,0,133,5,4.5,0.5,0.75,1,1,0.9095301435406699,0.29104222201629665
1401,,after_candidate_limit,,3350,134,0,134,5,4.5,0.5,1.38,1,1,0.9095004784688995,0.29133999816717643
1402,,after_candidate_limit,,3375,135,0,135,5,4.5,0.5,2,1,1,0.9094928229665071,0.2913312891385565
1403,,after_candidate_limit,,4080,163,5,163,9.44,8.5,0.5,2,2,1,0.9094870813397129,0.403070363977521
1404,,after_candidate_limit,,3150,126,0,126,5,3,0.5,0.75,1,1,0.9093655502392345,0.29310283125241465
1405,,after_candidate_limit,,3175,127,0,127,5,3,0.5,1.38,1,1,0.9093119617224881,0.2920732852188496
1406,,after_candidate_limit,,2975,119,0,119,5,2.25,0.5,0.75,1,1,0.9093014354066986,0.29216579609001564
1407,,after_candidate_limit,,3200,128,0,128,5,3,0.5,2,1,1,0.9092918660287082,0.2915936023653398
1408,,after_candidate_limit,,2800,112,0,112,5,1.5,0.5,0.75,1,1,0.9092641148325359,0.2919177971916013
1409,,after_candidate_limit,,1485,59,10,59,13.89,12.5,1.33,2,3,1,0.9092607655502393,0.39685276672530084
1410,,after_candidate_limit,,3000,120,0,120,5,2.25,0.5,1.38,1,1,0.9092583732057417,0.29225330413878203
1411,,after_candidate_limit,,3025,121,0,121,5,2.25,0.5,2,1,1,0.9092564593301435,0.2921719836016038
1412,,after_candidate_limit,,2850,114,0,114,5,1.5,0.5,2,1,1,0.9092344497607655,0.2920614494184942
1413,,after_candidate_limit,,2825,113,0,113,5,1.5,0.5,1.38,1,1,0.9092334928229665,0.29208376150523346
1414,,after_candidate_limit,,3326,133,1,133,5,4.5,0.5,0.75,1,2,0.9091540669856459,0.2885000642389162
1415,,after_candidate_limit,,3351,134,1,134,5,4.5,0.5,1.38,1,2,0.9091377990430622,0.2896279908661158
1416,,after_candidate_limit,,3376,135,1,135,5,4.5,0.5,2,1,2,0.9091377990430622,0.2895768031795809
1417,,after_candidate_limit,,3151,126,1,126,5,3,0.5,0.75,1,2,0.9090956937799043,0.28932025909987336
1418,,after_candidate_limit,,3201,128,1,128,5,3,0.5,2,1,2,0.9090885167464114,0.289182120890242
1419,,after_candidate_limit,,3176,127,1,127,5,3,0.5,1.38,1,2,0.9090875598086124,0.28917073259305925
1420,,after_candidate_limit,,3327,133,2,133,5,4.5,0.5,0.75,1,3,0.9090870813397129,0.2892713674102368
1421,,after_candidate_limit,,2976,119,1,119,5,2.25,0.5,0.75,1,2,0.9090813397129187,0.2890715783595454
1422,,after_candidate_limit,,3377,135,2,135,5,4.5,0.5,2,1,3,0.9090808612440191,0.2891232678485466
