grid_index,c,kappa
17736,-4.2,2.739685466745529
17737,-4.2,3.0115531150993715
17738,-4.2,3.310399049507793
17739,-4.2,3.638900410567892
17740,-4.2,4.000000000000001
17741,-4.15,0.00010000000000000009
17742,-4.15,0.00010992331607601645
17743,-4.15,0.00012083135417147784
17744,-4.15,0.00013282183136484435
17745,-4.15,0.0001460021615091313
17746,-4.15,0.00016049041747349827
17747,-4.15,0.00017641638887111135
17748,-4.15,0.0001939227447486859
17749,-4.15,0.00021316631165338437
17750,-4.15,0.00023431947852633578
17751,-4.15,0.00025757174100817686
17752,-4.15,0.00028313139899091653
17753,-4.15,0.0003112274226232321
17754,-4.15,0.00034211150348537436
17755,-4.15,0.00037606030930863974
17756,-4.15,0.00041337796243778044
17757,-4.15,0.0004543987642390775
17758,-4.15,0.0004994901898600331
17759,-4.15,0.0005490561801685379
17760,-4.15,0.0006035407603615637
17761,-4.15,0.000663432017659834
17762,-4.15,0.0007292664737217114
17763,-4.15,0.0008016338909455349
17764,-4.15,0.0008811825557165285
17765,-4.15,0.0009686250859269985
17766,-4.15,0.0010647448147951186
17767,-4.15,0.001170402808170232
17768,-4.15,0.0012865455781875354
17769,-4.15,0.0014142135623730968
17770,-4.15,0.0015545504441572683
17771,-4.15,0.0017088133982921087
17772,-4.15,0.0018783843529539507
17773,-4.15,0.0020647823694200057
17774,-4.15,0.0022696772502194106
17775,-4.15,0.002494904497664117
17776,-4.15,0.0027424817567620755
17777,-4.15,0.003014626889812659
17778,-4.15,0.0033137778446013506
17779,-4.15,0.0036426144941781413
17780,-4.15,0.0040040826438662224
17781,-4.15,0.00440142042056198
17782,-4.15,0.004838187280728665
17783,-4.15,0.005318295896944991
17784,-4.15,0.005846047208656651
17785,-4.15,0.006426168951124776
17786,-4.15,0.007063858007723712
17787,-4.15,0.007764826964991121
17788,-4.15,0.008535355287482936
17789,-4.15,0.009382345570870835
17790,-4.15,0.01031338537721247
17791,-4.15,0.011336815206330902
17792,-4.15,0.012461803212208992
17793,-4.15,0.013698427333727649
17794,-4.15,0.015057765575496863
17795,-4.15,0.016551995247538986
17796,-4.15,0.018194502052839467
17797,-4.15,0.02000000000000001
17798,-4.15,0.021984663215203284
17799,-4.15,0.02416627083429558
17800,-4.15,0.026564366272968886
17801,-4.15,0.029200432301826246
17802,-4.15,0.032098083494699614
17803,-4.15,0.03528327777422226
17804,-4.15,0.038784548949737194
17805,-4.15,0.04263326233067686
17806,-4.15,0.0468638957052671
17807,-4.15,0.051514348201635404
17808,-4.15,0.05662627979818328
17809,-4.15,0.0622454845246464
17810,-4.15,0.06842230069707485
17811,-4.15,0.07521206186172792
17812,-4.15,0.08267559248755606
17813,-4.15,0.0908797528478154
17814,-4.15,0.09989803797200668
17815,-4.15,0.10981123603370764
17816,-4.15,0.1207081520723127
17817,-4.15,0.13268640353196676
17818,-4.15,0.14585329474434222
17819,-4.15,0.1603267781891069
17820,-4.15,0.17623651114330563
17821,-4.15,0.1937250171853996
17822,-4.15,0.21294896295902363
17823,-4.15,0.2340805616340463
17824,-4.15,0.257309115637507
17825,-4.15,0.28284271247461923
17826,-4.15,0.31091008883145355
17827,-4.15,0.3417626796584219
17828,-4.15,0.37567687059079036
17829,-4.15,0.41295647388400064
17830,-4.15,0.45393545004388197
17831,-4.15,0.49898089953282365
17832,-4.15,0.5484963513524144
17833,-4.15,0.6029253779625317
17834,-4.15,0.6627555689202699
17835,-4.15,0.7285228988356287
17836,-4.15,0.8008165287732435
17837,-4.15,0.8802840841123949
17838,-4.15,0.9676374561457335
17839,-4.15,1.0636591793889987
17840,-4.15,1.1692094417313288
17841,-4.15,1.2852337902249547
17842,-4.15,1.4127716015447394
17843,-4.15,1.5529653929982221
17844,-4.15,1.7070710574965884
17845,-4.15,1.8764691141741663
17846,-4.15,2.062677075442493
17847,-4.15,2.2673630412661816
17848,-4.15,2.4923606424417977
17849,-4.15,2.739685466745529
17850,-4.15,3.0115531150993715
17851,-4.15,3.310399049507793
17852,-4.15,3.638900410567892
17853,-4.15,4.000000000000001
17854,-4.1,0.00010000000000000009
17855,-4.1,0.00010992331607601645
17856,-4.1,0.00012083135417147784
17857,-4.1,0.00013282183136484435
17858,-4.1,0.0001460021615091313
17859,-4.1,0.00016049041747349827
17860,-4.1,0.00017641638887111135
17861,-4.1,0.0001939227447486859
17862,-4.1,0.00021316631165338437
17863,-4.1,0.00023431947852633578
17864,-4.1,0.00025757174100817686
17865,-4.1,0.00028313139899091653
17866,-4.1,0.0003112274226232321
17867,-4.1,0.00034211150348537436
17868,-4.1,0.00037606030930863974
17869,-4.1,0.00041337796243778044
17870,-4.1,0.0004543987642390775
17871,-4.1,0.0004994901898600331
17872,-4.1,0.0005490561801685379
17873,-4.1,0.0006035407603615637
17874,-4.1,0.000663432017659834
17875,-4.1,0.0007292664737217114
17876,-4.1,0.0008016338909455349
17877,-4.1,0.0008811825557165285
17878,-4.1,0.0009686250859269985
17879,-4.1,0.0010647448147951186
17880,-4.1,0.001170402808170232
17881,-4.1,0.0012865455781875354
17882,-4.1,0.0014142135623730968
17883,-4.1,0.0015545504441572683
17884,-4.1,0.0017088133982921087
17885,-4.1,0.0018783843529539507
17886,-4.1,0.0020647823694200057
17887,-4.1,0.0022696772502194106
17888,-4.1,0.002494904497664117
17889,-4.1,0.0027424817567620755
17890,-4.1,0.003014626889812659
17891,-4.1,0.0033137778446013506
17892,-4.1,0.0036426144941781413
17893,-4.1,0.0040040826438662224
17894,-4.1,0.00440142042056198
17895,-4.1,0.004838187280728665
17896,-4.1,0.005318295896944991
17897,-4.1,0.005846047208656651
17898,-4.1,0.006426168951124776
17899,-4.1,0.007063858007723712
17900,-4.1,0.007764826964991121
17901,-4.1,0.008535355287482936
17902,-4.1,0.009382345570870835
17903,-4.1,0.01031338537721247
17904,-4.1,0.011336815206330902
17905,-4.1,0.012461803212208992
17906,-4.1,0.013698427333727649
17907,-4.1,0.015057765575496863
17908,-4.1,0.016551995247538986
17909,-4.1,0.018194502052839467
17910,-4.1,0.02000000000000001
17911,-4.1,0.021984663215203284
17912,-4.1,0.02416627083429558
17913,-4.1,0.026564366272968886
17914,-4.1,0.029200432301826246
17915,-4.1,0.032098083494699614
17916,-4.1,0.03528327777422226
17917,-4.1,0.038784548949737194
17918,-4.1,0.04263326233067686
17919,-4.1,0.0468638957052671
17920,-4.1,0.051514348201635404
17921,-4.1,0.05662627979818328
17922,-4.1,0.0622454845246464
17923,-4.1,0.06842230069707485
17924,-4.1,0.07521206186172792
17925,-4.1,0.08267559248755606
17926,-4.1,0.0908797528478154
17927,-4.1,0.09989803797200668
17928,-4.1,0.10981123603370764
17929,-4.1,0.1207081520723127
17930,-4.1,0.13268640353196676
17931,-4.1,0.14585329474434222
17932,-4.1,0.1603267781891069
17933,-4.1,0.17623651114330563
17934,-4.1,0.1937250171853996
17935,-4.1,0.21294896295902363
17936,-4.1,0.2340805616340463
17937,-4.1,0.257309115637507
17938,-4.1,0.28284271247461923
17939,-4.1,0.31091008883145355
17940,-4.1,0.3417626796584219
17941,-4.1,0.37567687059079036
17942,-4.1,0.41295647388400064
17943,-4.1,0.45393545004388197
17944,-4.1,0.49898089953282365
17945,-4.1,0.5484963513524144
17946,-4.1,0.6029253779625317
17947,-4.1,0.6627555689202699
17948,-4.1,0.7285228988356287
17949,-4.1,0.8008165287732435
17950,-4.1,0.8802840841123949
17951,-4.1,0.9676374561457335
17952,-4.1,1.0636591793889987
17953,-4.1,1.1692094417313288
17954,-4.1,1.2852337902249547
17955,-4.1,1.4127716015447394
17956,-4.1,1.5529653929982221
17957,-4.1,1.7070710574965884
17958,-4.1,1.8764691141741663
17959,-4.1,2.062677075442493
17960,-4.1,2.2673630412661816
17961,-4.1,2.4923606424417977
17962,-4.1,2.739685466745529
17963,-4.1,3.0115531150993715
17964,-4.1,3.310399049507793
17965,-4.1,3.638900410567892
17966,-4.1,4.000000000000001
17967,-4.05,0.00010000000000000009
17968,-4.05,0.00010992331607601645
17969,-4.05,0.00012083135417147784
17970,-4.05,0.00013282183136484435
17971,-4.05,0.0001460021615091313
17972,-4.05,0.00016049041747349827
17973,-4.05,0.00017641638887111135
17974,-4.05,0.0001939227447486859
17975,-4.05,0.00021316631165338437
17976,-4.05,0.00023431947852633578
17977,-4.05,0.00025757174100817686
17978,-4.05,0.00028313139899091653
17979,-4.05,0.0003112274226232321
17980,-4.05,0.00034211150348537436
17981,-4.05,0.00037606030930863974
17982,-4.05,0.00041337796243778044
17983,-4.05,0.0004543987642390775
17984,-4.05,0.0004994901898600331
17985,-4.05,0.0005490561801685379
17986,-4.05,0.0006035407603615637
17987,-4.05,0.000663432017659834
17988,-4.05,0.0007292664737217114
17989,-4.05,0.0008016338909455349
17990,-4.05,0.0008811825557165285
17991,-4.05,0.0009686250859269985
17992,-4.05,0.0010647448147951186
17993,-4.05,0.001170402808170232
17994,-4.05,0.0012865455781875354
17995,-4.05,0.0014142135623730968
17996,-4.05,0.0015545504441572683
17997,-4.05,0.0017088133982921087
17998,-4.05,0.0018783843529539507
17999,-4.05,0.0020647823694200057
18000,-4.05,0.0022696772502194106
18001,-4.05,0.002494904497664117
18002,-4.05,0.0027424817567620755
18003,-4.05,0.003014626889812659
18004,-4.05,0.0033137778446013506
18005,-4.05,0.0036426144941781413
18006,-4.05,0.0040040826438662224
18007,-4.05,0.00440142042056198
18008,-4.05,0.004838187280728665
18009,-4.05,0.005318295896944991
18010,-4.05,0.005846047208656651
18011,-4.05,0.006426168951124776
18012,-4.05,0.007063858007723712
18013,-4.05,0.007764826964991121
18014,-4.05,0.008535355287482936
18015,-4.05,0.009382345570870835
18016,-4.05,0.01031338537721247
18017,-4.05,0.011336815206330902
18018,-4.05,0.012461803212208992
18019,-4.05,0.013698427333727649
18020,-4.05,0.015057765575496863
18021,-4.05,0.016551995247538986
18022,-4.05,0.018194502052839467
18023,-4.05,0.02000000000000001
18024,-4.05,0.021984663215203284
18025,-4.05,0.02416627083429558
18026,-4.05,0.026564366272968886
18027,-4.05,0.029200432301826246
18028,-4.05,0.032098083494699614
18029,-4.05,0.03528327777422226
18030,-4.05,0.038784548949737194
18031,-4.05,0.04263326233067686
18032,-4.05,0.0468638957052671
18033,-4.05,0.051514348201635404
18034,-4.05,0.05662627979818328
18035,-4.05,0.0622454845246464
18036,-4.05,0.06842230069707485
18037,-4.05,0.07521206186172792
18038,-4.05,0.08267559248755606
18039,-4.05,0.0908797528478154
18040,-4.05,0.09989803797200668
18041,-4.05,0.10981123603370764
18042,-4.05,0.1207081520723127
18043,-4.05,0.13268640353196676
18044,-4.05,0.14585329474434222
18045,-4.05,0.1603267781891069
18046,-4.05,0.17623651114330563
18047,-4.05,0.1937250171853996
18048,-4.05,0.21294896295902363
18049,-4.05,0.2340805616340463
18050,-4.05,0.257309115637507
18051,-4.05,0.28284271247461923
18052,-4.05,0.31091008883145355
18053,-4.05,0.3417626796584219
18054,-4.05,0.37567687059079036
18055,-4.05,0.41295647388400064
18056,-4.05,0.45393545004388197
18057,-4.05,0.49898089953282365
18058,-4.05,0.5484963513524144
18059,-4.05,0.6029253779625317
18060,-4.05,0.6627555689202699
18061,-4.05,0.7285228988356287
18062,-4.05,0.8008165287732435
18063,-4.05,0.8802840841123949
18064,-4.05,0.9676374561457335
18065,-4.05,1.0636591793889987
18066,-4.05,1.1692094417313288
18067,-4.05,1.2852337902249547
18068,-4.05,1.4127716015447394
18069,-4.05,1.5529653929982221
18070,-4.05,1.7070710574965884
18071,-4.05,1.8764691141741663
18072,-4.05,2.062677075442493
18073,-4.05,2.2673630412661816
18074,-4.05,2.4923606424417977
18075,-4.05,2.739685466745529
18076,-4.05,3.0115531150993715
18077,-4.05,3.310399049507793
18078,-4.05,3.638900410567892
18079,-4.05,4.000000000000001
18080,-4.0,0.00010000000000000009
18081,-4.0,0.00010992331607601645
18082,-4.0,0.00012083135417147784
18083,-4.0,0.00013282183136484435
18084,-4.0,0.0001460021615091313
18085,-4.0,0.00016049041747349827
18086,-4.0,0.00017641638887111135
18087,-4.0,0.0001939227447486859
18088,-4.0,0.00021316631165338437
18089,-4.0,0.00023431947852633578
18090,-4.0,0.00025757174100817686
18091,-4.0,0.00028313139899091653
18092,-4.0,0.0003112274226232321
18093,-4.0,0.00034211150348537436
18094,-4.0,0.00037606030930863974
18095,-4.0,0.00041337796243778044
18096,-4.0,0.0004543987642390775
18097,-4.0,0.0004994901898600331
18098,-4.0,0.0005490561801685379
18099,-4.0,0.0006035407603615637
18100,-4.0,0.000663432017659834
18101,-4.0,0.0007292664737217114
18102,-4.0,0.0008016338909455349
18103,-4.0,0.0008811825557165285
18104,-4.0,0.0009686250859269985
18105,-4.0,0.0010647448147951186
18106,-4.0,0.001170402808170232
18107,-4.0,0.0012865455781875354
18108,-4.0,0.0014142135623730968
18109,-4.0,0.0015545504441572683
18110,-4.0,0.0017088133982921087
18111,-4.0,0.0018783843529539507
18112,-4.0,0.0020647823694200057
18113,-4.0,0.0022696772502194106
18114,-4.0,0.002494904497664117
18115,-4.0,0.0027424817567620755
18116,-4.0,0.003014626889812659
18117,-4.0,0.0033137778446013506
18118,-4.0,0.0036426144941781413
18119,-4.0,0.0040040826438662224
18120,-4.0,0.00440142042056198
18121,-4.0,0.004838187280728665
18122,-4.0,0.005318295896944991
18123,-4.0,0.005846047208656651
18124,-4.0,0.006426168951124776
18125,-4.0,0.007063858007723712
18126,-4.0,0.007764826964991121
18127,-4.0,0.008535355287482936
18128,-4.0,0.009382345570870835
18129,-4.0,0.01031338537721247
18130,-4.0,0.011336815206330902
18131,-4.0,0.012461803212208992
18132,-4.0,0.013698427333727649
18133,-4.0,0.015057765575496863
18134,-4.0,0.016551995247538986
18135,-4.0,0.018194502052839467
18136,-4.0,0.02000000000000001
18137,-4.0,0.021984663215203284
18138,-4.0,0.02416627083429558
18139,-4.0,0.026564366272968886
18140,-4.0,0.029200432301826246
18141,-4.0,0.032098083494699614
18142,-4.0,0.03528327777422226
18143,-4.0,0.038784548949737194
18144,-4.0,0.04263326233067686
18145,-4.0,0.0468638957052671
18146,-4.0,0.051514348201635404
18147,-4.0,0.05662627979818328
18148,-4.0,0.0622454845246464
18149,-4.0,0.06842230069707485
18150,-4.0,0.07521206186172792
18151,-4.0,0.08267559248755606
18152,-4.0,0.0908797528478154
18153,-4.0,0.09989803797200668
18154,-4.0,0.10981123603370764
18155,-4.0,0.1207081520723127
18156,-4.0,0.13268640353196676
18157,-4.0,0.14585329474434222
18158,-4.0,0.1603267781891069
18159,-4.0,0.17623651114330563
18160,-4.0,0.1937250171853996
18161,-4.0,0.21294896295902363
18162,-4.0,0.2340805616340463
18163,-4.0,0.257309115637507
18164,-4.0,0.28284271247461923
18165,-4.0,0.31091008883145355
18166,-4.0,0.3417626796584219
18167,-4.0,0.37567687059079036
18168,-4.0,0.41295647388400064
18169,-4.0,0.45393545004388197
18170,-4.0,0.49898089953282365
18171,-4.0,0.5484963513524144
18172,-4.0,0.6029253779625317
18173,-4.0,0.6627555689202699
18174,-4.0,0.7285228988356287
18175,-4.0,0.8008165287732435
18176,-4.0,0.8802840841123949
18177,-4.0,0.9676374561457335
18178,-4.0,1.0636591793889987
18179,-4.0,1.1692094417313288
18180,-4.0,1.2852337902249547
18181,-4.0,1.4127716015447394
18182,-4.0,1.5529653929982221
18183,-4.0,1.7070710574965884
18184,-4.0,1.8764691141741663
18185,-4.0,2.062677075442493
18186,-4.0,2.2673630412661816
18187,-4.0,2.4923606424417977
18188,-4.0,2.739685466745529
18189,-4.0,3.0115531150993715
18190,-4.0,3.310399049507793
18191,-4.0,3.638900410567892
18192,-4.0,4.000000000000001
18193,-3.95,0.00010000000000000009
18194,-3.95,0.00010992331607601645
18195,-3.95,0.00012083135417147784
18196,-3.95,0.00013282183136484435
18197,-3.95,0.0001460021615091313
18198,-3.95,0.00016049041747349827
18199,-3.95,0.00017641638887111135
18200,-3.95,0.0001939227447486859
18201,-3.95,0.00021316631165338437
18202,-3.95,0.00023431947852633578
18203,-3.95,0.00025757174100817686
18204,-3.95,0.00028313139899091653
18205,-3.95,0.0003112274226232321
18206,-3.95,0.00034211150348537436
18207,-3.95,0.00037606030930863974
18208,-3.95,0.00041337796243778044
18209,-3.95,0.0004543987642390775
18210,-3.95,0.0004994901898600331
18211,-3.95,0.0005490561801685379
18212,-3.95,0.0006035407603615637
18213,-3.95,0.000663432017659834
18214,-3.95,0.0007292664737217114
18215,-3.95,0.0008016338909455349
18216,-3.95,0.0008811825557165285
18217,-3.95,0.0009686250859269985
18218,-3.95,0.0010647448147951186
18219,-3.95,0.001170402808170232
18220,-3.95,0.0012865455781875354
18221,-3.95,0.0014142135623730968
18222,-3.95,0.0015545504441572683
18223,-3.95,0.0017088133982921087
18224,-3.95,0.0018783843529539507
18225,-3.95,0.0020647823694200057
18226,-3.95,0.0022696772502194106
18227,-3.95,0.002494904497664117
18228,-3.95,0.0027424817567620755
18229,-3.95,0.003014626889812659
18230,-3.95,0.0033137778446013506
18231,-3.95,0.0036426144941781413
18232,-3.95,0.0040040826438662224
18233,-3.95,0.00440142042056198
18234,-3.95,0.004838187280728665
18235,-3.95,0.005318295896944991
18236,-3.95,0.005846047208656651
18237,-3.95,0.006426168951124776
18238,-3.95,0.007063858007723712
18239,-3.95,0.007764826964991121
18240,-3.95,0.008535355287482936
18241,-3.95,0.009382345570870835
18242,-3.95,0.01031338537721247
18243,-3.95,0.011336815206330902
18244,-3.95,0.012461803212208992
18245,-3.95,0.013698427333727649
18246,-3.95,0.015057765575496863
18247,-3.95,0.016551995247538986
18248,-3.95,0.018194502052839467
18249,-3.95,0.02000000000000001
18250,-3.95,0.021984663215203284
18251,-3.95,0.02416627083429558
18252,-3.95,0.026564366272968886
18253,-3.95,0.029200432301826246
18254,-3.95,0.032098083494699614
18255,-3.95,0.03528327777422226
18256,-3.95,0.038784548949737194
18257,-3.95,0.04263326233067686
18258,-3.95,0.0468638957052671
18259,-3.95,0.051514348201635404
18260,-3.95,0.05662627979818328
18261,-3.95,0.0622454845246464
18262,-3.95,0.06842230069707485
18263,-3.95,0.07521206186172792
18264,-3.95,0.08267559248755606
18265,-3.95,0.0908797528478154
18266,-3.95,0.09989803797200668
18267,-3.95,0.10981123603370764
18268,-3.95,0.1207081520723127
18269,-3.95,0.13268640353196676
18270,-3.95,0.14585329474434222
18271,-3.95,0.1603267781891069
18272,-3.95,0.17623651114330563
18273,-3.95,0.1937250171853996
18274,-3.95,0.21294896295902363
18275,-3.95,0.2340805616340463
18276,-3.95,0.257309115637507
18277,-3.95,0.28284271247461923
18278,-3.95,0.31091008883145355
18279,-3.95,0.3417626796584219
18280,-3.95,0.37567687059079036
18281,-3.95,0.41295647388400064
18282,-3.95,0.45393545004388197
18283,-3.95,0.49898089953282365
18284,-3.95,0.5484963513524144
18285,-3.95,0.6029253779625317
18286,-3.95,0.6627555689202699
18287,-3.95,0.7285228988356287
18288,-3.95,0.8008165287732435
18289,-3.95,0.8802840841123949
18290,-3.95,0.9676374561457335
18291,-3.95,1.0636591793889987
18292,-3.95,1.1692094417313288
18293,-3.95,1.2852337902249547
18294,-3.95,1.4127716015447394
18295,-3.95,1.5529653929982221
18296,-3.95,1.7070710574965884
18297,-3.95,1.8764691141741663
18298,-3.95,2.062677075442493
18299,-3.95,2.2673630412661816
18300,-3.95,2.4923606424417977
18301,-3.95,2.739685466745529
18302,-3.95,3.0115531150993715
18303,-3.95,3.310399049507793
18304,-3.95,3.638900410567892
18305,-3.95,4.000000000000001
18306,-3.9,0.00010000000000000009
18307,-3.9,0.00010992331607601645
18308,-3.9,0.00012083135417147784
18309,-3.9,0.00013282183136484435
18310,-3.9,0.0001460021615091313
18311,-3.9,0.00016049041747349827
18312,-3.9,0.00017641638887111135
18313,-3.9,0.0001939227447486859
18314,-3.9,0.00021316631165338437
18315,-3.9,0.00023431947852633578
18316,-3.9,0.00025757174100817686
18317,-3.9,0.00028313139899091653
18318,-3.9,0.0003112274226232321
18319,-3.9,0.00034211150348537436
18320,-3.9,0.00037606030930863974
18321,-3.9,0.00041337796243778044
18322,-3.9,0.0004543987642390775
18323,-3.9,0.0004994901898600331
18324,-3.9,0.0005490561801685379
18325,-3.9,0.0006035407603615637
18326,-3.9,0.000663432017659834
18327,-3.9,0.0007292664737217114
18328,-3.9,0.0008016338909455349
18329,-3.9,0.0008811825557165285
18330,-3.9,0.0009686250859269985
18331,-3.9,0.0010647448147951186
18332,-3.9,0.001170402808170232
18333,-3.9,0.0012865455781875354
18334,-3.9,0.0014142135623730968
18335,-3.9,0.0015545504441572683
18336,-3.9,0.0017088133982921087
18337,-3.9,0.0018783843529539507
18338,-3.9,0.0020647823694200057
18339,-3.9,0.0022696772502194106
18340,-3.9,0.002494904497664117
18341,-3.9,0.0027424817567620755
18342,-3.9,0.003014626889812659
18343,-3.9,0.0033137778446013506
18344,-3.9,0.0036426144941781413
18345,-3.9,0.0040040826438662224
18346,-3.9,0.00440142042056198
18347,-3.9,0.004838187280728665
18348,-3.9,0.005318295896944991
18349,-3.9,0.005846047208656651
18350,-3.9,0.006426168951124776
18351,-3.9,0.007063858007723712
18352,-3.9,0.007764826964991121
18353,-3.9,0.008535355287482936
18354,-3.9,0.009382345570870835
18355,-3.9,0.01031338537721247
18356,-3.9,0.011336815206330902
18357,-3.9,0.012461803212208992
18358,-3.9,0.013698427333727649
18359,-3.9,0.015057765575496863
18360,-3.9,0.016551995247538986
18361,-3.9,0.018194502052839467
18362,-3.9,0.02000000000000001
18363,-3.9,0.021984663215203284
18364,-3.9,0.02416627083429558
18365,-3.9,0.026564366272968886
18366,-3.9,0.029200432301826246
18367,-3.9,0.032098083494699614
18368,-3.9,0.03528327777422226
18369,-3.9,0.038784548949737194
18370,-3.9,0.04263326233067686
18371,-3.9,0.0468638957052671
18372,-3.9,0.051514348201635404
18373,-3.9,0.05662627979818328
18374,-3.9,0.0622454845246464
18375,-3.9,0.06842230069707485
18376,-3.9,0.07521206186172792
18377,-3.9,0.08267559248755606
18378,-3.9,0.0908797528478154
18379,-3.9,0.09989803797200668
18380,-3.9,0.10981123603370764
18381,-3.9,0.1207081520723127
18382,-3.9,0.13268640353196676
18383,-3.9,0.14585329474434222
18384,-3.9,0.1603267781891069
18385,-3.9,0.17623651114330563
18386,-3.9,0.1937250171853996
18387,-3.9,0.21294896295902363
18388,-3.9,0.2340805616340463
18389,-3.9,0.257309115637507
18390,-3.9,0.28284271247461923
18391,-3.9,0.31091008883145355
18392,-3.9,0.3417626796584219
18393,-3.9,0.37567687059079036
18394,-3.9,0.41295647388400064
18395,-3.9,0.45393545004388197
18396,-3.9,0.49898089953282365
18397,-3.9,0.5484963513524144
18398,-3.9,0.6029253779625317
18399,-3.9,0.6627555689202699
18400,-3.9,0.7285228988356287
18401,-3.9,0.8008165287732435
18402,-3.9,0.8802840841123949
18403,-3.9,0.9676374561457335
18404,-3.9,1.0636591793889987
18405,-3.9,1.1692094417313288
18406,-3.9,1.2852337902249547
18407,-3.9,1.4127716015447394
18408,-3.9,1.5529653929982221
18409,-3.9,1.7070710574965884
18410,-3.9,1.8764691141741663
18411,-3.9,2.062677075442493
18412,-3.9,2.2673630412661816
18413,-3.9,2.4923606424417977
18414,-3.9,2.739685466745529
18415,-3.9,3.0115531150993715
18416,-3.9,3.310399049507793
18417,-3.9,3.638900410567892
18418,-3.9,4.000000000000001
18419,-3.85,0.00010000000000000009
18420,-3.85,0.00010992331607601645
18421,-3.85,0.00012083135417147784
18422,-3.85,0.00013282183136484435
18423,-3.85,0.0001460021615091313
18424,-3.85,0.00016049041747349827
18425,-3.85,0.00017641638887111135
18426,-3.85,0.0001939227447486859
18427,-3.85,0.00021316631165338437
18428,-3.85,0.00023431947852633578
18429,-3.85,0.00025757174100817686
18430,-3.85,0.00028313139899091653
18431,-3.85,0.0003112274226232321
18432,-3.85,0.00034211150348537436
18433,-3.85,0.00037606030930863974
18434,-3.85,0.00041337796243778044
18435,-3.85,0.0004543987642390775
18436,-3.85,0.0004994901898600331
18437,-3.85,0.0005490561801685379
18438,-3.85,0.0006035407603615637
18439,-3.85,0.000663432017659834
18440,-3.85,0.0007292664737217114
18441,-3.85,0.0008016338909455349
18442,-3.85,0.0008811825557165285
18443,-3.85,0.0009686250859269985
18444,-3.85,0.0010647448147951186
18445,-3.85,0.001170402808170232
18446,-3.85,0.0012865455781875354
18447,-3.85,0.0014142135623730968
18448,-3.85,0.0015545504441572683
18449,-3.85,0.0017088133982921087
18450,-3.85,0.0018783843529539507
18451,-3.85,0.0020647823694200057
18452,-3.85,0.0022696772502194106
18453,-3.85,0.002494904497664117
18454,-3.85,0.0027424817567620755
18455,-3.85,0.003014626889812659
18456,-3.85,0.0033137778446013506
18457,-3.85,0.0036426144941781413
18458,-3.85,0.0040040826438662224
18459,-3.85,0.00440142042056198
18460,-3.85,0.004838187280728665
18461,-3.85,0.005318295896944991
18462,-3.85,0.005846047208656651
18463,-3.85,0.006426168951124776
18464,-3.85,0.007063858007723712
18465,-3.85,0.007764826964991121
18466,-3.85,0.008535355287482936
18467,-3.85,0.009382345570870835
18468,-3.85,0.01031338537721247
18469,-3.85,0.011336815206330902
18470,-3.85,0.012461803212208992
18471,-3.85,0.013698427333727649
18472,-3.85,0.015057765575496863
18473,-3.85,0.016551995247538986
18474,-3.85,0.018194502052839467
18475,-3.85,0.02000000000000001
18476,-3.85,0.021984663215203284
18477,-3.85,0.02416627083429558
18478,-3.85,0.026564366272968886
18479,-3.85,0.029200432301826246
18480,-3.85,0.032098083494699614
18481,-3.85,0.03528327777422226
18482,-3.85,0.038784548949737194
18483,-3.85,0.04263326233067686
18484,-3.85,0.0468638957052671
18485,-3.85,0.051514348201635404
18486,-3.85,0.05662627979818328
18487,-3.85,0.0622454845246464
18488,-3.85,0.06842230069707485
18489,-3.85,0.07521206186172792
18490,-3.85,0.08267559248755606
18491,-3.85,0.0908797528478154
18492,-3.85,0.09989803797200668
18493,-3.85,0.10981123603370764
18494,-3.85,0.1207081520723127
18495,-3.85,0.13268640353196676
18496,-3.85,0.14585329474434222
18497,-3.85,0.1603267781891069
18498,-3.85,0.17623651114330563
18499,-3.85,0.1937250171853996
18500,-3.85,0.21294896295902363
18501,-3.85,0.2340805616340463
18502,-3.85,0.257309115637507
18503,-3.85,0.28284271247461923
18504,-3.85,0.31091008883145355
18505,-3.85,0.3417626796584219
18506,-3.85,0.37567687059079036
18507,-3.85,0.41295647388400064
18508,-3.85,0.45393545004388197
18509,-3.85,0.49898089953282365
18510,-3.85,0.5484963513524144
18511,-3.85,0.6029253779625317
18512,-3.85,0.6627555689202699
18513,-3.85,0.7285228988356287
18514,-3.85,0.8008165287732435
18515,-3.85,0.8802840841123949
18516,-3.85,0.9676374561457335
18517,-3.85,1.0636591793889987
18518,-3.85,1.1692094417313288
18519,-3.85,1.2852337902249547
18520,-3.85,1.4127716015447394
18521,-3.85,1.5529653929982221
18522,-3.85,1.7070710574965884
18523,-3.85,1.8764691141741663
18524,-3.85,2.062677075442493
18525,-3.85,2.2673630412661816
18526,-3.85,2.4923606424417977
18527,-3.85,2.739685466745529
18528,-3.85,3.0115531150993715
18529,-3.85,3.310399049507793
18530,-3.85,3.638900410567892
18531,-3.85,4.000000000000001
18532,-3.8,0.00010000000000000009
18533,-3.8,0.00010992331607601645
18534,-3.8,0.00012083135417147784
18535,-3.8,0.00013282183136484435
18536,-3.8,0.0001460021615091313
18537,-3.8,0.00016049041747349827
18538,-3.8,0.00017641638887111135
18539,-3.8,0.0001939227447486859
18540,-3.8,0.00021316631165338437
18541,-3.8,0.00023431947852633578
18542,-3.8,0.00025757174100817686
18543,-3.8,0.00028313139899091653
18544,-3.8,0.0003112274226232321
