endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3
pdac.d16043fb89bf4128316d8ad14f39a3778220c240ddc07762a8670b0fa8e7f9d7,-5.1780987,-1.3068978,-1.8624613,-22.800459,-27.631021,-1.8624613,-1.8624613,-3.0170746,-1.3068978,-1.58215,-2.4266748,-3.0170746,-5.0225067,-1.1513059,-1.8628695,-22.755463,-27.631021,-1.8628695,-1.8628695,-2.6211932,-1.1513059,-1.5825557,-2.4270778,-2.6211932,-5.178351,-1.30715,-2.1023734,-22.77393,-27.631021,-2.1023734,-2.1023734,-2.7825558,-1.30715,-1.7647561,-2.5585177,-2.7825558,-3.489317,0.3818841,-0.8611291,-22.404366,-27.631021,-0.8611291,-0.8611291,-1.120405,0.3818841,-0.18235739,-0.8756094,-1.120405,-3.5461626,0.32503837,-0.94950753,-22.412027,-27.631021,-0.94950753,-0.94950753,-1.1778169,0.32503837,-0.25727534,-0.95042294,-1.1778169
pdac.d3f24b198fa2a34dd906f2b53d2fc8ad517a8a3e3530812d26325a7df6ddd559,-7.6720743,-4.0885553,-4.841534,-23.543488,-27.631021,-4.841534,-4.841534,-5.261879,-4.0885553,-4.482872,-5.261879,-5.540184,-6.179364,-2.5958452,-2.992254,-23.283285,-27.631021,-2.992254,-2.992254,-3.8585644,-2.5958452,-2.8294377,-3.8585644,-4.367424,-6.3683786,-2.7848594,-3.4470437,-23.268608,-27.631021,-3.4470437,-3.4470437,-4.0755653,-2.7848594,-3.1966789,-4.0755653,-4.4034176,-4.389599,-0.8060796,-1.4328791,-22.904379,-27.631021,-1.4328791,-1.4328791,-1.8547046,-0.8060796,-1.0751086,-1.8547046,-2.4296575,-4.918493,-1.3349739,-2.3773108,-22.959743,-27.631021,-2.3773108,-2.3773108,-2.5141962,-1.3349739,-1.8117093,-2.5141962,-2.8799505
pdac.d493eb2bf0244500b9f846c4f95ed269b7803481862af70f23187888ddf36720,-5.1763983,-1.592879,-2.5541341,-21.99832,-27.631021,-2.5541341,-2.5541341,-2.5819414,-1.592879,-1.8884076,-2.5819414,-2.8882225,-4.788773,-1.2052541,-2.3644328,-21.771975,-27.631021,-2.3644328,-2.3644328,-2.433648,-1.2052541,-1.7381074,-2.433648,-2.485076,-4.439271,-0.85575217,-1.6377401,-21.773943,-27.631021,-1.6377401,-1.6377401,-2.0002606,-0.85575217,-1.2427937,-2.0002606,-2.1595526,-3.3049102,0.27860892,-0.7799597,-21.379953,-27.631021,-0.7799597,-0.7799597,-0.8476738,0.27860892,-0.15223578,-0.8476738,-1.0706785,-3.1874347,0.39608422,-0.5685156,-21.439276,-27.631021,-0.5685156,-0.5685156,-0.72945184,0.39608422,-0.023409938,-0.72945184,-0.8675881
pdac.d66b216c56e88016d492434f911f75ca8231ae5e2f72647acb0ce719e6bbc705,-4.1035724,-0.36590248,-0.49761036,-20.62856,-27.631021,-0.49761036,-0.49761036,-2.8777995,-0.3666964,-0.38592142,-1.5654471,-2.8777995,-3.8834655,-0.1457959,-0.4976404,-20.051056,-27.631021,-0.4976404,-0.4976404,-1.7358539,-0.15119486,-0.3100126,-1.2866478,-1.7358539,-4.0203815,-0.2827116,-0.5036078,-20.154066,-27.631021,-0.5036078,-0.5036078,-2.0785625,-0.28840214,-0.39192742,-1.5714849,-2.0785625,-2.892017,0.84565276,-0.14955303,-19.429527,-27.631021,-0.14955303,-0.14955303,-0.6099213,0.8293377,0.4354027,-0.26431525,-0.6099213,-3.3849928,0.35267687,-0.15039475,-19.682356,-27.631021,-0.15039475,-0.15039475,-1.1824269,0.33841914,0.12452275,-0.72573394,-1.1824269
pdac.d9550f7e7926057cc500e95785984b456fbc8f1eba5db3b2178f722fc47aefd5,-6.4164877,-2.8329685,-2.9823523,-24.030767,-27.631021,-2.9823523,-2.9823523,-4.2807465,-2.8329685,-2.9104853,-4.2807465,-4.949609,-5.6483326,-2.0648139,-2.3038464,-23.867184,-27.631021,-2.3038464,-2.3038464,-3.2769277,-2.0648139,-2.1703465,-3.2769277,-3.8416789,-5.385683,-1.8021642,-1.9686189,-23.832008,-27.631021,-1.9686189,-1.9686189,-3.3350523,-1.8021642,-1.9056134,-3.3350523,-3.8892038,-4.5774593,-0.99394023,-1.3564861,-23.626822,-27.631021,-1.3564861,-1.3564861,-2.1404362,-0.99394023,-1.1671207,-2.1404362,-2.6286411,-4.689672,-1.106153,-1.3572371,-23.67071,-27.631021,-1.3572371,-1.3572371,-2.481072,-1.106153,-1.256808,-2.481072,-2.958861
pdac.d9bf059fcc5f0531aea48cf896707caf102132bd1170155bb0fc068033bd4b83,-6.9137974,-5.122038,-5.122038,-23.879524,-27.631021,-5.122038,-5.122038,-5.122038,-5.122038,-5.122038,-16.37653,-20.128027,-6.9138174,-5.122058,-5.122058,-23.879528,-27.631021,-5.122058,-5.122058,-5.122058,-5.122058,-5.122058,-16.37654,-20.128033,-6.9137974,-5.122038,-5.122038,-23.879524,-27.631021,-5.122038,-5.122038,-5.122038,-5.122038,-5.122038,-16.37653,-20.128027,-5.5399427,-3.7481835,-3.7481835,-23.650549,-27.631021,-3.7481835,-3.7481835,-3.7481835,-3.7481835,-3.7481835,-15.689603,-19.670076,-5.539733,-3.7479732,-3.7479732,-23.650513,-27.631021,-3.7479732,-3.7479732,-3.7479732,-3.7479732,-3.7479732,-15.689497,-19.670006
pdac.da3d5f2ad8e138add91b10ff3f6c4da34cc406cfa6b8c1aabb4155fadfd42ed0,-3.9974103,-0.00842611,-0.9952618,-21.009138,-27.631021,-0.9952618,-1.203357,-1.3104293,-0.0162332,-0.48871243,-1.203357,-1.3104293,-3.9531245,0.03585965,-0.99500775,-20.681276,-27.631021,-0.99500775,-1.2385828,-1.3436831,0.015156392,-0.51606,-1.2385828,-1.3436831,-3.9885988,0.000385268,-1.0601168,-20.809881,-27.631021,-1.0601168,-1.2366453,-1.3221524,-0.016863728,-0.52799726,-1.2366453,-1.3221524,-2.8555574,1.1334268,-0.36670512,-20.202164,-27.631021,-0.36670512,-0.4039929,-0.5036912,1.0896877,0.2898493,-0.4039929,-0.5036912,-3.005207,0.98377717,-0.39364022,-20.36357,-27.631021,-0.39364022,-0.4273556,-0.47591925,0.95656204,0.26635984,-0.4273556,-0.47591925
pdac.dc35a17afb2a6800fc091e70888a215ca57f20743bc2613afb9c972651be3697,-6.0502872,-2.8722334,-3.537368,-22.25823,-27.631021,-3.537368,-3.537368,-3.7938757,-2.8722334,-3.0681849,-3.7938757,-4.210484,-5.915168,-2.7371137,-3.450102,-21.983814,-27.631021,-3.450102,-3.450102,-3.7503982,-2.7371137,-3.012824,-3.7503982,-4.181509,-5.4097295,-2.2316756,-2.6089268,-22.01921,-27.631021,-2.6089268,-2.6089268,-3.3321736,-2.2316756,-2.3975368,-3.3321736,-3.8054821,-4.533098,-1.3550445,-2.2759728,-21.592672,-27.631021,-2.2759728,-2.2759728,-2.4932692,-1.3550445,-1.7766967,-2.4932692,-2.7666285,-4.474921,-1.2968671,-1.878055,-21.733608,-27.631021,-1.878055,-1.878055,-2.293849,-1.2968671,-1.516641,-2.293849,-2.752973
pdac.dc690b750a880e149d84342fdd98d74403f5291f884527e304f67572a61c267c,-4.1013923,-0.5178732,-0.935754,-21.4097,-27.631021,-0.935754,-0.935754,-1.344493,-0.5178732,-0.5700394,-1.344493,-2.4361343,-4.0306983,-0.44717926,-0.93567336,-21.13071,-27.631021,-0.93567336,-0.93567336,-1.3435898,-0.44717926,-0.5694545,-1.3435898,-2.1194377,-3.9989393,-0.41542038,-0.9294336,-21.10529,-27.631021,-0.9294336,-0.9294336,-1.3384447,-0.41542038,-0.5638856,-1.3384447,-1.9533337,-3.0336683,0.54985064,-0.33061978,-20.65973,-27.631021,-0.33061978,-0.33061978,-0.55730414,0.54985064,0.16131887,-0.55730414,-0.91755205,-3.0647929,0.51872617,-0.3239889,-20.70546,-27.631021,-0.3239889,-0.3239889,-0.55176306,0.51872617,0.16710338,-0.55176306,-0.83150685
pdac.dd03b1c5c91672dca6dc0fbe71d8cc0ab14b32ddea9e9eb62c43e45be738eccc,-10.435608,-7.950701,-8.135668,-24.514603,-27.631021,-8.135668,-8.135668,-8.135668,-7.950701,-7.950701,-8.932503,-15.165342,-7.9171443,-5.4322376,-5.6044497,-24.099234,-27.631021,-5.6044497,-5.6044497,-5.6044497,-5.4322376,-5.4322376,-6.4402933,-13.50387,-8.848198,-6.3632913,-6.812133,-24.208565,-27.631021,-6.812133,-6.812133,-6.812133,-6.3632913,-6.3632913,-7.0962753,-13.941191,-6.2253065,-3.7404,-4.226983,-23.769283,-27.631021,-4.226983,-4.226983,-4.226983,-3.7404,-3.7404,-4.4605885,-12.184066,-7.367999,-4.8830924,-5.189045,-23.976313,-27.631021,-5.189045,-5.189045,-5.189045,-4.8830924,-4.8830924,-5.70277,-13.012188
pdac.df7486a2985c1e9c2c3adb3a09915384cf2087e92c968096d2c1a5c34f18751a,-7.9515605,-6.159801,-6.159801,-24.052485,-27.631021,-6.159801,-6.159801,-6.159801,-6.159801,-6.159801,-16.89541,-20.473948,-7.114032,-5.3222723,-5.3222723,-23.912897,-27.631021,-5.3222723,-5.3222723,-5.3222723,-5.3222723,-5.3222723,-16.476646,-20.19477,-7.1202626,-5.328503,-5.328503,-23.913935,-27.631021,-5.328503,-5.328503,-5.328503,-5.328503,-5.328503,-16.479763,-20.196848,-5.7391768,-3.9474175,-3.9474175,-23.683754,-27.631021,-3.9474175,-3.9474175,-3.9474175,-3.9474175,-3.9474175,-15.78922,-19.736486,-6.1095166,-4.317757,-4.317757,-23.745478,-27.631021,-4.317757,-4.317757,-4.317757,-4.317757,-4.317757,-15.974389,-19.859934
pdac.e1a8ef1efe9d201a3821665de4a10536dbf1a07c8b9756e6ca290f9e49c95dcb,-5.6295624,-1.5352178,-2.8132539,-21.094326,-27.631021,-2.8132539,-2.8595898,-2.9178011,-1.567398,-2.1653695,-2.8595898,-2.9178011,-5.536339,-1.441994,-2.9473557,-20.85623,-27.631021,-2.9473557,-2.9520912,-2.9582138,-1.5322452,-2.2589328,-2.9520912,-2.9582138,-5.525717,-1.431372,-2.8579552,-20.8813,-27.631021,-2.8579552,-2.8875723,-2.9918005,-1.5154738,-2.1939864,-2.8875723,-2.9918005,-3.8628511,0.23149359,-1.3960693,-20.262728,-27.631021,-1.3960693,-1.4200791,-1.5035511,0.07318356,-0.72664374,-1.4200791,-1.5035511,-3.8740373,0.22030728,-1.2705939,-20.31977,-27.631021,-1.2705939,-1.3304212,-1.553303,0.089888,-0.6354855,-1.3304212,-1.553303
pdac.e22972426e6e08a29a809de493b2a00616d68940c3d032a5a558a4d939dd10e1,-2.6842265,0.2061452,-0.6413281,-21.996944,-27.631021,-0.6413281,-0.6413281,-0.6413281,0.2061452,0.046440866,-0.6467209,-1.0043291,-2.6851962,0.20517561,-0.6465259,-21.971512,-27.631021,-0.6465259,-0.6465259,-0.6465259,0.20517561,0.043736577,-0.6494148,-1.0055302,-2.6840942,0.20627762,-0.6414781,-21.971775,-27.631021,-0.6414781,-0.6414781,-0.6414781,0.20627762,0.0463008,-0.64686084,-1.0062878,-2.1427693,0.7476025,-0.20611636,-21.78141,-27.631021,-0.20611636,-0.20611636,-0.20611636,0.7476025,0.4866196,-0.20652768,-0.39089027,-2.142283,0.7480888,-0.2018012,-21.78934,-27.631021,-0.2018012,-0.2018012,-0.2018012,0.7480888,0.4892606,-0.20388876,-0.38979253
pdac.e3c12099e70e0f07c44070fc60fda300f9b6a171f1b722c386294e3b1e7b97d3,-5.7224975,-3.5252728,-4.5390797,-18.011236,-27.631021,-4.5390797,-4.5390797,-4.5390797,-3.5252728,-3.9021685,-4.5969915,-4.627399,-4.80033,-2.6031053,-2.9322639,-17.550098,-27.631021,-2.9322639,-2.9322639,-2.9322639,-2.6031053,-2.7475572,-3.7298694,-4.0388484,-4.2646627,-2.0674381,-2.5070128,-17.310154,-27.631021,-2.5070128,-2.5070128,-2.5070128,-2.0674381,-2.254498,-3.1306992,-3.3742814,-2.9842818,-0.78705716,-1.1143615,-16.673325,-27.631021,-1.1143615,-1.1143615,-1.1143615,-0.78705716,-0.9174731,-1.8768911,-2.2506967,-2.657949,-0.46072435,-0.91056854,-16.567158,-27.631021,-0.91056854,-0.91056854,-0.91056854,-0.46072435,-0.63325405,-1.4809402,-1.7668958
pdac.e4d000de5abf9bfcd37d145940d8c54670c34302c4487341bae0d37d14e5486f,-4.976573,-1.3930538,-2.288713,-22.66594,-27.631021,-2.288713,-2.288713,-2.4312367,-1.3930538,-1.7279671,-2.4312367,-2.746139,-4.9432087,-1.3596895,-2.2893841,-22.470493,-27.631021,-2.2893841,-2.2893841,-2.431372,-1.3596895,-1.7281781,-2.431372,-2.7378576,-4.951665,-1.3681458,-2.288713,-22.516165,-27.631021,-2.288713,-2.288713,-2.4317029,-1.3681458,-1.7283672,-2.4317029,-2.7362914,-3.69855,-0.11503106,-1.1504936,-22.12382,-27.631021,-1.1504936,-1.1504936,-1.2663767,-0.11503106,-0.5665301,-1.2663767,-1.5297676,-3.7360146,-0.15249556,-1.1495824,-22.213816,-27.631021,-1.1495824,-1.1495824,-1.2661266,-0.15249556,-0.5662034,-1.2661266,-1.5272669
pdac.e61b2b795cd8eba323a9363d4c2bd65ec631062a037177c994de6572ae4b6f9f,-4.0121975,0.4876123,-0.9319105,-20.522184,-27.631021,-0.9319105,-1.0304592,-1.422801,0.41870648,-0.33246392,-1.0304592,-1.2015833,-3.8096485,0.69016135,-0.97185063,-20.255972,-27.631021,-0.97185063,-1.0608654,-1.3516839,0.5912112,-0.36376163,-1.0608654,-1.0969738,-3.7498384,0.7499713,-0.9021977,-20.268442,-27.631021,-0.9021977,-1.0002663,-1.3018332,0.657999,-0.30231816,-1.0002663,-1.0429341,-2.6600559,1.8397539,-0.22038181,-19.75171,-27.631021,-0.22038181,-0.23498192,-0.3631973,1.6710746,0.45827183,-0.23498192,-0.27397984,-2.7151186,1.7846911,-0.14900576,-19.826178,-27.631021,-0.14900576,-0.16394147,-0.31642324,1.645452,0.52931726,-0.16394147,-0.22271691
pdac.e6b495321913d2573fee998f31f81b02a69fcc3e79da6708de20004883ad9a1b,-5.5656023,-1.694401,-2.6440635,-23.855034,-27.631021,-2.6440635,-2.6440635,-3.0087922,-1.694401,-1.9663125,-2.6595802,-3.0087922,-5.511937,-1.640736,-2.6440635,-23.757242,-27.631021,-2.6440635,-2.6440635,-3.008388,-1.640736,-1.9660178,-2.6592808,-3.008388,-5.516774,-1.6455731,-2.6442335,-23.76378,-27.631021,-2.6442335,-2.6442335,-3.0087898,-1.6455731,-1.9663581,-2.6596236,-3.0087898,-4.1800365,-0.30883548,-1.447334,-23.498224,-27.631021,-1.447334,-1.447334,-1.7643559,-0.30883548,-0.7629948,-1.4561812,-1.7643559,-4.22305,-0.35184908,-1.447394,-23.524029,-27.631021,-1.447394,-1.447394,-1.7586176,-0.35184908,-0.759915,-1.4530783,-1.7586176
pdac.e6fd271ab8523635b21be60b25fb7f56a2a2728579ca21676101f0bc65a8b775,-3.9997554,-0.010771303,-1.1121098,-22.150803,-27.631021,-1.1121098,-1.1650548,-1.1833435,-0.01247454,-0.4705067,-1.1650548,-1.1833435,-3.998626,-0.00964187,-1.1444564,-22.003891,-27.631021,-1.1444564,-1.1811816,-1.2057614,-0.01758316,-0.48736015,-1.1811816,-1.2057614,-3.9807067,0.008277375,-1.1148831,-22.02909,-27.631021,-1.1148831,-1.167371,-1.1856446,0.0025982773,-0.47284698,-1.167371,-1.1856446,-3.0944567,0.89452744,-0.40661532,-21.628786,-27.631021,-0.40661532,-0.4261569,-0.44549504,0.87535614,0.2671812,-0.4261569,-0.44549504,-3.0973547,0.8916294,-0.41107878,-21.695858,-27.631021,-0.41107878,-0.4143197,-0.42755437,0.88340044,0.27883276,-0.4143197,-0.42755437
pdac.e7a233b798c7efd42dd7f54c7cb7026d3e3ea41046c28198886f0e189d3b25c4,-4.4455533,-0.35120854,-2.0071573,-21.627066,-27.631021,-2.0071573,-2.19906,-2.281345,-0.41450608,-1.4876115,-2.19906,-2.281345,-4.360932,-0.2665873,-1.9369954,-21.59247,-27.631021,-1.9369954,-2.1317735,-2.2082949,-0.32897964,-1.4197757,-2.1317735,-2.2082949,-4.4093122,-0.31496763,-1.9533787,-21.614248,-27.631021,-1.9533787,-2.1422005,-2.2175107,-0.3716873,-1.4313313,-2.1422005,-2.2175107,-2.750468,1.3438766,-0.4857674,-21.175991,-27.631021,-0.4857674,-0.5670003,-0.6417525,1.2777718,0.12944262,-0.5670003,-0.6417525,-2.7692432,1.3251013,-0.49575868,-21.192926,-27.631021,-0.49575868,-0.5695359,-0.6499958,1.2645752,0.12633033,-0.5695359,-0.6499958
pdac.e8f6120b0b65af2517f111e409e9ec1a0b3f1aeb97b317c77465e2a91ef661d1,-6.7287617,-3.145243,-4.1410966,-23.882433,-27.631021,-4.1410966,-4.1410966,-4.3519316,-3.145243,-3.6367214,-4.3519316,-4.643207,-6.7209406,-3.1374216,-4.141012,-23.881084,-27.631021,-4.141012,-4.141012,-4.339057,-3.1374216,-3.6264257,-4.339057,-4.634574,-6.610752,-3.0272334,-4.0897584,-23.849583,-27.631021,-4.0897584,-4.0897584,-4.301135,-3.0272334,-3.5858123,-4.301135,-4.609347,-5.3603306,-1.7768116,-2.7990177,-23.6529,-27.631021,-2.7990177,-2.7990177,-2.9888716,-1.7768116,-2.2778094,-2.9888716,-3.2764065,-5.2828865,-1.6993678,-2.7473338,-23.631407,-27.631021,-2.7473338,-2.7473338,-2.9505148,-1.6993678,-2.236867,-2.9505148,-3.2518203
pdac.eb2248a931423489394138ce70e229754dbbf2322bf119b64cc8ae6bc6301c65,-3.1054554,0.9888893,-0.4165336,-20.40325,-27.631021,-0.4165336,-0.43752804,-0.4514581,0.9851848,0.2558395,-0.43752804,-0.4514581,-3.0840015,1.010343,-0.4165336,-20.084623,-27.631021,-0.4165336,-0.43760437,-0.45154953,0.99273396,0.25576478,-0.43760437,-0.45154953,-3.1837282,0.91061634,-0.41920918,-20.189592,-27.631021,-0.41920918,-0.533314,-0.57856345,0.8996758,0.16632907,-0.533314,-0.57856345,-2.3684862,1.7258584,-0.12118181,-19.529188,-27.631021,-0.12118181,-0.12542382,-0.1322608,1.6640091,0.56773233,-0.12542382,-0.1322608,-2.5101194,1.5842252,-0.12131191,-19.678612,-27.631021,-0.12131191,-0.1641286,-0.18903074,1.5416176,0.52993494,-0.1641286,-0.18903074
pdac.eb27fc2d9028d2e035a9dadd2bcff41e6e90baaa2447f0b6b19aa13ffe1f951c,-3.8334293,0.90276915,-0.9517355,-21.782022,-27.631021,-0.9997503,-1.028797,-1.1984005,0.83978534,-0.30545086,-0.9997503,-1.028797,-3.8481932,0.8880052,-0.9899745,-21.75507,-27.631021,-1.0068495,-1.0422037,-1.2318931,0.8145654,-0.31355998,-1.0068495,-1.0422037,-3.9710994,0.7650989,-1.0206543,-21.769417,-27.631021,-1.0592752,-1.1428686,-1.353185,0.6831599,-0.3653823,-1.0592752,-1.1428686,-2.8944297,1.8417689,-0.27394876,-21.404709,-27.631021,-0.297602,-0.30843484,-0.38757044,1.6890544,0.39582488,-0.297602,-0.30843484,-3.0461984,1.6899999,-0.2683129,-21.426462,-27.631021,-0.28170276,-0.31440708,-0.5621707,1.522414,0.41153404,-0.28170276,-0.31440708
pdac.eda097e9f6f834386c5e83cefd01ac29433509097c03873a36e752799bd8edde,-4.062568,-0.47904918,-1.2868567,-22.31009,-27.631021,-1.2868567,-1.2868567,-1.4568546,-0.47904918,-0.7493268,-1.4568546,-1.7594222,-4.022322,-0.4388032,-1.2967128,-22.242884,-27.631021,-1.2967128,-1.2967128,-1.4801049,-0.4388032,-0.7702349,-1.4801049,-1.7749257,-4.0650096,-0.48149073,-1.3521411,-22.249681,-27.631021,-1.3521411,-1.3521411,-1.5315506,-0.48149073,-0.8223952,-1.5315506,-1.8094666,-2.752468,0.83105075,-0.3440643,-21.888058,-27.631021,-0.3440643,-0.3440643,-0.38917905,0.83105075,0.30498546,-0.38917905,-0.6238754,-2.7906926,0.7928264,-0.3704177,-21.89644,-27.631021,-0.3704177,-0.3704177,-0.3958547,0.7928264,0.29761595,-0.3958547,-0.67203206
pdac.f089fccc3d2e31f34b24dd18e9551e78e1f50d6641f838aafb1b92cd905eaacc,-4.964945,-1.5637476,-1.9560062,-21.183643,-27.631021,-1.9560062,-1.9560062,-2.8645566,-1.5637476,-1.8054366,-2.8645566,-3.2853465,-4.7920203,-1.390823,-1.9560465,-20.659908,-27.631021,-1.9560465,-1.9560465,-2.7119877,-1.390823,-1.7567904,-2.7119877,-3.072462,-4.965137,-1.5639396,-1.9661055,-20.91699,-27.631021,-1.9661055,-1.9661055,-3.0515704,-1.5639396,-1.8580842,-3.0515704,-3.4183824,-3.376705,0.024492474,-0.9155151,-20.163559,-27.631021,-0.9155151,-0.9155151,-1.062887,0.024492474,-0.3589196,-1.062887,-1.532259,-3.7945042,-0.39330682,-0.9196882,-20.510092,-27.631021,-0.9196882,-0.9196882,-1.8434256,-0.39330682,-0.77330935,-1.8434256,-2.1582327
pdac.f28815e377d0eb15a1022335198ceac51f31fef59a2022153138fa6decc62624,-4.4789567,-0.12224773,-1.4386613,-22.856739,-27.631021,-1.4386613,-1.5670767,-1.8084614,-0.14846341,-0.8657068,-1.5670767,-1.6322081,-4.3320985,0.024610525,-1.4248048,-22.767637,-27.631021,-1.4248048,-1.555963,-1.7279935,-0.003676739,-0.8542392,-1.555963,-1.6240472,-4.3708887,-0.014179942,-1.5477558,-22.748732,-27.631021,-1.5477558,-1.6591979,-1.7622482,-0.044252142,-0.9598539,-1.6591979,-1.7205601,-2.9840603,1.3726487,-0.38918588,-22.418362,-27.631021,-0.38918588,-0.46183467,-0.5458624,1.3194088,0.23394912,-0.46183467,-0.48677617,-3.0485888,1.3081203,-0.45974037,-22.425728,-27.631021,-0.45974037,-0.4974389,-0.58676004,1.25909,0.19641867,-0.4974389,-0.54307246
pdac.f2a81374fd89cfcff764e48d51336e38d66f044f15a0d5c726248be86272a44d,-3.1730332,0.8159508,-0.8305313,-20.094687,-27.631021,-0.8305313,-0.87928903,-0.9659961,0.8046352,-0.18495369,-0.87928903,-0.9659961,-3.1337337,0.85525024,-0.9148213,-20.041937,-27.631021,-0.9148213,-0.93624556,-0.9762652,0.84481,-0.24286893,-0.93624556,-0.9762652,-2.9750438,1.0139405,-0.68049294,-19.997524,-27.631021,-0.68049294,-0.72389805,-0.77239317,1.0033876,-0.029809166,-0.72389805,-0.77239317,-2.359521,1.6294631,-0.40837947,-19.54684,-27.631021,-0.40837947,-0.43343103,-0.45975697,1.587175,0.2600299,-0.43343103,-0.45975697,-2.2945979,1.6943862,-0.32071683,-19.518002,-27.631021,-0.32071683,-0.350209,-0.3704763,1.6494528,0.343373,-0.350209,-0.3704763
pdac.f37807e1bdcb2bfe9c119c3b10a217c3259d8b823bfa338e2a974da6b2ffbe76,-5.324207,-1.4530057,-2.076934,-22.45616,-27.631021,-2.076934,-2.076934,-3.05039,-1.4543464,-1.8607869,-2.7878222,-3.05039,-5.113125,-1.2419238,-2.0695412,-22.307041,-27.631021,-2.0695412,-2.0695412,-2.8597538,-1.2473136,-1.7839468,-2.623036,-2.8597538,-5.2224,-1.3511993,-2.0733306,-22.33348,-27.631021,-2.0733306,-2.0733306,-2.9689505,-1.3566931,-1.8232237,-2.7024348,-2.9689505,-3.5773733,0.29382768,-0.7773739,-21.907898,-27.631021,-0.7773739,-0.7773739,-1.361114,0.28542018,-0.41549698,-1.192405,-1.361114,-3.7211359,0.1500652,-0.7833874,-21.968225,-27.631021,-0.7833874,-0.7833874,-1.4417048,0.146326,-0.4476455,-1.2428119,-1.4417048
pdac.f407814d0bd99642dc9d232ad3cc9ba47c4e21d191a0acf3c44532d9a4b0f27e,-6.5876813,-5.489069,-5.489069,-20.25037,-27.631021,-5.489069,-5.489069,-5.489069,-5.489069,-5.489069,-16.560045,-20.25037,-6.304654,-5.206042,-5.206042,-20.156029,-27.631021,-5.206042,-5.206042,-5.206042,-5.206042,-5.206042,-16.418531,-20.156029,-5.1715965,-4.072984,-4.072984,-19.778343,-27.631021,-4.072984,-4.072984,-4.072984,-4.072984,-4.072984,-15.852003,-19.778343,-4.6550026,-3.55639,-3.55639,-19.606144,-27.631021,-3.55639,-3.55639,-3.55639,-3.55639,-3.55639,-15.593706,-19.606144,-3.936666,-2.8380537,-2.8380537,-19.3667,-27.631021,-2.8380537,-2.8380537,-2.8380537,-2.8380537,-2.8380537,-15.234537,-19.3667
pdac.f41b8fcb9716b0ba38ac3a6959c5bc6b164a44ed637f46ded65a9fb345fcc56a,-3.9493482,-2.1575887,-2.1575887,-23.385448,-27.631021,-2.1575887,-2.1575887,-2.1575887,-2.1575887,-2.1575887,-14.894305,-19.139877,-3.9494183,-2.1576588,-2.1576588,-23.385462,-27.631021,-2.1576588,-2.1576588,-2.1576588,-2.1576588,-2.1576588,-14.8943405,-19.1399,-3.9509308,-2.1591713,-2.1591713,-23.385714,-27.631021,-2.1591713,-2.1591713,-2.1591713,-2.1591713,-2.1591713,-14.895097,-19.140406,-2.8576567,-1.0658972,-1.0658972,-23.2035,-27.631021,-1.0658972,-1.0658972,-1.0658972,-1.0658972,-1.0658972,-14.348459,-18.77598,-2.8573265,-1.065567,-1.065567,-23.203445,-27.631021,-1.065567,-1.065567,-1.065567,-1.065567,-1.065567,-14.348294,-18.77587
