endpoint_id,score_mono_q_full_pn__pr__regime_1225,score_mono_q_full_pn__pr__regime_1400,score_mono_q_full_pn__pr__regime_1401,score_mono_q_full_pn__pr__regime_1575,score_mono_q_full_pn__pr__regime_1750,score_mono_q_full_pn__pr__regime_1925,score_mono_q_full_pn__pr__regime_1930,score_mono_q_full_pn__pr__regime_1951,score_mono_q_full_pn__pr__regime_2100,score_mono_q_full_pn__pr__regime_2101,score_mono_q_full_pn__pr__regime_2102,score_mono_q_full_pn__pr__regime_2128,score_mono_q_full_pn__pr__regime_2275,score_mono_q_full_pn__pr__regime_2450,score_mono_q_full_pn__pr__regime_2451,score_mono_q_full_pn__pr__regime_2455,score_mono_q_full_pn__pr__regime_2625,score_mono_q_full_pn__pr__regime_2630,score_mono_q_full_pn__pr__regime_2676,score_mono_q_full_pn__pr__regime_2677
nci_obs_002444,-4.867035388946533,-4.356634140014648,-4.345608234405518,-4.345128059387207,-4.345128059387207,-4.345128059387207,-5.363326072692871,-4.345128059387207,-4.061593055725098,-4.009833812713623,-4.004426956176758,-4.004016876220703,-4.004016876220703,-4.004016876220703,-4.004016876220703,-4.492514610290527,-4.004026889801025,-4.49252462387085,-4.004016876220703,-4.004016876220703
nci_obs_002445,-10.417668342590332,-9.500885009765625,-9.500885009765625,-9.500885009765625,-9.500885009765625,-9.500885009765625,-15.132484436035156,-9.500885009765625,-8.619287490844727,-8.619287490844727,-8.619287490844727,-8.619287490844727,-8.619287490844727,-8.619287490844727,-8.619287490844727,-13.387468338012695,-8.619287490844727,-13.387468338012695,-8.619287490844727,-8.619287490844727
nci_obs_002446,-11.183778762817383,-10.240553855895996,-10.240553855895996,-10.240553855895996,-10.240553855895996,-10.240553855895996,-16.2196102142334,-10.240553855895996,-9.316723823547363,-9.316723823547363,-9.316723823547363,-9.316723823547363,-9.316723823547363,-9.316723823547363,-9.316723823547363,-14.377298355102539,-9.316723823547363,-14.377298355102539,-9.316723823547363,-9.316723823547363
nci_obs_002447,-5.341592311859131,-5.3954668045043945,-5.281473636627197,-5.234073638916016,-5.234073638916016,-5.234113693237305,-5.279486656188965,-5.234073638916016,-5.438208103179932,-5.306028366088867,-5.253420829772949,-5.226202964782715,-5.226202964782715,-5.226202964782715,-5.226202964782715,-5.2266130447387695,-5.226442813873291,-5.226852893829346,-5.226202964782715,-5.226202964782715
nci_obs_002448,-6.076120376586914,-5.622758388519287,-5.604123592376709,-5.602912902832031,-5.602912902832031,-5.6029229164123535,-6.532571792602539,-5.602912902832031,-5.357522010803223,-5.2967329025268555,-5.289027214050293,-5.288247108459473,-5.288247108459473,-5.288247108459473,-5.288247108459473,-5.726541996002197,-5.288276672363281,-5.726571559906006,-5.288247108459473,-5.288247108459473
nci_obs_002449,-4.515522003173828,-4.414865970611572,-4.337756633758545,-4.332159996032715,-4.332189559936523,-4.332849979400635,-5.035947799682617,-4.331929683685303,-4.372270584106445,-4.207065582275391,-4.18157958984375,-4.178625106811523,-4.1788554191589355,-4.178925037384033,-4.178625106811523,-4.510073661804199,-4.180567264556885,-4.511715412139893,-4.178625106811523,-4.178625106811523
nci_obs_002450,-6.965012073516846,-6.313538074493408,-6.313017845153809,-6.313057899475098,-6.313057899475098,-6.31306791305542,-8.761617660522461,-6.313017845153809,-5.728647708892822,-5.726655960083008,-5.726625919342041,-5.726625919342041,-5.72666597366333,-5.72666597366333,-5.726625919342041,-7.456991672515869,-5.726675987243652,-7.457001686096191,-5.726625919342041,-5.726625919342041
nci_obs_002451,-9.768350601196289,-8.771607398986816,-8.771607398986816,-8.771607398986816,-8.771607398986816,-8.771607398986816,-13.835952758789063,-8.771607398986816,-7.838798999786377,-7.838798999786377,-7.838798999786377,-7.838798999786377,-7.838798999786377,-7.838798999786377,-7.838798999786377,-11.897785186767578,-7.838798999786377,-11.897785186767578,-7.838798999786377,-7.838798999786377
nci_obs_002452,-3.916942596435547,-3.301301956176758,-3.2980966567993164,-3.2981066703796387,-3.298116683959961,-3.298126697540283,-4.559218406677246,-3.2980265617370605,-2.8982648849487305,-2.8781187534332275,-2.8769378662109375,-2.8768880367279053,-2.8769679069519043,-2.8769779205322266,-2.8768880367279053,-3.518794536590576,-2.8770079612731934,-3.518824338912964,-2.8768880367279053,-2.8768880367279053
nci_obs_002453,-10.07117748260498,-9.154073715209961,-9.154073715209961,-9.154073715209961,-9.154073715209961,-9.154073715209961,-15.110005378723145,-9.154073715209961,-8.275091171264648,-8.275091171264648,-8.275091171264648,-8.275091171264648,-8.275091171264648,-8.275091171264648,-8.275091171264648,-13.386999130249023,-8.275091171264648,-13.386999130249023,-8.275091171264648,-8.275091171264648
nci_obs_002454,-4.031725883483887,-3.5299384593963623,-3.526090621948242,-3.5260207653045654,-3.5260207653045654,-3.5260605812072754,-5.388133525848389,-3.526000738143921,-3.096461772918701,-3.0856082439422607,-3.0851681232452393,-3.085158109664917,-3.0851781368255615,-3.0851781368255615,-3.085158109664917,-4.398491859436035,-3.085268259048462,-4.398581504821777,-3.085158109664917,-3.085158109664917
nci_obs_002455,-7.1934332847595215,-6.52851676940918,-6.527656078338623,-6.527656078338623,-6.527656078338623,-6.527656078338623,-8.949288368225098,-6.527656078338623,-5.997804641723633,-5.991232395172119,-5.991152286529541,-5.991152286529541,-5.991152286529541,-5.991152286529541,-5.991152286529541,-7.741413593292236,-5.991152286529541,-7.741413593292236,-5.991152286529541,-5.991152286529541
nci_obs_002456,-2.5832037925720215,-2.861393690109253,-2.622908353805542,-2.5822594165802,-2.5823800563812256,-2.5847225189208984,-2.592503547668457,-2.5781409740448,-2.9713988304138184,-2.6932642459869385,-2.6034586429595947,-2.5781409740448,-2.5822694301605225,-2.582500457763672,-2.578150987625122,-2.5852885246276855,-2.5886056423187256,-2.5933263301849365,-2.5781409740448,-2.5781409740448
nci_obs_002457,-10.923317909240723,-10.172654151916504,-10.172654151916504,-10.172654151916504,-10.172654151916504,-10.172654151916504,-17.071868896484375,-10.172654151916504,-9.526098251342773,-9.526098251342773,-9.526098251342773,-9.526098251342773,-9.526098251342773,-9.526098251342773,-9.526098251342773,-15.533738136291504,-9.526098251342773,-15.533738136291504,-9.526098251342773,-9.526098251342773
nci_obs_002458,-5.501984596252441,-5.089239120483398,-5.075236797332764,-5.074896335601807,-5.074896335601807,-5.074906349182129,-6.2789435386657715,-5.074896335601807,-4.8173909187316895,-4.771976947784424,-4.769383430480957,-4.769313335418701,-4.769313335418701,-4.769313335418701,-4.769313335418701,-5.440150737762451,-4.769343376159668,-5.440180778503418,-4.769313335418701,-4.769313335418701
nci_obs_002459,-7.097981929779053,-6.329846382141113,-6.329376220703125,-6.329376220703125,-6.329376220703125,-6.329376220703125,-8.131197929382324,-6.329376220703125,-5.722860336303711,-5.719133377075195,-5.719053268432617,-5.719053268432617,-5.719053268432617,-5.719053268432617,-5.719053268432617,-6.754920959472656,-5.719053268432617,-6.754920959472656,-5.719053268432617,-5.719053268432617
nci_obs_002460,-6.264553070068359,-5.682380676269531,-5.676583290100098,-5.676453113555908,-5.676453113555908,-5.676453113555908,-7.164067268371582,-5.676453113555908,-5.278552532196045,-5.24821138381958,-5.2464094161987305,-5.246349811553955,-5.246349811553955,-5.246349811553955,-5.246349811553955,-6.135346412658691,-5.246349811553955,-6.135346412658691,-5.246349811553955,-5.246349811553955
nci_obs_002461,-4.547876358032227,-4.5452470779418945,-4.38605260848999,-4.336187839508057,-4.336207866668701,-4.336688041687012,-4.53909969329834,-4.336147785186768,-4.557223320007324,-4.391782283782959,-4.3258538246154785,-4.281920909881592,-4.281960964202881,-4.282011032104492,-4.281920909881592,-4.307113170623779,-4.283321857452393,-4.308424472808838,-4.281920909881592,-4.281920909881592
nci_obs_002462,-5.361741065979004,-5.203953266143799,-5.164106845855713,-5.161202430725098,-5.161202430725098,-5.161202430725098,-5.508861064910889,-5.161202430725098,-5.241100788116455,-5.168468952178955,-5.161592483520508,-5.161202430725098,-5.161202430725098,-5.161202430725098,-5.161202430725098,-5.260337829589844,-5.161202430725098,-5.260357856750488,-5.161202430725098,-5.161202430725098
nci_obs_002463,-6.530145168304443,-5.879028797149658,-5.876004219055176,-5.87593412399292,-5.87593412399292,-5.87593412399292,-7.089145660400391,-5.87593412399292,-5.437623500823975,-5.421509265899658,-5.4206085205078125,-5.420568943023682,-5.420568943023682,-5.420568943023682,-5.420568943023682,-5.977303981781006,-5.420568943023682,-5.977303981781006,-5.420568943023682,-5.420568943023682
nci_obs_002464,-6.522730350494385,-6.027651309967041,-6.022005081176758,-6.021894931793213,-6.021894931793213,-6.021914958953857,-7.755444526672363,-6.021894931793213,-5.583624839782715,-5.567585468292236,-5.566895008087158,-5.566874980926514,-5.566874980926514,-5.566874980926514,-5.566874980926514,-6.705276012420654,-5.566935062408447,-6.705336093902588,-5.566874980926514,-5.566874980926514
nci_obs_002465,-7.635731220245361,-6.887771129608154,-6.8875908851623535,-6.8875908851623535,-6.8875908851623535,-6.8875908851623535,-9.685291290283203,-6.8875908851623535,-6.21660041809082,-6.21560001373291,-6.215590000152588,-6.215590000152588,-6.215590000152588,-6.215590000152588,-6.215590000152588,-8.280950546264648,-6.215590000152588,-8.280950546264648,-6.215590000152588,-6.215590000152588
nci_obs_002466,-8.291275978088379,-7.423230171203613,-7.423220157623291,-7.423220157623291,-7.423220157623291,-7.423220157623291,-11.004603385925293,-7.423220157623291,-6.610766410827637,-6.610696792602539,-6.610696792602539,-6.610696792602539,-6.610696792602539,-6.610696792602539,-6.610696792602539,-9.343720436096191,-6.610696792602539,-9.343720436096191,-6.610696792602539,-6.610696792602539
nci_obs_002467,-13.184137344360352,-12.167860984802246,-12.167860984802246,-12.167860984802246,-12.167860984802246,-12.167860984802246,-20.2780818939209,-12.167860984802246,-11.183853149414063,-11.183853149414063,-11.183853149414063,-11.183853149414063,-11.183853149414063,-11.183853149414063,-11.183853149414063,-18.150402069091797,-11.183853149414063,-18.150402069091797,-11.183853149414063,-11.183853149414063
nci_obs_002468,-3.270232915878296,-3.0684616565704346,-3.0330395698547363,-3.041339159011841,-3.041339159011841,-3.0413997173309326,-3.8991003036499023,-3.03244948387146,-2.9337692260742188,-2.8281021118164063,-2.82537841796875,-2.825348377227783,-2.834278106689453,-2.834278106689453,-2.8253884315490723,-3.3310201168060303,-2.8344497680664063,-3.3311915397644043,-2.8253884315490723,-2.825348377227783
nci_obs_002469,-13.479487419128418,-12.531865119934082,-12.531865119934082,-12.531865119934082,-12.531865119934082,-12.531865119934082,-21.080469131469727,-12.531865119934082,-11.661808967590332,-11.661808967590332,-11.661808967590332,-11.661808967590332,-11.661808967590332,-11.661808967590332,-11.661808967590332,-19.47217559814453,-11.661808967590332,-19.47217559814453,-11.661808967590332,-11.661808967590332
nci_obs_002470,-10.378618240356445,-9.657724380493164,-9.657724380493164,-9.657724380493164,-9.657724380493164,-9.657724380493164,-15.525216102600098,-9.657724380493164,-9.022710800170898,-9.022710800170898,-9.022710800170898,-9.022710800170898,-9.022710800170898,-9.022710800170898,-9.022710800170898,-14.025914192199707,-9.022710800170898,-14.025914192199707,-9.022710800170898,-9.022710800170898
nci_obs_002471,-9.133807182312012,-8.458261489868164,-8.458251953125,-8.458251953125,-8.458251953125,-8.458251953125,-13.29194164276123,-8.458251953125,-7.910971164703369,-7.9109110832214355,-7.9109110832214355,-7.9109110832214355,-7.9109110832214355,-7.9109110832214355,-7.9109110832214355,-12.062300682067871,-7.9109110832214355,-12.062300682067871,-7.9109110832214355,-7.9109110832214355
nci_obs_002472,-9.489596366882324,-8.608207702636719,-8.608207702636719,-8.608207702636719,-8.608207702636719,-8.608207702636719,-13.023611068725586,-8.608207702636719,-7.755155086517334,-7.755145072937012,-7.755145072937012,-7.755145072937012,-7.755145072937012,-7.755145072937012,-7.755145072937012,-11.289202690124512,-7.755145072937012,-11.289202690124512,-7.755145072937012,-7.755145072937012
nci_obs_002473,-10.961697578430176,-10.17319107055664,-10.17319107055664,-10.17319107055664,-10.17319107055664,-10.17319107055664,-16.451534271240234,-10.17319107055664,-9.347476959228516,-9.347476959228516,-9.347476959228516,-9.347476959228516,-9.347476959228516,-9.347476959228516,-9.347476959228516,-14.82353687286377,-9.347476959228516,-14.82353687286377,-9.347476959228516,-9.347476959228516
nci_obs_002474,-7.122687816619873,-6.42380428314209,-6.423083782196045,-6.423073768615723,-6.423073768615723,-6.423073768615723,-8.439559936523438,-6.423073768615723,-5.846201419830322,-5.841761112213135,-5.841630935668945,-5.841630935668945,-5.841630935668945,-5.841630935668945,-5.841630935668945,-7.170991897583008,-5.841630935668945,-7.170991897583008,-5.841630935668945,-5.841630935668945
nci_obs_002475,-4.792451858520508,-4.271907329559326,-4.266159534454346,-4.265999794006348,-4.26600980758667,-4.266129493713379,-5.946474075317383,-4.265999794006348,-3.807506799697876,-3.792421579360962,-3.7916409969329834,-3.7916111946105957,-3.7916111946105957,-3.7916409969329834,-3.7916111946105957,-4.875957012176514,-3.791851282119751,-4.876167297363281,-3.7916111946105957,-3.7916111946105957
nci_obs_002476,-1.7315651178359985,-1.199737310409546,-1.1918143033981323,-1.1915942430496216,-1.1915942430496216,-1.1916241645812988,-2.3356432914733887,-1.1915942430496216,-0.8938237428665161,-0.8529658317565918,-0.8504424095153809,-0.8503523468971252,-0.8503523468971252,-0.8503523468971252,-0.8503523468971252,-1.4067245721817017,-0.8504123687744141,-1.4067845344543457,-0.8503523468971252,-0.8503523468971252
nci_obs_002477,-4.949464321136475,-4.963772773742676,-4.813366413116455,-4.777863502502441,-4.777863502502441,-4.778013706207275,-4.965938091278076,-4.777863502502441,-5.039511680603027,-4.8516058921813965,-4.778606414794922,-4.745639801025391,-4.745639801025391,-4.745639801025391,-4.745639801025391,-4.770157814025879,-4.74629020690918,-4.770808219909668,-4.745639801025391,-4.745639801025391
nci_obs_002478,-7.361946105957031,-6.752247333526611,-6.74918270111084,-6.749122619628906,-6.749122619628906,-6.749122619628906,-8.888665199279785,-6.749122619628906,-6.215322494506836,-6.204226016998291,-6.203765869140625,-6.203755855560303,-6.203755855560303,-6.203755855560303,-6.203755855560303,-7.710234642028809,-6.203755855560303,-7.710234642028809,-6.203755855560303,-6.203755855560303
nci_obs_002479,-6.526606559753418,-5.9519758224487305,-5.947022914886475,-5.94691276550293,-5.946922779083252,-5.946932792663574,-7.261517524719238,-5.946882724761963,-5.559345722198486,-5.533547401428223,-5.531735897064209,-5.531645774841309,-5.531675815582275,-5.531685829162598,-5.531645774841309,-6.263123035430908,-5.531705856323242,-6.263143062591553,-5.531645774841309,-5.531645774841309
nci_obs_002480,-5.740802764892578,-5.344274520874023,-5.322346210479736,-5.321435928344727,-5.321435928344727,-5.321435928344727,-6.314763069152832,-5.321435928344727,-5.1519694328308105,-5.071010112762451,-5.063720226287842,-5.06328010559082,-5.06328010559082,-5.06328010559082,-5.06328010559082,-5.529676914215088,-5.063300132751465,-5.529696941375732,-5.06328010559082,-5.06328010559082
nci_obs_002481,-7.833337306976318,-7.060691833496094,-7.060551643371582,-7.060551643371582,-7.060551643371582,-7.060551643371582,-9.873063087463379,-7.060551643371582,-6.382553577423096,-6.381682872772217,-6.3816728591918945,-6.3816728591918945,-6.3816728591918945,-6.3816728591918945,-6.3816728591918945,-8.454830169677734,-6.3816728591918945,-8.454830169677734,-6.3816728591918945,-6.3816728591918945
nci_obs_002482,-7.714968681335449,-7.026013374328613,-7.025453567504883,-7.0254435539245605,-7.0254435539245605,-7.0254435539245605,-9.667315483093262,-7.0254435539245605,-6.411698341369629,-6.408633708953857,-6.408563613891602,-6.408563613891602,-6.408563613891602,-6.408563613891602,-6.408563613891602,-8.378018379211426,-6.408563613891602,-8.378018379211426,-6.408563613891602,-6.408563613891602
nci_obs_002483,-3.0459210872650146,-4.624558925628662,-3.8571221828460693,-3.037012815475464,-3.0373928546905518,-3.046525001525879,-3.0492193698883057,-3.0373828411102295,-4.547322750091553,-4.542611122131348,-4.514720916748047,-3.1178975105285645,-3.037012815475464,-3.0373828411102295,-3.037012815475464,-3.037402868270874,-3.06453800201416,-3.0645580291748047,-3.0377631187438965,-3.0370328426361084
nci_obs_002484,-1.8085421323776245,-2.2056500911712646,-1.918142318725586,-1.7986727952957153,-1.7995532751083374,-1.8110600709915161,-1.813603401184082,-1.7989128828048706,-2.8919498920440674,-2.250889539718628,-1.9644968509674072,-1.7988028526306152,-1.7987028360366821,-1.7993229627609253,-1.7986228466033936,-1.8004544973373413,-1.8067647218704224,-1.8107935190200806,-1.7990529537200928,-1.798642873764038
nci_obs_002485,-3.5080149173736572,-3.2320680618286133,-3.1667428016662598,-3.1577322483062744,-3.1577322483062744,-3.157792329788208,-3.674975872039795,-3.1577322483062744,-3.2063424587249756,-3.0485291481018066,-2.999871015548706,-2.989001989364624,-2.989001989364624,-2.9890120029449463,-2.989001989364624,-3.1564390659332275,-2.989182233810425,-3.156609058380127,-2.989001989364624,-2.989001989364624
nci_obs_002486,-6.260224342346191,-5.611166477203369,-5.6088337898254395,-5.60879373550415,-5.60879373550415,-5.60879373550415,-6.911916732788086,-5.60879373550415,-5.1645894050598145,-5.15008544921875,-5.14947509765625,-5.1494550704956055,-5.1494550704956055,-5.1494550704956055,-5.1494550704956055,-5.778890609741211,-5.1494550704956055,-5.778890609741211,-5.1494550704956055,-5.1494550704956055
nci_obs_002487,-1.6489002704620361,-2.1389105319976807,-2.1098339557647705,-1.3975991010665894,-1.4613063335418701,-1.8734737634658813,-1.8734737634658813,-1.4592187404632568,-1.871834635734558,-1.807429313659668,-1.7985409498214722,-1.797520399093628,-1.4029724597930908,-1.5011054277420044,-1.3863593339920044,-1.5011054277420044,-1.7982206344604492,-2.3000950813293457,-1.601835012435913,-1.426934838294983
nci_obs_002488,-9.111578941345215,-8.241859436035156,-8.241848945617676,-8.241848945617676,-8.241848945617676,-8.241848945617676,-12.247884750366211,-8.241848945617676,-7.429293155670166,-7.429243087768555,-7.429243087768555,-7.429243087768555,-7.429243087768555,-7.429243087768555,-7.429243087768555,-10.64051342010498,-7.429243087768555,-10.64051342010498,-7.429243087768555,-7.429243087768555
nci_obs_002489,-8.796167373657227,-7.942844867706299,-7.942834854125977,-7.942834854125977,-7.942834854125977,-7.942834854125977,-11.776768684387207,-7.942834854125977,-7.157796382904053,-7.157726287841797,-7.157726287841797,-7.157726287841797,-7.157726287841797,-7.157726287841797,-7.157726287841797,-10.216540336608887,-7.157726287841797,-10.216540336608887,-7.157726287841797,-7.157726287841797
nci_obs_002490,-0.33502331376075745,-1.3452842235565186,-0.7619933485984802,-0.3311564326286316,-0.3312864601612091,-0.3355012834072113,-0.33944010734558105,-0.3311564326286316,-1.982114553451538,-1.7199338674545288,-1.0967237949371338,-0.3352246880531311,-0.3311564326286316,-0.3312564492225647,-0.3311464190483093,-0.33137646317481995,-0.340419203042984,-0.34053921699523926,-0.3311764597892761,-0.3311464190483093
nci_obs_002491,-8.647360801696777,-7.69071626663208,-7.690706253051758,-7.690706253051758,-7.690706253051758,-7.690706253051758,-10.959710121154785,-7.690706253051758,-6.814083099365234,-6.814023017883301,-6.814023017883301,-6.814023017883301,-6.814023017883301,-6.814023017883301,-6.814023017883301,-9.157089233398438,-6.814023017883301,-9.157089233398438,-6.814023017883301,-6.814023017883301
nci_obs_002492,-1.4740830659866333,-1.3280723094940186,-1.230070948600769,-1.2122124433517456,-1.2122124433517456,-1.212262511253357,-1.5447438955307007,-1.2122124433517456,-1.377798318862915,-1.2124989032745361,-1.1455423831939697,-1.116072416305542,-1.116072416305542,-1.116072416305542,-1.116072416305542,-1.20099937915802,-1.1162723302841187,-1.2011994123458862,-1.116072416305542,-1.116072416305542
nci_obs_002493,-1.3817226886749268,-1.7653083801269531,-1.5265674591064453,-1.377106785774231,-1.377226710319519,-1.3823471069335938,-1.3850446939468384,-1.377106785774231,-2.0935490131378174,-1.6372182369232178,-1.4597182273864746,-1.3774068355560303,-1.3770967721939087,-1.3771967887878418,-1.3770967721939087,-1.377266764640808,-1.3868744373321533,-1.387154459953308,-1.377106785774231,-1.3770967721939087
nci_obs_002494,-4.007325172424316,-5.91555118560791,-5.051711559295654,-3.995696544647217,-3.9961864948272705,-4.020848751068115,-4.021899223327637,-3.9961965084075928,-5.4805498123168945,-5.475616455078125,-5.475446701049805,-4.072427749633789,-3.9956865310668945,-3.996957302093506,-3.9956865310668945,-3.996957302093506,-4.062885284423828,-4.062885284423828,-4.000367164611816,-3.9958064556121826
nci_obs_002495,-6.052095413208008,-5.483129501342773,-5.474883079528809,-5.474593162536621,-5.474593162536621,-5.474603176116943,-6.6259965896606445,-5.474593162536621,-5.124433517456055,-5.087629318237305,-5.084855079650879,-5.084704875946045,-5.084704875946045,-5.084704875946045,-5.084704875946045,-5.638580322265625,-5.084744930267334,-5.638620376586914,-5.084704875946045,-5.084704875946045
nci_obs_002496,-4.64694881439209,-4.901834487915039,-4.688346862792969,-4.646398544311523,-4.646418571472168,-4.647539138793945,-4.665419578552246,-4.646398544311523,-4.921751976013184,-4.739102363586426,-4.675364017486572,-4.646398544311523,-4.646398544311523,-4.64642858505249,-4.646398544311523,-4.6465983390808105,-4.648500919342041,-4.653457164764404,-4.646408557891846,-4.646398544311523
nci_obs_002497,-2.2177376747131348,-3.746644973754883,-3.6815319061279297,-2.165369749069214,-2.1853175163269043,-2.245037317276001,-2.2450473308563232,-2.166114330291748,-3.3030033111572266,-3.2936556339263916,-3.2932255268096924,-2.5106759071350098,-2.167262077331543,-2.193723678588867,-2.160874843597412,-2.193723678588867,-2.2920820713043213,-2.2920820713043213,-2.1761271953582764,-2.1608548164367676
nci_obs_002498,-4.2994794845581055,-3.9134159088134766,-3.905191421508789,-3.9051012992858887,-3.9051012992858887,-3.9051012992858887,-5.18773889541626,-3.9051012992858887,-3.7326672077178955,-3.686176300048828,-3.6845247745513916,-3.6844847202301025,-3.6844847202301025,-3.6844847202301025,-3.6844847202301025,-4.2976884841918945,-3.6844847202301025,-4.2976884841918945,-3.6844847202301025,-3.6844847202301025
nci_obs_002499,-5.385758399963379,-5.322643280029297,-5.211452960968018,-5.195923328399658,-5.1959333419799805,-5.197134017944336,-5.456439971923828,-5.195923328399658,-5.312676429748535,-5.1843366622924805,-5.141773223876953,-5.127288818359375,-5.127288818359375,-5.127338886260986,-5.127288818359375,-5.16583776473999,-5.130704879760742,-5.169203758239746,-5.127298831939697,-5.127288818359375
nci_obs_002500,-5.120296955108643,-5.186352729797363,-5.032811641693115,-4.96260404586792,-4.962614059448242,-4.963144302368164,-5.097903251647949,-4.96260404586792,-5.21040678024292,-5.04021692276001,-4.974947452545166,-4.928046226501465,-4.928006172180176,-4.92802619934082,-4.928006172180176,-4.940934181213379,-4.9298481941223145,-4.942755699157715,-4.928016185760498,-4.928006172180176
nci_obs_002501,-5.088010787963867,-5.210468292236328,-5.024832725524902,-4.948869228363037,-4.948879241943359,-4.949729919433594,-5.122611045837402,-4.948869228363037,-5.2132134437561035,-5.032282829284668,-4.958492755889893,-4.908417224884033,-4.908417224884033,-4.908447265625,-4.908417224884033,-4.938241004943848,-4.911421775817871,-4.941215515136719,-4.9084272384643555,-4.908417224884033
nci_obs_002502,-6.6358418464660645,-6.018496036529541,-6.012134552001953,-6.011944770812988,-6.011944770812988,-6.011944770812988,-7.3608078956604,-6.011944770812988,-5.593709945678711,-5.560646057128906,-5.558202743530273,-5.558072566986084,-5.558072566986084,-5.558072566986084,-5.558072566986084,-6.298281669616699,-5.558082580566406,-6.2982916831970215,-5.558072566986084,-5.558072566986084
nci_obs_002503,-4.638546466827393,-5.248371601104736,-4.7976250648498535,-4.637775897979736,-4.637795925140381,-4.6413726806640625,-4.6413726806640625,-4.637775897979736,-6.111049175262451,-5.20120096206665,-4.8228607177734375,-4.637986183166504,-4.637775897979736,-4.637845993041992,-4.637775897979736,-4.637845993041992,-4.642416000366211,-4.6489081382751465,-4.637775897979736,-4.637775897979736
nci_obs_002504,-4.58891487121582,-4.619650840759277,-4.515629768371582,-4.5138678550720215,-4.5138678550720215,-4.513877868652344,-5.134510040283203,-4.5138678550720215,-4.667360782623291,-4.52138614654541,-4.5140180587768555,-4.5138678550720215,-4.5138678550720215,-4.5138678550720215,-4.5138678550720215,-4.804929256439209,-4.5139079093933105,-4.805029392242432,-4.5138678550720215,-4.5138678550720215
nci_obs_002505,-7.611176490783691,-7.0037522315979,-7.002691745758057,-7.002681732177734,-7.002681732177734,-7.002681732177734,-9.479726791381836,-7.002681732177734,-6.478626728057861,-6.474246501922607,-6.474126815795898,-6.474126815795898,-6.474126815795898,-6.474126815795898,-6.474126815795898,-8.362532615661621,-6.474126815795898,-8.362532615661621,-6.474126815795898,-6.474126815795898
nci_obs_002506,-7.054657936096191,-6.444591045379639,-6.439014434814453,-6.438864707946777,-6.438864707946777,-6.438864707946777,-8.482305526733398,-6.438864707946777,-5.936864852905273,-5.915900707244873,-5.91471004486084,-5.9146599769592285,-5.9146599769592285,-5.9146599769592285,-5.9146599769592285,-7.350378036499023,-5.9146599769592285,-7.350378036499023,-5.9146599769592285,-5.9146599769592285
nci_obs_002507,-0.315842866897583,-0.8828468918800354,-0.4613262712955475,-0.24515889585018158,-0.2648364305496216,-0.30170485377311707,-0.35246363282203674,-0.24977020919322968,-1.4171948432922363,-0.7340136766433716,-0.42262178659439087,-0.24634218215942383,-0.2462921440601349,-0.25647372007369995,-0.24350644648075104,-0.2768353223800659,-0.2976270616054535,-0.3233633041381836,-0.24931670725345612,-0.24353644251823425
nci_obs_002508,-7.88316011428833,-7.126771926879883,-7.126561641693115,-7.126561641693115,-7.126561641693115,-7.126561641693115,-9.928796768188477,-7.126561641693115,-6.450888156890869,-6.449867248535156,-6.449857234954834,-6.449857234954834,-6.449857234954834,-6.449857234954834,-6.449857234954834,-8.49846076965332,-6.449857234954834,-8.49846076965332,-6.449857234954834,-6.449857234954834
nci_obs_002509,-5.215871810913086,-5.451962471008301,-5.247414588928223,-5.126720428466797,-5.134048938751221,-5.216257572174072,-5.299154758453369,-5.1415534019470215,-5.445143699645996,-5.234625816345215,-5.163928985595703,-5.117726802825928,-5.118096828460693,-5.131858825683594,-5.118186950683594,-5.140929222106934,-5.197387218475342,-5.254174709320068,-5.140952110290527,-5.118727207183838
nci_obs_002510,-6.386597156524658,-5.819881439208984,-5.813238143920898,-5.813037872314453,-5.813037872314453,-5.813037872314453,-7.138030052185059,-5.813037872314453,-5.477331638336182,-5.437857627868652,-5.435013294219971,-5.434883117675781,-5.434883117675781,-5.434883117675781,-5.434883117675781,-6.184839725494385,-5.434883117675781,-6.184839725494385,-5.434883117675781,-5.434883117675781
nci_obs_002511,-5.328365325927734,-5.424393653869629,-5.275449275970459,-5.212541103363037,-5.212541103363037,-5.212791442871094,-5.310633182525635,-5.212541103363037,-5.494652271270752,-5.302562713623047,-5.235457897186279,-5.1945695877075195,-5.1945695877075195,-5.194579601287842,-5.1945695877075195,-5.201709270477295,-5.195580005645752,-5.202709674835205,-5.1945695877075195,-5.1945695877075195
nci_obs_002512,-5.529201507568359,-5.229689121246338,-5.180405616760254,-5.175634384155273,-5.175634384155273,-5.175634384155273,-5.57466459274292,-5.175634384155273,-5.222376346588135,-5.094911575317383,-5.054057598114014,-5.047022819519043,-5.047022819519043,-5.047022819519043,-5.047022819519043,-5.12334680557251,-5.04705286026001,-5.123376846313477,-5.047022819519043,-5.047022819519043
nci_obs_002513,-6.72712516784668,-6.006096363067627,-6.005296230316162,-6.00528621673584,-6.00528621673584,-6.00528621673584,-7.6291656494140625,-6.00528621673584,-5.450314998626709,-5.444919586181641,-5.444749355316162,-5.444749355316162,-5.444749355316162,-5.444749355316162,-5.444749355316162,-6.3574042320251465,-5.444749355316162,-6.3574042320251465,-5.444749355316162,-5.444749355316162
