endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
covid_spike.24249d3d0e7a2a374df5b56174aadc794e7585800016da6f0e8eec67ab009aa7,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272
covid_spike.243a464b51a9f1af3df9a63f33accc44f68dd0fda27f8a635fdff1853ee78481,-9.217338,-4.9406714,-4.9838657,-26.80177,-27.631021,-4.9838657,-6.6326914,-12.704496,-4.9406714,-4.9475627,-6.6326914,-7.728988,-8.958729,-4.682062,-4.942806,-26.74452,-27.631021,-4.942806,-5.6629553,-11.674,-4.682062,-4.7302322,-5.6629553,-6.3549924,-9.045299,-4.7686324,-4.9316807,-26.75402,-27.631021,-4.9316807,-6.006351,-11.844994,-4.7686324,-4.8214273,-6.006351,-6.5829844,-7.228341,-2.9516752,-3.2274563,-26.665415,-27.631021,-3.2274563,-4.1089196,-10.250087,-2.9516752,-3.0691354,-4.1089196,-4.456442,-7.3593073,-3.0826414,-3.2162108,-26.688856,-27.631021,-3.2162108,-4.385396,-10.672035,-3.0826414,-3.1241014,-4.385396,-5.019039,-4.846109824193455,-4.979203708521224,-3.1995101877209553,-3.160987270950449,-4.879839135698067,-4.685683749372355,-4.941271209181934,-3.148161466976352,-2.9555054772783897,-4.770896781575567
covid_spike.2458c07b4985ad627317f81fb06303ccd2f89cf8009cd5e8de144ce5cf3d2d62,-10.389341,-5.835465,-6.4213047,-26.599005,-27.631021,-6.4213047,-6.7438583,-8.022717,-5.835465,-5.9995685,-6.7438583,-7.314212,-9.667035,-5.113158,-6.372081,-26.533405,-27.631021,-6.372081,-6.396805,-6.7763295,-5.113158,-5.703352,-6.396805,-6.5431657,-8.909143,-4.355266,-4.8067164,-26.515865,-27.631021,-4.8067164,-5.629953,-6.443036,-4.355266,-4.630473,-5.629953,-5.904403,-7.6143184,-3.0604415,-3.9329674,-26.429844,-27.631021,-3.9329674,-4.2672114,-4.8086395,-3.0604415,-3.5192149,-4.2672114,-4.523285,-6.95763,-2.4037535,-2.7007844,-26.43277,-27.631021,-2.7007844,-3.5676236,-4.8642244,-2.4037535,-2.5381272,-3.5676236,-4.0590944,-5.391712175773298,-6.052351490553843,-2.6244537251741065,-3.4250654039666903,-4.531019526972665,-5.126410079325268,-5.841631631214508,-2.4937794559940576,-3.0696259769839926,-4.360018334562834
covid_spike.2460628c92880de96a7983c33c105607a62479c8961cbbe424b8dc8dc4277ed2,-8.082668,-3.51832,-3.5307543,-26.75087,-27.631021,-3.5307543,-5.7300725,-10.732103,-3.51832,-3.5185351,-5.7300725,-7.8391275,-7.882036,-3.3176882,-3.4618242,-26.545803,-27.631021,-3.4618242,-4.4800916,-6.7948174,-3.3176882,-3.339182,-4.4800916,-5.594098,-7.202812,-2.6384642,-2.658554,-26.655758,-27.631021,-2.658554,-4.621806,-8.905947,-2.6384642,-2.6390333,-4.621806,-6.5201097,-6.6350865,-2.0707383,-2.287736,-26.446142,-27.631021,-2.287736,-3.172049,-4.8813543,-2.0707383,-2.1302476,-3.172049,-4.111569,-6.481274,-1.916926,-1.9361172,-26.596989,-27.631021,-1.9361172,-3.9295177,-7.777595,-1.916926,-1.9177283,-3.9295177,-5.78206,-3.4275909485237657,-3.5303317700735417,-1.935752413646409,-2.2454066864506967,-2.6574842232375104,-3.3191896352992263,-3.5184496902244202,-1.9308919397906634,-2.0729987802095637,-2.638673423630521
covid_spike.247177a4a04ef9270d30f7084c692f105fee00d1077211e5604d1b8f0db6c3dd,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.63102,-22.794739,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687,-22.833122398749687
covid_spike.24840542cf21035a1e34d43734e3496ac52af75502b7e4c6558b5a058617d980,-5.847801,-0.96499944,-1.7470006,-26.063362,-27.631021,-2.0091913,-2.3405313,-3.5600607,-0.96499944,-1.2820588,-2.0091913,-2.3405313,-5.7230043,-0.84020257,-1.7474023,-26.016869,-27.631021,-2.0092173,-2.3423035,-3.2492058,-0.84020257,-1.282181,-2.0092173,-2.3423035,-5.763716,-0.8809141,-1.8012513,-26.026436,-27.631021,-2.0371501,-2.4167404,-3.2761056,-0.8809141,-1.3164331,-2.0371501,-2.4167404,-4.274296,0.6085064,-0.78012794,-25.896675,-27.631021,-0.86045,-0.9555779,-1.6223704,0.6085064,-0.16408049,-0.86045,-0.9555779,-4.2845664,0.5982355,-0.78859144,-25.910664,-27.631021,-0.8563081,-0.95296335,-1.634006,0.5982355,-0.16086993,-0.8563081,-0.95296335,-1.200774696660834,-1.256178084677596,-0.3483528014341232,-0.39781394357122923,-1.102145166222599,-0.8470752359996692,-0.9709237516770102,-0.10031446469605323,-0.24754179386480973,-1.250859571524935
covid_spike.24af953492685fa48409bb6771a5da82bc6ce303960fe50201d539280e51035a,-5.3363094,-0.5000277,-1.2967603,-27.011948,-27.631021,-1.5019357,-1.6298882,-16.487679,-0.5000277,-0.78788614,-1.5019357,-1.6298882,-5.3340654,-0.49778366,-1.2890971,-27.011917,-27.631021,-1.5004542,-1.6286594,-16.487152,-0.49778366,-0.7851354,-1.5004542,-1.6286594,-5.3422823,-0.5060005,-1.2851293,-27.012205,-27.631021,-1.499796,-1.6407295,-16.492325,-0.5060005,-0.7837828,-1.499796,-1.6407295,-4.197755,0.63852704,-0.41739672,-26.98411,-27.631021,-0.4386143,-0.4607238,-15.9866085,0.63852704,0.25475794,-0.4386143,-0.4607238,-4.198831,0.6374505,-0.41337883,-26.984142,-27.631021,-0.43425152,-0.46207795,-15.987188,0.6374505,0.2591135,-0.43425152,-0.46207795,-1.199154320362776,-1.24286424654349,-0.3388307975539164,-0.3876028603750302,-1.0997015698101344,-0.6575241757851227,-0.6504670385434097,-0.09979662073510914,-0.24148855175934364,-1.2440530718289848
covid_spike.24e79c160aa7ed7e28d9572029b57e9cf2997081dedd6d3b97b3d1a2e5b51136,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-24.858433,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578,-25.031719188866578
covid_spike.24e97138faa6b92efb5418220da48bbfbcdecf933a73c573aa4c34e2dffe9e00,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-22.894823,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272,-22.93636826799272
covid_spike.251f46ad6cd2a36fa1c794b05d0e7103a07bf75b27bc9be50413a1f0115c46e8,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-25.146114,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693,-25.353190020322693
covid_spike.254733ede5aeee0e55dd571df0961dcbadb0ab2e771500151706d2cfca1e27ed,-4.806365,-0.47563154,-0.9483763,-26.387682,-27.631021,-0.9483763,-1.217859,-4.0075703,-0.47563154,-0.4888325,-1.217859,-2.4215786,-4.6578207,-0.32708734,-0.9252772,-26.327602,-27.631021,-0.9252772,-1.1954086,-2.866051,-0.32708734,-0.46621123,-1.1954086,-1.5907973,-4.6649513,-0.3342179,-0.89282566,-26.338528,-27.631021,-0.89282566,-1.1655697,-3.0736341,-0.3342179,-0.43568003,-1.1655697,-1.6712496,-3.5699298,0.7608035,-0.20771855,-26.252436,-27.631021,-0.20771855,-0.23003608,-1.4378939,0.7608035,0.46336013,-0.23003608,-0.357958,-3.728997,0.6017363,-0.17367506,-26.275137,-27.631021,-0.17367506,-0.37922397,-1.8692285,0.6017363,0.33490127,-0.37922397,-0.5383227,-0.9252771999597014,-0.9483762999729264,-0.17367505995130075,-0.20771854996502717,-0.8928256599627025,-0.6493074867459986,-0.6501779770890466,-0.09827461544924479,-0.20740117456364005,-0.8928256599679125
covid_spike.254be7222c3579633b0e8678103c322e3c31b938f54da31261cc4bdf9124aad2,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816
covid_spike.25691f07e688c3d2e8f3035452f79f5b2df5b4e10d79b1358fe68c36e2e804ca,-6.617242,-1.8810434,-1.8813429,-26.98993,-27.631021,-6.0325875,-8.00992,-15.450285,-1.8810434,-1.881095,-6.0325875,-8.00992,-6.042173,-1.3059745,-1.313473,-26.867544,-27.631021,-4.063977,-5.247737,-13.124944,-1.3059745,-1.3093987,-4.063977,-5.247737,-6.0485487,-1.3123504,-1.313473,-26.92525,-27.631021,-4.915561,-6.412073,-14.221332,-1.3123504,-1.3127298,-4.915561,-6.412073,-5.221576,-0.48537776,-0.5160927,-26.799822,-27.631021,-2.7708125,-3.537785,-11.838213,-0.48537776,-0.5051482,-2.7708125,-3.537785,-5.309544,-0.5733455,-0.5753876,-26.878502,-27.631021,-4.054757,-5.2411294,-13.3331375,-0.5733455,-0.57443774,-4.054757,-5.2411294,-1.3133615527263887,-1.8813426336159136,-0.5753834339392443,-0.5151636329145437,-1.3134692845791793,-1.3060403280181,-1.8810460534828986,-0.5751151859790693,-0.48564717739402946,-1.3123602658334428
covid_spike.2590446b296e5e307740ab43020fc63fc9d62af1139cdbe2c9711fc51c46ae33,-5.482853,-0.78237224,-1.4407316,-26.01228,-27.631021,-1.7825565,-2.19422,-3.7632725,-0.78237224,-1.0320907,-1.7825565,-2.19422,-5.4365373,-0.73605686,-1.4406416,-25.914806,-27.631021,-1.7246443,-2.1556153,-3.2679253,-0.73605686,-0.9916991,-1.7246443,-2.1556153,-5.301599,-0.6011185,-1.4417442,-25.948572,-27.631021,-1.4992237,-2.0056388,-3.4422839,-0.6011185,-0.8044254,-1.4992237,-2.0056388,-4.2712736,0.42920694,-0.44132736,-25.78854,-27.631021,-0.70381814,-1.0432075,-1.7581252,0.42920694,0.023391224,-0.70381814,-1.0432075,-4.2709684,0.42951214,-0.44132733,-25.84019,-27.631021,-0.56228644,-0.9489097,-2.0536883,0.42951214,0.13815853,-0.56228644,-0.9489097,-1.200037878645137,-1.2490740826870064,-0.3424681535716707,-0.3911634841820608,-1.1002243297370573,-0.7424622058101454,-0.7883572943598409,-0.09996761903056017,-0.24355198109879903,-1.2475415473578098
covid_spike.2599e1c1b0f04aee099407942199b7acd70d5f7faa447daa1989011fcb94dd65,-11.460976,-7.3666315,-7.371424,-26.611376,-27.631021,-7.371424,-10.365934,-11.481815,-7.3666315,-7.3689213,-10.365934,-11.481815,-10.335762,-6.241417,-6.2867336,-26.418037,-27.631021,-6.2867336,-8.222458,-9.008976,-6.241417,-6.2661195,-8.222458,-9.008976,-9.722153,-5.6278086,-5.635659,-26.467285,-27.631021,-5.635659,-8.383505,-9.46232,-5.6278086,-5.631563,-8.383505,-9.46232,-9.127909,-5.0335646,-5.1740546,-26.284145,-27.631021,-5.1740546,-6.5840397,-7.099027,-5.0335646,-5.1161556,-6.5840397,-7.099027,-9.436768,-5.3424234,-5.370331,-26.38667,-27.631021,-5.370331,-7.420426,-8.429361,-5.3424234,-5.353897,-7.420426,-8.429361,-6.282838545519882,-7.371357581896222,-5.369562955140834,-5.15564094741306,-5.635482912837723,-6.242172280631834,-7.366711087731635,-5.359867101228466,-5.03590625904509,-5.627939053501642
covid_spike.25bc40f615183ce7d87ad8be0650b71c20552d0d2572173a165f1fe8f57cdc16,-6.7242656,-1.8879838,-1.906876,-26.788647,-27.631021,-4.297596,-5.149372,-12.468271,-1.8879838,-1.898527,-4.297596,-5.149372,-6.649365,-1.8130833,-1.9014809,-26.739056,-27.631021,-3.340219,-4.2448025,-11.575634,-1.8130833,-1.8467308,-3.340219,-4.2448025,-6.7806334,-1.9443517,-2.0092418,-26.746733,-27.631021,-3.8029428,-4.564245,-11.713809,-1.9443517,-1.9819475,-3.8029428,-4.564245,-5.4352636,-0.5989821,-0.89510244,-26.663599,-27.631021,-1.620781,-2.3093302,-10.217415,-0.5989821,-0.6846371,-1.620781,-2.3093302,-5.6197796,-0.78349763,-0.91844344,-26.678808,-27.631021,-2.3956728,-2.9807415,-10.491171,-0.78349763,-0.8676487,-2.3956728,-2.9807415,-1.8874254673638582,-1.9058894901762955,-0.9014083276774636,-0.8192061962141013,-1.998752550623354,-1.813784881549144,-1.8881337669787264,-0.8340922921953007,-0.6013322894981905,-1.9448666035637112
covid_spike.26167e3d9a5971b13362e0729db6859c21f06de2d5e9baae200da9515ee07c56,-9.066649,-4.9077663,-4.952376,-26.970554,-27.631021,-4.952376,-6.496086,-17.063553,-4.9077663,-4.9077663,-6.496086,-13.541064,-8.978294,-4.8194118,-4.9038258,-26.958757,-27.631021,-4.9038258,-6.1185846,-16.874804,-4.8194118,-4.8194118,-6.1185846,-13.289397,-7.730439,-3.5715559,-3.596169,-26.937622,-27.631021,-3.596169,-5.442239,-16.53663,-3.5715559,-3.5715559,-5.442239,-12.838499,-7.235302,-3.0764186,-3.2853136,-26.893024,-27.631021,-3.2853136,-4.0151424,-15.823082,-3.0764186,-3.0764186,-4.0151424,-11.887102,-6.5314884,-2.3726056,-2.4748542,-26.879717,-27.631021,-2.4748542,-3.5892477,-15.610134,-2.3726056,-2.3726056,-3.5892477,-11.603172,-4.891265572667972,-4.94755234746256,-2.4649161284725976,-3.2459327855893028,-3.594597249780893,-4.820730727214388,-4.908463482039567,-2.4367933934454644,-3.0796825287358844,-3.571940341964755
covid_spike.26732b4a37acc8ef50e6d67750bf46f4dd9b6e4d4a9e12918776b78e13239db3,-11.875764,-7.4449472,-7.7219634,-26.990282,-27.631021,-7.7219634,-8.3069,-16.86659,-7.4449472,-7.451626,-8.3069,-9.690305,-10.663366,-6.23255,-6.828777,-26.910347,-27.631021,-6.828777,-7.158223,-15.523699,-6.2325506,-6.4117627,-7.158223,-7.45215,-10.681108,-6.250292,-6.649801,-26.930433,-27.631021,-6.649801,-7.044177,-15.861138,-6.250292,-6.2751994,-7.044177,-8.01455,-8.91424,-4.4834237,-5.521369,-26.843693,-27.631021,-5.521369,-5.5236077,-14.403904,-4.4834237,-4.830458,-5.5236077,-5.585825,-9.861199,-5.4303827,-6.013023,-26.889618,-27.631021,-6.013023,-6.206829,-15.175446,-5.4303827,-5.495018,-6.206829,-6.8717284,-6.477983747048353,-7.6111912816590355,-5.75574209489549,-4.851044791450104,-6.458151427093831,-6.239648422528586,-7.448244973008431,-5.653962284471697,-4.495780084159556,-6.255047893823699
covid_spike.270eb54974740d0be2b99ada53451577f119a898ff0c88fa93c7313fadae1f98,-9.275129,-5.4039283,-5.4039283,-27.167957,-27.631021,-5.4039283,-5.4039283,-20.22199,-5.4039283,-5.4039283,-16.517475,-20.22199,-8.306395,-4.4351935,-4.4351935,-27.147776,-27.631021,-4.4351935,-4.4351935,-19.899078,-4.4351935,-4.4351935,-16.033108,-19.899078,-8.431911,-4.56071,-4.56071,-27.15039,-27.631021,-4.56071,-4.56071,-19.940918,-4.56071,-4.56071,-16.095865,-19.940918,-6.94732,-3.0761192,-3.0761192,-27.119461,-27.631021,-3.0761192,-3.0761192,-19.446054,-3.0761192,-3.0761192,-15.35357,-19.446054,-7.2790685,-3.4078674,-3.4078674,-27.126373,-27.631021,-3.4078674,-3.4078674,-19.556637,-3.4078674,-3.4078674,-15.519444,-19.556637,-4.4351935,-5.4039283,-3.4078674,-3.0761192,-4.56071,-4.435193496147626,-5.403928289810546,-3.407867399999634,-3.07611919903371,-4.560709995632436
covid_spike.27a5d67a8b1089c81aef8ca8fcce55171a257de178cef7cdc3fdc0e71aa4a238,-10.265701,-7.2699695,-7.2699695,-26.612968,-27.631021,-7.2699695,-7.2699695,-7.2699695,-7.2699695,-7.2699695,-17.450495,-20.844004,-9.812799,-6.817067,-6.817067,-26.590324,-27.631021,-6.817067,-6.817067,-6.817067,-6.817067,-6.817067,-17.224045,-20.693037,-9.811779,-6.8160467,-6.8160467,-26.590273,-27.631021,-6.8160467,-6.8160467,-6.8160467,-6.8160467,-6.8160467,-17.223534,-20.692696,-8.069899,-5.0741663,-5.0741663,-26.50318,-27.631021,-5.0741663,-5.0741663,-5.0741663,-5.0741663,-5.0741663,-16.352594,-20.11207,-8.068848,-5.073116,-5.073116,-26.503126,-27.631021,-5.073116,-5.073116,-5.073116,-5.073116,-5.073116,-16.352068,-20.11172,-6.817067,-7.269969499999998,-5.073116,-5.0741663,-6.816046699999999,-6.81706698354709,-7.269969474096377,-5.073115999999271,-5.074166297159987,-6.816046683563869
covid_spike.27c5072604e64b94dbc413094429d653a33680f14ab598d84b88d5e166b61cd2,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631021,-23.75982,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816,-23.840470126108816
covid_spike.27ecaf9726112434e65e2f6570b9540021edaa148fa5c9d1a0a82fc926779fed,-6.0403643,-2.1691635,-2.1949914,-26.64709,-27.631021,-2.1949914,-2.1949914,-11.888122,-2.1691635,-2.1691635,-4.016671,-11.888122,-6.031563,-2.1603615,-2.187136,-26.646004,-27.631021,-2.187136,-2.187136,-11.870728,-2.1603615,-2.1603615,-3.9905806,-11.870728,-6.0185413,-2.14734,-2.1947513,-26.6342,-27.631021,-2.1947513,-2.1947513,-11.681873,-2.14734,-2.14734,-3.7072992,-11.681873,-4.9110594,-1.0398581,-1.0930547,-26.585836,-27.631021,-1.0930547,-1.0930547,-10.908059,-1.0398581,-1.0398581,-2.5465777,-10.908059,-4.8355956,-0.96439475,-1.0536186,-26.57304,-27.631021,-1.0536186,-1.0536186,-10.703307,-0.96439475,-0.96439475,-2.2394505,-10.703307,-2.185758654093018,-2.193268476611456,-1.0460025286900017,-1.0902987815505298,-2.1893501101434056,-2.160919321986572,-2.1697016200713706,-1.0216256016798617,-1.0409664290948553,-2.148327749846892
covid_spike.27fabd8e9fc97f41ec75b4bd8bcd89703c39ed6240d1a513bf13f6c7ddb659d0,-7.163415,-2.2806127,-3.3357906,-26.909489,-27.631021,-3.3460064,-3.473548,-14.02496,-2.2806127,-2.652807,-3.3460064,-3.473548,-7.017579,-2.134777,-2.993112,-26.90654,-27.631021,-3.1646266,-3.3408093,-13.969364,-2.134777,-2.4568424,-3.1646266,-3.3408093,-6.7427654,-1.8599635,-2.436068,-26.902267,-27.631021,-2.8866405,-3.155275,-13.888797,-1.8599635,-2.095245,-2.8866405,-3.155275,-5.536116,-0.65331423,-1.5758442,-26.860638,-27.631021,-1.6515825,-1.8921431,-13.103797,-0.65331423,-0.9555699,-1.6515825,-1.8921431,-5.3745213,-0.49171948,-1.2122535,-26.857805,-27.631021,-1.4694719,-1.770546,-13.050358,-0.49171948,-0.7436026,-1.4694719,-1.770546,-2.4082787063409814,-2.587624528039078,-0.842253803917634,-1.0200310293506163,-2.07120084745981,-2.1412796261158746,-2.288606456916888,-0.6929227220081924,-0.6603030908049252,-1.8643279779725055
covid_spike.27fe0108c9c6e937e4e5225a6328ee263cf0bc9cc15822c569272b9eb27e8487,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-27.631023,-22.74822,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-27.631021,-25.328436,-26.937874,-27.631021,-27.631021,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394,-22.785210117033394
