endpoint_id,score_old_monoallelic__pr__regime_1050,score_old_monoallelic__pr__regime_1225,score_old_monoallelic__pr__regime_1230,score_old_monoallelic__pr__regime_1575,score_old_monoallelic__pr__regime_1750,score_old_monoallelic__pr__regime_1755,score_old_monoallelic__pr__regime_1925,score_old_monoallelic__pr__regime_1926,score_old_monoallelic__pr__regime_1930,score_old_monoallelic__pr__regime_2275,score_old_monoallelic__pr__regime_2280,score_old_monoallelic__pr__regime_2450,score_old_monoallelic__pr__regime_2455,score_old_monoallelic__pr__regime_2460,score_old_monoallelic__pr__regime_2625,score_old_monoallelic__pr__regime_2626,score_old_monoallelic__pr__regime_2630,score_old_monoallelic__pr__regime_2631,score_old_monoallelic__pr__regime_2635,score_old_monoallelic__pr__regime_525
nci_obs_001578,-11.84980297088623,-11.84980297088623,-19.73997688293457,-11.453590393066406,-11.453590393066406,-18.741668701171875,-11.453590393066406,-11.453590393066406,-18.741668701171875,-10.992940902709961,-17.734973907470703,-10.992940902709961,-17.734973907470703,-27.63102149963379,-10.992940902709961,-10.992940902709961,-17.734973907470703,-17.734973907470703,-27.63102149963379,-12.140084266662598
nci_obs_001579,-0.7359394431114197,-0.7361094355583191,-2.168850898742676,-0.7359294295310974,-0.7359494566917419,-1.567689299583435,-0.7363795638084412,-0.7359294295310974,-1.5683895349502563,-0.7359294295310974,-1.132340669631958,-0.735979437828064,-1.1324206590652466,-2.0295422077178955,-0.7370500564575195,-0.7359294295310974,-1.1342023611068726,-1.132340669631958,-2.0313241481781006,-0.7359994053840637
nci_obs_001580,-13.493037223815918,-13.493037223815918,-27.63102149963379,-12.432388305664063,-12.432388305664063,-21.668241500854492,-12.432388305664063,-12.432388305664063,-21.668241500854492,-11.38979434967041,-19.878629684448242,-11.38979434967041,-19.878629684448242,-27.63102149963379,-11.38979434967041,-11.38979434967041,-19.878629684448242,-19.878629684448242,-27.63102149963379,-14.563400268554688
nci_obs_001581,-11.2131986618042,-11.2131986618042,-18.734804153442383,-10.46638011932373,-10.46638011932373,-17.181575775146484,-10.46638011932373,-10.46638011932373,-17.181575775146484,-9.75992488861084,-15.76688289642334,-9.75992488861084,-15.76688289642334,-21.131324768066406,-9.75992488861084,-9.75992488861084,-15.76688289642334,-15.76688289642334,-21.131324768066406,-11.988526344299316
nci_obs_001582,-9.63459587097168,-9.63459587097168,-15.761510848999023,-8.875558853149414,-8.875558853149414,-14.207776069641113,-8.875558853149414,-8.875558853149414,-14.207776069641113,-8.194300651550293,-12.790108680725098,-8.194300651550293,-12.790108680725098,-18.036354064941406,-8.194300651550293,-8.194300651550293,-12.790108680725098,-12.790108680725098,-18.036354064941406,-10.461594581604004
nci_obs_001583,-11.163537979125977,-11.163537979125977,-18.3949031829834,-10.378387451171875,-10.378387451171875,-16.819442749023438,-10.378387451171875,-10.378387451171875,-16.819442749023438,-9.622659683227539,-15.290791511535645,-9.622659683227539,-15.290791511535645,-21.57070541381836,-9.622659683227539,-9.622659683227539,-15.290791511535645,-15.290791511535645,-21.57070541381836,-11.973501205444336
nci_obs_001584,-12.90744400024414,-12.90744400024414,-21.8193416595459,-11.978473663330078,-11.978473663330078,-19.742521286010742,-11.978473663330078,-11.978473663330078,-19.742521286010742,-11.131621360778809,-18.108694076538086,-11.131621360778809,-18.108694076538086,-27.63102149963379,-11.131621360778809,-11.131621360778809,-18.108694076538086,-18.108694076538086,-27.63102149963379,-13.89504337310791
nci_obs_001585,-12.36603832244873,-12.36603832244873,-21.460323333740234,-11.683191299438477,-11.683191299438477,-20.075597763061523,-11.683191299438477,-11.683191299438477,-20.075597763061523,-11.088484764099121,-18.629064559936523,-11.088484764099121,-18.629064559936523,-21.460323333740234,-11.088484764099121,-11.088484764099121,-18.629064559936523,-18.629064559936523,-21.460323333740234,-13.151521682739258
nci_obs_001586,-15.073724746704102,-15.073724746704102,-27.63102149963379,-14.165887832641602,-14.165887832641602,-27.63102149963379,-14.165887832641602,-14.165887832641602,-27.63102149963379,-13.259994506835938,-27.63102149963379,-13.259994506835938,-27.63102149963379,-27.63102149963379,-13.259994506835938,-13.259994506835938,-27.63102149963379,-27.63102149963379,-27.63102149963379,-15.962079048156738
nci_obs_001587,-12.959431648254395,-12.959431648254395,-21.636085510253906,-12.498461723327637,-12.498461723327637,-20.944185256958008,-12.498461723327637,-12.498461723327637,-20.944185256958008,-11.904926300048828,-19.558826446533203,-11.904926300048828,-19.558826446533203,-21.636085510253906,-11.904926300048828,-11.904926300048828,-19.558826446533203,-19.558826446533203,-21.636085510253906,-13.36093807220459
nci_obs_001588,-3.0642194747924805,-3.0642294883728027,-5.35994291305542,-2.5951931476593018,-2.5951931476593018,-4.235724925994873,-2.5952231884002686,-2.5951931476593018,-4.23575496673584,-2.1836376190185547,-3.237844944000244,-2.1836376190185547,-3.237844944000244,-4.680808067321777,-2.1837377548217773,-2.1836376190185547,-3.2379448413848877,-3.237844944000244,-4.680908203125,-3.5897374153137207
nci_obs_001589,-12.23357105255127,-12.23357105255127,-20.261741638183594,-11.264591217041016,-11.264591217041016,-18.588260650634766,-11.264591217041016,-11.264591217041016,-18.588260650634766,-10.326069831848145,-16.6881160736084,-10.326069831848145,-16.6881160736084,-21.359066009521484,-10.326069831848145,-10.326069831848145,-16.6881160736084,-16.6881160736084,-21.359066009521484,-13.219785690307617
nci_obs_001590,-0.41309311985969543,-0.4149351418018341,-1.1068695783615112,-0.25866568088531494,-0.25897565484046936,-0.6306522488594055,-0.2634069621562958,-0.25870567560195923,-0.6350835561752319,-0.1739758402109146,-0.3255108594894409,-0.17456606030464172,-0.32610106468200684,-0.6509945392608643,-0.1849258989095688,-0.17418591678142548,-0.3364609181880951,-0.3257209360599518,-0.6613544225692749,-0.6367224454879761
nci_obs_001591,-9.269194602966309,-9.269194602966309,-15.707624435424805,-8.653691291809082,-8.653691291809082,-14.463844299316406,-8.653691291809082,-8.653691291809082,-14.463844299316406,-8.1162109375,-13.367217063903809,-8.1162109375,-13.367217063903809,-19.173168182373047,-8.1162109375,-8.1162109375,-13.367217063903809,-13.367217063903809,-19.173168182373047,-9.976156234741211
nci_obs_001592,-10.7763032913208,-10.7763032913208,-17.90532112121582,-10.06027603149414,-10.06027603149414,-16.453922271728516,-10.06027603149414,-10.06027603149414,-16.453922271728516,-9.383757591247559,-15.0812349319458,-9.383757591247559,-15.0812349319458,-21.16190528869629,-9.383757591247559,-9.383757591247559,-15.0812349319458,-15.0812349319458,-21.16190528869629,-11.562225341796875
nci_obs_001593,-12.206052780151367,-12.206052780151367,-20.25969886779785,-11.458013534545898,-11.458013534545898,-18.65076446533203,-11.458013534545898,-11.458013534545898,-18.65076446533203,-10.736387252807617,-17.18069076538086,-10.736387252807617,-17.18069076538086,-21.644107818603516,-10.736387252807617,-10.736387252807617,-17.18069076538086,-17.18069076538086,-21.644107818603516,-12.982568740844727
nci_obs_001594,-12.413111686706543,-12.413111686706543,-20.913267135620117,-11.601614952087402,-11.601614952087402,-19.04249382019043,-11.601614952087402,-11.601614952087402,-19.04249382019043,-10.851018905639648,-17.480453491210938,-10.851018905639648,-17.480453491210938,-27.63102149963379,-10.851018905639648,-10.851018905639648,-17.480453491210938,-17.480453491210938,-27.63102149963379,-13.273896217346191
nci_obs_001595,-12.269998550415039,-12.269998550415039,-20.654573440551758,-11.494399070739746,-11.494399070739746,-18.863555908203125,-11.494399070739746,-11.494399070739746,-18.863555908203125,-10.717069625854492,-17.288158416748047,-10.717069625854492,-17.288158416748047,-27.63102149963379,-10.717069625854492,-10.717069625854492,-17.288158416748047,-17.288158416748047,-27.63102149963379,-13.068174362182617
nci_obs_001596,-13.2361478805542,-13.2361478805542,-27.63102149963379,-12.319540023803711,-12.319540023803711,-20.24965476989746,-12.319540023803711,-12.319540023803711,-20.24965476989746,-11.432008743286133,-18.640716552734375,-11.432008743286133,-18.640716552734375,-27.63102149963379,-11.432008743286133,-11.432008743286133,-18.640716552734375,-18.640716552734375,-27.63102149963379,-14.17785358428955
nci_obs_001597,-3.9374911785125732,-3.9374911785125732,-6.162940979003906,-3.366685628890991,-3.366685628890991,-4.9333815574646,-3.366685628890991,-3.366685628890991,-4.9333815574646,-2.936481237411499,-3.938957452774048,-2.936481237411499,-3.938957452774048,-5.360929012298584,-2.9364912509918213,-2.936481237411499,-3.93896746635437,-3.938957452774048,-5.360939025878906,-4.621885299682617
nci_obs_001598,-12.354044914245605,-12.354044914245605,-20.29049301147461,-11.383157730102539,-11.383157730102539,-18.458473205566406,-11.383157730102539,-11.383157730102539,-18.458473205566406,-10.446542739868164,-16.602256774902344,-10.446542739868164,-16.602256774902344,-21.674842834472656,-10.446542739868164,-10.446542739868164,-16.602256774902344,-16.602256774902344,-21.674842834472656,-13.354814529418945
nci_obs_001599,-11.790006637573242,-11.790006637573242,-19.837146759033203,-11.233513832092285,-11.233513832092285,-18.63346290588379,-11.233513832092285,-11.233513832092285,-18.63346290588379,-10.72114086151123,-17.439634323120117,-10.72114086151123,-17.439634323120117,-27.63102149963379,-10.72114086151123,-10.72114086151123,-17.439634323120117,-17.439634323120117,-27.63102149963379,-12.430147171020508
nci_obs_001600,-11.030529022216797,-11.030529022216797,-17.862287521362305,-10.16649055480957,-10.16649055480957,-16.17348861694336,-10.16649055480957,-10.16649055480957,-16.17348861694336,-9.320440292358398,-14.518553733825684,-9.320440292358398,-14.518553733825684,-20.591514587402344,-9.320440292358398,-9.320440292358398,-14.518553733825684,-14.518553733825684,-20.591514587402344,-11.910327911376953
nci_obs_001601,-12.654701232910156,-12.654701232910156,-20.8466854095459,-11.792704582214355,-11.792704582214355,-19.461238861083984,-11.792704582214355,-11.792704582214355,-19.461238861083984,-10.988666534423828,-17.877342224121094,-10.988666534423828,-17.877342224121094,-21.5387020111084,-10.988666534423828,-10.988666534423828,-17.877342224121094,-17.877342224121094,-21.5387020111084,-13.564366340637207
nci_obs_001602,-10.289538383483887,-10.289538383483887,-16.48420524597168,-9.271191596984863,-9.271191596984863,-14.449599266052246,-9.271191596984863,-9.271191596984863,-14.449599266052246,-8.270804405212402,-12.438779830932617,-8.270804405212402,-12.438779830932617,-17.1023006439209,-8.270804405212402,-8.270804405212402,-12.438779830932617,-12.438779830932617,-17.1023006439209,-11.300772666931152
nci_obs_001603,-10.156912803649902,-10.156912803649902,-16.148685455322266,-9.21288013458252,-9.21288013458252,-14.257905960083008,-9.21288013458252,-9.21288013458252,-14.257905960083008,-8.272004127502441,-12.374993324279785,-8.272004127502441,-12.374993324279785,-17.001585006713867,-8.272004127502441,-8.272004127502441,-12.374993324279785,-12.374993324279785,-17.001585006713867,-11.103641510009766
nci_obs_001604,-5.8113508224487305,-5.8113508224487305,-8.036092758178711,-5.062369346618652,-5.062369346618652,-6.43547248840332,-5.062369346618652,-5.062369346618652,-6.43547248840332,-4.524789333343506,-5.1678571701049805,-4.524789333343506,-5.1678571701049805,-6.122315883636475,-4.524789333343506,-4.524789333343506,-5.1678571701049805,-5.1678571701049805,-6.122315883636475,-6.682255268096924
nci_obs_001605,-9.48678207397461,-9.48678207397461,-14.51241683959961,-8.47761058807373,-8.47761058807373,-12.486574172973633,-8.47761058807373,-8.47761058807373,-12.486574172973633,-7.512173175811768,-10.53425121307373,-7.512173175811768,-10.53425121307373,-13.986560821533203,-7.512173175811768,-7.512173175811768,-10.53425121307373,-10.53425121307373,-13.986560821533203,-10.519354820251465
nci_obs_001606,-3.500094175338745,-3.5011146068573,-3.5033977031707764,-3.499824047088623,-3.4998741149902344,-3.499894142150879,-3.501224994659424,-3.49985408782959,-3.501725196838379,-3.499814033508301,-3.499814033508301,-3.499864101409912,-3.499864101409912,-3.499894142150879,-3.5011844635009766,-3.4998741149902344,-3.502758264541626,-3.4998741149902344,-3.502798318862915,-3.522318124771118
nci_obs_001607,-0.183778315782547,-0.2605392634868622,-0.2605392634868622,-0.17820915579795837,-0.1900871992111206,-0.1900871992111206,-0.3622172176837921,-0.1872861683368683,-0.3622172176837921,-0.17860950529575348,-0.17860950529575348,-0.20243605971336365,-0.20243605971336365,-0.20243605971336365,-0.5651692152023315,-0.21697604656219482,-0.5651692152023315,-0.21697604656219482,-0.5651692152023315,-0.21235781908035278
nci_obs_001608,-7.146221160888672,-7.146221160888672,-10.004619598388672,-6.275142192840576,-6.275142192840576,-8.203914642333984,-6.275142192840576,-6.275142192840576,-8.203914642333984,-5.561614036560059,-6.6139140129089355,-5.561614036560059,-6.6139140129089355,-8.196855545043945,-5.561614036560059,-5.561614036560059,-6.6139140129089355,-6.6139140129089355,-8.196855545043945,-8.086614608764648
nci_obs_001609,-8.291143417358398,-8.291143417358398,-12.399672508239746,-7.410484790802002,-7.410484790802002,-10.620280265808105,-7.410484790802002,-7.410484790802002,-10.620280265808105,-6.61629056930542,-8.9547700881958,-6.61629056930542,-8.9547700881958,-11.826766967773438,-6.61629056930542,-6.61629056930542,-8.9547700881958,-8.9547700881958,-11.826766967773438,-9.21996021270752
nci_obs_001610,-4.5727996826171875,-4.573090076446533,-4.573090076446533,-4.5727996826171875,-4.5727996826171875,-4.5727996826171875,-4.573740482330322,-4.57280969619751,-4.573740482330322,-4.5727996826171875,-4.5727996826171875,-4.57280969619751,-4.57280969619751,-4.572839736938477,-4.5748209953308105,-4.572909832000732,-4.5779128074646,-4.572909832000732,-4.578162670135498,-4.572879791259766
nci_obs_001611,-2.146193265914917,-2.1479454040527344,-2.449280261993408,-2.1459333896636963,-2.146083354949951,-2.209686040878296,-2.147224187850952,-2.1459333896636963,-2.2150042057037354,-2.1459434032440186,-2.1475844383239746,-2.1462032794952393,-2.1488254070281982,-2.1687843799591064,-2.1484265327453613,-2.1459531784057617,-2.159142017364502,-2.147784471511841,-2.17910099029541,-2.2355692386627197
nci_obs_001612,-6.599236965179443,-6.599236965179443,-9.863557815551758,-5.928653717041016,-5.928653717041016,-8.277953147888184,-5.928653717041016,-5.928653717041016,-8.277953147888184,-5.423640251159668,-6.927781581878662,-5.423640251159668,-6.927781581878662,-9.074158668518066,-5.423640251159668,-5.423640251159668,-6.927781581878662,-6.927781581878662,-9.074158668518066,-7.405714988708496
nci_obs_001613,-7.048448085784912,-7.048448085784912,-9.894795417785645,-6.242700576782227,-6.242700576782227,-8.231023788452148,-6.242700576782227,-6.242700576782227,-8.231023788452148,-5.561468601226807,-6.73433780670166,-5.561468601226807,-6.73433780670166,-8.342423439025879,-5.561478614807129,-5.561468601226807,-6.734347820281982,-6.73433780670166,-8.342432975769043,-7.8868327140808105
nci_obs_001614,-4.4186296463012695,-4.425631999969482,-4.440249443054199,-4.41258430480957,-4.415007591247559,-4.4164934158325195,-4.418200969696045,-4.411963939666748,-4.421790599822998,-4.412193775177002,-4.412474155426025,-4.4136857986450195,-4.41416597366333,-4.4151291847229,-4.416504859924316,-4.411863803863525,-4.416985034942627,-4.411963939666748,-4.419946670532227,-4.48479700088501
nci_obs_001615,-7.790466785430908,-7.790466785430908,-11.383747100830078,-6.990397930145264,-6.990397930145264,-9.773249626159668,-6.990397930145264,-6.990397930145264,-9.773249626159668,-6.2548418045043945,-8.274900436401367,-6.2548418045043945,-8.274900436401367,-10.875152587890625,-6.2548418045043945,-6.2548418045043945,-8.274900436401367,-8.274900436401367,-10.875152587890625,-8.646747589111328
nci_obs_001616,-4.401167869567871,-4.401217937469482,-4.505169868469238,-4.380587577819824,-4.380587577819824,-4.380757808685303,-4.380707740783691,-4.380587577819824,-4.380877494812012,-4.380587577819824,-4.380587577819824,-4.380587577819824,-4.3805975914001465,-4.3805975914001465,-4.38065767288208,-4.380587577819824,-4.380707740783691,-4.380587577819824,-4.380777835845947,-4.651393413543701
nci_obs_001617,-8.016863822937012,-8.016863822937012,-11.98551082611084,-7.0512590408325195,-7.0512590408325195,-10.071078300476074,-7.0512590408325195,-7.0512590408325195,-10.071078300476074,-6.16242790222168,-8.27287769317627,-6.16242790222168,-8.27287769317627,-10.988715171813965,-6.16242790222168,-6.16242790222168,-8.27287769317627,-8.27287769317627,-10.988715171813965,-9.024441719055176
nci_obs_001618,-8.254742622375488,-8.254742622375488,-12.229965209960938,-7.275015354156494,-7.275015354156494,-10.24962043762207,-7.275015354156494,-7.275015354156494,-10.24962043762207,-6.3738112449646,-8.384333610534668,-6.3738112449646,-8.384333610534668,-10.877928733825684,-6.3738112449646,-6.3738112449646,-8.384333610534668,-8.384333610534668,-10.877928733825684,-9.270593643188477
nci_obs_001619,-7.237410068511963,-7.237410068511963,-10.142827987670898,-6.449332237243652,-6.449332237243652,-8.499381065368652,-6.449332237243652,-6.449332237243652,-8.499381065368652,-5.769514560699463,-7.01361608505249,-5.769514560699463,-7.01361608505249,-8.738725662231445,-5.769514560699463,-5.769514560699463,-7.01361608505249,-7.01361608505249,-8.738725662231445,-8.08720874786377
nci_obs_001620,-6.578888416290283,-6.5788984298706055,-8.941659927368164,-5.994365215301514,-5.994365215301514,-7.641922950744629,-5.994385242462158,-5.994365215301514,-7.641942977905273,-5.4724931716918945,-6.445480823516846,-5.4724931716918945,-6.445480823516846,-7.8071370124816895,-5.472573280334473,-5.4724931716918945,-6.445560455322266,-6.445480823516846,-7.807217121124268,-7.181601524353027
nci_obs_001621,-4.669674873352051,-4.671795845031738,-4.673773288726807,-4.669644832611084,-4.669674873352051,-4.669724464416504,-4.675642490386963,-4.669824600219727,-4.675692558288574,-4.669644832611084,-4.669644832611084,-4.669764518737793,-4.669764518737793,-4.669764518737793,-4.694972515106201,-4.671296119689941,-4.694972515106201,-4.671296119689941,-4.694972515106201,-4.670995712280273
nci_obs_001622,-6.9995436668396,-6.9995436668396,-9.53404426574707,-6.236361026763916,-6.236361026763916,-7.928219795227051,-6.236361026763916,-6.236361026763916,-7.928219795227051,-5.641472339630127,-6.571671009063721,-5.641472339630127,-6.571671009063721,-7.894309997558594,-5.641472339630127,-5.641472339630127,-6.571671009063721,-6.571671009063721,-7.894309997558594,-7.855349063873291
nci_obs_001623,-9.334436416625977,-9.334436416625977,-14.373847961425781,-8.409485816955566,-8.409485816955566,-12.535127639770508,-8.409485816955566,-8.409485816955566,-12.535127639770508,-7.515488147735596,-10.747138023376465,-7.515488147735596,-10.747138023376465,-14.456685066223145,-7.515488147735596,-7.515488147735596,-10.747138023376465,-10.747138023376465,-14.456685066223145,-10.274297714233398
nci_obs_001624,-5.291133403778076,-5.291133403778076,-6.5085930824279785,-4.845791816711426,-4.845791816711426,-5.308479309082031,-4.845801830291748,-4.845791816711426,-5.3084893226623535,-4.724742412567139,-4.771152973175049,-4.724742412567139,-4.771152973175049,-4.944965362548828,-4.724762439727783,-4.724742412567139,-4.771173000335693,-4.771152973175049,-4.944985389709473,-6.002326011657715
nci_obs_001625,-5.4424591064453125,-5.4424591064453125,-6.666601657867432,-4.957006454467773,-4.957006454467773,-5.420891761779785,-4.957016468048096,-4.957006454467773,-5.420901775360107,-4.808843612670898,-4.845530986785889,-4.808843612670898,-4.845530986785889,-4.998745441436768,-4.808863639831543,-4.808843612670898,-4.845551013946533,-4.845530986785889,-4.998765468597412,-6.1938042640686035
nci_obs_001626,-0.1705479472875595,-0.2022727131843567,-0.20361357927322388,-0.16702984273433685,-0.17383670806884766,-0.17383670806884766,-0.23696653544902802,-0.16849172115325928,-0.23696653544902802,-0.16733010113239288,-0.16733010113239288,-0.17954467236995697,-0.17954467236995697,-0.17954467236995697,-0.3001711368560791,-0.17353455722332,-0.3001711368560791,-0.17353455722332,-0.3001711368560791,-0.18376827239990234
nci_obs_001627,-8.517475128173828,-8.517475128173828,-13.474922180175781,-7.896788120269775,-7.896788120269775,-12.009392738342285,-7.896788120269775,-7.896788120269775,-12.009392738342285,-7.253136157989502,-10.56444263458252,-7.253136157989502,-10.56444263458252,-14.364019393920898,-7.253136157989502,-7.253136157989502,-10.56444263458252,-10.56444263458252,-14.364019393920898,-9.167119979858398
nci_obs_001628,-2.2502872943878174,-2.2503674030303955,-2.4121336936950684,-2.250277280807495,-2.250277280807495,-2.2502872943878174,-2.2503573894500732,-2.250277280807495,-2.250507354736328,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.250277280807495,-2.2502973079681396,-2.2504172325134277,-2.250277280807495,-2.2504172325134277,-2.250277280807495,-2.250927448272705,-2.4763550758361816
nci_obs_001629,-10.151641845703125,-10.151641845703125,-16.223155975341797,-9.173659324645996,-9.173659324645996,-14.278676986694336,-9.173659324645996,-9.173659324645996,-14.278676986694336,-8.20742416381836,-12.360130310058594,-8.20742416381836,-12.360130310058594,-17.09670639038086,-8.20742416381836,-8.20742416381836,-12.360130310058594,-12.360130310058594,-17.09670639038086,-11.143393516540527
nci_obs_001630,-11.47509479522705,-11.47509479522705,-18.654842376708984,-10.50706958770752,-10.50706958770752,-16.748777389526367,-10.50706958770752,-10.50706958770752,-16.748777389526367,-9.539009094238281,-14.841253280639648,-9.539009094238281,-14.841253280639648,-20.646493911743164,-9.539009094238281,-9.539009094238281,-14.841253280639648,-14.841253280639648,-20.646493911743164,-12.441261291503906
nci_obs_001631,-5.315698623657227,-5.315698623657227,-6.319350719451904,-4.977231502532959,-4.977231502532959,-5.311565399169922,-4.977231502532959,-4.977231502532959,-5.311565399169922,-4.924136638641357,-4.963314056396484,-4.924136638641357,-4.963314056396484,-5.13292121887207,-4.924136638641357,-4.924136638641357,-4.963314056396484,-4.963314056396484,-5.13292121887207,-5.945870876312256
nci_obs_001632,-10.699509620666504,-10.699509620666504,-18.523794174194336,-9.676703453063965,-9.676703453063965,-16.493682861328125,-9.676703453063965,-9.676703453063965,-16.493682861328125,-8.70174789428711,-14.494424819946289,-8.70174789428711,-14.494424819946289,-21.08739471435547,-8.70174789428711,-8.70174789428711,-14.494424819946289,-14.494424819946289,-21.08739471435547,-11.752033233642578
nci_obs_001633,-16.462739944458008,-16.462739944458008,-27.63102149963379,-15.566377639770508,-15.566377639770508,-27.63102149963379,-15.566377639770508,-15.566377639770508,-27.63102149963379,-14.700392723083496,-27.63102149963379,-14.700392723083496,-27.63102149963379,-27.63102149963379,-14.700392723083496,-14.700392723083496,-27.63102149963379,-27.63102149963379,-27.63102149963379,-17.393207550048828
nci_obs_001634,-13.216663360595703,-13.216663360595703,-27.63102149963379,-12.126312255859375,-12.126312255859375,-21.727712631225586,-12.126312255859375,-12.126312255859375,-21.727712631225586,-11.045472145080566,-19.65066146850586,-11.045472145080566,-19.65066146850586,-27.63102149963379,-11.045472145080566,-11.045472145080566,-19.65066146850586,-19.65066146850586,-27.63102149963379,-14.312273025512695
nci_obs_001635,-10.57622241973877,-10.57622241973877,-17.248088836669922,-9.859880447387695,-9.859880447387695,-15.683492660522461,-9.859880447387695,-9.859880447387695,-15.683492660522461,-9.061792373657227,-14.063253402709961,-9.061792373657227,-14.063253402709961,-19.592342376708984,-9.061792373657227,-9.061792373657227,-14.063253402709961,-14.063253402709961,-19.592342376708984,-11.254611015319824
nci_obs_001636,-4.116058349609375,-4.117318630218506,-4.118060111999512,-4.1160383224487305,-4.116058349609375,-4.116058349609375,-4.118780136108398,-4.116088390350342,-4.119243144989014,-4.1160383224487305,-4.1160383224487305,-4.116058349609375,-4.116058349609375,-4.116107940673828,-4.120016098022461,-4.116107940673828,-4.120016098022461,-4.116107940673828,-4.12083625793457,-4.1176886558532715
nci_obs_001637,-3.764482259750366,-3.770430326461792,-3.7707202434539795,-3.7644221782684326,-3.764482259750366,-3.764622211456299,-3.771658420562744,-3.7646021842956543,-3.772448778152466,-3.7644221782684326,-3.7644221782684326,-3.764632225036621,-3.764632225036621,-3.7646422386169434,-3.788776397705078,-3.7656030654907227,-3.788776397705078,-3.7656030654907227,-3.7887864112854004,-3.766854763031006
nci_obs_001638,-9.07580852508545,-9.07580852508545,-13.902945518493652,-8.187877655029297,-8.187877655029297,-12.125208854675293,-8.187877655029297,-8.187877655029297,-12.125208854675293,-7.319746017456055,-10.37611198425293,-7.319746017456055,-10.37611198425293,-13.878976821899414,-7.319746017456055,-7.319746017456055,-10.37611198425293,-10.37611198425293,-13.878976821899414,-9.975152969360352
nci_obs_001639,-5.041191101074219,-5.0412211418151855,-5.18578577041626,-5.01643705368042,-5.01643705368042,-5.019250869750977,-5.016547203063965,-5.01643705368042,-5.019421100616455,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.01643705368042,-5.016696929931641,-5.016627311706543,-5.01643705368042,-5.016987323760986,-5.01643705368042,-5.017597675323486,-5.254488468170166
nci_obs_001640,-6.433007717132568,-6.433007717132568,-8.588679313659668,-5.808634281158447,-5.808634281158447,-7.197676658630371,-5.808634281158447,-5.808634281158447,-7.197676658630371,-5.379400253295898,-6.0937299728393555,-5.379400253295898,-6.0937299728393555,-7.239706993103027,-5.379400253295898,-5.379400253295898,-6.0937299728393555,-6.0937299728393555,-7.239706993103027,-7.204208850860596
nci_obs_001641,-1.8263380527496338,-1.8335169553756714,-1.8363316059112549,-1.8257179260253906,-1.8265984058380127,-1.8265984058380127,-1.8331406116485596,-1.8266081809997559,-1.8405134677886963,-1.8256880044937134,-1.8257179260253906,-1.826248049736023,-1.8262780904769897,-1.8266781568527222,-1.845890998840332,-1.8265783786773682,-1.8459210395812988,-1.8266083002090454,-1.8463211059570313,-1.832661747932434
nci_obs_001642,-10.426745414733887,-10.426745414733887,-16.538616180419922,-9.434453010559082,-9.434453010559082,-14.563027381896973,-9.434453010559082,-9.434453010559082,-14.563027381896973,-8.478832244873047,-12.64458179473877,-8.478832244873047,-12.64458179473877,-17.437841415405273,-8.478832244873047,-8.478832244873047,-12.64458179473877,-12.64458179473877,-17.437841415405273,-11.434248924255371
nci_obs_001643,-0.8739166259765625,-0.8787097334861755,-0.8886551260948181,-0.8736065626144409,-0.8742868304252625,-0.874566912651062,-0.8800573945045471,-0.8737965822219849,-0.8863140344619751,-0.8735865950584412,-0.8736265897750854,-0.8739966154098511,-0.874626874923706,-0.8750176429748535,-0.8828293085098267,-0.8737565875053406,-0.8834595680236816,-0.8743868470191956,-0.8896726965904236,-0.8771128058433533
nci_obs_001644,-3.3312430381774902,-3.331342935562134,-3.33154296875,-3.331233024597168,-3.3312430381774902,-3.3312430381774902,-3.3314430713653564,-3.331233024597168,-3.3315930366516113,-3.331233024597168,-3.331233024597168,-3.331233024597168,-3.3312530517578125,-3.3312630653381348,-3.331463098526001,-3.331233024597168,-3.332003355026245,-3.3312430381774902,-3.3325538635253906,-3.331342935562134
nci_obs_001645,-5.724303722381592,-5.724303722381592,-7.095978260040283,-5.315056324005127,-5.315056324005127,-6.050395488739014,-5.315066337585449,-5.315056324005127,-6.050405502319336,-5.079481601715088,-5.326800346374512,-5.079481601715088,-5.326800346374512,-5.852899551391602,-5.079521656036377,-5.079481601715088,-5.326840400695801,-5.326800346374512,-5.852939605712891,-6.242683410644531
nci_obs_001646,-11.83619499206543,-11.83619499206543,-19.2965087890625,-10.930904388427734,-10.930904388427734,-17.49117088317871,-10.930904388427734,-10.930904388427734,-17.49117088317871,-10.002751350402832,-15.650433540344238,-10.002751350402832,-15.650433540344238,-21.778778076171875,-10.002751350402832,-10.002751350402832,-15.650433540344238,-15.650433540344238,-21.778778076171875,-12.706445693969727
nci_obs_001647,-3.139756202697754,-3.1413979530334473,-3.1649701595306396,-3.1358492374420166,-3.136059284210205,-3.136209487915039,-3.1374902725219727,-3.135829210281372,-3.1383419036865234,-3.1358091831207275,-3.13581919670105,-3.1359493732452393,-3.1359593868255615,-3.1360092163085938,-3.136969566345215,-3.1358091831207275,-3.1373705863952637,-3.13581919670105,-3.137420415878296,-3.2355029582977295
