endpoint_id,score_focal_hla__roc__regime_2100,score_focal_hla__roc__regime_2101,score_focal_hla__roc__regime_2127,score_focal_hla__roc__regime_2153,score_focal_hla__roc__regime_2154,score_focal_hla__roc__regime_2275,score_focal_hla__roc__regime_2277,score_focal_hla__roc__regime_2278,score_focal_hla__roc__regime_2279,score_focal_hla__roc__regime_2326,score_focal_hla__roc__regime_2450,score_focal_hla__roc__regime_2452,score_focal_hla__roc__regime_2453,score_focal_hla__roc__regime_2454,score_focal_hla__roc__regime_2476,score_focal_hla__roc__regime_2625,score_focal_hla__roc__regime_2629,score_focal_hla__roc__regime_2653,score_focal_hla__roc__regime_2676,score_focal_hla__roc__regime_2677
nci_obs_002314,-2.4518625736236572,-2.243220329284668,-2.1734554767608643,-2.158402919769287,-2.158402919769287,-2.1584129333496094,-2.158402919769287,-2.158402919769287,-2.158402919769287,-2.158402919769287,-2.158712863922119,-2.158402919769287,-2.158402919769287,-2.158402919769287,-2.158402919769287,-2.1630637645721436,-2.158402919769287,-2.158402919769287,-2.1584129333496094,-2.158402919769287
nci_obs_002315,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598,-11.127877235412598
nci_obs_002316,-7.854905605316162,-7.85255241394043,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818,-7.852502346038818
nci_obs_002317,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914,-10.600778579711914
nci_obs_002318,-1.6539008617401123,-1.3350169658660889,-1.24616277217865,-1.129367470741272,-1.1278762817382813,-1.1281262636184692,-1.1278762817382813,-1.1278762817382813,-1.1278762817382813,-1.1278762817382813,-1.1326074600219727,-1.1278762817382813,-1.1278762817382813,-1.1278762817382813,-1.1278762817382813,-1.1685917377471924,-1.1278762817382813,-1.1278762817382813,-1.1280863285064697,-1.1278762817382813
nci_obs_002319,-7.66690731048584,-7.656691551208496,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764,-7.656291484832764
nci_obs_002320,-3.7784554958343506,-3.7575297355651855,-3.756178855895996,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.7561888694763184,-3.756168842315674,-3.756168842315674,-3.756168842315674,-3.756168842315674
nci_obs_002321,-8.737916946411133,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292,-8.7378568649292
nci_obs_002322,-1.7810338735580444,-1.6387765407562256,-1.6154801845550537,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6139088869094849,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.61488938331604,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958,-1.6138688325881958
nci_obs_002323,-9.260563850402832,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668,-9.260554313659668
nci_obs_002324,-4.309769153594971,-4.160699367523193,-4.133153438568115,-4.132422924041748,-4.132422924041748,-4.1338043212890625,-4.132422924041748,-4.132422924041748,-4.132422924041748,-4.132422924041748,-4.135197162628174,-4.132422924041748,-4.132422924041748,-4.132422924041748,-4.132422924041748,-4.145508289337158,-4.132422924041748,-4.132422924041748,-4.132573127746582,-4.132422924041748
nci_obs_002325,-8.009678840637207,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754,-8.009629249572754
nci_obs_002326,-8.065814971923828,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938,-8.065414428710938
nci_obs_002327,-1.4636212587356567,-1.2902939319610596,-1.2097492218017578,-1.1974438428878784,-1.1974438428878784,-1.1975038051605225,-1.1974438428878784,-1.1974438428878784,-1.1974438428878784,-1.1974438428878784,-1.1983942985534668,-1.1974438428878784,-1.1974438428878784,-1.1974438428878784,-1.1974438428878784,-1.204216718673706,-1.1974438428878784,-1.1974438428878784,-1.197463870048523,-1.1974438428878784
nci_obs_002328,-6.409714221954346,-6.388682842254639,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.388132572174072,-6.38812255859375,-6.38812255859375,-6.38812255859375,-6.38812255859375
nci_obs_002329,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469,-14.186515808105469
nci_obs_002330,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723,-11.009499549865723
nci_obs_002331,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309,-15.932524681091309
nci_obs_002332,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637,-10.853930473327637
nci_obs_002333,-8.799359321594238,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082,-8.79911994934082
nci_obs_002334,-9.894224166870117,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953,-9.894214630126953
nci_obs_002335,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254,-10.924546241760254
nci_obs_002336,-7.615038871765137,-7.611502170562744,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324,-7.611422538757324
nci_obs_002337,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041,-14.49575138092041
nci_obs_002338,-0.9171164631843567,-0.7902383208274841,-0.7683456540107727,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.7681456208229065,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.7685757279396057,-0.768125593662262,-0.768125593662262,-0.768125593662262,-0.768125593662262
nci_obs_002339,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277,-14.254904747009277
nci_obs_002340,-9.140054702758789,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309,-9.140044212341309
nci_obs_002341,-9.665294647216797,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672,-9.665264129638672
nci_obs_002342,-1.781725525856018,-1.7121765613555908,-1.7031244039535522,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7030143737792969,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7036646604537964,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974,-1.7029744386672974
nci_obs_002343,-4.958480358123779,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426,-4.958340644836426
nci_obs_002344,-7.496860027313232,-7.495178699493408,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764,-7.495158672332764
nci_obs_002345,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125,-15.62628173828125
nci_obs_002346,-9.308440208435059,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191,-9.308320045471191
nci_obs_002347,-8.461989402770996,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039,-8.461648941040039
nci_obs_002348,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469,-13.812736511230469
nci_obs_002349,-2.740187168121338,-2.5284535884857178,-2.427694082260132,-2.3751697540283203,-2.3751697540283203,-2.375539779663086,-2.3751697540283203,-2.3751697540283203,-2.3751697540283203,-2.3751697540283203,-2.3786559104919434,-2.3751697540283203,-2.3751697540283203,-2.3751697540283203,-2.3751797676086426,-2.399954319000244,-2.3751697540283203,-2.3751697540283203,-2.3753697872161865,-2.3751697540283203
nci_obs_002350,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234,-13.992305755615234
nci_obs_002351,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715,-14.516242027282715
nci_obs_002352,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145,-14.521382331848145
nci_obs_002353,-9.479171752929688,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043,-9.479151725769043
nci_obs_002354,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469,-12.290031433105469
nci_obs_002355,-2.5796613693237305,-2.1701977252960205,-2.0807077884674072,-1.8643912076950073,-1.858027458190918,-1.8638083934783936,-1.858027458190918,-1.858027458190918,-1.858027458190918,-1.858027458190918,-1.8659000396728516,-1.858027458190918,-1.858027458190918,-1.858027458190918,-1.858027458190918,-1.8904876708984375,-1.858027458190918,-1.858027458190918,-1.858847737312317,-1.8580374717712402
nci_obs_002356,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727,-14.047510147094727
nci_obs_002357,-7.619048595428467,-7.59091854095459,-7.5895676612854,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589687347412109,-7.589547634124756,-7.589547634124756,-7.589547634124756,-7.589547634124756
nci_obs_002358,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738,-11.897870063781738
nci_obs_002359,-8.365814208984375,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387,-8.365344047546387
nci_obs_002360,-9.656028747558594,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543,-9.65601921081543
nci_obs_002361,-7.079631328582764,-6.861250877380371,-6.831327438354492,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827249050140381,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.828179836273193,-6.827239036560059,-6.827239036560059,-6.827239036560059,-6.827239036560059
nci_obs_002362,-9.346071243286133,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004,-9.345871925354004
nci_obs_002363,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855,-15.895853996276855
nci_obs_002364,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953,-17.528247833251953
nci_obs_002365,-8.57344913482666,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852,-8.573419570922852
nci_obs_002366,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168,-10.446955680847168
nci_obs_002367,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375,-15.257659912109375
nci_obs_002368,-9.042791366577148,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984,-9.042781829833984
nci_obs_002369,-7.062100410461426,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082,-7.061650276184082
nci_obs_002370,-10.392070770263672,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508,-10.392061233520508
nci_obs_002371,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945,-13.070634841918945
nci_obs_002372,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645,-15.266133308410645
nci_obs_002373,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855,-12.658305168151855
nci_obs_002374,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152,-12.844717979431152
nci_obs_002375,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824,-10.758517265319824
nci_obs_002376,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441,-10.684113502502441
nci_obs_002377,-7.238804340362549,-7.228729724884033,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785,-7.2283196449279785
nci_obs_002378,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793,-11.29774284362793
nci_obs_002379,-8.153653144836426,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998,-8.15345287322998
nci_obs_002380,-9.275642395019531,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723,-9.275612831115723
nci_obs_002381,-6.014382362365723,-6.013351917266846,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523,-6.013341903686523
nci_obs_002382,-6.5336456298828125,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625,-6.533355712890625
nci_obs_002383,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457,-9.170140266418457
nci_obs_002384,-8.757732391357422,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777,-8.757712364196777
