endpoint_id,score_focal_hla__logmeanexp,score_focal_hla__logsumexp,score_focal_hla__max,score_focal_hla__mean,score_focal_hla__median,score_focal_hla__top_frac_mean_frac0p01,score_focal_hla__top_frac_mean_frac0p02,score_focal_hla__top_frac_mean_frac0p05,score_focal_hla__top_k_logsumexp_k10,score_focal_hla__top_k_logsumexp_k2,score_focal_hla__top_k_mean_k2,score_focal_hla__top_k_mean_k3,score_full_hla__logmeanexp,score_full_hla__logsumexp,score_full_hla__max,score_full_hla__mean,score_full_hla__median,score_full_hla__top_frac_mean_frac0p01,score_full_hla__top_frac_mean_frac0p02,score_full_hla__top_frac_mean_frac0p05,score_full_hla__top_k_logsumexp_k10,score_full_hla__top_k_logsumexp_k2,score_full_hla__top_k_mean_k2,score_full_hla__top_k_mean_k3,score_full_q_mono_pn__logmeanexp,score_full_q_mono_pn__logsumexp,score_full_q_mono_pn__max,score_full_q_mono_pn__mean,score_full_q_mono_pn__median,score_full_q_mono_pn__top_frac_mean_frac0p01,score_full_q_mono_pn__top_frac_mean_frac0p02,score_full_q_mono_pn__top_frac_mean_frac0p05,score_full_q_mono_pn__top_k_logsumexp_k10,score_full_q_mono_pn__top_k_logsumexp_k2,score_full_q_mono_pn__top_k_mean_k2,score_full_q_mono_pn__top_k_mean_k3,score_mono_q_full_pn__logmeanexp,score_mono_q_full_pn__logsumexp,score_mono_q_full_pn__max,score_mono_q_full_pn__mean,score_mono_q_full_pn__median,score_mono_q_full_pn__top_frac_mean_frac0p01,score_mono_q_full_pn__top_frac_mean_frac0p02,score_mono_q_full_pn__top_frac_mean_frac0p05,score_mono_q_full_pn__top_k_logsumexp_k10,score_mono_q_full_pn__top_k_logsumexp_k2,score_mono_q_full_pn__top_k_mean_k2,score_mono_q_full_pn__top_k_mean_k3,score_old_monoallelic__logmeanexp,score_old_monoallelic__logsumexp,score_old_monoallelic__max,score_old_monoallelic__mean,score_old_monoallelic__median,score_old_monoallelic__top_frac_mean_frac0p01,score_old_monoallelic__top_frac_mean_frac0p02,score_old_monoallelic__top_frac_mean_frac0p05,score_old_monoallelic__top_k_logsumexp_k10,score_old_monoallelic__top_k_logsumexp_k2,score_old_monoallelic__top_k_mean_k2,score_old_monoallelic__top_k_mean_k3,score_full_hla__self_gated_hillq_pdac_selected,score_focal_hla__self_gated_hillq_pdac_selected,score_old_monoallelic__self_gated_hillq_pdac_selected,score_mono_q_full_pn__self_gated_hillq_pdac_selected,score_full_q_mono_pn__self_gated_hillq_pdac_selected,score_full_hla__self_gated_hillq_all_contexts_selected,score_focal_hla__self_gated_hillq_all_contexts_selected,score_old_monoallelic__self_gated_hillq_all_contexts_selected,score_mono_q_full_pn__self_gated_hillq_all_contexts_selected,score_full_q_mono_pn__self_gated_hillq_all_contexts_selected
pdac.83f2d92c94ce21a352b38b1cd7edecbda12dc0cdd890f7b6321a9769a6feedc3,-3.320608,0.869047,-0.39539123,-20.362204,-27.631021,-0.39539123,-0.66820633,-0.99882036,0.82142603,0.06170224,-0.66820633,-0.80908936,-3.3027034,0.8869515,-0.39539123,-20.244602,-27.631021,-0.39539123,-0.6694449,-0.96799225,0.8327434,0.06079411,-0.6694449,-0.8117593,-3.392126,0.79752886,-0.3954112,-20.279932,-27.631021,-0.3954112,-0.7318392,-1.0882951,0.74396145,0.01686348,-0.7318392,-0.9677131,-2.4166362,1.7730186,-0.11334552,-19.787985,-27.631021,-0.11334552,-0.22480002,-0.30846572,1.6158206,0.4745454,-0.22480002,-0.27094758,-2.4173164,1.7723384,-0.11332549,-19.799726,-27.631021,-0.11332549,-0.21937037,-0.29859173,1.6253015,0.47938907,-0.21937037,-0.266617,-0.39539122996808074,-0.3953912299672296,-0.11332548995344682,-0.1133455199534237,-0.3954111999698646,-0.3953912299632444,-0.39539122996375753,-0.11332548997297574,-0.11334551910786814,-0.395411199965807
pdac.85c36a035e609f8eded25542b8441ecb28fcb348513ca2142e33662af200ec81,-5.1321697,-1.548651,-2.5078034,-22.434525,-27.631021,-2.5078034,-2.5078034,-2.7358408,-1.548651,-2.0169153,-2.7358408,-2.991887,-4.6259413,-1.0424225,-1.8002678,-22.362553,-27.631021,-1.8002678,-1.8002678,-2.1699634,-1.0424225,-1.4099809,-2.1699634,-2.4158986,-4.334227,-0.7507082,-1.4955504,-22.324665,-27.631021,-1.4955504,-1.4955504,-1.8013746,-0.7507082,-1.0621744,-1.8013746,-2.0833418,-3.5366828,0.04683605,-0.957122,-22.080439,-27.631021,-0.957122,-0.957122,-1.1117418,0.04683605,-0.40668827,-1.1117418,-1.3185856,-3.2480338,0.33548516,-0.65240455,-22.041344,-27.631021,-0.65240455,-0.65240455,-0.743153,0.33548516,-0.045893796,-0.743153,-0.9859954,-1.2714328102660473,-1.740614890708346,-0.30038555604362394,-0.40741056661382447,-1.100593452062388,-1.0634737847197178,-1.5752941592296863,-0.1500196877801427,-0.1526402850108169,-0.9518842782268802
pdac.8b5b183554faeba4aef48db5d679d93b7a445cfb34a3d1e24be04f9b066b18d8,-4.144091,-0.9660372,-1.5685376,-19.883404,-27.631021,-1.5685376,-1.5685376,-1.8045795,-0.9660372,-1.0838293,-1.8045795,-2.571405,-4.1107635,-0.9327099,-1.5742073,-19.815514,-27.631021,-1.5742073,-1.5742073,-1.8103418,-0.9327099,-1.0895702,-1.8103418,-2.513717,-4.281638,-1.103584,-1.784103,-19.823229,-27.631021,-1.784103,-1.784103,-2.0210855,-1.103584,-1.3001169,-2.0210855,-2.6480153,-2.732058,0.4459958,-0.65239096,-19.164288,-27.631021,-0.65239096,-0.65239096,-0.81972885,0.4459958,-0.11264557,-0.81972885,-0.9942373,-2.7066946,0.47135937,-0.63035345,-19.15145,-27.631021,-0.63035345,-0.63035345,-0.7975118,0.47135937,-0.09045828,-0.7975118,-0.9713861,-1.2016531265269719,-1.2541507453285683,-0.29971321627877484,-0.3974886074746491,-1.3282570944169305,-0.959438949170119,-0.9911414144141404,-0.14996152534608923,-0.14984557589200437,-1.13193891624921
pdac.8b60c481a94047662b09a4928c1846b5f9aef06fe283100469ee59e43e308d08,-7.4026403,-5.610881,-6.0122967,-20.542337,-27.631021,-6.0122967,-6.0122967,-6.0122967,-5.610881,-5.610881,-6.3649693,-13.453653,-7.136577,-5.3448176,-5.641817,-20.478262,-27.631021,-5.641817,-5.641817,-5.641817,-5.3448176,-5.3448176,-6.1727433,-13.325502,-6.3684773,-4.576718,-5.186545,-20.178566,-27.631021,-5.186545,-5.186545,-5.186545,-4.576718,-4.576718,-5.2736545,-12.72611,-5.6582274,-3.866468,-4.2656655,-19.961248,-27.631021,-4.2656655,-4.2656655,-4.2656655,-3.866468,-3.866468,-4.6217003,-12.291473,-4.817193,-3.0254333,-3.634829,-19.661484,-27.631021,-3.634829,-3.634829,-3.634829,-3.0254333,-3.0254333,-3.722411,-11.691948,-5.528405124370385,-5.823685772354012,-3.356749151021382,-4.134272913898908,-4.883361336817911,-5.394317435495907,-5.67778371704515,-3.1269992649540015,-3.933000916787238,-4.6783558959436204
pdac.8c2d9eb467d3d49b9aae337c018c7bff2c169ad58e9dcaf7ad138b3a1d37c2e1,-3.9260378,0.35062847,-1.0864283,-22.039974,-27.631021,-1.0864283,-1.1175172,-1.4274186,0.33789226,-0.42388692,-1.1175172,-1.2355411,-3.8892806,0.38738552,-1.0408986,-21.947737,-27.631021,-1.0408986,-1.094768,-1.4083984,0.36462906,-0.4001706,-1.094768,-1.2202578,-4.007022,0.2696442,-1.078849,-21.96587,-27.631021,-1.078849,-1.2917964,-1.5237818,0.24557915,-0.5761453,-1.2917964,-1.3693665,-2.9468784,1.3297876,-0.3802298,-21.625708,-27.631021,-0.3802298,-0.41214675,-0.59194267,1.2792231,0.28150967,-0.41214675,-0.47722387,-2.9266586,1.3500077,-0.37374032,-21.627424,-27.631021,-0.37374032,-0.40961707,-0.58173287,1.302936,0.28417355,-0.40961707,-0.4732294,-1.0408985999647897,-1.0864282999634929,-0.2959757159891311,-0.37638978794264394,-1.0788489999660773,-0.6498729886508674,-0.6497482861424184,-0.1495982701540791,-0.14687498150492978,-0.9462400993120972
pdac.8d845c0381f88a6563e8bd9344b5463731fc016524b852184cf194cc2dcdf367,-4.918486,-2.7212615,-3.2888052,-19.792854,-27.631021,-3.2888052,-3.2888052,-3.2888052,-2.7212615,-2.7991233,-3.5183988,-4.11652,-4.8241525,-2.6269279,-3.1402972,-19.77218,-27.631021,-3.1402972,-3.1402972,-3.1402972,-2.6269279,-2.6989257,-3.4348366,-4.0545006,-3.673809,-1.4765844,-2.058804,-19.375399,-27.631021,-2.058804,-2.058804,-2.058804,-1.4765844,-1.5559884,-2.2716098,-2.8641503,-3.8739285,-1.676704,-2.2573626,-19.421173,-27.631021,-2.2573626,-2.2573626,-2.2573626,-1.676704,-1.7799519,-2.5029597,-3.0014753,-2.7170515,-0.5198268,-1.1757593,-19.024353,-27.631021,-1.1757593,-1.1757593,-1.1757593,-0.5198268,-0.6331098,-1.339623,-1.8110152,-2.869885354049007,-2.955817635269947,-0.8602281583186382,-2.001599781956064,-1.7295642408537764,-2.6839688037495977,-2.7843219926357765,-0.5927081887884493,-1.7412216536982659,-1.541275528456404
pdac.8db3399404d961555464c95439b25c8b76cbe04671182579e245aaaaad66b3bc,-4.6162043,-1.215007,-1.4292024,-23.047949,-27.631021,-1.4292024,-1.4292024,-2.4025905,-1.215007,-1.2957792,-2.4025905,-3.0325074,-4.5648627,-1.1636653,-1.4304821,-22.916151,-27.631021,-1.4304821,-1.4304821,-2.3112233,-1.1636653,-1.2719496,-2.3112233,-2.9733918,-4.585436,-1.1842383,-1.4501737,-22.931355,-27.631021,-1.4501737,-1.4501737,-2.316404,-1.1842383,-1.2873335,-2.316404,-2.982057,-3.4215944,-0.020396873,-0.58562785,-22.582798,-27.631021,-0.58562785,-0.58562785,-1.1025733,-0.020396873,-0.28136852,-1.1025733,-1.4800023,-3.4290206,-0.027823096,-0.5709191,-22.595251,-27.631021,-0.5709191,-0.5709191,-1.0864682,-0.027823096,-0.26592642,-1.0864682,-1.5188717,-1.3256052896894923,-1.322411053787318,-0.3433329932144792,-0.4042545789146735,-1.3289994314523152,-1.1725592099909532,-1.222146764553758,-0.15029710787440287,-0.15229596560340306,-1.1931028493717781
pdac.8dff71c8dfb3212d798bff5e81eeac66a5535b0aa6877ae0e3785e61b562f0a9,-6.962243,-2.9732592,-3.7818837,-22.290344,-27.631021,-3.7818837,-4.211276,-4.4384933,-2.9805245,-3.428641,-4.211276,-4.4384933,-6.110733,-2.1217492,-3.2315798,-21.92984,-27.631021,-3.2315798,-3.3642993,-3.7647474,-2.1471663,-2.6623707,-3.3642993,-3.7647474,-6.2299986,-2.2410147,-3.3817525,-21.954464,-27.631021,-3.3817525,-3.473254,-3.8132505,-2.2638135,-2.7759264,-3.473254,-3.8132505,-4.540206,-0.5512217,-1.8551812,-21.464884,-27.631021,-1.8551812,-1.8930949,-2.2151928,-0.5964913,-1.1992291,-1.8930949,-2.2151928,-4.6244645,-0.63548046,-1.7374717,-21.489323,-27.631021,-1.7374717,-2.000588,-2.261907,-0.6729145,-1.2732178,-2.000588,-2.261907,-2.341798478332112,-3.1218261438530024,-1.0015717344634845,-0.905187829709129,-2.438951576219469,-2.142301492874494,-2.988233841178457,-0.6558876654152054,-0.5753691129380428,-2.262139565075666
pdac.90a1713192200a1dcd25fd01f7a5218b22e1b68a4e7c99292bdb285992bc3c88,-4.908831,-0.81448656,-1.6004827,-22.75499,-27.631021,-1.6004827,-1.6467624,-2.1647267,-0.8157492,-0.9525447,-1.6467624,-2.1647267,-4.7906218,-0.696277,-1.496518,-22.511606,-27.631021,-1.496518,-1.5484376,-2.0702724,-0.70064163,-0.8539432,-1.5484376,-2.0702724,-4.2908664,-0.19652165,-1.023123,-22.4302,-27.631021,-1.023123,-1.0676353,-1.5845667,-0.2006074,-0.37349784,-1.0676353,-1.5845667,-3.8555129,0.23883185,-0.74464583,-22.129711,-27.631021,-0.74464583,-0.76886106,-1.0669063,0.22941603,-0.075420715,-0.76886106,-1.0669063,-3.3391447,0.75519985,-0.26908854,-22.048197,-27.631021,-0.26908854,-0.2859015,-0.57905823,0.7470744,0.40738702,-0.2859015,-0.57905823,-1.2002047746897442,-1.2522826041382005,-0.2690885398089288,-0.40093778651703305,-1.0231229999682525,-0.7096143699690989,-0.827586470881744,-0.14957256215595222,-0.15079361475385988,-0.9461424135772445
pdac.911bb1043c8e68010d9dffdcc0f5f61ac56898060ed868256da258864f853a48,-5.816981,-3.3320742,-3.5536091,-20.262087,-27.631021,-3.5536091,-3.5536091,-3.5536091,-3.3320742,-3.4286225,-4.5618114,-5.0719767,-5.7673464,-3.28244,-3.5330706,-20.226389,-27.631021,-3.5330706,-3.5330706,-3.5330706,-3.28244,-3.388581,-4.463788,-4.948338,-4.7252746,-2.240368,-2.474092,-19.891436,-27.631021,-2.474092,-2.474092,-2.474092,-2.240368,-2.3403335,-3.446139,-3.9447284,-4.5710654,-2.0861588,-2.3892288,-19.789347,-27.631021,-2.3892288,-2.3892288,-2.3892288,-2.0861588,-2.2138581,-3.2151723,-3.660434,-3.5216565,-1.03675,-1.3170965,-19.452188,-27.631021,-1.3170965,-1.3170965,-1.3170965,-1.03675,-1.156527,-2.1909318,-2.6524198,-3.439431889267193,-3.4428616980956717,-1.2485579271144478,-2.3099903270281805,-2.3769634807147995,-3.3033257651477586,-3.3505354780915284,-1.060112217544666,-2.1114145721867845,-2.259844810840386
pdac.91e2b3043c84478e106f3ebeb3fb9679cd4699f0b51038406d63b2ef6eb5e7f3,-6.8952875,-3.717234,-4.456543,-23.155622,-27.631021,-4.456543,-4.456543,-4.5384564,-3.717234,-3.841958,-4.5384564,-5.1099977,-5.862892,-2.684838,-3.841167,-22.783104,-27.631021,-3.841167,-3.841167,-3.979668,-2.684838,-3.27696,-3.979668,-4.111991,-6.1209917,-2.9429379,-3.9355211,-22.860044,-27.631021,-3.9355211,-3.9355211,-4.020521,-2.9429379,-3.3237658,-4.020521,-4.359864,-3.80475,-0.626696,-1.58985,-22.391869,-27.631021,-1.58985,-1.58985,-1.6648419,-0.626696,-0.96888536,-1.6648419,-2.0011122,-4.2842627,-1.1062088,-2.2293518,-22.468544,-27.631021,-2.2293518,-2.2293518,-2.3295538,-1.1062088,-1.6313949,-2.3295538,-2.4397745,-2.9457493269096435,-3.9709347403642568,-1.471517711426174,-0.994319506736467,-3.1953428278016,-2.7330184835815903,-3.74803847585511,-1.153006439868246,-0.6668274234513935,-2.9842955237042625
pdac.923920cfd303f026516e61bbddd01eb7d39d6b7287bdb70e6537755e5055d8b2,-3.3579905,0.91867566,-0.7511088,-20.980944,-27.631021,-0.7511088,-0.7727947,-0.9544467,0.8699895,-0.07941242,-0.7727947,-0.8563513,-3.323938,0.9527284,-0.7575179,-20.835659,-27.631021,-0.7575179,-0.7807346,-0.9585135,0.8717241,-0.087317936,-0.7807346,-0.861756,-3.392173,0.8844931,-0.94160706,-20.833963,-27.631021,-0.94160706,-0.96336544,-1.0560882,0.79739475,-0.2699816,-0.96336544,-0.98757154,-2.2629488,2.0137174,-0.18283454,-20.381905,-27.631021,-0.18283454,-0.21388547,-0.26615098,1.8123544,0.47974372,-0.21388547,-0.23378542,-2.2536209,2.0230453,-0.17015676,-20.368782,-27.631021,-0.17015676,-0.19968686,-0.2556627,1.8410815,0.49389628,-0.19968686,-0.2220086,-0.7575178999560022,-0.751108799956389,-0.17015675997164514,-0.1828345399715899,-0.941607059952186,-0.6496435940478362,-0.6491540788597907,-0.1490155797082906,-0.14319489318488934,-0.9388970171830482
pdac.93759db95862e494cbb230910d31eded7d8aced273af00a1584a54a90c50685e,-7.8589425,-6.067183,-6.067183,-24.037048,-27.631021,-6.067183,-6.067183,-6.067183,-6.067183,-6.067183,-16.849102,-20.443075,-7.327893,-5.5361333,-5.5361333,-23.94854,-27.631021,-5.5361333,-5.5361333,-5.5361333,-5.5361333,-5.5361333,-16.583578,-20.266058,-6.605712,-4.8139524,-4.8139524,-23.828176,-27.631021,-4.8139524,-4.8139524,-4.8139524,-4.8139524,-4.8139524,-16.222486,-20.025331,-5.9934154,-4.201656,-4.201656,-23.726128,-27.631021,-4.201656,-4.201656,-4.201656,-4.201656,-4.201656,-15.916339,-19.821234,-5.2712345,-3.479475,-3.479475,-23.605764,-27.631021,-3.479475,-3.479475,-3.479475,-3.479475,-3.479475,-15.555248,-19.580505,-5.5361333,-6.067183,-3.479475,-4.201656,-4.8139524,-5.536133298975971,-6.067182998230326,-3.479474999898617,-4.20165599975647,-4.81395239951868
pdac.98bee05530f247f34f74f2f374b644573e1194759f603dfa167946c42584bc7d,-3.7165828,0.71423393,-0.3611483,-20.306995,-27.631021,-0.3611483,-0.77105725,-1.3438166,0.6239973,0.003850232,-0.77105725,-1.0158056,-3.671436,0.7593806,-0.36264443,-20.273882,-27.631021,-0.36264443,-0.7747075,-1.3343878,0.66005385,0.0010385818,-0.7747075,-1.0186584,-3.8028321,0.6279845,-0.7031477,-20.28527,-27.631021,-0.7031477,-0.94343257,-1.4832425,0.5151445,-0.22169055,-0.94343257,-1.1360509,-2.4777005,1.9531162,-0.122693926,-19.685526,-27.631021,-0.122693926,-0.20146552,-0.34842038,1.7106576,0.49478093,-0.20146552,-0.24005713,-2.4642851,1.9665315,-0.09586891,-19.677816,-27.631021,-0.09586891,-0.20251065,-0.34415177,1.7211999,0.49631202,-0.20251065,-0.23995431,-0.36264442997246876,-0.36114829997205705,-0.0958689099738041,-0.12269392597358258,-0.7031476999656132,-0.36264442996773355,-0.3611482999690748,-0.09586890997034542,-0.1226936904144296,-0.7031476999617201
pdac.991e2e08ce3a9b754930fead1abe83576a5ada57e5222082c9981182a0a71ee9,-4.8334007,-1.2498819,-1.4791272,-20.78551,-27.631021,-1.4791272,-1.4791272,-2.5962648,-1.2501037,-1.3774105,-2.5962648,-3.044173,-4.599497,-1.015978,-1.4661027,-20.118845,-27.631021,-1.4661027,-1.4661027,-2.2100966,-1.0196171,-1.2624873,-2.2100966,-2.6344218,-4.3132534,-0.7297342,-1.2197123,-20.24979,-27.631021,-1.2197123,-1.2197123,-1.9836988,-0.7313086,-1.023344,-1.9836988,-2.2736757,-3.36298,0.220539,-0.7120368,-19.504131,-27.631021,-0.7120368,-0.7120368,-0.9456849,0.21310776,-0.22548679,-0.9456849,-1.2646706,-3.147358,0.43616107,-0.46470588,-19.63505,-27.631021,-0.46470588,-0.46470588,-0.77178395,0.4326772,-0.032211196,-0.77178395,-0.9036077,-1.2133984791176622,-1.3545557663364054,-0.29886861275666443,-0.4008082076425994,-1.0997355369773165,-1.0284814609493425,-1.256249830270706,-0.14987685042681897,-0.15082912451667901,-0.9504485143607189
pdac.9b37ec58c54544ec51547c037e145283ccd3c1b78b088bc44f5a05e92d001b3c,-5.275078,-1.6915591,-2.567308,-21.38676,-27.631021,-2.567308,-2.567308,-2.828309,-1.6915591,-2.101481,-2.828309,-3.1369715,-5.0693398,-1.4858205,-2.5458922,-21.122774,-27.631021,-2.5458922,-2.5458922,-2.8176713,-1.4858205,-2.088038,-2.8176713,-3.1023228,-5.1670346,-1.5835158,-2.5458024,-21.202255,-27.631021,-2.5458024,-2.5458024,-2.8175564,-1.5835158,-2.0879297,-2.8175564,-3.100304,-3.4142556,0.16926333,-1.1137908,-20.639975,-27.631021,-1.1137908,-1.1137908,-1.2286777,0.16926333,-0.52894557,-1.2286777,-1.415058,-3.6662543,-0.08273521,-1.1133707,-20.719425,-27.631021,-1.1133707,-1.1133707,-1.4504297,-0.08273521,-0.7015222,-1.4504297,-1.7485231,-1.6930483125690152,-1.8673373617611835,-0.45044551711904846,-0.4047166035132087,-1.775339678779039,-1.5152668743650577,-1.7158853834942038,-0.15068171756182097,-0.15207413705402095,-1.610245946344009
pdac.9d779dab9c3d5329c48d17596346d7b80a46905fcbec7c9b0c8d12a872cf258c,-5.2396584,-2.0616045,-2.3054216,-23.736635,-27.631021,-2.3054216,-2.3054216,-3.1763453,-2.0616045,-2.1439862,-3.1763453,-3.7842937,-5.2119036,-2.0338497,-2.2683084,-23.750402,-27.631021,-2.2683084,-2.2683084,-3.1312408,-2.0338497,-2.104474,-3.1312408,-3.7541978,-4.8107185,-1.6326649,-1.8462578,-23.698662,-27.631021,-1.8462578,-1.8462578,-2.7190325,-1.6326649,-1.6853735,-2.7190325,-3.4812932,-4.128163,-0.9501092,-1.2760696,-23.524788,-27.631021,-1.2760696,-1.2760696,-1.9776266,-0.9501092,-1.0562674,-1.9776266,-2.5279295,-3.7220716,-0.5440177,-0.8417003,-23.471657,-27.631021,-0.8417003,-0.8417003,-1.5530945,-0.5440177,-0.6257498,-1.5530945,-2.2440135,-2.1858816347188643,-2.1809372213355633,-0.7650580343474251,-1.1853984132146265,-1.7650842371404638,-2.043618836324486,-2.071763579548959,-0.5564211305668445,-0.9636908615067266,-1.6415646454553046
pdac.9e7bcbfac09cc4a8030215ea00229e011d0da56747f8944c551b3b6ded533d9c,-4.3975124,-0.30316797,-1.6208057,-18.824888,-27.631021,-1.6208057,-1.8787817,-2.1402824,-0.4221696,-1.1527214,-1.8787817,-2.1402824,-4.0935645,0.0007800258,-1.5678588,-18.590189,-27.631021,-1.5678588,-1.6444843,-1.7888533,-0.11498029,-0.9484042,-1.6444843,-1.7888533,-4.071137,0.023207635,-1.4860221,-18.607038,-27.631021,-1.4860221,-1.6044469,-1.7548068,-0.08363641,-0.90430385,-1.6044469,-1.7548068,-2.482282,1.6120627,-0.25865158,-17.858831,-27.631021,-0.25865158,-0.3889926,-0.44197378,1.4541981,0.31262502,-0.3889926,-0.44197378,-2.4553347,1.63901,-0.24429105,-17.858814,-27.631021,-0.24429105,-0.35517523,-0.39216328,1.4936101,0.34410706,-0.35517523,-0.39216328,-1.1994418399732787,-1.2473868832294288,-0.24429104995352482,-0.2586515799539403,-1.0994989879073902,-0.650051101493915,-0.6503402647267957,-0.14937789532490203,-0.14534586638010794,-0.9490304100986973
pdac.9f6a4401a133c568cdcb87425a73497fdf4871e3a9b30b12aedc3fe16fa6a719,-7.2815313,-3.2925472,-4.4613805,-23.002424,-27.631021,-4.4613805,-4.5253077,-4.7336726,-3.3004565,-3.8301184,-4.5253077,-4.7336726,-6.2756996,-2.2867157,-3.4761827,-22.682013,-27.631021,-3.4761827,-3.7782598,-3.8882132,-2.3092306,-3.040165,-3.7782598,-3.8882132,-6.3490415,-2.3600574,-3.64084,-22.738987,-27.631021,-3.64084,-3.7055404,-3.835344,-2.3732934,-3.0103016,-3.7055404,-3.835344,-4.744435,-0.7554508,-2.2466145,-22.292631,-27.631021,-2.2466145,-2.3437734,-2.4325097,-0.78797513,-1.6459136,-2.3437734,-2.4325097,-4.832604,-0.8436199,-2.2982552,-22.349424,-27.631021,-2.2982552,-2.3151748,-2.3525908,-0.86098254,-1.6218845,-2.3151748,-2.3525908,-2.496521745243256,-3.481038290675955,-1.1832561363192653,-1.091127466954593,-2.579724658660017,-2.3087430026835447,-3.31419221372996,-0.8705575776207599,-0.7830649411519374,-2.383775609269558
pdac.9fc83182c7fbb8cc05f6223f13f9d796b226424fc11d6a2566c3759dfe8cf0c7,-7.3979087,-4.219855,-4.5903807,-24.076391,-27.631021,-4.5903807,-4.5903807,-5.1357946,-4.219855,-4.300747,-5.1357946,-5.8888793,-6.675372,-3.4973183,-4.331264,-23.903824,-27.631021,-4.331264,-4.331264,-4.4628525,-3.4973183,-3.7610726,-4.4628525,-4.6719565,-6.8262587,-3.6482046,-4.337591,-23.915798,-27.631021,-4.337591,-4.337591,-4.5453825,-3.6482046,-3.8308003,-4.5453825,-5.052554,-5.33447,-2.1564162,-2.9338515,-23.684296,-27.631021,-2.9338515,-2.9338515,-3.0769987,-2.1564162,-2.3736408,-3.0769987,-3.3681452,-5.481753,-2.303699,-3.1752026,-23.687784,-27.631021,-3.1752026,-3.1752026,-3.186534,-2.303699,-2.4933226,-3.186534,-3.6808512,-3.782734687611572,-4.378716842585559,-2.668268185985737,-2.513712431208824,-3.8918296769007115,-3.5320659297837755,-4.235293391281289,-2.340011630943388,-2.1888093725221758,-3.676928895443292
pdac.a0a13af13aa7cd043a97dadb65c95e6423bd1961454a7366cde580229e04d9bc,-4.1285987,-0.034253888,-0.6196375,-22.451536,-27.631021,-0.6196375,-1.3519421,-1.8345535,-0.04692761,-0.4116739,-1.3519421,-1.8345535,-4.0938077,0.0005368288,-0.6230088,-22.3914,-27.631021,-0.6230088,-1.3540387,-1.7703649,-0.02733707,-0.41456607,-1.3540387,-1.7703649,-4.099686,-0.0053415177,-0.63742346,-22.395014,-27.631021,-0.63742346,-1.3607503,-1.76701,-0.032262336,-0.4260638,-1.3607503,-1.76701,-3.1237483,0.9705963,-0.19025967,-22.087383,-27.631021,-0.19025967,-0.5782326,-0.8412313,0.9252851,0.18836045,-0.5782326,-0.8412313,-3.1146262,0.9797184,-0.18229581,-22.08872,-27.631021,-0.18229581,-0.5728591,-0.829129,0.9357745,0.1946943,-0.5728591,-0.829129,-0.6230087999505272,-0.6196374999727199,-0.18229580995352282,-0.19025966995359364,-0.6374234599725532,-0.6230087999643098,-0.619637499966494,-0.1492509567573722,-0.14457042564101424,-0.6374234599638213
pdac.a14316713fea58c6f6f29a7157afdf38282b24e17dfb013e28575b00a905c15b,-7.135415,-4.6505084,-5.139215,-23.920862,-27.631021,-5.139215,-5.139215,-5.139215,-4.6505084,-4.6505084,-5.370069,-12.790386,-6.8941126,-4.409206,-4.7738442,-23.889908,-27.631021,-4.7738442,-4.7738442,-4.7738442,-4.409206,-4.409206,-5.1843424,-12.666569,-6.890275,-4.4053683,-4.7677627,-23.88951,-27.631021,-4.7677627,-4.7677627,-4.7677627,-4.4053683,-4.4053683,-5.1819425,-12.6649685,-5.1730165,-2.68811,-3.0570219,-23.602612,-27.631021,-3.0570219,-3.0570219,-3.0570219,-2.68811,-2.68811,-3.4605608,-11.517381,-5.166706,-2.6817997,-3.0488482,-23.601753,-27.631021,-3.0488482,-3.0488482,-3.0488482,-2.6817997,-2.6817997,-3.4554129,-11.513949,-4.619098859247284,-4.901286453228201,-2.9360820732899606,-2.943207601343321,-4.608274101670102,-4.439592282639472,-4.691233956702164,-2.712387018326456,-2.7188527662634088,-4.435568038035555
pdac.a17efe7f2920d31824cc1af3a053044fefb91756d6a839a89e07a3957e4a666c,-5.576267,-1.8385969,-2.68974,-21.739262,-27.631021,-2.68974,-2.68974,-3.2681413,-1.8444147,-2.2450962,-2.9797077,-3.2681413,-4.936386,-1.1987162,-2.0596461,-21.6119,-27.631021,-2.0596461,-2.0596461,-2.7098403,-1.2031045,-1.4604224,-2.158442,-2.7098403,-4.886287,-1.1486175,-2.0252688,-21.599306,-27.631021,-2.0252688,-2.0252688,-2.6172462,-1.1528,-1.4265548,-2.1246302,-2.6172462,-3.1952786,0.54239094,-0.38796914,-21.127474,-27.631021,-0.38796914,-0.38796914,-1.0702041,0.5322043,0.27430823,-0.41933063,-1.0702041,-3.1505692,0.58710045,-0.35148,-21.114525,-27.631021,-0.35148,-0.35148,-1.0098469,0.57731897,0.30979916,-0.38387257,-1.0098469,-1.4651606258397616,-2.0029267958526598,-0.29682294984790947,-0.381901001214235,-1.3855857595084904,-1.2192144667141562,-1.8588622868267284,-0.14973044412698316,-0.14824754561911696,-1.1694901234332333
