ranked_position,selected_rank,disposition,representative_system_id,regime_idx,param_idx,mn_idx,geometry_idx,d_pos,d_neg,steepness_pos,steepness_neg,M,N,roc_auc,pr_auc
3628,,after_candidate_limit,,3836,153,11,153,9.44,4.25,3,4.5,3,2,0.8098315789473685,0.24241303112087212
3629,,after_candidate_limit,,4012,160,12,160,9.44,5.66,3,4.5,3,3,0.8098148325358852,0.2418539648127941
3630,,after_candidate_limit,,3330,133,5,133,5,4.5,0.5,0.75,2,1,0.8675301435406698,0.2418478503348018
3631,,after_candidate_limit,,4015,160,15,160,9.44,5.66,3,4.5,6,1,0.790356937799043,0.24116427787231293
3632,,after_candidate_limit,,3661,146,11,146,9.44,2.83,3,4.5,3,2,0.8097846889952153,0.2410220679559952
3633,,after_candidate_limit,,3837,153,12,153,9.44,4.25,3,4.5,3,3,0.8097923444976076,0.24099431773665056
3634,,after_candidate_limit,,3662,146,12,146,9.44,2.83,3,4.5,3,3,0.8097693779904306,0.2395820367821513
3635,,after_candidate_limit,,3840,153,15,153,9.44,4.25,3,4.5,6,1,0.7902267942583732,0.23948250941701993
3636,,after_candidate_limit,,3355,134,5,134,5,4.5,0.5,1.38,2,1,0.8674956937799043,0.2390841983646684
3637,,after_candidate_limit,,4188,167,13,167,9.44,8.5,3,4.5,3,8,0.8097870813397129,0.2387621388505075
3638,,after_candidate_limit,,3841,153,16,153,9.44,4.25,3,4.5,6,2,0.7900382775119618,0.2383260909099288
3639,,after_candidate_limit,,3665,146,15,146,9.44,2.83,3,4.5,6,1,0.7899990430622009,0.23831548132059582
3640,,after_candidate_limit,,4017,160,17,160,9.44,5.66,3,4.5,6,3,0.7900234449760766,0.23797312533609494
3641,,after_candidate_limit,,3842,153,17,153,9.44,4.25,3,4.5,6,3,0.7900157894736842,0.23769289899645074
3642,,after_candidate_limit,,3666,146,16,146,9.44,2.83,3,4.5,6,2,0.7900153110047847,0.2376729327053047
3643,,after_candidate_limit,,4016,160,16,160,9.44,5.66,3,4.5,6,2,0.7900473684210526,0.23754259246958986
3644,,after_candidate_limit,,3663,146,13,146,9.44,2.83,3,4.5,3,8,0.8097617224880382,0.2375328206469662
3645,,after_candidate_limit,,3664,146,14,146,9.44,2.83,3,4.5,3,15,0.8097617224880382,0.2375328206469662
3646,,after_candidate_limit,,3838,153,13,153,9.44,4.25,3,4.5,3,8,0.8097617224880382,0.2375328206469662
3647,,after_candidate_limit,,3839,153,14,153,9.44,4.25,3,4.5,3,15,0.8097617224880382,0.2375328206469662
3648,,after_candidate_limit,,4013,160,13,160,9.44,5.66,3,4.5,3,8,0.8097617224880382,0.2375328206469662
3649,,after_candidate_limit,,4014,160,14,160,9.44,5.66,3,4.5,3,15,0.8097617224880382,0.2375328206469662
3650,,after_candidate_limit,,4189,167,14,167,9.44,8.5,3,4.5,3,15,0.8097617224880382,0.2375328206469662
3651,,after_candidate_limit,,4190,167,15,167,9.44,8.5,3,4.5,6,1,0.7884421052631579,0.23731608450862063
3652,,after_candidate_limit,,3667,146,17,146,9.44,2.83,3,4.5,6,3,0.7900081339712919,0.23658050321969998
3653,,after_candidate_limit,,4191,167,16,167,9.44,8.5,3,4.5,6,2,0.790466985645933,0.2338727071851144
3654,,after_candidate_limit,,3380,135,5,135,5,4.5,0.5,2,2,1,0.8674909090909091,0.23345093959113275
3655,,after_candidate_limit,,4193,167,18,167,9.44,8.5,3,4.5,6,8,0.7900052631578948,0.2333988553593636
3656,,after_candidate_limit,,4192,167,17,167,9.44,8.5,3,4.5,6,3,0.7901363636363636,0.23199041996634545
3657,,after_candidate_limit,,3155,126,5,126,5,3,0.5,0.75,2,1,0.8673952153110048,0.23193292232748522
3658,,after_candidate_limit,,3990,159,15,159,9.44,5.66,2.17,3.25,6,1,0.772100956937799,0.23164968733656413
3659,,after_candidate_limit,,2980,119,5,119,5,2.25,0.5,0.75,2,1,0.8673598086124402,0.23130361534689545
3660,,after_candidate_limit,,3180,127,5,127,5,3,0.5,1.38,2,1,0.8673645933014354,0.2310465394066483
3661,,after_candidate_limit,,2805,112,5,112,5,1.5,0.5,0.75,2,1,0.8673387559808613,0.23095104061824143
3662,,after_candidate_limit,,4018,160,18,160,9.44,5.66,3,4.5,6,8,0.7899985645933014,0.23088649722569402
3663,,after_candidate_limit,,3668,146,18,146,9.44,2.83,3,4.5,6,8,0.7899976076555024,0.23079826193157638
3664,,after_candidate_limit,,3669,146,19,146,9.44,2.83,3,4.5,6,15,0.7899976076555024,0.23079826193157638
3665,,after_candidate_limit,,3843,153,18,153,9.44,4.25,3,4.5,6,8,0.7899976076555024,0.23079826193157638
3666,,after_candidate_limit,,3844,153,19,153,9.44,4.25,3,4.5,6,15,0.7899976076555024,0.23079826193157638
3667,,after_candidate_limit,,4019,160,19,160,9.44,5.66,3,4.5,6,15,0.7899976076555024,0.23079826193157638
3668,,after_candidate_limit,,4194,167,19,167,9.44,8.5,3,4.5,6,15,0.7899976076555024,0.23079826193157638
3669,,after_candidate_limit,,3205,128,5,128,5,3,0.5,2,2,1,0.8673531100478469,0.23073247309390058
3670,,after_candidate_limit,,3005,120,5,120,5,2.25,0.5,1.38,2,1,0.8673339712918661,0.2305433304711835
3671,,after_candidate_limit,,3331,133,6,133,5,4.5,0.5,0.75,2,2,0.8672832535885168,0.23038322091154184
3672,,after_candidate_limit,,3030,121,5,121,5,2.25,0.5,2,2,1,0.8673301435406698,0.2303015567473791
3673,,after_candidate_limit,,3381,135,6,135,5,4.5,0.5,2,2,2,0.8672794258373205,0.2300998629426229
3674,,after_candidate_limit,,3356,134,6,134,5,4.5,0.5,1.38,2,2,0.8672775119617225,0.22998936987101626
3675,,after_candidate_limit,,2830,113,5,113,5,1.5,0.5,1.38,2,1,0.8673090909090909,0.22981376268200152
3676,,after_candidate_limit,,3156,126,6,126,5,3,0.5,0.75,2,2,0.8672564593301435,0.2297307780055594
3677,,after_candidate_limit,,4165,166,15,166,9.44,8.5,2.17,3.25,6,1,0.7704272727272727,0.2297000457510164
3678,,after_candidate_limit,,3357,134,7,134,5,4.5,0.5,1.38,2,3,0.867245933014354,0.22959965734180593
3679,,after_candidate_limit,,2855,114,5,114,5,1.5,0.5,2,2,1,0.8672985645933015,0.22949393717041153
3680,,after_candidate_limit,,3382,135,7,135,5,4.5,0.5,2,2,3,0.8672440191387559,0.2293552128973615
3681,,after_candidate_limit,,3181,127,6,127,5,3,0.5,1.38,2,2,0.867245933014354,0.22933846309409756
3682,,after_candidate_limit,,3206,128,6,128,5,3,0.5,2,2,2,0.867245933014354,0.2292873177284213
3683,,after_candidate_limit,,3332,133,7,133,5,4.5,0.5,0.75,2,3,0.8672392344497608,0.22911727491515105
3684,,after_candidate_limit,,3815,152,15,152,9.44,4.25,2.17,3.25,6,1,0.7718755980861244,0.2288697210012181
3685,,after_candidate_limit,,2981,119,6,119,5,2.25,0.5,0.75,2,2,0.8672392344497608,0.2288511515622525
3686,,after_candidate_limit,,3006,120,6,120,5,2.25,0.5,1.38,2,2,0.8672296650717704,0.22834436726953472
3687,,after_candidate_limit,,3031,121,6,121,5,2.25,0.5,2,2,2,0.8672287081339712,0.22825096710245035
3688,,after_candidate_limit,,2806,112,6,112,5,1.5,0.5,0.75,2,2,0.8672277511961722,0.22820869475491484
3689,,after_candidate_limit,,3157,126,7,126,5,3,0.5,0.75,2,3,0.8672258373205741,0.22813782838404845
3690,,after_candidate_limit,,3182,127,7,127,5,3,0.5,1.38,2,3,0.8672239234449761,0.22803277787899795
3691,,after_candidate_limit,,3640,145,15,145,9.44,2.83,2.17,3.25,6,1,0.7717253588516746,0.22801325276086434
3692,,after_candidate_limit,,3816,152,16,152,9.44,4.25,2.17,3.25,6,2,0.7717660287081339,0.22801041534366218
3693,,after_candidate_limit,,3207,128,7,128,5,3,0.5,2,2,3,0.867222966507177,0.22799641424263434
3694,,after_candidate_limit,,2831,113,6,113,5,1.5,0.5,1.38,2,2,0.8672210526315789,0.2278574127036328
3695,,after_candidate_limit,,2856,114,6,114,5,1.5,0.5,2,2,2,0.8672210526315789,0.2278574127036328
3696,,after_candidate_limit,,2807,112,7,112,5,1.5,0.5,0.75,2,3,0.8672200956937799,0.2278488950951152
3697,,after_candidate_limit,,2808,112,8,112,5,1.5,0.5,0.75,2,8,0.8672200956937799,0.2278488950951152
3698,,after_candidate_limit,,2809,112,9,112,5,1.5,0.5,0.75,2,15,0.8672200956937799,0.2278488950951152
3699,,after_candidate_limit,,2832,113,7,113,5,1.5,0.5,1.38,2,3,0.8672200956937799,0.2278488950951152
3700,,after_candidate_limit,,2833,113,8,113,5,1.5,0.5,1.38,2,8,0.8672200956937799,0.2278488950951152
3701,,after_candidate_limit,,2834,113,9,113,5,1.5,0.5,1.38,2,15,0.8672200956937799,0.2278488950951152
3702,,after_candidate_limit,,2857,114,7,114,5,1.5,0.5,2,2,3,0.8672200956937799,0.2278488950951152
3703,,after_candidate_limit,,2858,114,8,114,5,1.5,0.5,2,2,8,0.8672200956937799,0.2278488950951152
3704,,after_candidate_limit,,2859,114,9,114,5,1.5,0.5,2,2,15,0.8672200956937799,0.2278488950951152
3705,,after_candidate_limit,,2982,119,7,119,5,2.25,0.5,0.75,2,3,0.8672200956937799,0.2278488950951152
3706,,after_candidate_limit,,2983,119,8,119,5,2.25,0.5,0.75,2,8,0.8672200956937799,0.2278488950951152
3707,,after_candidate_limit,,2984,119,9,119,5,2.25,0.5,0.75,2,15,0.8672200956937799,0.2278488950951152
3708,,after_candidate_limit,,3007,120,7,120,5,2.25,0.5,1.38,2,3,0.8672200956937799,0.2278488950951152
3709,,after_candidate_limit,,3008,120,8,120,5,2.25,0.5,1.38,2,8,0.8672200956937799,0.2278488950951152
3710,,after_candidate_limit,,3009,120,9,120,5,2.25,0.5,1.38,2,15,0.8672200956937799,0.2278488950951152
3711,,after_candidate_limit,,3032,121,7,121,5,2.25,0.5,2,2,3,0.8672200956937799,0.2278488950951152
3712,,after_candidate_limit,,3033,121,8,121,5,2.25,0.5,2,2,8,0.8672200956937799,0.2278488950951152
3713,,after_candidate_limit,,3034,121,9,121,5,2.25,0.5,2,2,15,0.8672200956937799,0.2278488950951152
3714,,after_candidate_limit,,3158,126,8,126,5,3,0.5,0.75,2,8,0.8672200956937799,0.2278488950951152
3715,,after_candidate_limit,,3159,126,9,126,5,3,0.5,0.75,2,15,0.8672200956937799,0.2278488950951152
3716,,after_candidate_limit,,3183,127,8,127,5,3,0.5,1.38,2,8,0.8672200956937799,0.2278488950951152
3717,,after_candidate_limit,,3184,127,9,127,5,3,0.5,1.38,2,15,0.8672200956937799,0.2278488950951152
3718,,after_candidate_limit,,3208,128,8,128,5,3,0.5,2,2,8,0.8672200956937799,0.2278488950951152
3719,,after_candidate_limit,,3209,128,9,128,5,3,0.5,2,2,15,0.8672200956937799,0.2278488950951152
3720,,after_candidate_limit,,3333,133,8,133,5,4.5,0.5,0.75,2,8,0.8672200956937799,0.2278488950951152
3721,,after_candidate_limit,,3334,133,9,133,5,4.5,0.5,0.75,2,15,0.8672200956937799,0.2278488950951152
3722,,after_candidate_limit,,3358,134,8,134,5,4.5,0.5,1.38,2,8,0.8672200956937799,0.2278488950951152
3723,,after_candidate_limit,,3359,134,9,134,5,4.5,0.5,1.38,2,15,0.8672200956937799,0.2278488950951152
3724,,after_candidate_limit,,3383,135,8,135,5,4.5,0.5,2,2,8,0.8672200956937799,0.2278488950951152
3725,,after_candidate_limit,,3384,135,9,135,5,4.5,0.5,2,2,15,0.8672200956937799,0.2278488950951152
3726,,after_candidate_limit,,3991,159,16,159,9.44,5.66,2.17,3.25,6,2,0.7717708133971292,0.22769087802286003
3727,,after_candidate_limit,,3992,159,17,159,9.44,5.66,2.17,3.25,6,3,0.7717468899521531,0.2276800880134287
3728,,after_candidate_limit,,3817,152,17,152,9.44,4.25,2.17,3.25,6,3,0.771745933014354,0.2276023340829084
3729,,after_candidate_limit,,3641,145,16,145,9.44,2.83,2.17,3.25,6,2,0.7717430622009569,0.22756845133788225
3730,,after_candidate_limit,,4166,166,16,166,9.44,8.5,2.17,3.25,6,2,0.7722516746411483,0.2264060606346615
3731,,after_candidate_limit,,3642,145,17,145,9.44,2.83,2.17,3.25,6,3,0.7717325358851674,0.22586193524837275
3732,,after_candidate_limit,,4167,166,17,166,9.44,8.5,2.17,3.25,6,3,0.7718794258373206,0.22556543264958784
3733,,after_candidate_limit,,4168,166,18,166,9.44,8.5,2.17,3.25,6,8,0.7717344497607656,0.22291216970425096
3734,,after_candidate_limit,,3643,145,18,145,9.44,2.83,2.17,3.25,6,8,0.771722009569378,0.22011805102801793
3735,,after_candidate_limit,,3644,145,19,145,9.44,2.83,2.17,3.25,6,15,0.771722009569378,0.22011805102801793
3736,,after_candidate_limit,,3818,152,18,152,9.44,4.25,2.17,3.25,6,8,0.771722009569378,0.22011805102801793
3737,,after_candidate_limit,,3819,152,19,152,9.44,4.25,2.17,3.25,6,15,0.771722009569378,0.22011805102801793
3738,,after_candidate_limit,,3993,159,18,159,9.44,5.66,2.17,3.25,6,8,0.771722009569378,0.22011805102801793
3739,,after_candidate_limit,,3994,159,19,159,9.44,5.66,2.17,3.25,6,15,0.771722009569378,0.22011805102801793
3740,,after_candidate_limit,,4169,166,19,166,9.44,8.5,2.17,3.25,6,15,0.771722009569378,0.22011805102801793
3741,,after_candidate_limit,,3420,136,20,136,5,4.5,1.33,2,20,1,0.624332057416268,0.21730773659326164
3742,,after_candidate_limit,,3335,133,10,133,5,4.5,0.5,0.75,3,1,0.8226363636363636,0.21641454334505406
3743,,after_candidate_limit,,3270,130,20,130,5,3,1.33,3.67,20,1,0.6242358851674641,0.21400775218443235
3744,,after_candidate_limit,,3245,129,20,129,5,3,1.33,2,20,1,0.624233014354067,0.21399092383240348
3745,,after_candidate_limit,,3070,122,20,122,5,2.25,1.33,2,20,1,0.6241444976076556,0.21372474916974848
3746,,after_candidate_limit,,3445,137,20,137,5,4.5,1.33,3.67,20,1,0.6242483253588517,0.213721307592243
3747,,after_candidate_limit,,3095,123,20,123,5,2.25,1.33,3.67,20,1,0.6241377990430622,0.21367602936207414
3748,,after_candidate_limit,,3385,135,10,135,5,4.5,0.5,2,3,1,0.8226478468899522,0.21338890449076192
3749,,after_candidate_limit,,3360,134,10,134,5,4.5,0.5,1.38,3,1,0.8226325358851675,0.21289646523922126
3750,,after_candidate_limit,,2895,115,20,115,5,1.5,1.33,2,20,1,0.6240545454545454,0.21247780684048578
3751,,after_candidate_limit,,3421,136,21,136,5,4.5,1.33,2,20,2,0.6240401913875598,0.21174065609505544
3752,,after_candidate_limit,,3446,137,21,137,5,4.5,1.33,3.67,20,2,0.6240411483253588,0.21168210046430813
3753,,after_candidate_limit,,2920,116,20,116,5,1.5,1.33,3.67,20,1,0.6240129186602871,0.21147597664572482
3754,,after_candidate_limit,,3246,129,21,129,5,3,1.33,2,20,2,0.6239282296650718,0.21132266475084494
3755,,after_candidate_limit,,3447,137,22,137,5,4.5,1.33,3.67,20,3,0.623944019138756,0.21130356322037364
3756,,after_candidate_limit,,3422,136,22,136,5,4.5,1.33,2,20,3,0.6239387559808612,0.2112830892879835
3757,,after_candidate_limit,,3271,130,21,130,5,3,1.33,3.67,20,2,0.6239215311004784,0.21120185377071815
3758,,after_candidate_limit,,3160,126,10,126,5,3,0.5,0.75,3,1,0.8225741626794258,0.21113590118403905
3759,,after_candidate_limit,,3386,135,11,135,5,4.5,0.5,2,3,2,0.8225263157894737,0.21085559827200145
3760,,after_candidate_limit,,3185,127,10,127,5,3,0.5,1.38,3,1,0.822556937799043,0.21073746461475576
3761,,after_candidate_limit,,3361,134,11,134,5,4.5,0.5,1.38,3,2,0.8225253588516747,0.21064412789460318
3762,,after_candidate_limit,,3210,128,10,128,5,3,0.5,2,3,1,0.8225492822966507,0.21063884850067058
3763,,after_candidate_limit,,2985,119,10,119,5,2.25,0.5,0.75,3,1,0.8225550239234449,0.21061537365947
3764,,after_candidate_limit,,3336,133,11,133,5,4.5,0.5,0.75,3,2,0.8225224880382775,0.2104134535488085
3765,,after_candidate_limit,,3071,122,21,122,5,2.25,1.33,2,20,2,0.6238129186602871,0.20979372779702588
3766,,after_candidate_limit,,3010,120,10,120,5,2.25,0.5,1.38,3,1,0.8225435406698565,0.20963244093104003
3767,,after_candidate_limit,,2810,112,10,112,5,1.5,0.5,0.75,3,1,0.8225464114832536,0.20959916733707312
3768,,after_candidate_limit,,3247,129,22,129,5,3,1.33,2,20,3,0.623743062200957,0.2094779991718237
3769,,after_candidate_limit,,3272,130,22,130,5,3,1.33,3.67,20,3,0.6238162679425837,0.20942461591916223
3770,,after_candidate_limit,,3035,121,10,121,5,2.25,0.5,2,3,1,0.8225397129186602,0.20927186287288113
3771,,after_candidate_limit,,3096,123,21,123,5,2.25,1.33,3.67,20,2,0.6238004784688995,0.20926165720582468
3772,,after_candidate_limit,,3387,135,12,135,5,4.5,0.5,2,3,3,0.8225062200956937,0.2085772054071572
3773,,after_candidate_limit,,3362,134,12,134,5,4.5,0.5,1.38,3,3,0.8225052631578947,0.20848831651826832
3774,,after_candidate_limit,,2835,113,10,113,5,1.5,0.5,1.38,3,1,0.822533014354067,0.2084802762328855
3775,,after_candidate_limit,,3211,128,11,128,5,3,0.5,2,3,2,0.8225033492822966,0.20833260114171417
3776,,after_candidate_limit,,3161,126,11,126,5,3,0.5,0.75,3,2,0.8225043062200957,0.20806733271851777
3777,,after_candidate_limit,,2860,114,10,114,5,1.5,0.5,2,3,1,0.8225291866028708,0.2080378662262925
3778,,after_candidate_limit,,3186,127,11,127,5,3,0.5,1.38,3,2,0.8225033492822966,0.2080062074336411
3779,,after_candidate_limit,,3337,133,12,133,5,4.5,0.5,0.75,3,3,0.8225033492822966,0.2078291337225694
3780,,after_candidate_limit,,2986,119,11,119,5,2.25,0.5,0.75,3,2,0.8225004784688995,0.20775110450228954
3781,,after_candidate_limit,,2812,112,12,112,5,1.5,0.5,0.75,3,3,0.8225004784688995,0.207654983184935
3782,,after_candidate_limit,,2813,112,13,112,5,1.5,0.5,0.75,3,8,0.8225004784688995,0.207654983184935
3783,,after_candidate_limit,,2814,112,14,112,5,1.5,0.5,0.75,3,15,0.8225004784688995,0.207654983184935
3784,,after_candidate_limit,,2837,113,12,113,5,1.5,0.5,1.38,3,3,0.8225004784688995,0.207654983184935
3785,,after_candidate_limit,,2838,113,13,113,5,1.5,0.5,1.38,3,8,0.8225004784688995,0.207654983184935
3786,,after_candidate_limit,,2839,113,14,113,5,1.5,0.5,1.38,3,15,0.8225004784688995,0.207654983184935
3787,,after_candidate_limit,,2862,114,12,114,5,1.5,0.5,2,3,3,0.8225004784688995,0.207654983184935
3788,,after_candidate_limit,,2863,114,13,114,5,1.5,0.5,2,3,8,0.8225004784688995,0.207654983184935
3789,,after_candidate_limit,,2864,114,14,114,5,1.5,0.5,2,3,15,0.8225004784688995,0.207654983184935
3790,,after_candidate_limit,,2987,119,12,119,5,2.25,0.5,0.75,3,3,0.8225004784688995,0.207654983184935
3791,,after_candidate_limit,,2988,119,13,119,5,2.25,0.5,0.75,3,8,0.8225004784688995,0.207654983184935
3792,,after_candidate_limit,,2989,119,14,119,5,2.25,0.5,0.75,3,15,0.8225004784688995,0.207654983184935
3793,,after_candidate_limit,,3012,120,12,120,5,2.25,0.5,1.38,3,3,0.8225004784688995,0.207654983184935
3794,,after_candidate_limit,,3013,120,13,120,5,2.25,0.5,1.38,3,8,0.8225004784688995,0.207654983184935
3795,,after_candidate_limit,,3014,120,14,120,5,2.25,0.5,1.38,3,15,0.8225004784688995,0.207654983184935
3796,,after_candidate_limit,,3037,121,12,121,5,2.25,0.5,2,3,3,0.8225004784688995,0.207654983184935
3797,,after_candidate_limit,,3038,121,13,121,5,2.25,0.5,2,3,8,0.8225004784688995,0.207654983184935
3798,,after_candidate_limit,,3039,121,14,121,5,2.25,0.5,2,3,15,0.8225004784688995,0.207654983184935
3799,,after_candidate_limit,,3162,126,12,126,5,3,0.5,0.75,3,3,0.8225004784688995,0.207654983184935
3800,,after_candidate_limit,,3163,126,13,126,5,3,0.5,0.75,3,8,0.8225004784688995,0.207654983184935
3801,,after_candidate_limit,,3164,126,14,126,5,3,0.5,0.75,3,15,0.8225004784688995,0.207654983184935
3802,,after_candidate_limit,,3187,127,12,127,5,3,0.5,1.38,3,3,0.8225004784688995,0.207654983184935
3803,,after_candidate_limit,,3188,127,13,127,5,3,0.5,1.38,3,8,0.8225004784688995,0.207654983184935
3804,,after_candidate_limit,,3189,127,14,127,5,3,0.5,1.38,3,15,0.8225004784688995,0.207654983184935
3805,,after_candidate_limit,,3212,128,12,128,5,3,0.5,2,3,3,0.8225004784688995,0.207654983184935
3806,,after_candidate_limit,,3213,128,13,128,5,3,0.5,2,3,8,0.8225004784688995,0.207654983184935
3807,,after_candidate_limit,,3214,128,14,128,5,3,0.5,2,3,15,0.8225004784688995,0.207654983184935
3808,,after_candidate_limit,,3338,133,13,133,5,4.5,0.5,0.75,3,8,0.8225004784688995,0.207654983184935
3809,,after_candidate_limit,,3339,133,14,133,5,4.5,0.5,0.75,3,15,0.8225004784688995,0.207654983184935
3810,,after_candidate_limit,,3363,134,13,134,5,4.5,0.5,1.38,3,8,0.8225004784688995,0.207654983184935
3811,,after_candidate_limit,,3364,134,14,134,5,4.5,0.5,1.38,3,15,0.8225004784688995,0.207654983184935
3812,,after_candidate_limit,,3388,135,13,135,5,4.5,0.5,2,3,8,0.8225004784688995,0.207654983184935
3813,,after_candidate_limit,,3389,135,14,135,5,4.5,0.5,2,3,15,0.8225004784688995,0.207654983184935
3814,,after_candidate_limit,,2836,113,11,113,5,1.5,0.5,1.38,3,2,0.8224995215311005,0.20757879270874452
3815,,after_candidate_limit,,2861,114,11,114,5,1.5,0.5,2,3,2,0.8224995215311005,0.20757879270874452
3816,,after_candidate_limit,,2811,112,11,112,5,1.5,0.5,0.75,3,2,0.8224985645933014,0.20756965507310773
3817,,after_candidate_limit,,3011,120,11,120,5,2.25,0.5,1.38,3,2,0.8224966507177034,0.2074441648770293
3818,,after_candidate_limit,,3036,121,11,121,5,2.25,0.5,2,3,2,0.8224966507177034,0.2074441648770293
3819,,after_candidate_limit,,2896,115,21,115,5,1.5,1.33,2,20,2,0.6236325358851674,0.20634554746632638
3820,,after_candidate_limit,,2921,116,21,116,5,1.5,1.33,3.67,20,2,0.6236301435406698,0.20616837593995646
3821,,after_candidate_limit,,3072,122,22,122,5,2.25,1.33,2,20,3,0.6236224880382775,0.20601261476824073
3822,,after_candidate_limit,,3097,123,22,123,5,2.25,1.33,3.67,20,3,0.6236167464114832,0.20597093420726093
3823,,after_candidate_limit,,2897,115,22,115,5,1.5,1.33,2,20,3,0.6235464114832536,0.2045946358945056
3824,,after_candidate_limit,,2922,116,22,116,5,1.5,1.33,3.67,20,3,0.6235464114832536,0.2045946358945056
3825,,after_candidate_limit,,2898,115,23,115,5,1.5,1.33,2,20,8,0.6235330143540669,0.2035951174173714
3826,,after_candidate_limit,,2899,115,24,115,5,1.5,1.33,2,20,15,0.6235330143540669,0.2035951174173714
3827,,after_candidate_limit,,2923,116,23,116,5,1.5,1.33,3.67,20,8,0.6235330143540669,0.2035951174173714
3828,,after_candidate_limit,,2924,116,24,116,5,1.5,1.33,3.67,20,15,0.6235330143540669,0.2035951174173714
3829,,after_candidate_limit,,3073,122,23,122,5,2.25,1.33,2,20,8,0.6235330143540669,0.2035951174173714
3830,,after_candidate_limit,,3074,122,24,122,5,2.25,1.33,2,20,15,0.6235330143540669,0.2035951174173714
3831,,after_candidate_limit,,3098,123,23,123,5,2.25,1.33,3.67,20,8,0.6235330143540669,0.2035951174173714
3832,,after_candidate_limit,,3099,123,24,123,5,2.25,1.33,3.67,20,15,0.6235330143540669,0.2035951174173714
3833,,after_candidate_limit,,3248,129,23,129,5,3,1.33,2,20,8,0.6235330143540669,0.2035951174173714
3834,,after_candidate_limit,,3249,129,24,129,5,3,1.33,2,20,15,0.6235330143540669,0.2035951174173714
3835,,after_candidate_limit,,3273,130,23,130,5,3,1.33,3.67,20,8,0.6235330143540669,0.2035951174173714
3836,,after_candidate_limit,,3274,130,24,130,5,3,1.33,3.67,20,15,0.6235330143540669,0.2035951174173714
3837,,after_candidate_limit,,3423,136,23,136,5,4.5,1.33,2,20,8,0.6235330143540669,0.2035951174173714
3838,,after_candidate_limit,,3424,136,24,136,5,4.5,1.33,2,20,15,0.6235330143540669,0.2035951174173714
3839,,after_candidate_limit,,3448,137,23,137,5,4.5,1.33,3.67,20,8,0.6235330143540669,0.2035951174173714
3840,,after_candidate_limit,,3449,137,24,137,5,4.5,1.33,3.67,20,15,0.6235330143540669,0.2035951174173714
3841,,after_candidate_limit,,2875,115,0,115,5,1.5,1.33,2,1,1,0.8024191387559808,0.2004894925923615
3842,,after_candidate_limit,,3050,122,0,122,5,2.25,1.33,2,1,1,0.8024105263157895,0.20040593510899582
3843,,after_candidate_limit,,2900,116,0,116,5,1.5,1.33,3.67,1,1,0.8024162679425837,0.20035492624621806
3844,,after_candidate_limit,,3075,123,0,123,5,2.25,1.33,3.67,1,1,0.8023722488038277,0.20018002327286502
3845,,after_candidate_limit,,3225,129,0,129,5,3,1.33,2,1,1,0.8024153110047847,0.19919308589868448
3846,,after_candidate_limit,,3250,130,0,130,5,3,1.33,3.67,1,1,0.8024186602870813,0.19917935644498216
3847,,after_candidate_limit,,3425,137,0,137,5,4.5,1.33,3.67,1,1,0.8024966507177034,0.19853651232597788
3848,,after_candidate_limit,,3400,136,0,136,5,4.5,1.33,2,1,1,0.8025062200956938,0.19829185177795403
3849,,after_candidate_limit,,3426,137,1,137,5,4.5,1.33,3.67,1,2,0.8023851674641148,0.19781434796332145
3850,,after_candidate_limit,,3401,136,1,136,5,4.5,1.33,2,1,2,0.8023751196172249,0.19778334899221425
3851,,after_candidate_limit,,3251,130,1,130,5,3,1.33,3.67,1,2,0.8023411483253589,0.19741607799012398
3852,,after_candidate_limit,,3226,129,1,129,5,3,1.33,2,1,2,0.8023392344497607,0.19738080754415102
3853,,after_candidate_limit,,3402,136,2,136,5,4.5,1.33,2,1,3,0.8023315789473684,0.19736388231793664
3854,,after_candidate_limit,,3427,137,2,137,5,4.5,1.33,3.67,1,3,0.8023306220095694,0.19734437877183733
3855,,after_candidate_limit,,3470,138,20,138,5,4.5,2.17,3.25,20,1,0.6043296650717703,0.19708938994302008
3856,,after_candidate_limit,,3051,122,1,122,5,2.25,1.33,2,1,2,0.8023191387559808,0.19702730659938342
3857,,after_candidate_limit,,3252,130,2,130,5,3,1.33,3.67,1,3,0.8023172248803828,0.19701757166079595
3858,,after_candidate_limit,,3076,123,1,123,5,2.25,1.33,3.67,1,2,0.8023172248803828,0.1969955814531846
3859,,after_candidate_limit,,3227,129,2,129,5,3,1.33,2,1,3,0.8023153110047847,0.19691214141852356
3860,,after_candidate_limit,,2901,116,1,116,5,1.5,1.33,3.67,1,2,0.8023162679425837,0.1968087030987942
3861,,after_candidate_limit,,2876,115,1,115,5,1.5,1.33,2,1,2,0.8023153110047847,0.19680338159103364
3862,,after_candidate_limit,,3052,122,2,122,5,2.25,1.33,2,1,3,0.8023057416267942,0.19587357982344025
3863,,after_candidate_limit,,3077,123,2,123,5,2.25,1.33,3.67,1,3,0.8023057416267942,0.19587357982344025
3864,,after_candidate_limit,,2877,115,2,115,5,1.5,1.33,2,1,3,0.8023038277511961,0.19519118417915712
3865,,after_candidate_limit,,2878,115,3,115,5,1.5,1.33,2,1,8,0.8023038277511961,0.19519118417915712
3866,,after_candidate_limit,,2879,115,4,115,5,1.5,1.33,2,1,15,0.8023038277511961,0.19519118417915712
3867,,after_candidate_limit,,2902,116,2,116,5,1.5,1.33,3.67,1,3,0.8023038277511961,0.19519118417915712
